MIDL 32Re Data for 1998-08 (GSM nT, km/s, cm^-3, K)
yr mo dy hr mn sc msc bx by bz ux uy uz rho T B_interp Ux_interp Uyz_interp rho_interp T_interp
#START
1998  8  2  8 11  0    0    -4.22     5.13    -1.82    -412.9      5.79      4.09    13.222       8563    0    0    0    0    0
1998  8  2  8 12  0    0    -3.89     5.41    -1.51    -412.3      5.88      1.36    13.916       8324    0    0    0    0    0
1998  8  2  8 13  0    0    -3.66     5.56    -1.34    -413.0      5.76     -4.37    14.383       8196    0    0    0    0    0
1998  8  2  8 14  0    0    -3.68     5.47    -1.21    -415.5      5.83     -7.40    14.486       9732    0    0    0    0    0
1998  8  2  8 15  0    0    -4.20     4.98     0.06    -417.4      7.30     -8.66    14.440      11418    0    0    0    0    0
1998  8  2  8 16  0    0    -4.21     4.93    -0.20    -417.9      7.49     -9.08    13.786      11754    0    0    0    0    0
1998  8  2  8 17  0    0    -4.17     4.90    -0.69    -418.3      7.67    -11.20    12.827      12193    0    0    0    0    0
1998  8  2  8 18  0    0    -4.10     4.97    -0.75    -417.9      7.70    -13.39    12.837      12193    0    0    0    0    0
1998  8  2  8 19  0    0    -4.05     5.10    -0.73    -417.9      7.55    -13.39    12.989      12193    0    0    0    0    0
1998  8  2  8 20  0    0    -3.86     5.10    -0.94    -417.9      7.31    -13.16    13.432      12611    0    0    0    0    0
1998  8  2  8 21  0    0    -3.66     4.94    -1.17    -419.1      8.23    -12.79    14.619      13265    0    0    0    0    0
1998  8  2  8 22  0    0    -3.75     4.06     0.90    -419.0      9.03    -11.72    15.791      13545    0    0    0    0    0
1998  8  2  8 23  0    0    -3.91     3.28     3.09    -417.0      7.77     -9.21    16.165      13659    0    0    0    0    0
1998  8  2  8 24  0    0    -4.09     3.07     3.79    -414.5      4.61     -5.40    16.165      13295    0    0    0    0    0
1998  8  2  8 25  0    0    -4.51     3.02     3.87    -414.3      4.35     -3.37    15.318      14320    0    0    0    0    0
1998  8  2  8 26  0    0    -4.55     3.02     3.87    -414.5      4.36     -0.71    14.764      11661    0    0    0    0    0
1998  8  2  8 27  0    0    -4.43     2.98     4.03    -414.6      4.94      1.43    15.224      14318    0    0    0    0    0
1998  8  2  8 28  0    0    -4.34     2.66     4.04    -414.6      5.43      1.57    16.313      14484    0    0    0    0    0
1998  8  2  8 29  0    0    -4.32     2.59     4.04    -418.3      7.00      1.57    16.609      14978    0    0    0    0    0
1998  8  2  8 30  0    0    -4.44     2.76     3.68    -421.1      8.12      0.49    16.814      18077    0    0    0    0    0
1998  8  2  8 31  0    0    -4.47     3.22     2.61    -422.6      9.13      0.21    16.926      21302    0    0    0    0    0
1998  8  2  8 32  0    0    -4.46     3.24     1.88    -424.0     11.03      6.62    18.329      24183    0    0    0    0    0
1998  8  2  8 33  0    0    -4.41     3.30     1.79    -424.2     11.29      7.71    19.500      26010    0    0    0    0    0
1998  8  2  8 34  0    0    -4.29     3.42     1.52    -425.4     11.40      8.92    19.817      26727    0    0    0    0    0
1998  8  2  8 35  0    0    -4.23     3.34     1.59    -425.3     11.61     10.06    20.451      28160    0    0    0    0    0
1998  8  2  8 36  0    0    -4.24     3.15     1.75    -424.9     11.54      9.42    20.321      27717    0    0    0    0    0
1998  8  2  8 37  0    0    -4.25     3.04     1.85    -423.8     11.25      7.59    19.965      26210    0    0    0    0    0
1998  8  2  8 38  0    0    -4.18     2.88     2.45    -423.5     10.68      6.47    19.822      23945    0    0    0    0    0
1998  8  2  8 39  0    0    -3.52     2.44     3.77    -423.5     10.72      0.47    18.511      21372    0    0    0    0    0
1998  8  2  8 40  0    0    -3.15     2.27     4.30    -423.8     11.08     -3.94    18.350      20483    0    0    0    0    0
1998  8  2  8 41  0    0    -3.07     2.20     4.42    -425.3     11.36     -5.11    18.350      19396    0    0    0    0    0
1998  8  2  8 42  0    0    -3.01     2.08     4.49    -424.6     12.02     -6.10    18.161      18371    0    0    0    0    0
1998  8  2  8 43  0    0    -2.97     1.85     4.64    -425.1     14.23     -6.22    17.532      19649    0    0    0    0    0
1998  8  2  8 44  0    0    -3.00     1.91     4.52    -424.4     14.13     -6.18    17.534      19649    0    0    0    0    0
1998  8  2  8 45  0    0    -3.10     2.15     4.06    -424.7     13.76     -5.59    17.958      19693    0    0    0    0    0
1998  8  2  8 46  0    0    -3.06     2.10     4.08    -424.5     13.80     -4.30    19.211      19825    0    0    0    0    0
1998  8  2  8 47  0    0    -2.91     1.90     4.14    -424.7     13.94     -4.13    18.980      20269    0    0    0    0    0
1998  8  2  8 48  0    0    -2.99     1.98     4.01    -424.3     13.89     -3.62    18.214      21600    0    0    0    0    0
1998  8  2  8 49  0    0    -3.31     2.33     3.42    -424.3     13.65     -3.48    17.910      21600    0    0    0    0    0
1998  8  2  8 50  0    0    -3.32     2.52     3.26    -424.2     13.37     -2.78    18.145      21600    0    0    0    0    0
1998  8  2  8 51  0    0    -3.35     2.51     3.25    -424.2     13.53     -2.47    19.190      21547    0    0    0    0    0
1998  8  2  8 52  0    0    -3.47     2.44     3.22    -423.9     14.42     -2.80    19.179      21261    0    0    0    0    0
1998  8  2  8 53  0    0    -3.39     2.30     3.28    -422.7     15.41     -4.60    19.120      20981    0    0    0    0    0
1998  8  2  8 54  0    0    -3.39     2.18     3.29    -423.4     16.06     -5.87    18.714      20018    0    0    0    0    0
1998  8  2  8 55  0    0    -3.34     2.09     3.40    -422.7     16.69     -5.20    18.319      20018    0    0    0    0    0
1998  8  2  8 56  0    0    -3.34     2.04     3.44    -421.7     16.82     -6.03    18.171      20018    0    0    0    0    0
1998  8  2  8 57  0    0    -3.34     1.71     3.45    -420.9     17.21     -5.42    18.194      20057    0    0    0    0    0
1998  8  2  8 58  0    0    -3.19     1.61     3.53    -421.4     17.55     -4.54    17.819      20235    0    0    0    0    0
1998  8  2  8 59  0    0    -3.16     1.62     3.55    -421.0     17.60     -3.03    17.461      20655    0    0    0    0    0
1998  8  2  9  0  0    0    -3.18     1.85     3.53    -421.1     16.44     -2.27    16.252      20768    0    0    0    0    0
1998  8  2  9  1  0    0    -3.22     1.97     3.43    -421.2     15.75     -2.18    15.952      19437    0    0    0    0    0
1998  8  2  9  2  0    0    -3.54     2.28     3.22    -421.2     15.66     -1.81    16.109      17772    0    0    0    0    0
1998  8  2  9  3  0    0    -3.86     2.36     3.01    -420.2     15.33     -1.24    16.148      17087    0    0    0    0    0
1998  8  2  9  4  0    0    -3.97     2.53     2.74    -419.3     14.33      0.77    16.148      16688    0    0    0    0    0
1998  8  2  9  5  0    0    -3.94     2.92     2.36    -419.4     13.32      2.27    15.868      15365    0    0    0    0    0
1998  8  2  9  6  0    0    -3.55     3.70     1.26    -420.2     12.12      5.41    14.012      12886    0    0    0    0    0
1998  8  2  9  7  0    0    -3.01     4.66    -1.08    -420.4     10.27     10.15    11.773      10489    0    0    0    0    0
1998  8  2  9  8  0    0    -2.85     4.98    -1.90    -422.4      9.67     11.57    11.149       9800    0    0    0    0    0
1998  8  2  9  9  0    0    -2.86     4.98    -1.79    -421.4      9.95     10.99    11.732       9800    0    0    0    0    0
1998  8  2  9 10  0    0    -3.00     4.98    -1.61    -421.4     10.01     10.87    11.853      10012    0    0    0    0    0
1998  8  2  9 11  0    0    -3.05     4.98    -1.43    -421.2     10.01     11.85    11.875      10799    0    0    0    0    0
1998  8  2  9 12  0    0    -3.07     4.98    -1.09    -421.4     10.06     12.09    11.687      10500    0    0    0    0    0
1998  8  2  9 13  0    0    -3.12     4.98    -0.99    -421.0     10.16     10.24    11.829      10727    0    0    0    0    0
1998  8  2  9 14  0    0    -3.14     4.98    -0.97    -422.0     10.32      7.22    12.190      10441    0    0    0    0    0
1998  8  2  9 15  0    0    -3.16     4.96    -0.97    -421.2     10.33      6.89    12.223      10733    0    0    0    0    0
1998  8  2  9 16  0    0    -3.18     4.91    -0.97    -421.3     10.13      6.87    11.805      10475    0    0    0    0    0
1998  8  2  9 17  0    0    -3.19     4.90    -1.10    -420.2      9.78      6.87    11.692      10683    0    0    0    0    0
1998  8  2  9 18  0    0    -3.21     4.95    -1.16    -420.9      9.61      7.44    11.461       9786    0    0    0    0    0
1998  8  2  9 19  0    0    -3.17     4.97    -0.93    -420.0      9.60      7.62    11.535      10406    0    0    0    0    0
1998  8  2  9 20  0    0    -3.17     4.98    -0.75    -420.0      9.91      7.01    11.469      10839    0    0    0    0    0
1998  8  2  9 21  0    0    -3.14     4.95    -0.67    -420.0     10.11      6.68    11.417      10805    0    0    0    0    0
1998  8  2  9 22  0    0    -3.04     4.90    -0.65    -419.8     10.13      7.07    11.429      10805    0    0    0    0    0
1998  8  2  9 23  0    0    -2.99     4.86    -0.58    -419.6     10.06      8.08    12.294      10805    0    0    0    0    0
1998  8  2  9 24  0    0    -2.98     4.84    -0.45    -419.3      9.95      8.60    12.937      10805    0    0    0    0    0
1998  8  2  9 25  0    0    -3.02     4.84    -0.38    -418.7      9.84      8.60    12.995      10594    0    0    0    0    0
1998  8  2  9 26  0    0    -3.12     4.83    -0.37    -417.8      9.77      7.77    12.725      10347    0    0    0    0    0
1998  8  2  9 27  0    0    -3.23     4.82    -0.40    -416.9      9.77      6.98    12.188       9867    0    0    0    0    0
1998  8  2  9 28  0    0    -3.36     4.81    -0.55    -416.2      9.80      8.93    11.727       8866    0    0    0    0    0
1998  8  2  9 29  0    0    -3.57     4.84    -0.94    -415.8     10.36     10.23    10.535      10105    0    0    0    0    0
1998  8  2  9 30  0    0    -3.68     5.08    -0.97    -416.0     13.65     10.44     8.955       8875    0    0    0    0    0
1998  8  2  9 31  0    0    -3.83     5.07    -0.99    -417.3     14.56     11.55     7.317       9783    0    0    0    0    0
1998  8  2  9 32  0    0    -3.88     5.03    -1.05    -417.5     14.26     11.55     7.108       9010    0    0    0    0    0
1998  8  2  9 33  0    0    -3.94     4.98    -1.08    -417.9     13.63     11.14     7.117       9736    0    0    0    0    0
1998  8  2  9 34  0    0    -3.93     5.00    -1.03    -418.3     13.32     10.40     6.958       9736    0    0    0    0    0
1998  8  2  9 35  0    0    -3.92     5.04    -0.94    -418.3     12.72     10.30     6.958       9736    0    0    0    0    0
1998  8  2  9 36  0    0    -3.92     5.06    -0.92    -418.3     12.02      9.42     7.079       9928    0    0    0    0    0
1998  8  2  9 37  0    0    -3.92     5.03    -0.90    -418.3     11.34      7.71     7.232      10172    0    0    0    0    0
1998  8  2  9 38  0    0    -4.02     5.00    -0.90    -418.7     11.01      6.87     7.118      10172    0    0    0    0    0
1998  8  2  9 39  0    0    -4.13     4.96    -0.90    -419.4     11.10      6.62     6.802      10172    0    0    0    0    0
1998  8  2  9 40  0    0    -4.25     4.93    -0.78    -419.6     11.16      6.52     6.622      10172    0    0    0    0    0
1998  8  2  9 41  0    0    -4.32     4.93    -0.71    -420.2     11.76      6.23     6.598       9734    0    0    0    0    0
1998  8  2  9 42  0    0    -4.04     4.98    -0.72    -419.6     11.40      7.00     6.705      10079    0    0    0    0    0
1998  8  2  9 43  0    0    -3.86     5.01    -0.72    -418.6     10.76      7.57     6.782       9878    0    0    0    0    0
1998  8  2  9 44  0    0    -3.85     5.03    -0.71    -418.0     10.48      7.56     7.205       9922    0    0    0    0    0
1998  8  2  9 45  0    0    -3.86     5.05    -0.68    -417.9     10.41      7.58     7.818      10267    0    0    0    0    0
1998  8  2  9 46  0    0    -3.88     5.06    -0.63    -417.6     10.39      7.87     7.846       9700    0    0    0    0    0
1998  8  2  9 47  0    0    -3.90     5.08    -0.62    -417.7     10.37      8.18     7.743       9778    0    0    0    0    0
1998  8  2  9 48  0    0    -3.90     5.09    -0.62    -418.0     10.52      7.96     7.647       9347    0    0    0    0    0
1998  8  2  9 49  0    0    -3.90     5.10    -0.65    -417.2     10.71      8.40     7.769      10200    0    0    0    0    0
1998  8  2  9 50  0    0    -3.96     5.04    -0.75    -417.2     10.93      8.47     7.389       9819    0    0    0    0    0
1998  8  2  9 51  0    0    -4.09     4.90    -0.87    -417.2     11.52      8.62     7.120      10336    0    0    0    0    0
1998  8  2  9 52  0    0    -4.15     4.87    -0.91    -417.4     12.25      7.88     6.960      10362    0    0    0    0    0
1998  8  2  9 53  0    0    -4.18     4.86    -0.98    -417.8     12.90      6.36     6.708      11133    0    0    0    0    0
1998  8  2  9 54  0    0    -4.17     4.89    -1.00    -417.9     12.79      6.61     6.250      11133    0    0    0    0    0
1998  8  2  9 55  0    0    -4.18     4.93    -1.01    -417.9     12.72      7.00     6.108      11133    0    0    0    0    0
1998  8  2  9 56  0    0    -4.12     4.96    -1.03    -417.9     12.38      6.67     6.240      11133    0    0    0    0    0
1998  8  2  9 57  0    0    -4.04     4.99    -1.06    -417.5     11.83      5.96     6.645      11401    0    0    0    0    0
1998  8  2  9 58  0    0    -4.02     4.99    -1.11    -417.1     11.44      5.50     6.865      11512    0    0    0    0    0
1998  8  2  9 59  0    0    -4.02     4.96    -1.13    -417.4     11.18      4.72     6.634      10910    0    0    0    0    0
1998  8  2 10  0  0    0    -4.01     4.93    -1.13    -417.1     10.91      3.76     6.865      11512    0    0    0    0    0
1998  8  2 10  1  0    0    -3.96     4.97    -1.11    -417.2     10.66      3.97     6.624      10879    0    0    0    0    0
1998  8  2 10  2  0    0    -3.91     5.08    -1.09    -416.1     10.66      4.46     7.002      11607    0    0    0    0    0
1998  8  2 10  3  0    0    -3.84     5.08    -1.09    -415.7     10.62      4.46     6.898       9984    0    0    0    0    0
1998  8  2 10  4  0    0    -3.85     5.02    -1.12    -415.6     10.27      4.56     7.414      11164    0    0    0    0    0
1998  8  2 10  5  0    0    -3.91     4.97    -1.11    -415.7     10.15      5.50     6.934       9725    0    0    0    0    0
1998  8  2 10  6  0    0    -4.03     4.94    -1.02    -415.6     10.27      5.78     7.093       8667    0    0    0    0    0
1998  8  2 10  7  0    0    -4.10     4.91    -0.87    -415.6     10.12      7.49     7.117       8321    0    0    0    0    0
1998  8  2 10  8  0    0    -4.17     4.87    -0.85    -415.5      9.96      7.49     7.380       8341    0    0    0    0    0
1998  8  2 10  9  0    0    -4.16     4.84    -0.83    -415.6      9.97      7.47     7.354       8583    0    0    0    0    0
1998  8  2 10 10  0    0    -4.08     4.81    -0.83    -415.9     10.04      7.04     7.091       8778    0    0    0    0    0
1998  8  2 10 11  0    0    -4.10     4.80    -0.83    -415.9     10.04      5.01     7.091       8778    0    0    0    0    0
1998  8  2 10 12  0    0    -4.22     4.78    -0.79    -415.8     10.07      3.39     7.108       8778    0    0    0    0    0
1998  8  2 10 13  0    0    -4.26     4.73    -0.74    -415.1     10.26      3.16     7.214       8746    0    0    0    0    0
1998  8  2 10 14  0    0    -4.34     4.71    -0.66    -415.2     10.43      2.12     6.643       7911    0    0    0    0    0
1998  8  2 10 15  0    0    -4.38     4.67    -0.61    -415.1     10.43      2.12     7.215      10190    0    0    0    0    0
1998  8  2 10 16  0    0    -4.56     4.48    -0.61    -414.8     10.45      2.12     6.610       7868    0    0    0    0    0
1998  8  2 10 17  0    0    -4.57     4.48    -0.61    -414.0     10.48      1.42     7.255       8864    0    0    0    0    0
1998  8  2 10 18  0    0    -4.56     4.51    -0.57    -413.9     10.59      0.26     6.918       7986    0    0    0    0    0
1998  8  2 10 19  0    0    -4.37     4.69    -0.46    -413.4     10.63      0.10     7.180       8679    0    0    0    0    0
1998  8  2 10 20  0    0    -4.32     4.74    -0.44    -413.2     10.64      0.40     6.947       8295    0    0    0    0    0
1998  8  2 10 21  0    0    -4.23     4.79    -0.42    -413.1     10.45      0.49     7.166       8711    0    0    0    0    0
1998  8  2 10 22  0    0    -4.22     4.85    -0.39    -413.1     10.24      0.49     6.773       8892    0    0    0    0    0
1998  8  2 10 23  0    0    -4.18     4.86    -0.32    -412.8     10.20      1.04     7.093       8994    0    0    0    0    0
1998  8  2 10 24  0    0    -4.20     4.90    -0.26    -412.6     10.25      1.26     6.780       9034    0    0    0    0    0
1998  8  2 10 25  0    0    -4.22     4.92    -0.25    -412.6     10.52      1.24     6.606       9034    0    0    0    0    0
1998  8  2 10 26  0    0    -4.34     4.88    -0.41    -412.5     11.44      1.23     6.259       8526    0    0    0    0    0
1998  8  2 10 27  0    0    -4.41     4.85    -0.48    -412.5     11.81      1.45     5.919       8296    0    0    0    0    0
1998  8  2 10 28  0    0    -4.42     4.84    -0.44    -411.8     11.65      1.55     5.808       8453    0    0    0    0    0
1998  8  2 10 29  0    0    -4.45     4.81    -0.41    -411.3     11.54      1.65     5.407       8907    0    0    0    0    0
1998  8  2 10 30  0    0    -4.49     4.78    -0.39    -411.2     11.67      1.26     5.432       9317    0    0    0    0    0
1998  8  2 10 31  0    0    -4.49     4.77    -0.38    -411.0     11.82      0.81     5.400       9400    0    0    0    0    0
1998  8  2 10 32  0    0    -4.49     4.76    -0.35    -410.7     11.84     -0.16     5.336       9400    0    0    0    0    0
1998  8  2 10 33  0    0    -4.49     4.77    -0.32    -410.5     11.80     -1.40     5.448       9394    0    0    0    0    0
1998  8  2 10 34  0    0    -4.46     4.79    -0.28    -410.4     11.74     -1.22     5.193       9319    0    0    0    0    0
1998  8  2 10 35  0    0    -4.43     4.81    -0.26    -410.4     11.91     -0.95     5.290       8879    0    0    0    0    0
1998  8  2 10 36  0    0    -4.42     4.82    -0.25    -410.2     12.15     -0.95     5.185       8658    0    0    0    0    0
1998  8  2 10 37  0    0    -4.41     4.81    -0.23    -410.7     11.82     -1.05     5.269       8991    0    0    0    0    0
1998  8  2 10 38  0    0    -4.43     4.78    -0.22    -410.9     11.33     -1.18     5.339       8975    0    0    0    0    0
1998  8  2 10 39  0    0    -4.47     4.73    -0.18    -411.4     11.21     -1.18     5.755       9089    0    0    0    0    0
1998  8  2 10 40  0    0    -4.60     4.42     0.13    -415.6     11.27      1.31     6.040      11791    0    0    0    0    0
1998  8  2 10 41  0    0    -4.74     4.08     0.40    -417.9     12.56      0.89     7.355      12150    0    0    0    0    0
1998  8  2 10 42  0    0    -4.61     4.19     0.27    -418.7     13.84     -0.01     8.349      11840    0    0    0    0    0
1998  8  2 10 43  0    0    -4.48     4.30     0.14    -418.4     14.51     -0.24     8.912      11509    0    0    0    0    0
1998  8  2 10 44  0    0    -4.53     4.20     0.16    -417.4     14.15      0.17     9.309      11509    0    0    0    0    0
1998  8  2 10 45  0    0    -4.63     3.99     0.19    -416.1     13.38      1.09     9.462      11354    0    0    0    0    0
1998  8  2 10 46  0    0    -4.62     3.97     0.14    -416.5     13.66      1.42     9.354      11034    0    0    0    0    0
1998  8  2 10 47  0    0    -4.56     4.05    -0.06    -418.2     15.32      2.13     8.743      12088    0    0    0    0    0
1998  8  2 10 48  0    0    -4.57     4.11     0.00    -418.2     16.07      2.97     8.499      11669    0    0    0    0    0
1998  8  2 10 49  0    0    -4.59     4.17     0.13    -418.9     15.85      2.84     8.295      12257    0    0    0    0    0
1998  8  2 10 50  0    0    -4.55     4.21     0.18    -419.0     15.64      2.71     8.100      12223    0    0    0    0    0
1998  8  2 10 51  0    0    -4.51     4.20     0.12    -419.1     15.51      2.53     8.412      12076    0    0    0    0    0
1998  8  2 10 52  0    0    -4.52     4.19     0.02    -419.0     15.63      2.65     8.843      12223    0    0    0    0    0
1998  8  2 10 53  0    0    -4.52     4.19    -0.03    -418.8     15.70      2.72     8.828      12145    0    0    0    0    0
1998  8  2 10 54  0    0    -4.49     4.22    -0.04    -418.4     15.94      2.71     8.817      12089    0    0    0    0    0
1998  8  2 10 55  0    0    -4.45     4.25    -0.06    -417.9     16.36      2.76     8.764      12351    0    0    0    0    0
1998  8  2 10 56  0    0    -4.48     4.23    -0.06    -418.3     16.36      2.41     8.535      11912    0    0    0    0    0
1998  8  2 10 57  0    0    -4.51     4.18    -0.04    -418.3     16.35      2.11     8.721      12760    0    0    0    0    0
1998  8  2 10 58  0    0    -4.51     4.15     0.04    -417.5     15.72      1.96     8.856      12760    0    0    0    0    0
1998  8  2 10 59  0    0    -4.52     4.15     0.15    -415.9     14.35      1.93     9.174      12760    0    0    0    0    0
1998  8  2 11  0  0    0    -4.60     4.15     0.20    -414.8     13.29      1.70     9.518      12760    0    0    0    0    0
1998  8  2 11  1  0    0    -4.60     4.14     0.21    -414.8     12.69      0.86     9.524      12760    0    0    0    0    0
1998  8  2 11  2  0    0    -4.52     4.14     0.21    -414.8     12.23      0.85     9.742      13008    0    0    0    0    0
1998  8  2 11  3  0    0    -4.51     4.10     0.28    -413.2     12.03      0.52     9.323      10960    0    0    0    0    0
1998  8  2 11  4  0    0    -4.51     4.09     0.30    -412.7     11.98      0.06    10.089      12232    0    0    0    0    0
1998  8  2 11  5  0    0    -4.29     4.14     0.37    -412.4     12.16     -0.09    10.461      11250    0    0    0    0    0
1998  8  2 11  6  0    0    -4.17     4.24     0.41    -411.9     12.25     -0.55    10.555      12132    0    0    0    0    0
1998  8  2 11  7  0    0    -4.14     4.30     0.45    -411.4     11.85     -0.49    10.618      11834    0    0    0    0    0
1998  8  2 11  8  0    0    -4.12     4.30     0.62    -411.1     11.50     -0.52    10.726      11458    0    0    0    0    0
1998  8  2 11  9  0    0    -4.18     4.25     0.84    -410.9     11.36     -0.69    10.534      11501    0    0    0    0    0
1998  8  2 11 10  0    0    -4.24     4.19     1.04    -410.9     11.23     -0.52    10.481      11413    0    0    0    0    0
1998  8  2 11 11  0    0    -4.18     4.22     1.25    -410.8     11.22     -0.52    10.519      12339    0    0    0    0    0
1998  8  2 11 12  0    0    -4.07     4.26     1.42    -410.7     11.22     -0.45    10.470      12735    0    0    0    0    0
1998  8  2 11 13  0    0    -4.04     4.12     1.51    -412.0     12.79      1.22    11.982      13798    0    0    0    0    0
1998  8  2 11 14  0    0    -4.10     3.92     1.54    -412.8     13.94      2.49    12.810      14946    0    0    0    0    0
1998  8  2 11 15  0    0    -4.15     3.88     1.49    -413.4     14.61      1.63    12.555      16107    0    0    0    0    0
1998  8  2 11 16  0    0    -4.44     4.03     1.25    -415.1     15.38      1.03    11.405      16295    0    0    0    0    0
1998  8  2 11 17  0    0    -4.56     4.06     1.02    -414.8     15.48      0.59    10.632      15477    0    0    0    0    0
1998  8  2 11 18  0    0    -4.56     4.07     0.91    -414.8     15.48     -1.01    10.619      13443    0    0    0    0    0
1998  8  2 11 19  0    0    -4.58     4.09     0.73    -414.8     14.61     -1.04     9.919      12897    0    0    0    0    0
1998  8  2 11 20  0    0    -4.62     4.07     0.87    -414.9     14.38     -1.22     9.886      13408    0    0    0    0    0
1998  8  2 11 21  0    0    -4.63     4.09     0.23    -415.3     13.69     -1.64     8.817      12915    0    0    0    0    0
1998  8  2 11 22  0    0    -4.63     4.06     0.21    -415.3     13.96     -1.92     9.185      13328    0    0    0    0    0
1998  8  2 11 23  0    0    -4.65     4.09    -0.20    -415.7     13.66     -1.82     8.812      12028    0    0    0    0    0
1998  8  2 11 24  0    0    -4.65     4.11    -0.20    -415.3     13.96     -0.86     9.183      13390    0    0    0    0    0
1998  8  2 11 25  0    0    -4.57     4.21    -0.12    -416.3     13.58     -0.86     8.867      12170    0    0    0    0    0
1998  8  2 11 26  0    0    -4.45     4.32    -0.01    -416.3     13.38     -1.00     9.159      12974    0    0    0    0    0
1998  8  2 11 27  0    0    -4.45     4.31     0.00    -416.3     13.38     -1.37     8.671      11114    0    0    0    0    0
1998  8  2 11 28  0    0    -4.49     4.26     0.02    -416.3     13.29     -0.36     9.224      12682    0    0    0    0    0
1998  8  2 11 29  0    0    -4.60     4.17     0.17    -416.3     12.94     -1.36     8.988      11585    0    0    0    0    0
1998  8  2 11 30  0    0    -4.65     4.09     0.13    -416.4     12.80     -1.16     9.092      11585    0    0    0    0    0
1998  8  2 11 31  0    0    -4.69     4.09     0.19    -416.4     12.80     -1.16     9.092      11585    0    0    0    0    0
1998  8  2 11 32  0    0    -4.74     4.08     0.24    -416.3     12.86     -1.14     9.095      11585    0    0    0    0    0
1998  8  2 11 33  0    0    -4.78     4.00     0.31    -415.8     13.15     -1.05     9.087      11444    0    0    0    0    0
1998  8  2 11 34  0    0    -4.87     3.89     0.31    -414.8     13.53     -1.05     8.934      10384    0    0    0    0    0
1998  8  2 11 35  0    0    -4.94     3.78     0.58    -414.4     13.77     -0.42     9.097      11271    0    0    0    0    0
1998  8  2 11 36  0    0    -5.04     3.56     0.61    -414.7     13.79     -0.38     8.799      10383    0    0    0    0    0
1998  8  2 11 37  0    0    -5.04     3.44     0.76    -414.2     13.04     -2.31    10.113      11019    0    0    0    0    0
1998  8  2 11 38  0    0    -5.03     3.37     1.06    -413.5     12.40     -3.93     9.058      10497    0    0    0    0    0
1998  8  2 11 39  0    0    -5.00     3.36     1.12    -412.6     11.95     -4.50     9.928      10534    0    0    0    0    0
1998  8  2 11 40  0    0    -4.95     3.44     1.07    -412.6     11.70     -4.61     9.756      10168    0    0    0    0    0
1998  8  2 11 41  0    0    -4.93     3.57     0.99    -412.2     11.76     -4.35    10.265      10380    0    0    0    0    0
1998  8  2 11 42  0    0    -4.93     3.62     1.00    -412.5     12.01     -4.21     9.870      10179    0    0    0    0    0
1998  8  2 11 43  0    0    -4.93     3.62     0.94    -412.9     12.10     -4.21    10.377      10437    0    0    0    0    0
1998  8  2 11 44  0    0    -4.97     3.57     0.99    -413.0     11.97     -3.73     9.777      10130    0    0    0    0    0
1998  8  2 11 45  0    0    -5.09     3.38     1.11    -412.5     11.93     -3.57     9.844       9534    0    0    0    0    0
1998  8  2 11 46  0    0    -5.15     3.31     1.15    -412.3     11.93     -3.57    10.011       9339    0    0    0    0    0
1998  8  2 11 47  0    0    -5.16     3.32     0.90    -412.4     11.82     -3.52    10.049       9339    0    0    0    0    0
1998  8  2 11 48  0    0    -5.08     3.50     0.65    -413.0     11.13     -1.33    10.196       9949    0    0    0    0    0
1998  8  2 11 49  0    0    -5.02     3.57     0.61    -413.5     10.49     -0.35    10.095      10142    0    0    0    0    0
1998  8  2 11 50  0    0    -4.78     3.85     0.61    -413.7     10.36      1.02     9.818      10142    0    0    0    0    0
1998  8  2 11 51  0    0    -4.50     4.40     0.00    -416.6      9.10      1.30     9.757       9843    0    0    0    0    0
1998  8  2 11 52  0    0    -4.56     4.35     0.06    -416.0      9.42      0.82     9.656       8300    0    0    0    0    0
1998  8  2 11 53  0    0    -4.79     4.12     0.32    -413.4     10.80     -1.22     9.438       9960    0    0    0    0    0
1998  8  2 11 54  0    0    -4.86     4.05     0.44    -412.7     11.19     -2.37     8.993       9082    0    0    0    0    0
1998  8  2 11 55  0    0    -4.81     4.14     0.43    -412.3     11.32     -2.60     8.661       9917    0    0    0    0    0
1998  8  2 11 56  0    0    -4.78     4.21     0.41    -412.2     10.97     -2.60     8.362       9261    0    0    0    0    0
1998  8  2 11 57  0    0    -4.76     4.23     0.36    -412.2     11.01     -2.65     8.248       9802    0    0    0    0    0
1998  8  2 11 58  0    0    -4.75     4.24     0.33    -411.7     11.00     -2.85     8.221       9355    0    0    0    0    0
1998  8  2 11 59  0    0    -4.75     4.27     0.39    -411.3     10.90     -2.97     8.200       9539    0    0    0    0    0
1998  8  2 12  0  0    0    -4.75     4.29     0.45    -411.2     10.80     -3.74     8.011       9357    0    0    0    0    0
1998  8  2 12  1  0    0    -4.74     4.31     0.45    -411.6     10.58     -4.43     8.816       9471    0    0    0    0    0
1998  8  2 12  2  0    0    -4.71     4.32     0.44    -412.2     10.49     -3.97     9.213      10260    0    0    0    0    0
1998  8  2 12  3  0    0    -4.69     4.28     0.33    -412.5     10.64     -3.72     9.035      10260    0    0    0    0    0
1998  8  2 12  4  0    0    -4.72     4.20     0.17    -412.6     10.71     -3.72     9.035      10260    0    0    0    0    0
1998  8  2 12  5  0    0    -4.73     4.18     0.10    -413.2     10.51     -2.90     8.642      10260    0    0    0    0    0
1998  8  2 12  6  0    0    -4.60     4.32     0.10    -413.4     10.45     -1.74     9.291      10716    0    0    0    0    0
