Corrected IMF based on L1.dat
yr mo dy hr mn sc ms bx by bz ux uy uz rho T
#START
2019 08 04 02 59 00   0       0.46       1.76       0.39     346.32       0.00       0.00       4.06     24877.20
2019 08 04 03 00 00   0       0.72       1.73       0.35     354.01       0.00       0.00       5.53     32923.80
2019 08 04 03 01 00   0       0.82       1.79       0.42     351.47       0.00       0.00       4.90     29732.20
2019 08 04 03 02 00   0       0.88       1.76       0.20     351.43       0.00       0.00       4.93     27872.30
2019 08 04 03 03 00   0       0.98       1.65      -0.13     350.69       0.00       0.00       4.82     25430.10
2019 08 04 03 04 00   0       0.97       1.73      -0.13     349.05       0.00       0.00       4.44     27705.60
2019 08 04 03 05 00   0       1.16       1.63      -0.37     348.90       0.00       0.00       4.53     26880.20
2019 08 04 03 06 00   0       1.18       1.61      -0.43     347.23       0.00       0.00       4.28     28307.90
2019 08 04 03 07 00   0       1.26       1.28      -0.64     346.78       0.00       0.00       4.68     31480.20
2019 08 04 03 08 00   0       1.21       1.42      -0.40     348.00       0.00       0.00       4.46     29766.60
2019 08 04 03 09 00   0       1.01       1.71      -0.05     336.35       0.00       0.00       2.13     17018.90
2019 08 04 03 10 00   0       0.89       1.80      -0.03     348.78       0.00       0.00       4.48     31826.40
2019 08 04 03 11 00   0       0.91       1.89       0.08     350.69       0.00       0.00       4.33     25973.30
2019 08 04 03 12 00   0       0.99       1.95       0.12     337.93       0.00       0.00       1.88     14217.90
2019 08 04 03 13 00   0       0.91       1.95       0.12     346.25       0.00       0.00       3.89     33111.40
2019 08 04 03 14 00   0       0.85       1.88       0.20     350.57       0.00       0.00       4.65     36188.40
2019 08 04 03 15 00   0       0.75       1.74       0.24     345.48       0.00       0.00       3.76     25088.30
2019 08 04 03 16 00   0       0.83       1.61       0.38     348.50       0.00       0.00       4.14     30623.00
2019 08 04 03 17 00   0       0.61       1.64      -0.08     353.07       0.00       0.00       5.00     35640.10
2019 08 04 03 18 00   0       0.64       1.61       0.02     350.14       0.00       0.00       4.85     26791.80
2019 08 04 03 19 00   0       0.66       1.45      -0.07     351.09       0.00       0.00       4.66     27183.00
2019 08 04 03 20 00   0       0.85       1.40      -0.24     351.65       0.00       0.00       4.70     26228.60
2019 08 04 03 21 00   0       0.96       1.33      -0.72     349.81       0.00       0.00       4.45     27694.90
2019 08 04 03 22 00   0       0.97       1.33      -0.81     349.91       0.00       0.00       4.41     27083.20
2019 08 04 03 23 00   0       1.03       1.43      -0.50     348.14       0.00       0.00       4.26     26819.50
2019 08 04 03 24 00   0       0.74       1.70       0.10     349.04       0.00       0.00       4.45     27497.00
2019 08 04 03 25 00   0       0.77       1.64      -0.13     350.45       0.00       0.00       4.05     27230.90
2019 08 04 03 26 00   0       0.88       1.62      -0.30     347.46       0.00       0.00       4.28     25957.90
2019 08 04 03 27 00   0       1.16       1.39      -0.25     350.31       0.00       0.00       4.34     33575.30
2019 08 04 03 28 00   0       1.10       1.41      -0.20     349.97       0.00       0.00       4.18     30271.50
2019 08 04 03 29 00   0       1.19       1.39      -0.21     338.24       0.00       0.00       2.39     18647.20
2019 08 04 03 30 00   0       1.00       1.46      -0.38     342.79       0.00       0.00       3.34     23224.50
2019 08 04 03 31 00   0       1.00       1.45      -0.45     349.99       0.00       0.00       4.28     33605.90
2019 08 04 03 32 00   0       1.22       1.31      -0.33     346.77       0.00       0.00       3.68     29468.20
2019 08 04 03 33 00   0       1.19       1.30      -0.38     342.38       0.00       0.00       3.18     20958.60
2019 08 04 03 34 00   0       1.33       1.35      -0.35     347.39       0.00       0.00       4.12     32071.40
2019 08 04 03 35 00   0       1.21       1.42      -0.30     347.98       0.00       0.00       4.16     32066.40
2019 08 04 03 36 00   0       1.36       1.45      -0.32     348.59       0.00       0.00       4.18     31655.80
2019 08 04 03 37 00   0       1.13       1.52      -0.39     345.56       0.00       0.00       3.85     30140.80
2019 08 04 03 38 00   0       0.79       1.59      -0.59     346.66       0.00       0.00       3.95     29569.30
2019 08 04 03 39 00   0       1.02       1.46      -0.43     347.32       0.00       0.00       3.98     28005.20
2019 08 04 03 40 00   0       1.01       1.59      -0.52     338.32       0.00       0.00       3.39     24581.90
2019 08 04 03 41 00   0       1.03       1.59      -0.59     350.94       0.00       0.00       4.10     47417.90
2019 08 04 03 42 00   0       1.04       1.61      -0.49     349.65       0.00       0.00       3.98     30688.10
2019 08 04 03 43 00   0       1.02       1.65      -0.48     347.04       0.00       0.00       4.08     29154.50
2019 08 04 03 44 00   0       1.05       1.62      -0.46     349.63       0.00       0.00       4.09     39998.60
2019 08 04 03 45 00   0       0.99       1.65      -0.47     347.69       0.00       0.00       3.68     33542.70
2019 08 04 03 46 00   0       0.98       1.65      -0.47     347.30       0.00       0.00       3.53     29768.00
2019 08 04 03 47 00   0       1.03       1.62      -0.52     348.01       0.00       0.00       3.82     39603.00
2019 08 04 03 48 00   0       1.01       1.47      -0.45     348.82       0.00       0.00       4.11     44556.50
2019 08 04 03 49 00   0       1.02       1.38      -0.38     346.60       0.00       0.00       3.66     33510.40
2019 08 04 03 50 00   0       1.04       1.51      -0.40     343.82       0.00       0.00       3.25     24646.40
2019 08 04 03 51 00   0       1.12       1.53      -0.44     346.60       0.00       0.00       3.81     29079.40
2019 08 04 03 52 00   0       1.38       1.71      -0.64     346.68       0.00       0.00       3.75     28121.60
2019 08 04 03 53 00   0       1.48       1.82      -0.48     345.75       0.00       0.00       3.69     29067.80
2019 08 04 03 54 00   0       1.54       1.73      -0.44     344.45       0.00       0.00       3.65     30820.00
2019 08 04 03 55 00   0       1.61       1.65      -0.47     344.54       0.00       0.00       3.45     30633.70
2019 08 04 03 56 00   0       1.58       1.67      -0.33     344.39       0.00       0.00       3.15     32003.10
2019 08 04 03 57 00   0       1.92       1.41      -0.45     344.12       0.00       0.00       3.65     32487.90
2019 08 04 03 58 00   0       1.39       1.62      -0.15     343.15       0.00       0.00       3.45     35560.80
2019 08 04 03 59 00   0       1.18       1.91      -0.19     345.62       0.00       0.00       3.88     29870.90
2019 08 04 04 00 00   0       1.22       1.89      -0.48     337.15       0.00       0.00       2.95     24416.50
2019 08 04 04 01 00   0       1.40       1.81      -0.68     343.95       0.00       0.00       3.72     37724.90
2019 08 04 04 02 00   0       1.52       1.62      -0.68     345.75       0.00       0.00       3.91     38978.80
2019 08 04 04 03 00   0       1.42       1.44      -0.99     338.26       0.00       0.00       4.06     22114.20
2019 08 04 04 04 00   0       1.38       1.57      -0.71     339.59       0.00       0.00       3.34     33229.60
2019 08 04 04 05 00   0       1.44       1.47      -0.85     346.02       0.00       0.00       2.79     58702.90
2019 08 04 04 06 00   0       1.40       1.29      -1.08     345.96       0.00       0.00       3.52     61301.00
2019 08 04 04 07 00   0       1.63       1.27      -0.62     342.91       0.00       0.00       3.58     39604.50
2019 08 04 04 08 00   0       1.78       1.31      -0.49     343.21       0.00       0.00       3.53     40002.90
