MAG 16-second Averaged Interplanetary Magnetic Field Data, GSE
2020 112 20 26 20.681    2.696    0.294   -0.657
2020 112 20 26 36.681    2.811    0.117   -0.962
2020 112 20 26 52.681    2.704    0.238   -1.339
2020 112 20 27  8.681    2.950   -0.110   -0.007
2020 112 20 27 24.681    2.844    0.192   -0.003
2020 112 20 27 40.681    3.030    0.270   -0.212
2020 112 20 27 56.681    3.076    0.280   -0.057
2020 112 20 28 12.681    3.049    0.081   -0.068
2020 112 20 28 28.681    3.071    0.005    0.237
2020 112 20 28 44.681    2.977    0.140    0.146
2020 112 20 29  0.681    2.915    0.039    0.057
2020 112 20 29 16.681    2.858   -0.109    0.037
2020 112 20 29 32.681    2.889    0.047   -0.078
2020 112 20 29 48.681    2.984    0.014   -0.065
2020 112 20 30  4.681    3.200   -0.373   -0.482
2020 112 20 30 20.681    3.201    0.301   -0.063
2020 112 20 30 36.681    3.193    0.066   -0.324
2020 112 20 30 52.681    2.597   -0.379   -1.126
2020 112 20 31  8.681    3.054    0.124   -0.425
2020 112 20 31 24.681    3.601    0.450   -0.117
2020 112 20 31 40.681    3.537    0.595    0.167
2020 112 20 31 56.681    3.523    0.670    0.322
2020 112 20 32 12.681    3.383    0.688    0.130
2020 112 20 32 28.681    2.974    0.573    0.053
2020 112 20 32 44.681    2.807    0.988    0.658
2020 112 20 33  0.681    2.916    0.761    0.505
2020 112 20 33 16.681    3.227    0.756    0.507
2020 112 20 33 32.680    3.204    0.722    0.635
2020 112 20 33 48.680    3.096    0.462    0.221
2020 112 20 34  4.680    3.102    0.322    0.095
2020 112 20 34 20.680    3.015    0.385    0.258
2020 112 20 34 36.680    2.922    0.526    0.229
2020 112 20 34 52.680    2.810    0.251    0.625
2020 112 20 35  8.680    2.560    0.277    1.079
2020 112 20 35 24.680    2.589   -0.027    1.120
2020 112 20 35 40.680    2.703    0.382    0.700
2020 112 20 35 56.680    2.613    0.176    0.953
2020 112 20 36 12.680    2.951    0.470    1.025
2020 112 20 36 28.680    2.885    0.429    0.698
2020 112 20 36 44.680    3.043    0.345    0.839
2020 112 20 37  0.680    3.222    0.123    0.755
2020 112 20 37 16.680    3.053    0.139    0.340
2020 112 20 37 32.680    2.979    0.296    0.252
2020 112 20 37 48.680    3.416    0.461    0.267
2020 112 20 38  4.680    3.307    1.331   -0.785
2020 112 20 38 20.680    3.060    1.970   -1.547
2020 112 20 38 36.680    3.319    1.964   -1.671
2020 112 20 38 52.680    3.697    1.972   -1.410
2020 112 20 39  8.680    3.750    1.970   -1.378
2020 112 20 39 24.680    3.727    1.919   -1.338
2020 112 20 39 40.680    3.769    1.668   -0.742
2020 112 20 39 56.680    3.905    0.861    0.143
2020 112 20 40 12.680    3.400    1.483   -0.131
2020 112 20 40 28.680    3.344    0.936    0.432
2020 112 20 40 44.680    3.138    0.878    0.463
2020 112 20 41  0.680    3.285    0.908    0.037
2020 112 20 41 16.679    3.433    0.994   -0.200
2020 112 20 41 32.679    3.754    0.933    0.032
2020 112 20 41 48.679    3.636    1.022    0.162
2020 112 20 42  4.679    3.551    1.110    0.315
2020 112 20 42 20.679    3.467    1.183    0.197
2020 112 20 42 36.679    3.220    1.284   -0.081
2020 112 20 42 52.679    3.238    1.855   -1.127
2020 112 20 43  8.679    3.462    1.798   -1.198
2020 112 20 43 24.679    3.387    1.642   -1.354
2020 112 20 43 40.679    3.430    1.602   -1.394
2020 112 20 43 56.679    3.409    1.614   -1.355
2020 112 20 44 12.679    3.517    1.629   -1.218
2020 112 20 44 28.679    3.691    1.418   -1.192
2020 112 20 44 44.679    3.802    1.487   -1.278
2020 112 20 45  0.679    3.408    1.727   -1.210
2020 112 20 45 16.679    3.239    1.653   -1.304
2020 112 20 45 32.679    3.428    1.593   -1.498
2020 112 20 45 48.679    3.740    1.279   -1.580
2020 112 20 46  4.679    3.719    1.147   -1.410
2020 112 20 46 20.679    3.689    0.872   -1.445
2020 112 20 46 36.679    3.917    0.344   -1.093
2020 112 20 46 52.679    4.120    0.430   -0.861
2020 112 20 47  8.679    4.128    0.129   -0.985
2020 112 20 47 24.679    3.669    0.067   -1.081
2020 112 20 47 40.679    3.654   -0.063   -1.305
2020 112 20 47 56.679    3.523   -0.019   -1.280
2020 112 20 48 12.679    3.499   -0.481   -1.314
2020 112 20 48 28.679    3.450   -0.722   -1.266
2020 112 20 48 44.679    3.227   -0.784   -1.410
2020 112 20 49  0.679    3.254   -0.569   -1.514
2020 112 20 49 16.678    3.322    0.379   -1.379
2020 112 20 49 32.678    3.443    0.842   -1.673
2020 112 20 49 48.678    3.317    1.021   -1.300
2020 112 20 50  4.678    2.463   -1.797   -1.575
2020 112 20 50 20.678    3.374   -0.039   -1.077
2020 112 20 50 36.678    3.749    1.271   -0.699
2020 112 20 50 52.678    3.930    1.333   -0.712
2020 112 20 51  8.678    3.869    1.536   -0.940
2020 112 20 51 24.678    3.795    1.224   -1.417
2020 112 20 51 40.678    3.785    1.126   -1.820
2020 112 20 51 56.678    3.604    0.992   -2.199
2020 112 20 52 12.678    3.587    1.025   -2.075
2020 112 20 52 28.678    3.690    0.990   -0.970
2020 112 20 52 44.678    3.115    1.300   -2.138
2020 112 20 53  0.678    3.089    1.486   -1.762
2020 112 20 53 16.678    3.046    1.311   -1.189
2020 112 20 53 32.678    3.082    1.291   -1.584
2020 112 20 53 48.678    3.422    1.060   -1.250
2020 112 20 54  4.678    3.171    1.332   -1.291
2020 112 20 54 20.678    3.269    1.150   -1.183
2020 112 20 54 36.678    3.149    1.233   -1.364
2020 112 20 54 52.678    3.205    1.395   -1.229
2020 112 20 55  8.678    3.276    1.364   -1.008
2020 112 20 55 24.678    3.069    1.778   -0.837
2020 112 20 55 40.678    3.142    1.584   -0.828
2020 112 20 55 56.678    3.417    1.257   -0.955
2020 112 20 56 12.678    3.569    1.264   -0.885
2020 112 20 56 28.678    3.561    1.487   -0.463
2020 112 20 56 44.678    3.298    0.171   -1.554
2020 112 20 57  0.678    3.687    0.890   -0.174
2020 112 20 57 16.677    3.592    1.182    0.079
2020 112 20 57 32.677    3.444    1.452   -0.082
2020 112 20 57 48.677    3.432    1.541   -0.437
2020 112 20 58  4.677    3.617    1.576    0.136
2020 112 20 58 20.677    3.579    1.409    0.585
2020 112 20 58 36.677    3.405    1.285    0.563
2020 112 20 58 52.677    3.407    1.212    0.462
2020 112 20 59  8.677    3.269    1.101    0.189
2020 112 20 59 24.677    3.583    1.076    0.097
2020 112 20 59 40.677    3.825    0.988    0.565
2020 112 20 59 56.677    3.468    1.049    0.731
2020 112 21  0 12.677    2.111    0.960   -2.818
2020 112 21  0 28.677    2.003    0.866   -2.585
2020 112 21  0 44.677    2.183    1.053   -2.238
2020 112 21  1  0.677    2.206    0.818   -2.068
2020 112 21  1 16.677    1.597    0.203   -2.570
2020 112 21  1 32.677    2.833    0.737   -1.786
2020 112 21  1 48.677    2.439    0.369   -1.973
2020 112 21  2  4.677    1.726   -0.882   -1.732
2020 112 21  2 20.677    2.655   -0.529   -1.548
2020 112 21  2 36.677    2.905    0.590   -0.641
2020 112 21  2 52.677    3.161    0.806   -0.549
2020 112 21  3  8.677    3.005    0.965   -0.526
2020 112 21  3 24.677    2.663    0.055   -0.967
2020 112 21  3 40.677    2.885    0.453   -0.476
2020 112 21  3 56.677    2.826   -0.052   -1.113
2020 112 21  4 12.677    2.335   -0.533   -1.882
2020 112 21  4 28.677    1.933   -0.603   -2.199
2020 112 21  4 44.677    2.276   -0.144   -2.126
2020 112 21  5  0.677    2.266    0.274   -1.930
2020 112 21  5 16.676    2.795   -0.336   -1.458
2020 112 21  5 32.676    2.682    0.356   -1.438
2020 112 21  5 48.676    0.948    1.694   -1.418
2020 112 21  6  4.676    1.476    1.728   -1.471
2020 112 21  6 20.676    0.331    2.356   -1.555
2020 112 21  6 36.676    0.237    2.856   -1.694
2020 112 21  6 52.676    0.278    2.802   -2.021
2020 112 21  7  8.676    0.403    2.810   -2.161
2020 112 21  7 24.676    0.300    3.044   -2.359
2020 112 21  7 40.676    0.104    3.119   -2.094
2020 112 21  7 56.676    0.405    2.954   -2.187
2020 112 21  8 12.676    0.842    2.983   -2.356
2020 112 21  8 28.676    0.993    3.061   -2.579
2020 112 21  8 44.676    0.758    2.912   -2.163
2020 112 21  9  0.676    1.146    2.688   -1.825
2020 112 21  9 16.676    1.235    2.449   -1.755
2020 112 21  9 32.676    0.856    2.837   -1.826
2020 112 21  9 48.676    0.208    2.661   -1.604
2020 112 21 10  4.676    0.089    2.660   -1.479
2020 112 21 10 20.676   -0.360    2.823   -1.139
2020 112 21 10 36.676   -1.054    2.877   -0.728
2020 112 21 10 52.676   -0.869    2.932   -0.707
2020 112 21 11  8.676   -1.029    2.784   -0.981
2020 112 21 11 24.676   -0.737    2.386   -1.328
2020 112 21 11 40.676   -0.859    2.344   -1.422
2020 112 21 11 56.676   -0.736    2.165   -1.551
2020 112 21 12 12.676   -0.663    2.044   -1.743
2020 112 21 12 28.676   -0.859    2.155   -1.652
2020 112 21 12 44.676   -0.893    2.164   -1.487
2020 112 21 13  0.676   -0.820    2.400   -1.437
2020 112 21 13 16.675   -0.350    2.375   -1.532
2020 112 21 13 32.675   -0.447    2.423   -1.552
2020 112 21 13 48.675   -0.272    2.388   -1.521
2020 112 21 14  4.675   -0.316    2.411   -1.469
2020 112 21 14 20.675   -0.005    2.376   -1.451
2020 112 21 14 36.675   -0.895    2.379   -1.193
2020 112 21 14 52.675   -1.274    2.295   -1.334
2020 112 21 15  8.675   -0.568    2.222   -1.672
2020 112 21 15 24.675    0.061    2.173   -1.906
2020 112 21 15 40.675    0.099    2.310   -1.804
2020 112 21 15 56.675    0.012    2.052   -1.842
2020 112 21 16 12.675    0.087    2.381   -1.580
2020 112 21 16 28.675    0.357    1.935   -1.929
2020 112 21 16 44.675    0.760    2.211   -1.677
2020 112 21 17  0.675    0.695    2.628   -1.557
2020 112 21 17 16.675    0.896    2.022   -1.772
2020 112 21 17 32.675    1.555   -0.062   -2.396
2020 112 21 17 48.675    2.246   -0.332   -2.149
2020 112 21 18  4.675    1.011   -2.447   -1.796
2020 112 21 18 20.675    1.134   -2.548   -1.751
2020 112 21 18 36.675    1.402   -2.598   -1.383
2020 112 21 18 52.675    1.565   -2.259   -1.906
2020 112 21 19  8.675    1.848   -1.767   -2.263
2020 112 21 19 24.675    2.207   -1.553   -2.456
2020 112 21 19 40.675    2.097   -1.812   -2.212
2020 112 21 19 56.675    2.394   -2.092   -1.611
2020 112 21 20 12.675    1.911   -2.675   -1.209
2020 112 21 20 28.675    1.860   -3.354   -0.001
2020 112 21 20 44.675    1.568   -3.210    0.187
2020 112 21 21  0.674    1.173   -3.294    0.636
2020 112 21 21 16.674    1.190   -3.429    0.250
2020 112 21 21 32.674    1.160   -3.924    0.457
2020 112 21 21 48.674    1.090   -3.561    1.072
2020 112 21 22  4.674    1.289   -3.256    1.448
2020 112 21 22 20.674    1.183   -3.561    0.817
2020 112 21 22 36.674    1.115   -3.710    0.408
2020 112 21 22 52.674    0.995   -3.621    0.116
2020 112 21 23  8.674    0.878   -3.735    0.228
2020 112 21 23 24.674    0.796   -3.458    0.249
2020 112 21 23 40.674    1.002   -3.536    0.072
2020 112 21 23 56.674    1.175   -3.276    0.294
2020 112 21 24 12.674    0.939   -3.235    0.731
2020 112 21 24 28.674    0.026   -3.827    0.213
2020 112 21 24 44.674   -0.023   -3.776    0.456
2020 112 21 25  0.674   -0.290   -3.659    0.812
2020 112 21 25 16.674   -0.955   -2.912    1.519
2020 112 21 25 32.674   -1.035   -2.239    2.270
2020 112 21 25 48.674   -0.355   -2.399    1.845
2020 112 21 26  4.674    0.107   -3.186    0.251
2020 112 21 26 20.674    0.116   -3.506    0.135
2020 112 21 26 36.674   -0.295   -3.468   -0.225
2020 112 21 26 52.674   -0.278   -3.450   -0.640
2020 112 21 27  8.674   -0.525   -2.638   -1.518
2020 112 21 27 24.674   -0.366   -3.614   -0.276
2020 112 21 27 40.674   -0.070   -4.203    0.752
2020 112 21 27 56.674   -0.096   -4.286    0.720
2020 112 21 28 12.674   -0.236   -4.430    0.399
2020 112 21 28 28.674   -0.294   -4.440    0.166
2020 112 21 28 44.674   -0.624   -4.316    0.222
2020 112 21 29  0.673   -0.698   -4.370    0.080
2020 112 21 29 16.673   -0.918   -4.318    0.267
2020 112 21 29 32.673   -1.232   -4.339    0.281
2020 112 21 29 48.673   -1.664   -4.234    0.149
2020 112 21 30  4.673   -1.493   -4.319    0.158
2020 112 21 30 20.673   -1.356   -4.406    0.080
2020 112 21 30 36.673   -1.572   -4.306    0.090
2020 112 21 30 52.673   -1.406   -4.388   -0.004
2020 112 21 31  8.673   -1.215   -4.339   -0.033
2020 112 21 31 24.673   -1.242   -4.429   -0.072
2020 112 21 31 40.673   -1.262   -4.407   -0.159
2020 112 21 31 56.673   -1.275   -4.430   -0.173
2020 112 21 32 12.673   -1.172   -4.473   -0.244
2020 112 21 32 28.673   -1.236   -4.398   -0.218
2020 112 21 32 44.673   -1.068   -4.446   -0.177
2020 112 21 33  0.673   -1.097   -4.467   -0.194
2020 112 21 33 16.673   -1.032   -4.464   -0.358
2020 112 21 33 32.673   -1.055   -4.496   -0.432
2020 112 21 33 48.673   -0.939   -4.648   -0.592
2020 112 21 34  4.673   -0.706   -4.509   -0.935
2020 112 21 34 20.673   -0.649   -4.511   -1.165
2020 112 21 34 36.673   -0.788   -4.440   -0.508
2020 112 21 34 52.673   -0.798   -4.415   -0.552
2020 112 21 35  8.673   -0.763   -4.426   -0.624
2020 112 21 35 24.673   -0.643   -4.442   -0.682
2020 112 21 35 40.673   -0.623   -4.413   -0.584
2020 112 21 35 56.673   -0.651   -4.530   -0.291
2020 112 21 36 12.673   -0.070   -4.495   -0.637
2020 112 21 36 28.673   -0.144   -4.485   -0.581
2020 112 21 36 44.673   -0.268   -4.497   -0.577
2020 112 21 37  0.672   -0.075   -4.494   -0.568
2020 112 21 37 16.672   -0.526   -4.445   -0.898
2020 112 21 37 32.672   -0.559   -4.468   -0.530
2020 112 21 37 48.672    0.211   -4.345   -1.242
2020 112 21 38  4.672    0.075   -3.910   -2.054
2020 112 21 38 20.672   -0.363   -3.801   -2.326
2020 112 21 38 36.672    0.726   -4.001   -1.690
2020 112 21 38 52.672    1.222   -3.898   -1.738
2020 112 21 39  8.672   -0.264   -3.850   -2.238
2020 112 21 39 24.672   -1.068   -3.661   -2.503
2020 112 21 39 40.672   -1.069   -3.583   -2.373
2020 112 21 39 56.672   -0.925   -3.936   -1.918
2020 112 21 40 12.672   -0.430   -4.250   -1.784
2020 112 21 40 28.672   -0.005   -4.431   -1.319
2020 112 21 40 44.672    0.123   -4.438   -1.094
2020 112 21 41  0.672    0.292   -4.405   -1.025
2020 112 21 41 16.672    0.671   -4.323   -1.010
2020 112 21 41 32.672    0.570   -4.324   -1.054
2020 112 21 41 48.672    0.788   -4.360   -0.750
2020 112 21 42  4.672   -0.053   -4.239   -1.382
2020 112 21 42 20.672   -0.359   -4.078   -1.664
2020 112 21 42 36.672   -0.681   -3.997   -1.623
2020 112 21 42 52.672   -0.798   -3.876   -1.742
2020 112 21 43  8.672   -0.783   -3.636   -2.187
2020 112 21 43 24.672   -0.756   -3.647   -2.121
2020 112 21 43 40.672   -0.603   -3.552   -1.633
2020 112 21 43 56.672    1.265   -3.852    0.067
2020 112 21 44 12.672    2.277   -3.402    1.052
2020 112 21 44 28.672    2.300   -3.383    1.230
2020 112 21 44 44.672    2.782   -2.871    1.737
2020 112 21 45  0.671    2.519   -3.381    1.282
2020 112 21 45 16.671    2.552   -3.240    1.218
2020 112 21 45 32.671    2.269   -3.592    0.954
2020 112 21 45 48.671    1.769   -3.843    1.079
2020 112 21 46  4.671    1.800   -3.831    0.886
2020 112 21 46 20.671    2.131   -3.829    0.916
2020 112 21 46 36.671    1.995   -3.942    0.414
2020 112 21 46 52.671    1.858   -3.957    0.322
2020 112 21 47  8.671    1.436   -4.195   -0.262
2020 112 21 47 24.671    1.444   -3.961   -0.654
2020 112 21 47 40.671    0.894   -4.102   -1.036
2020 112 21 47 56.671    1.175   -4.097   -0.823
2020 112 21 48 12.671    0.268   -4.228   -0.981
2020 112 21 48 28.671    0.421   -4.280   -1.166
2020 112 21 48 44.671    0.932   -4.184   -1.286
2020 112 21 49  0.671    2.330   -3.708   -1.200
2020 112 21 49 16.671    2.258   -3.605   -1.548
2020 112 21 49 32.671    2.314   -3.564   -1.445
2020 112 21 49 48.671    1.812   -3.600   -1.680
2020 112 21 50  4.671    1.632   -3.817   -1.194
2020 112 21 50 20.671    1.046   -3.844   -1.981
2020 112 21 50 36.671    1.260   -4.012   -1.416
2020 112 21 50 52.671    1.074   -4.173   -1.135
2020 112 21 51  8.671    1.109   -3.991   -1.691
2020 112 21 51 24.671    0.785   -3.940   -1.856
2020 112 21 51 40.671    0.912   -3.876   -1.977
2020 112 21 51 56.671    0.610   -4.081   -1.820
2020 112 21 52 12.671    0.408   -3.997   -2.014
2020 112 21 52 28.671    0.518   -4.094   -1.810
2020 112 21 52 44.671    1.024   -3.937   -1.956
2020 112 21 53  0.670    1.629   -3.802   -1.821
2020 112 21 53 16.670    1.064   -4.108   -1.053
2020 112 21 53 32.670    1.019   -4.147   -1.158
2020 112 21 53 48.670    0.624   -4.203   -1.463
2020 112 21 54  4.670    0.861   -4.187   -1.445
2020 112 21 54 20.670    0.859   -4.161   -1.464
2020 112 21 54 36.670    1.175   -3.993   -1.670
2020 112 21 54 52.670    1.233   -3.806   -1.896
2020 112 21 55  8.670    0.947   -3.904   -2.008
2020 112 21 55 24.670    0.826   -3.814   -2.247
2020 112 21 55 40.670    1.141   -3.658   -2.467
2020 112 21 55 56.670    1.022   -3.681   -2.644
2020 112 21 56 12.670    0.927   -3.488   -2.849
2020 112 21 56 28.670    0.931   -3.666   -2.634
2020 112 21 56 44.670    0.928   -3.715   -2.476
2020 112 21 57  0.670    0.653   -3.626   -2.636
2020 112 21 57 16.670    0.512   -3.548   -2.802
2020 112 21 57 32.670    0.542   -3.274   -3.068
2020 112 21 57 48.670    0.481   -3.303   -2.936
2020 112 21 58  4.670    0.622   -3.693   -2.213
2020 112 21 58 20.670    1.082   -3.781   -1.914
2020 112 21 58 36.670    0.685   -4.096   -1.325
2020 112 21 58 52.670    0.330   -3.730   -1.679
2020 112 21 59  8.670   -0.300   -3.537   -2.076
2020 112 21 59 24.670   -0.670   -3.365   -2.159
2020 112 21 59 40.670   -0.760   -3.260   -2.264
2020 112 21 59 56.670   -0.663   -3.285   -2.446
2020 112 22  0 12.670   -0.504   -3.456   -2.549
2020 112 22  0 28.670    0.151   -3.943   -1.796
2020 112 22  0 44.669    0.569   -4.082   -1.110
2020 112 22  1  0.669    0.689   -4.170   -1.053
2020 112 22  1 16.669    0.262   -4.136   -1.401
2020 112 22  1 32.669    0.422   -4.181   -1.163
2020 112 22  1 48.669    0.499   -4.115   -0.960
2020 112 22  2  4.669    0.721   -4.197   -1.067
2020 112 22  2 20.669    0.583   -4.070   -1.404
2020 112 22  2 36.669    0.293   -4.142   -1.345
2020 112 22  2 52.669    0.198   -4.195   -1.248
2020 112 22  3  8.669    0.207   -4.227   -0.909
2020 112 22  3 24.669    0.286   -3.866   -1.723
2020 112 22  3 40.669    0.235   -3.853   -2.059
2020 112 22  3 56.669    0.348   -3.692   -2.033
2020 112 22  4 12.669    0.556   -3.541   -2.002
2020 112 22  4 28.669    0.381   -3.547   -1.999
2020 112 22  4 44.669    0.256   -3.599   -1.908
2020 112 22  5  0.669    0.171   -3.615   -1.799
2020 112 22  5 16.669    0.121   -3.594   -1.761
2020 112 22  5 32.669    0.383   -3.583   -1.859
2020 112 22  5 48.669    0.565   -3.438   -2.068
2020 112 22  6  4.669    0.967   -3.045   -2.427
2020 112 22  6 20.669    0.723   -3.612   -1.805
2020 112 22  6 36.669    1.146   -3.495   -1.725
2020 112 22  6 52.669    0.471   -3.630   -1.997
2020 112 22  7  8.669    0.769   -3.627   -1.884
2020 112 22  7 24.669    0.955   -3.663   -1.617
2020 112 22  7 40.669    0.855   -3.685   -1.729
2020 112 22  7 56.669    0.952   -3.989   -0.960
2020 112 22  8 12.669    0.893   -4.075   -0.575
2020 112 22  8 28.669    0.769   -3.919   -1.350
2020 112 22  8 44.668    0.805   -4.060   -0.966
2020 112 22  9  0.668    0.389   -3.604   -2.134
2020 112 22  9 16.668    0.224   -3.462   -2.489
2020 112 22  9 32.668    0.390   -3.824   -2.240
2020 112 22  9 48.668    0.316   -3.775   -2.075
2020 112 22 10  4.668    0.472   -3.847   -2.058
2020 112 22 10 20.668    0.662   -3.961   -1.976
2020 112 22 10 36.668    0.621   -3.968   -1.861
2020 112 22 10 52.668    0.566   -3.989   -1.819
2020 112 22 11  8.668    1.002   -3.895   -1.552
2020 112 22 11 24.668    1.028   -4.022   -1.492
2020 112 22 11 40.668    0.670   -4.051   -1.869
2020 112 22 11 56.668    0.849   -3.885   -1.597
2020 112 22 12 12.668    1.317   -4.024   -0.782
2020 112 22 12 28.668    1.227   -4.100   -0.735
2020 112 22 12 44.668    0.797   -4.172   -1.143
2020 112 22 13  0.668    1.008   -4.042   -1.081
2020 112 22 13 16.668    0.930   -4.127   -1.170
2020 112 22 13 32.668    0.880   -4.013   -1.541
2020 112 22 13 48.668    0.836   -3.983   -1.465
2020 112 22 14  4.668    0.876   -4.017   -1.217
2020 112 22 14 20.668    0.703   -3.892   -1.485
2020 112 22 14 36.668    0.696   -3.843   -1.550
2020 112 22 14 52.668    0.824   -3.926   -1.421
2020 112 22 15  8.668    0.838   -3.934   -1.622
2020 112 22 15 24.668    1.150   -3.693   -1.501
2020 112 22 15 40.668    1.360   -3.646   -1.039
2020 112 22 15 56.668    0.774   -3.173   -2.344
2020 112 22 16 12.668    0.838   -3.424   -1.981
2020 112 22 16 28.668    1.947   -3.296   -1.549
2020 112 22 16 44.667    1.974   -3.405   -1.332
2020 112 22 17  0.667    1.291   -3.112   -2.501
2020 112 22 17 16.667    1.587   -3.337   -1.903
2020 112 22 17 32.667    2.689   -2.851   -1.763
2020 112 22 17 48.667    2.063   -3.222   -1.758
2020 112 22 18  4.667    0.973   -3.427   -2.542
2020 112 22 18 20.667    0.584   -3.693   -2.600
2020 112 22 18 36.667    0.422   -3.550   -2.757
2020 112 22 18 52.667    0.083   -3.442   -3.016
2020 112 22 19  8.667    0.438   -3.328   -2.866
2020 112 22 19 24.667    1.595   -3.397   -2.427
2020 112 22 19 40.667    2.202   -3.116   -2.040
2020 112 22 19 56.667    0.890   -3.331   -2.744
2020 112 22 20 12.667   -0.390   -3.093   -3.116
2020 112 22 20 28.667   -1.121   -2.530   -3.289
2020 112 22 20 44.667   -1.330   -2.332   -3.285
2020 112 22 21  0.667   -1.355   -2.218   -3.305
2020 112 22 21 16.667   -1.535   -2.123   -3.266
2020 112 22 21 32.667   -0.208   -2.601   -3.099
2020 112 22 21 48.667    2.091   -1.840   -0.370
2020 112 22 22  4.667    3.929   -1.075    1.942
2020 112 22 22 20.667    4.316   -1.024    1.563
2020 112 22 22 36.667    4.264   -1.095    1.643
2020 112 22 22 52.667    4.285   -1.074    1.548
2020 112 22 23  8.667    4.387   -1.174    1.384
2020 112 22 23 24.667    4.336   -1.729    0.681
2020 112 22 23 40.667    4.282   -1.833    0.583
2020 112 22 23 56.667    4.414   -1.531    0.748
2020 112 22 24 12.667    4.460   -1.537    0.832
2020 112 22 24 28.667    4.267   -1.646    0.852
2020 112 22 24 44.666    4.208   -1.627    0.905
2020 112 22 25  0.666    4.307   -1.278    1.248
2020 112 22 25 16.666    4.298   -1.408    1.145
2020 112 22 25 32.666    4.362   -1.347    1.044
2020 112 22 25 48.666    4.340   -1.350    1.306
2020 112 22 26  4.666    4.342   -1.182    1.320
2020 112 22 26 20.666    4.477   -1.321    1.387
2020 112 22 26 36.666    3.846   -1.402    1.427
2020 112 22 26 52.666    3.743   -2.287    0.452
2020 112 22 27  8.666    3.747   -2.580    0.198
2020 112 22 27 24.666    3.759   -2.367    0.212
2020 112 22 27 40.666    3.397   -2.062    0.237
2020 112 22 27 56.666    2.957   -1.986   -0.567
2020 112 22 28 12.666    3.644   -1.927   -0.566
2020 112 22 28 28.666    3.964   -1.974    0.068
2020 112 22 28 44.666    4.152   -1.957    0.328
2020 112 22 29  0.666    4.072   -1.646    0.643
2020 112 22 29 16.666    3.831   -1.474    1.450
2020 112 22 29 32.666    2.636   -1.234    1.183
2020 112 22 29 48.666    3.257   -0.892    1.039
2020 112 22 30  4.666    3.290    0.546    1.272
2020 112 22 30 20.666    1.038    1.615    1.666
2020 112 22 30 36.666   -0.647    1.919    0.777
2020 112 22 30 52.666   -0.870    2.008    0.395
2020 112 22 31  8.666   -0.334    1.338    0.468
2020 112 22 31 24.666    0.428    1.085    0.657
2020 112 22 31 40.666    0.827    0.538    0.452
2020 112 22 31 56.666    1.539    0.197    0.352
2020 112 22 32 12.666    1.725    0.114    0.340
2020 112 22 32 28.666    2.531   -0.207    0.550
2020 112 22 32 44.665    3.226   -0.373    0.856
2020 112 22 33  0.665    3.143   -0.459    1.114
2020 112 22 33 16.665    3.105   -0.698    1.170
2020 112 22 33 32.665    3.021   -0.626    1.242
2020 112 22 33 48.665    3.116   -0.695    1.112
2020 112 22 34  4.665    3.172   -0.672    1.124
2020 112 22 34 20.665    3.331   -0.501    0.897
2020 112 22 34 36.665    3.651   -0.354    0.753
2020 112 22 34 52.665    3.610   -0.037    0.614
2020 112 22 35  8.665    3.719   -0.068    0.495
2020 112 22 35 24.665    3.676    0.137    0.460
2020 112 22 35 40.665    4.094   -0.128    0.435
2020 112 22 35 56.665    4.215   -0.112    0.233
2020 112 22 36 12.665    4.153    0.120    0.217
2020 112 22 36 28.665    4.211    0.307    0.097
2020 112 22 36 44.665    4.148    0.312    0.057
2020 112 22 37  0.665    3.974    0.277    0.099
2020 112 22 37 16.665    4.091    0.192   -0.094
2020 112 22 37 32.665    4.094    0.242   -0.494
2020 112 22 37 48.665    4.030    0.502   -0.477
2020 112 22 38  4.665    4.061    0.358   -0.443
2020 112 22 38 20.665    3.911    0.324   -0.344
2020 112 22 38 36.665    3.943    0.233   -0.338
2020 112 22 38 52.665    4.001    0.384   -0.526
2020 112 22 39  8.665    3.991    0.356   -0.498
2020 112 22 39 24.665    4.013    0.388   -0.605
2020 112 22 39 40.665    4.061    0.412   -0.570
2020 112 22 39 56.665    3.859    0.445   -0.669
2020 112 22 40 12.665    3.860    0.588   -0.750
2020 112 22 40 28.664    3.667    1.112   -0.966
2020 112 22 40 44.664    3.668    1.187   -0.817
2020 112 22 41  0.664    3.766    0.571   -0.760
2020 112 22 41 16.664    4.024    0.324   -0.846
2020 112 22 41 32.664    4.000    0.465   -0.972
2020 112 22 41 48.664    3.926    0.418   -0.855
2020 112 22 42  4.664    4.000    0.498   -0.908
2020 112 22 42 20.664    3.769    0.459   -0.820
2020 112 22 42 36.664    3.883    0.580   -0.821
2020 112 22 42 52.664    3.957    0.369   -0.790
2020 112 22 43  8.664    4.010    0.367   -0.664
2020 112 22 43 24.664    3.845    0.707   -0.974
2020 112 22 43 40.664    3.807    0.912   -0.950
2020 112 22 43 56.664    3.804    0.424   -0.827
2020 112 22 44 12.664    3.772    0.771   -1.090
2020 112 22 44 28.664    3.639    0.777   -1.434
2020 112 22 44 44.664    3.548    0.788   -1.466
2020 112 22 45  0.664    3.633    0.754   -1.232
2020 112 22 45 16.664    3.700    0.892   -1.360
2020 112 22 45 32.664    3.452    1.144   -1.505
2020 112 22 45 48.664    3.313    1.244   -1.558
2020 112 22 46  4.664    3.502    1.125   -1.339
2020 112 22 46 20.664    3.257    0.600   -0.818
2020 112 22 46 36.664    2.579    1.219   -0.668
