Corrected IMF based on L1.dat
yr mo dy hr mn sc ms bx by bz ux uy uz rho T
#START
2001 08 30 21 11 46 868       3.58      -3.08       4.44    -438.55     -14.96      46.14       2.85     40226.71
2001 08 30 21 11 59 172       2.98      -2.80       4.92    -445.81     -12.80      53.23       3.12     42292.92
2001 08 30 21 13 27 839       3.22      -3.13       4.63    -441.42     -16.48      46.89       3.22     48795.84
2001 08 30 21 14 26   8       2.93      -3.15       4.79    -441.70     -17.33      46.44       3.13     52880.67
2001 08 30 21 15 57 741       3.59      -3.39       4.09    -436.93     -17.43      43.58       3.19     57496.72
2001 08 30 21 16 51 769       3.58      -3.60       3.91    -437.81     -21.15      40.39       2.91     59443.05
2001 08 30 21 17 47 282       3.25      -3.81       4.04    -438.49     -21.84      41.08       2.95     54974.66
2001 08 30 21 18 48 698       3.45      -3.56       4.08    -438.27     -20.95      42.53       3.02     51854.94
2001 08 30 21 19 49 654       3.15      -4.09       3.88    -438.13     -22.56      40.74       3.04     50071.33
2001 08 30 21 20 40 648       2.96      -4.06       4.02    -439.48     -24.22      40.62       2.97     52287.80
2001 08 30 21 21 21 830       2.86      -3.88       4.28    -442.33     -24.27      42.72       2.88     52465.88
2001 08 30 21 22 09 289       2.93      -3.90       4.25    -444.25     -21.18      43.70       3.00     48723.60
2001 08 30 21 23 14 227       3.15      -2.57       5.04    -443.49     -13.68      46.12       3.10     48448.26
2001 08 30 21 24 28 484       3.34      -2.80       4.75    -441.32      -9.58      49.26       2.97     48437.23
2001 08 30 21 25 34 812       3.17      -3.24       4.70    -440.36     -14.54      45.79       3.27     50512.27
2001 08 30 21 26 23 826       3.23      -3.49       4.42    -442.03     -17.29      41.54       2.93     46773.64
2001 08 30 21 27 36 799       3.30      -2.98       4.85    -440.06     -14.33      44.40       2.98     44717.48
2001 08 30 21 28 32 497       3.65      -2.92       4.61    -440.71     -15.05      43.87       3.00     41186.40
2001 08 30 21 29 28 557       2.71      -2.15       5.46    -441.31     -15.71      43.41       3.03     37966.97
2001 08 30 21 30 51 233       3.17      -2.32       5.18    -437.89     -10.97      48.47       3.21     44325.54
2001 08 30 21 31 33  59       3.03      -2.67       5.13    -440.63     -11.80      46.11       2.88     42362.55
2001 08 30 21 32 33 350       2.59      -2.16       5.51    -440.58     -12.17      47.77       2.74     41440.20
2001 08 30 21 33 52 753       4.19      -3.13       3.74    -437.67     -15.84      44.38       2.86     46200.30
2001 08 30 21 35 39 972       4.83      -4.00       1.44    -430.73     -23.71      32.07       2.80     60060.39
2001 08 30 21 36 40 276       4.10      -3.67       3.28    -430.69     -24.68      31.71       2.87     66060.37
2001 08 30 21 37 23 925       4.22      -3.17       3.50    -433.06     -22.27      34.99       3.13     61969.50
2001 08 30 21 38 36 793       4.58      -3.76       2.48    -431.19     -24.78      30.77       3.34     63100.67
2001 08 30 21 39 46 142       4.50      -3.67       2.80    -429.84     -25.20      30.53       3.31     63854.58
2001 08 30 21 40 37 304       4.16      -3.61       3.41    -431.12     -21.81      35.51       3.06     61347.14
2001 08 30 21 41 34 682       4.21      -3.48       3.52    -431.50     -24.92      34.20       2.94     62833.45
2001 08 30 21 42 32 505       4.28      -3.42       3.46    -431.81     -22.67      35.50       2.90     63625.84
2001 08 30 21 43 41 668       4.26      -3.20       3.75    -430.49     -25.73      32.43       2.86     61573.31
2001 08 30 21 44 44 309       4.26      -3.11       3.73    -430.11     -26.52      27.18       2.58     59484.56
2001 08 30 21 45 45 274       4.14      -3.08       3.82    -429.97     -21.52      38.47       3.05     56931.71
2001 08 30 21 46 24 411       3.96      -2.79       4.19    -432.99     -19.20      39.95       3.13     50261.65
2001 08 30 21 47 20 412       3.96      -2.19       4.50    -433.58     -12.77      42.81       3.34     48995.20
2001 08 30 21 48 12 900       3.99      -2.37       4.41    -434.68     -10.17      43.42       3.31     46391.95
2001 08 30 21 49 34 903       2.60      -1.23       5.52    -431.47     -11.87      46.16       3.49     35686.12
2001 08 30 21 50 37 718       2.63      -1.26       5.51    -431.06     -12.09      48.54       4.04     31413.31
2001 08 30 21 51 27 715       3.11      -1.44       5.25    -432.51     -11.79      49.59       4.39     39372.40
2001 08 30 21 52 28 202       2.62      -1.13       5.59    -432.44     -13.39      49.27       4.29     39021.85
2001 08 30 21 53 34  69       2.50      -1.12       5.66    -431.59     -14.79      49.62       4.21     36881.55
2001 08 30 21 54 32 402       2.84      -1.34       5.45    -431.83     -15.92      49.67       4.21     37934.39
2001 08 30 21 55 24 829       3.06      -1.37       5.42    -432.93     -16.81      48.41       4.16     40734.36
2001 08 30 21 56 23 145       2.77      -1.30       5.42    -433.18     -16.04      47.99       4.23     44326.83
2001 08 30 21 57 31 225       2.66      -1.32       5.47    -432.00     -16.91      47.68       4.19     38719.50
2001 08 30 21 58 35 385       2.81      -1.39       5.36    -431.40     -19.48      46.34       4.05     38839.50
2001 08 30 21 59 42 271       2.94      -1.56       5.24    -430.40     -18.16      47.81       4.25     36050.55
2001 08 30 22 00 45 496       2.94      -1.79       5.27    -429.94     -20.45      46.32       3.96     42120.50
2001 08 30 22 01 55 459       3.05      -1.79       5.24    -428.51     -19.75      46.08       4.07     37973.26
2001 08 30 22 02 54 132       2.96      -2.35       4.95    -428.70     -21.51      45.91       4.39     38013.13
2001 08 30 22 03 51 912       2.86      -1.44       5.29    -429.01     -23.47      45.74       4.71     38406.37
2001 08 30 22 04 38 865       2.35      -1.17       5.61    -430.89     -17.61      48.56       4.70     38428.25
2001 08 30 22 05 26 892       2.31      -0.91       5.71    -432.63     -13.01      49.96       4.69     35613.35
2001 08 30 22 06 18 637       3.07      -2.21       4.93    -433.84     -16.02      45.52       4.03     38122.46
2001 08 30 22 07 49 216       4.00      -3.20       3.09    -429.40     -22.63      44.53       4.03     49559.20
2001 08 30 22 09 40  63       4.18      -4.13      -0.40    -422.22     -29.77      46.23       4.47     64426.95
2001 08 30 22 11 01 592       4.25      -4.13      -0.39    -419.25     -34.12      45.21       4.61     70669.40
2001 08 30 22 11 56 110       4.07      -4.23      -0.74    -420.00     -32.73      44.22       4.48     70742.53
2001 08 30 22 12 47 468       4.00      -2.36       3.80    -421.19     -29.30      45.56       4.56     67102.24
2001 08 30 22 13 38 544       4.18      -2.35       3.52    -422.43     -29.37      44.90       4.98     60539.77
2001 08 30 22 14 37 660       4.22      -2.45       3.38    -422.55     -30.22      43.57       5.19     63184.37
2001 08 30 22 15 37 861       4.42      -2.00       3.40    -422.52     -28.44      46.40       4.82     60217.00
2001 08 30 22 16 40 596       3.80      -2.82       3.64    -422.14     -28.18      43.47       5.21     61170.99
2001 08 30 22 17 36 769       3.88      -2.61       3.60    -422.68     -30.11      43.14       4.76     64881.08
2001 08 30 22 18 43 386       3.83      -2.74       3.53    -421.76     -28.49      44.05       4.96     60820.64
2001 08 30 22 19 33  73       3.90      -2.85       3.38    -423.19     -32.15      41.62       4.79     58820.63
2001 08 30 22 20 44 938       3.66      -2.71       3.77    -421.54     -33.49      42.77       5.02     51285.76
2001 08 30 22 21 32 543       3.16      -2.79       4.12    -423.27     -28.96      47.76       4.83     49950.69
2001 08 30 22 22 45 422       4.37      -3.60       2.31    -421.48     -32.34      41.16       3.97     64935.89
2001 08 30 22 23 44 425       4.32      -3.31       2.68    -421.61     -30.06      37.39       3.56     82188.23
2001 08 30 22 24 43 140       4.44      -3.17       2.77    -421.79     -28.89      39.18       3.61     84571.39
2001 08 30 22 25 48  91       4.24      -3.18       2.98    -421.11     -29.58      39.40       3.72     83599.33
2001 08 30 22 26 50 713       4.09      -3.28       3.04    -420.75     -29.81      40.58       3.75     80560.55
2001 08 30 22 27 57 449       4.12      -3.52       2.63    -419.82     -31.51      41.02       3.83     77724.20
2001 08 30 22 29 08 237       4.41      -2.95       2.73    -418.34     -33.54      38.09       4.09     79310.83
2001 08 30 22 30 09 447       4.25      -3.42       2.55    -418.18     -32.55      39.02       4.24     79523.80
2001 08 30 22 31 05 621       4.17      -3.42       2.70    -418.70     -32.41      42.84       4.02     72668.03
2001 08 30 22 32 02 841       4.34      -3.21       2.69    -419.08     -35.50      39.46       4.08     71431.22
2001 08 30 22 33 04 947       4.32      -2.61       3.28    -418.79     -31.47      40.49       4.07     82915.02
2001 08 30 22 33 59 322       4.26      -2.73       3.22    -419.56     -29.67      45.81       4.13     68020.31
