Downloaded from SuperMag. SMR is renamed to dst_sm. Added msc column so making SmrHourly can work.
year	month	day	hour	min	sec msc	dst_sm
2024	05	11	07	24	0  0	-350.2
2024	05	11	07	25	0  0	-348.9
2024	05	11	07	26	0  0	-349.7
2024	05	11	07	27	0  0	-349.9
2024	05	11	07	28	0  0	-352.0
2024	05	11	07	29	0  0	-351.3
2024	05	11	07	30	0  0	-346.1
2024	05	11	07	31	0  0	-351.9
2024	05	11	07	32	0  0	-356.1
2024	05	11	07	33	0  0	-356.3
2024	05	11	07	34	0  0	-354.1
2024	05	11	07	35	0  0	-360.2
2024	05	11	07	36	0  0	-354.5
2024	05	11	07	37	0  0	-356.2
2024	05	11	07	38	0  0	-339.8
2024	05	11	07	39	0  0	-337.6
2024	05	11	07	40	0  0	-342.5
2024	05	11	07	41	0  0	-342.0
2024	05	11	07	42	0  0	-337.5
2024	05	11	07	43	0  0	-334.0
2024	05	11	07	44	0  0	-321.2
2024	05	11	07	45	0  0	-304.4
2024	05	11	07	46	0  0	-302.9
2024	05	11	07	47	0  0	-305.0
2024	05	11	07	48	0  0	-304.5
2024	05	11	07	49	0  0	-306.8
2024	05	11	07	50	0  0	-311.6
2024	05	11	07	51	0  0	-304.4
2024	05	11	07	52	0  0	-298.6
2024	05	11	07	53	0  0	-300.3
2024	05	11	07	54	0  0	-295.4
2024	05	11	07	55	0  0	-286.4
2024	05	11	07	56	0  0	-277.9
2024	05	11	07	57	0  0	-277.0
2024	05	11	07	58	0  0	-288.5
2024	05	11	07	59	0  0	-297.5
2024	05	11	08	00	0  0	-292.7
2024	05	11	08	01	0  0	-295.0
2024	05	11	08	02	0  0	-301.8
2024	05	11	08	03	0  0	-307.3
2024	05	11	08	04	0  0	-311.5
2024	05	11	08	05	0  0	-306.8
2024	05	11	08	06	0  0	-314.0
2024	05	11	08	07	0  0	-312.0
2024	05	11	08	08	0  0	-314.0
2024	05	11	08	09	0  0	-325.8
2024	05	11	08	10	0  0	-344.7
2024	05	11	08	11	0  0	-349.6
2024	05	11	08	12	0  0	-348.5
2024	05	11	08	13	0  0	-338.2
2024	05	11	08	14	0  0	-333.1
2024	05	11	08	15	0  0	-329.6
2024	05	11	08	16	0  0	-331.6
2024	05	11	08	17	0  0	-334.0
2024	05	11	08	18	0  0	-329.7
2024	05	11	08	19	0  0	-298.5
2024	05	11	08	20	0  0	-279.3
2024	05	11	08	21	0  0	-286.4
2024	05	11	08	22	0  0	-307.1
2024	05	11	08	23	0  0	-329.0
2024	05	11	08	24	0  0	-328.0
2024	05	11	08	25	0  0	-308.7
2024	05	11	08	26	0  0	-304.7
2024	05	11	08	27	0  0	-303.9
2024	05	11	08	28	0  0	-305.1
2024	05	11	08	29	0  0	-298.8
2024	05	11	08	30	0  0	-288.4
2024	05	11	08	31	0  0	-294.5
2024	05	11	08	32	0  0	-308.9
2024	05	11	08	33	0  0	-312.3
2024	05	11	08	34	0  0	-312.8
2024	05	11	08	35	0  0	-319.8
2024	05	11	08	36	0  0	-324.7
2024	05	11	08	37	0  0	-344.7
2024	05	11	08	38	0  0	-364.6
2024	05	11	08	39	0  0	-361.6
2024	05	11	08	40	0  0	-350.8
2024	05	11	08	41	0  0	-336.9
2024	05	11	08	42	0  0	-326.1
2024	05	11	08	43	0  0	-319.7
2024	05	11	08	44	0  0	-322.6
2024	05	11	08	45	0  0	-330.3
2024	05	11	08	46	0  0	-327.1
2024	05	11	08	47	0  0	-306.6
2024	05	11	08	48	0  0	-294.9
2024	05	11	08	49	0  0	-302.6
2024	05	11	08	50	0  0	-314.4
2024	05	11	08	51	0  0	-322.5
2024	05	11	08	52	0  0	-321.9
2024	05	11	08	53	0  0	-317.1
2024	05	11	08	54	0  0	-314.8
2024	05	11	08	55	0  0	-323.9
2024	05	11	08	56	0  0	-336.0
2024	05	11	08	57	0  0	-339.3
2024	05	11	08	58	0  0	-338.5
2024	05	11	08	59	0  0	-335.9
2024	05	11	09	00	0  0	-331.8
2024	05	11	09	01	0  0	-329.9
2024	05	11	09	02	0  0	-330.8
2024	05	11	09	03	0  0	-329.9
2024	05	11	09	04	0  0	-327.7
2024	05	11	09	05	0  0	-326.0
2024	05	11	09	06	0  0	-325.1
2024	05	11	09	07	0  0	-323.1
2024	05	11	09	08	0  0	-320.6
2024	05	11	09	09	0  0	-316.2
2024	05	11	09	10	0  0	-312.5
2024	05	11	09	11	0  0	-308.9
2024	05	11	09	12	0  0	-303.7
2024	05	11	09	13	0  0	-296.2
2024	05	11	09	14	0  0	-289.7
2024	05	11	09	15	0  0	-288.1
2024	05	11	09	16	0  0	-284.4
2024	05	11	09	17	0  0	-276.1
2024	05	11	09	18	0  0	-273.2
2024	05	11	09	19	0  0	-277.7
2024	05	11	09	20	0  0	-277.9
2024	05	11	09	21	0  0	-279.8
2024	05	11	09	22	0  0	-285.4
2024	05	11	09	23	0  0	-292.4
2024	05	11	09	24	0  0	-287.4
2024	05	11	09	25	0  0	-286.0
2024	05	11	09	26	0  0	-299.9
2024	05	11	09	27	0  0	-304.8
2024	05	11	09	28	0  0	-296.6
2024	05	11	09	29	0  0	-294.0
2024	05	11	09	30	0  0	-293.6
2024	05	11	09	31	0  0	-295.4
2024	05	11	09	32	0  0	-297.4
2024	05	11	09	33	0  0	-299.9
2024	05	11	09	34	0  0	-297.6
2024	05	11	09	35	0  0	-286.5
2024	05	11	09	36	0  0	-273.1
2024	05	11	09	37	0  0	-269.5
2024	05	11	09	38	0  0	-266.5
2024	05	11	09	39	0  0	-251.0
2024	05	11	09	40	0  0	-258.2
2024	05	11	09	41	0  0	-256.4
2024	05	11	09	42	0  0	-256.0
2024	05	11	09	43	0  0	-255.4
2024	05	11	09	44	0  0	-258.9
2024	05	11	09	45	0  0	-262.4
2024	05	11	09	46	0  0	-254.4
2024	05	11	09	47	0  0	-255.1
2024	05	11	09	48	0  0	-269.7
2024	05	11	09	49	0  0	-285.7
2024	05	11	09	50	0  0	-293.0
2024	05	11	09	51	0  0	-279.5
2024	05	11	09	52	0  0	-259.5
2024	05	11	09	53	0  0	-262.4
2024	05	11	09	54	0  0	-272.1
2024	05	11	09	55	0  0	-274.2
2024	05	11	09	56	0  0	-278.3
2024	05	11	09	57	0  0	-282.6
2024	05	11	09	58	0  0	-290.3
2024	05	11	09	59	0  0	-298.9
2024	05	11	10	00	0  0	-312.6
2024	05	11	10	01	0  0	-318.4
2024	05	11	10	02	0  0	-314.3
2024	05	11	10	03	0  0	-313.7
2024	05	11	10	04	0  0	-314.5
2024	05	11	10	05	0  0	-306.3
2024	05	11	10	06	0  0	-306.1
2024	05	11	10	07	0  0	-312.8
2024	05	11	10	08	0  0	-316.8
2024	05	11	10	09	0  0	-316.7
2024	05	11	10	10	0  0	-314.2
2024	05	11	10	11	0  0	-312.4
2024	05	11	10	12	0  0	-312.8
2024	05	11	10	13	0  0	-316.7
2024	05	11	10	14	0  0	-320.8
2024	05	11	10	15	0  0	-322.1
2024	05	11	10	16	0  0	-318.7
2024	05	11	10	17	0  0	-316.9
2024	05	11	10	18	0  0	-314.3
2024	05	11	10	19	0  0	-304.9
2024	05	11	10	20	0  0	-305.8
2024	05	11	10	21	0  0	-306.1
2024	05	11	10	22	0  0	-301.4
2024	05	11	10	23	0  0	-292.8
2024	05	11	10	24	0  0	-290.4
2024	05	11	10	25	0  0	-291.4
2024	05	11	10	26	0  0	-289.0
2024	05	11	10	27	0  0	-282.4
2024	05	11	10	28	0  0	-278.7
2024	05	11	10	29	0  0	-292.4
2024	05	11	10	30	0  0	-315.7
2024	05	11	10	31	0  0	-317.6
2024	05	11	10	32	0  0	-329.7
2024	05	11	10	33	0  0	-323.7
2024	05	11	10	34	0  0	-314.6
2024	05	11	10	35	0  0	-306.0
2024	05	11	10	36	0  0	-300.0
2024	05	11	10	37	0  0	-294.2
2024	05	11	10	38	0  0	-283.0
2024	05	11	10	39	0  0	-288.3
2024	05	11	10	40	0  0	-306.5
2024	05	11	10	41	0  0	-293.9
2024	05	11	10	42	0  0	-284.1
2024	05	11	10	43	0  0	-301.2
2024	05	11	10	44	0  0	-311.4
2024	05	11	10	45	0  0	-309.0
2024	05	11	10	46	0  0	-307.7
2024	05	11	10	47	0  0	-304.5
2024	05	11	10	48	0  0	-300.9
2024	05	11	10	49	0  0	-302.0
2024	05	11	10	50	0  0	-305.8
2024	05	11	10	51	0  0	-309.2
2024	05	11	10	52	0  0	-317.3
2024	05	11	10	53	0  0	-320.5
2024	05	11	10	54	0  0	-317.8
2024	05	11	10	55	0  0	-312.5
2024	05	11	10	56	0  0	-300.1
2024	05	11	10	57	0  0	-300.5
2024	05	11	10	58	0  0	-304.7
2024	05	11	10	59	0  0	-300.1
2024	05	11	11	00	0  0	-280.9
2024	05	11	11	01	0  0	-274.7
2024	05	11	11	02	0  0	-280.2
2024	05	11	11	03	0  0	-290.0
2024	05	11	11	04	0  0	-291.0
2024	05	11	11	05	0  0	-294.8
2024	05	11	11	06	0  0	-297.6
2024	05	11	11	07	0  0	-294.1
2024	05	11	11	08	0  0	-292.5
2024	05	11	11	09	0  0	-292.5
2024	05	11	11	10	0  0	-292.0
2024	05	11	11	11	0  0	-291.0
2024	05	11	11	12	0  0	-294.8
2024	05	11	11	13	0  0	-301.6
2024	05	11	11	14	0  0	-305.5
2024	05	11	11	15	0  0	-307.0
2024	05	11	11	16	0  0	-308.1
2024	05	11	11	17	0  0	-309.4
2024	05	11	11	18	0  0	-309.2
2024	05	11	11	19	0  0	-307.4
2024	05	11	11	20	0  0	-304.6
2024	05	11	11	21	0  0	-301.2
2024	05	11	11	22	0  0	-295.5
2024	05	11	11	23	0  0	-286.4
2024	05	11	11	24	0  0	-273.1
2024	05	11	11	25	0  0	-265.1
2024	05	11	11	26	0  0	-262.1
2024	05	11	11	27	0  0	-255.7
2024	05	11	11	28	0  0	-237.8
2024	05	11	11	29	0  0	-221.1
2024	05	11	11	30	0  0	-206.6
2024	05	11	11	31	0  0	-175.6
2024	05	11	11	32	0  0	-203.5
2024	05	11	11	33	0  0	-253.8
2024	05	11	11	34	0  0	-276.3
2024	05	11	11	35	0  0	-273.5
2024	05	11	11	36	0  0	-248.6
2024	05	11	11	37	0  0	-211.2
2024	05	11	11	38	0  0	-199.6
2024	05	11	11	39	0  0	-208.3
2024	05	11	11	40	0  0	-211.1
2024	05	11	11	41	0  0	-199.7
2024	05	11	11	42	0  0	-192.4
2024	05	11	11	43	0  0	-186.2
2024	05	11	11	44	0  0	-185.3
2024	05	11	11	45	0  0	-184.6
2024	05	11	11	46	0  0	-181.2
2024	05	11	11	47	0  0	-159.5
2024	05	11	11	48	0  0	-149.9
2024	05	11	11	49	0  0	-157.5
2024	05	11	11	50	0  0	-172.8
2024	05	11	11	51	0  0	-183.0
2024	05	11	11	52	0  0	-193.4
2024	05	11	11	53	0  0	-190.9
2024	05	11	11	54	0  0	-186.8
2024	05	11	11	55	0  0	-180.6
2024	05	11	11	56	0  0	-178.8
2024	05	11	11	57	0  0	-165.1
2024	05	11	11	58	0  0	-167.5
2024	05	11	11	59	0  0	-180.6
2024	05	11	12	00	0  0	-187.8
2024	05	11	12	01	0  0	-196.4
2024	05	11	12	02	0  0	-206.6
2024	05	11	12	03	0  0	-225.8
2024	05	11	12	04	0  0	-227.3
2024	05	11	12	05	0  0	-227.1
2024	05	11	12	06	0  0	-232.6
2024	05	11	12	07	0  0	-230.0
2024	05	11	12	08	0  0	-228.2
2024	05	11	12	09	0  0	-225.3
2024	05	11	12	10	0  0	-240.3
2024	05	11	12	11	0  0	-258.5
2024	05	11	12	12	0  0	-266.2
2024	05	11	12	13	0  0	-269.4
2024	05	11	12	14	0  0	-272.8
2024	05	11	12	15	0  0	-265.2
2024	05	11	12	16	0  0	-259.4
2024	05	11	12	17	0  0	-249.9
2024	05	11	12	18	0  0	-235.4
2024	05	11	12	19	0  0	-226.6
2024	05	11	12	20	0  0	-225.9
2024	05	11	12	21	0  0	-230.7
2024	05	11	12	22	0  0	-241.4
2024	05	11	12	23	0  0	-247.8
2024	05	11	12	24	0  0	-250.3
2024	05	11	12	25	0  0	-253.2
2024	05	11	12	26	0  0	-256.8
2024	05	11	12	27	0  0	-258.1
2024	05	11	12	28	0  0	-262.1
2024	05	11	12	29	0  0	-268.0
2024	05	11	12	30	0  0	-269.6
2024	05	11	12	31	0  0	-276.6
2024	05	11	12	32	0  0	-285.6
2024	05	11	12	33	0  0	-287.1
2024	05	11	12	34	0  0	-291.0
2024	05	11	12	35	0  0	-293.1
2024	05	11	12	36	0  0	-294.6
2024	05	11	12	37	0  0	-293.9
2024	05	11	12	38	0  0	-290.9
2024	05	11	12	39	0  0	-278.1
2024	05	11	12	40	0  0	-276.5
2024	05	11	12	41	0  0	-280.5
2024	05	11	12	42	0  0	-285.0
2024	05	11	12	43	0  0	-291.0
2024	05	11	12	44	0  0	-293.2
2024	05	11	12	45	0  0	-291.2
2024	05	11	12	46	0  0	-294.9
2024	05	11	12	47	0  0	-299.3
2024	05	11	12	48	0  0	-301.9
2024	05	11	12	49	0  0	-304.0
2024	05	11	12	50	0  0	-303.3
2024	05	11	12	51	0  0	-302.5
2024	05	11	12	52	0  0	-301.4
2024	05	11	12	53	0  0	-302.2
2024	05	11	12	54	0  0	-302.6
2024	05	11	12	55	0  0	-301.1
2024	05	11	12	56	0  0	-295.4
2024	05	11	12	57	0  0	-287.4
2024	05	11	12	58	0  0	-280.9
2024	05	11	12	59	0  0	-275.7
2024	05	11	13	00	0  0	-275.6
2024	05	11	13	01	0  0	-274.7
2024	05	11	13	02	0  0	-275.0
2024	05	11	13	03	0  0	-278.8
2024	05	11	13	04	0  0	-279.4
2024	05	11	13	05	0  0	-282.0
2024	05	11	13	06	0  0	-280.2
2024	05	11	13	07	0  0	-281.6
2024	05	11	13	08	0  0	-282.1
2024	05	11	13	09	0  0	-277.0
2024	05	11	13	10	0  0	-277.5
2024	05	11	13	11	0  0	-276.6
2024	05	11	13	12	0  0	-281.6
2024	05	11	13	13	0  0	-283.7
2024	05	11	13	14	0  0	-282.8
2024	05	11	13	15	0  0	-276.5
2024	05	11	13	16	0  0	-277.6
2024	05	11	13	17	0  0	-279.5
2024	05	11	13	18	0  0	-281.7
2024	05	11	13	19	0  0	-280.7
2024	05	11	13	20	0  0	-280.8
2024	05	11	13	21	0  0	-281.7
2024	05	11	13	22	0  0	-282.8
2024	05	11	13	23	0  0	-283.5
2024	05	11	13	24	0  0	-285.8
2024	05	11	13	25	0  0	-285.1
2024	05	11	13	26	0  0	-286.7
2024	05	11	13	27	0  0	-287.2
2024	05	11	13	28	0  0	-287.1
2024	05	11	13	29	0  0	-287.1
2024	05	11	13	30	0  0	-290.4
2024	05	11	13	31	0  0	-290.7
2024	05	11	13	32	0  0	-291.4
2024	05	11	13	33	0  0	-294.4
2024	05	11	13	34	0  0	-293.7
2024	05	11	13	35	0  0	-296.2
2024	05	11	13	36	0  0	-297.2
2024	05	11	13	37	0  0	-295.0
2024	05	11	13	38	0  0	-295.3
2024	05	11	13	39	0  0	-297.1
2024	05	11	13	40	0  0	-295.6
2024	05	11	13	41	0  0	-294.0
2024	05	11	13	42	0  0	-289.5
2024	05	11	13	43	0  0	-283.2
2024	05	11	13	44	0  0	-282.9
2024	05	11	13	45	0  0	-286.8
2024	05	11	13	46	0  0	-291.4
2024	05	11	13	47	0  0	-298.2
2024	05	11	13	48	0  0	-302.7
2024	05	11	13	49	0  0	-306.3
2024	05	11	13	50	0  0	-306.8
2024	05	11	13	51	0  0	-306.0
2024	05	11	13	52	0  0	-310.5
2024	05	11	13	53	0  0	-317.1
2024	05	11	13	54	0  0	-322.6
2024	05	11	13	55	0  0	-331.1
2024	05	11	13	56	0  0	-327.2
2024	05	11	13	57	0  0	-321.5
2024	05	11	13	58	0  0	-312.5
2024	05	11	13	59	0  0	-309.6
2024	05	11	14	00	0  0	-313.3
2024	05	11	14	01	0  0	-316.7
2024	05	11	14	02	0  0	-318.0
2024	05	11	14	03	0  0	-314.5
2024	05	11	14	04	0  0	-310.8
2024	05	11	14	05	0  0	-306.1
2024	05	11	14	06	0  0	-300.1
2024	05	11	14	07	0  0	-297.8
2024	05	11	14	08	0  0	-299.0
2024	05	11	14	09	0  0	-298.9
2024	05	11	14	10	0  0	-301.4
2024	05	11	14	11	0  0	-302.8
2024	05	11	14	12	0  0	-303.7
2024	05	11	14	13	0  0	-301.8
2024	05	11	14	14	0  0	-304.5
2024	05	11	14	15	0  0	-305.8
2024	05	11	14	16	0  0	-306.6
2024	05	11	14	17	0  0	-300.6
2024	05	11	14	18	0  0	-301.8
2024	05	11	14	19	0  0	-299.3
2024	05	11	14	20	0  0	-288.3
2024	05	11	14	21	0  0	-271.8
2024	05	11	14	22	0  0	-261.4
2024	05	11	14	23	0  0	-258.8
2024	05	11	14	24	0  0	-264.6
2024	05	11	14	25	0  0	-273.6
2024	05	11	14	26	0  0	-279.1
2024	05	11	14	27	0  0	-276.5
2024	05	11	14	28	0  0	-264.4
2024	05	11	14	29	0  0	-262.5
2024	05	11	14	30	0  0	-258.9
2024	05	11	14	31	0  0	-259.8
2024	05	11	14	32	0  0	-263.4
2024	05	11	14	33	0  0	-258.7
2024	05	11	14	34	0  0	-252.5
2024	05	11	14	35	0  0	-252.9
2024	05	11	14	36	0  0	-252.7
2024	05	11	14	37	0  0	-248.4
2024	05	11	14	38	0  0	-245.8
2024	05	11	14	39	0  0	-243.8
2024	05	11	14	40	0  0	-242.5
2024	05	11	14	41	0  0	-239.7
2024	05	11	14	42	0  0	-243.3
2024	05	11	14	43	0  0	-237.7
2024	05	11	14	44	0  0	-239.7
2024	05	11	14	45	0  0	-242.9
2024	05	11	14	46	0  0	-244.7
2024	05	11	14	47	0  0	-243.1
2024	05	11	14	48	0  0	-241.6
2024	05	11	14	49	0  0	-235.7
2024	05	11	14	50	0  0	-229.9
2024	05	11	14	51	0  0	-230.4
2024	05	11	14	52	0  0	-229.6
2024	05	11	14	53	0  0	-225.5
2024	05	11	14	54	0  0	-221.4
2024	05	11	14	55	0  0	-220.7
2024	05	11	14	56	0  0	-222.6
2024	05	11	14	57	0  0	-224.1
2024	05	11	14	58	0  0	-225.5
2024	05	11	14	59	0  0	-225.9
2024	05	11	15	00	0  0	-227.9
2024	05	11	15	01	0  0	-226.5
2024	05	11	15	02	0  0	-226.4
2024	05	11	15	03	0  0	-225.7
2024	05	11	15	04	0  0	-229.2
2024	05	11	15	05	0  0	-229.8
2024	05	11	15	06	0  0	-230.5
2024	05	11	15	07	0  0	-232.1
2024	05	11	15	08	0  0	-232.3
2024	05	11	15	09	0  0	-235.6
2024	05	11	15	10	0  0	-238.2
2024	05	11	15	11	0  0	-252.1
2024	05	11	15	12	0  0	-257.7
2024	05	11	15	13	0  0	-256.7
2024	05	11	15	14	0  0	-255.5
2024	05	11	15	15	0  0	-255.6
2024	05	11	15	16	0  0	-255.8
2024	05	11	15	17	0  0	-256.6
2024	05	11	15	18	0  0	-257.2
2024	05	11	15	19	0  0	-256.0
2024	05	11	15	20	0  0	-253.5
2024	05	11	15	21	0  0	-252.5
2024	05	11	15	22	0  0	-253.3
2024	05	11	15	23	0  0	-252.4
2024	05	11	15	24	0  0	-251.5
2024	05	11	15	25	0  0	-248.6
2024	05	11	15	26	0  0	-241.7
2024	05	11	15	27	0  0	-239.0
2024	05	11	15	28	0  0	-239.2
2024	05	11	15	29	0  0	-240.9
2024	05	11	15	30	0  0	-243.0
2024	05	11	15	31	0  0	-241.0
2024	05	11	15	32	0  0	-245.4
2024	05	11	15	33	0  0	-247.5
2024	05	11	15	34	0  0	-245.9
2024	05	11	15	35	0  0	-246.7
2024	05	11	15	36	0  0	-247.5
2024	05	11	15	37	0  0	-248.6
2024	05	11	15	38	0  0	-249.0
2024	05	11	15	39	0  0	-245.1
2024	05	11	15	40	0  0	-243.5
2024	05	11	15	41	0  0	-244.7
2024	05	11	15	42	0  0	-244.5
2024	05	11	15	43	0  0	-245.3
2024	05	11	15	44	0  0	-249.2
2024	05	11	15	45	0  0	-248.8
2024	05	11	15	46	0  0	-255.2
2024	05	11	15	47	0  0	-262.8
2024	05	11	15	48	0  0	-266.3
2024	05	11	15	49	0  0	-265.6
2024	05	11	15	50	0  0	-260.0
2024	05	11	15	51	0  0	-253.2
2024	05	11	15	52	0  0	-250.6
2024	05	11	15	53	0  0	-250.7
2024	05	11	15	54	0  0	-249.7
2024	05	11	15	55	0  0	-249.6
2024	05	11	15	56	0  0	-248.7
2024	05	11	15	57	0  0	-251.2
2024	05	11	15	58	0  0	-255.0
2024	05	11	15	59	0  0	-255.4
2024	05	11	16	00	0  0	-254.7
2024	05	11	16	01	0  0	-258.0
2024	05	11	16	02	0  0	-260.1
2024	05	11	16	03	0  0	-262.1
2024	05	11	16	04	0  0	-264.6
2024	05	11	16	05	0  0	-267.2
2024	05	11	16	06	0  0	-267.9
2024	05	11	16	07	0  0	-264.5
2024	05	11	16	08	0  0	-263.2
2024	05	11	16	09	0  0	-263.7
2024	05	11	16	10	0  0	-263.6
2024	05	11	16	11	0  0	-263.9
2024	05	11	16	12	0  0	-263.7
2024	05	11	16	13	0  0	-264.6
2024	05	11	16	14	0  0	-265.1
2024	05	11	16	15	0  0	-265.3
2024	05	11	16	16	0  0	-265.9
2024	05	11	16	17	0  0	-267.2
2024	05	11	16	18	0  0	-268.5
2024	05	11	16	19	0  0	-272.0
2024	05	11	16	20	0  0	-272.9
2024	05	11	16	21	0  0	-273.4
2024	05	11	16	22	0  0	-274.5
2024	05	11	16	23	0  0	-273.7
2024	05	11	16	24	0  0	-272.0
2024	05	11	16	25	0  0	-271.9
2024	05	11	16	26	0  0	-273.7
2024	05	11	16	27	0  0	-274.5
2024	05	11	16	28	0  0	-276.0
2024	05	11	16	29	0  0	-277.5
2024	05	11	16	30	0  0	-278.7
2024	05	11	16	31	0  0	-281.0
2024	05	11	16	32	0  0	-281.6
2024	05	11	16	33	0  0	-281.3
2024	05	11	16	34	0  0	-276.6
2024	05	11	16	35	0  0	-276.5
2024	05	11	16	36	0  0	-277.0
2024	05	11	16	37	0  0	-275.4
2024	05	11	16	38	0  0	-275.7
2024	05	11	16	39	0  0	-270.2
2024	05	11	16	40	0  0	-271.5
2024	05	11	16	41	0  0	-274.1
2024	05	11	16	42	0  0	-276.8
2024	05	11	16	43	0  0	-280.6
2024	05	11	16	44	0  0	-282.4
2024	05	11	16	45	0  0	-283.1
2024	05	11	16	46	0  0	-285.2
2024	05	11	16	47	0  0	-283.1
2024	05	11	16	48	0  0	-281.7
2024	05	11	16	49	0  0	-282.8
2024	05	11	16	50	0  0	-282.0
2024	05	11	16	51	0  0	-281.0
2024	05	11	16	52	0  0	-280.5
2024	05	11	16	53	0  0	-278.5
2024	05	11	16	54	0  0	-279.3
2024	05	11	16	55	0  0	-280.0
2024	05	11	16	56	0  0	-279.4
2024	05	11	16	57	0  0	-276.6
2024	05	11	16	58	0  0	-275.7
2024	05	11	16	59	0  0	-275.6
2024	05	11	17	00	0  0	-275.1
2024	05	11	17	01	0  0	-273.0
2024	05	11	17	02	0  0	-272.6
2024	05	11	17	03	0  0	-273.4
2024	05	11	17	04	0  0	-275.3
2024	05	11	17	05	0  0	-277.9
2024	05	11	17	06	0  0	-277.0
2024	05	11	17	07	0  0	-268.5
2024	05	11	17	08	0  0	-259.7
2024	05	11	17	09	0  0	-252.1
2024	05	11	17	10	0  0	-243.8
2024	05	11	17	11	0  0	-239.6
2024	05	11	17	12	0  0	-237.7
2024	05	11	17	13	0  0	-233.5
2024	05	11	17	14	0  0	-229.8
2024	05	11	17	15	0  0	-227.1
2024	05	11	17	16	0  0	-226.5
2024	05	11	17	17	0  0	-228.0
2024	05	11	17	18	0  0	-230.0
2024	05	11	17	19	0  0	-230.4
2024	05	11	17	20	0  0	-231.1
2024	05	11	17	21	0  0	-233.0
2024	05	11	17	22	0  0	-235.1
2024	05	11	17	23	0  0	-235.1
2024	05	11	17	24	0  0	-233.8
2024	05	11	17	25	0  0	-226.1
2024	05	11	17	26	0  0	-214.9
2024	05	11	17	27	0  0	-212.0
2024	05	11	17	28	0  0	-211.7
2024	05	11	17	29	0  0	-210.1
2024	05	11	17	30	0  0	-211.3
2024	05	11	17	31	0  0	-211.6
2024	05	11	17	32	0  0	-212.4
2024	05	11	17	33	0  0	-214.3
2024	05	11	17	34	0  0	-217.2
2024	05	11	17	35	0  0	-220.4
2024	05	11	17	36	0  0	-220.1
2024	05	11	17	37	0  0	-218.9
2024	05	11	17	38	0  0	-215.8
2024	05	11	17	39	0  0	-215.3
2024	05	11	17	40	0  0	-216.5
2024	05	11	17	41	0  0	-217.9
2024	05	11	17	42	0  0	-219.8
2024	05	11	17	43	0  0	-220.6
2024	05	11	17	44	0  0	-223.8
2024	05	11	17	45	0  0	-223.3
2024	05	11	17	46	0  0	-222.2
2024	05	11	17	47	0  0	-221.2
2024	05	11	17	48	0  0	-220.7
2024	05	11	17	49	0  0	-219.2
2024	05	11	17	50	0  0	-218.3
2024	05	11	17	51	0  0	-216.4
2024	05	11	17	52	0  0	-214.7
2024	05	11	17	53	0  0	-209.6
2024	05	11	17	54	0  0	-206.8
2024	05	11	17	55	0  0	-208.9
2024	05	11	17	56	0  0	-210.4
2024	05	11	17	57	0  0	-207.4
2024	05	11	17	58	0  0	-201.4
2024	05	11	17	59	0  0	-199.4
2024	05	11	18	00	0  0	-196.4
2024	05	11	18	01	0  0	-196.1
2024	05	11	18	02	0  0	-195.2
2024	05	11	18	03	0  0	-194.9
2024	05	11	18	04	0  0	-194.8
2024	05	11	18	05	0  0	-195.0
2024	05	11	18	06	0  0	-196.7
2024	05	11	18	07	0  0	-196.1
2024	05	11	18	08	0  0	-195.8
2024	05	11	18	09	0  0	-196.3
2024	05	11	18	10	0  0	-196.8
2024	05	11	18	11	0  0	-198.8
2024	05	11	18	12	0  0	-199.7
2024	05	11	18	13	0  0	-200.7
2024	05	11	18	14	0  0	-199.6
2024	05	11	18	15	0  0	-201.8
2024	05	11	18	16	0  0	-204.0
2024	05	11	18	17	0  0	-206.5
2024	05	11	18	18	0  0	-192.8
2024	05	11	18	19	0  0	-170.1
2024	05	11	18	20	0  0	-173.3
2024	05	11	18	21	0  0	-180.5
2024	05	11	18	22	0  0	-168.1
2024	05	11	18	23	0  0	-148.7
2024	05	11	18	24	0  0	-147.8
2024	05	11	18	25	0  0	-153.0
2024	05	11	18	26	0  0	-156.2
2024	05	11	18	27	0  0	-152.9
2024	05	11	18	28	0  0	-150.1
2024	05	11	18	29	0  0	-155.9
2024	05	11	18	30	0  0	-158.7
2024	05	11	18	31	0  0	-159.7
2024	05	11	18	32	0  0	-162.3
2024	05	11	18	33	0  0	-167.9
2024	05	11	18	34	0  0	-177.4
2024	05	11	18	35	0  0	-181.2
2024	05	11	18	36	0  0	-176.0
2024	05	11	18	37	0  0	-164.4
2024	05	11	18	38	0  0	-168.8
2024	05	11	18	39	0  0	-171.2
2024	05	11	18	40	0  0	-164.4
2024	05	11	18	41	0  0	-145.1
2024	05	11	18	42	0  0	-134.6
2024	05	11	18	43	0  0	-138.6
2024	05	11	18	44	0  0	-133.5
2024	05	11	18	45	0  0	-133.1
2024	05	11	18	46	0  0	-136.7
2024	05	11	18	47	0  0	-151.5
2024	05	11	18	48	0  0	-154.1
2024	05	11	18	49	0  0	-157.1
2024	05	11	18	50	0  0	-161.5
2024	05	11	18	51	0  0	-176.1
2024	05	11	18	52	0  0	-180.9
2024	05	11	18	53	0  0	-180.0
2024	05	11	18	54	0  0	-177.4
2024	05	11	18	55	0  0	-173.7
2024	05	11	18	56	0  0	-172.2
2024	05	11	18	57	0  0	-171.0
2024	05	11	18	58	0  0	-170.8
2024	05	11	18	59	0  0	-172.4
