Corrected IMF based on L1.dat
yr mo dy hr mn sc ms bx by bz ux uy uz rho T
#START
2024 05 10 09 00 36 526       0.65      -1.44       0.26    -419.00       0.00       0.00       7.97     93085.00
2024 05 10 09 00 55 352       1.06      -1.38       0.82    -425.00       0.00       0.00       8.62    106626.00
2024 05 10 09 02 30 275       1.05      -1.10       0.93    -419.90       0.00       0.00       9.64     84758.00
2024 05 10 09 07 24 685       1.20      -0.22       1.07    -388.60       0.00       0.00      23.40     58119.00
2024 05 10 09 08 06 768       1.12       0.35       1.18    -414.70       0.00       0.00       5.35     73750.00
2024 05 10 09 09 28 240       0.77       0.88       1.00    -411.70       0.00       0.00      14.09     47022.00
2024 05 10 09 09 40  11       0.88      -1.65       2.02    -418.50       0.00       0.00      32.56     71796.00
2024 05 10 09 11 24 640       1.60      -1.27       1.72    -412.20       0.00       0.00      21.09    187617.00
2024 05 10 09 12 48 602       0.88       0.68       1.99    -426.00       0.00       0.00      11.79     39312.00
2024 05 10 09 19 11 396       1.97      -0.36       1.55    -405.80       0.00       0.00       6.50     78853.00
2024 05 10 09 19 16 750       2.15      -0.41       1.48    -413.30       0.00       0.00       7.24     85227.00
2024 05 10 09 20 55 893       2.01      -0.19       1.51    -407.90       0.00       0.00       7.09     69915.00
2024 05 10 09 21 52 648       2.43      -1.20       1.01    -425.40       0.00       0.00       5.61     75625.00
2024 05 10 09 22 42 555       2.15      -2.19      -0.06    -426.90       0.00       0.00       5.93     98027.00
2024 05 10 09 23 18 617       1.72      -1.82       0.13    -430.50       0.00       0.00       5.38    102919.00
2024 05 10 09 25 48 593       1.73      -1.60       0.00    -444.60       0.00       0.00       6.51    159588.00
2024 05 10 09 28 24 485       1.54      -1.52      -0.43    -469.20       0.00       0.00      14.87    176508.00
2024 05 10 09 33 27 733       0.36      -1.28      -0.72    -448.00       0.00       0.00       5.73    124124.00
2024 05 10 09 38 02 813      -0.74      -0.32      -1.16    -423.90       0.00       0.00       5.48     67512.00
2024 05 10 09 38 40 544      -0.79      -0.42      -1.18    -427.20       0.00       0.00       5.78     77610.00
2024 05 10 09 38 58 322      -0.64      -1.08      -1.67    -433.60       0.00       0.00       6.37     98854.00
2024 05 10 09 39 47 961      -0.58      -0.97      -1.47    -435.20       0.00       0.00       6.54    107726.00
2024 05 10 09 43 12 288      -1.19      -1.43      -2.03    -440.80       0.00       0.00       7.61    141050.00
2024 05 10 09 45 34 531      -1.69      -1.91      -2.91    -428.10       0.00       0.00       6.27     88814.00
2024 05 10 09 47 58 739      -1.10      -1.23      -1.73    -424.50       0.00       0.00       5.20     80917.00
2024 05 10 09 48 14 666      -1.36      -1.55      -2.08    -431.10       0.00       0.00       6.93     92184.00
2024 05 10 09 50 03 494      -1.46      -1.42      -2.26    -423.80       0.00       0.00       5.98     65923.00
2024 05 10 09 51 51 921      -1.41      -1.29      -2.21    -416.80       0.00       0.00       4.83     48378.00
2024 05 10 09 52 37 223      -1.02      -1.30      -2.35    -418.90       0.00       0.00       5.66     61413.00
2024 05 10 09 53 26 123      -1.30      -1.46      -2.45    -420.50       0.00       0.00       5.96     68450.00
2024 05 10 09 54 24  51      -1.31      -1.17      -2.61    -420.80       0.00       0.00       5.39     65486.00
2024 05 10 09 55 05 536      -2.28      -1.22      -2.22    -423.50       0.00       0.00       5.38     78648.00
2024 05 10 09 56 54  33      -2.78      -1.04      -1.87    -416.50       0.00       0.00       4.28     77546.00
2024 05 10 09 58 35 135      -2.48      -0.66      -2.00    -419.20       0.00       0.00       3.61     81764.00
2024 05 10 10 00 00 386      -2.70      -0.39      -2.08    -415.60       0.00       0.00       3.75     81315.00
2024 05 10 10 00 58 972      -2.46      -0.55      -2.43    -415.80       0.00       0.00       3.58     77091.00
2024 05 10 10 02 06  57      -2.35      -0.82      -2.87    -414.80       0.00       0.00       3.48     71405.00
2024 05 10 10 02 49 812      -2.02      -0.78      -2.76    -417.10       0.00       0.00       3.42     72762.00
2024 05 10 10 03 53 328      -2.00      -0.85      -2.75    -416.60       0.00       0.00       3.65     78479.00
2024 05 10 10 04 47   5      -1.68      -1.26      -2.68    -417.50       0.00       0.00       3.54     76995.00
2024 05 10 10 05 49 110      -2.13      -0.83      -3.41    -417.20       0.00       0.00       3.46     63376.00
2024 05 10 10 06 35 135      -2.17      -0.89      -3.46    -419.20       0.00       0.00       2.92     92635.00
2024 05 10 10 07 23 361      -2.19      -0.93      -3.18    -420.90       0.00       0.00       2.96     85450.00
2024 05 10 10 08 15 107      -1.93      -1.02      -2.81    -422.10       0.00       0.00       2.83     75684.00
2024 05 10 10 09 05 536      -1.34      -1.83      -2.25    -423.50       0.00       0.00       2.88     87132.00
2024 05 10 10 10 00  96      -1.46      -1.97      -2.66    -424.30       0.00       0.00       3.14     96553.00
2024 05 10 10 12 56 706      -1.51      -2.56      -2.62    -424.80       0.00       0.00       2.97     74815.00
2024 05 10 10 14 08 264      -1.69      -2.27      -2.81    -423.10       0.00       0.00       3.04     77975.00
