Downloaded from SuperMag. SMR is renamed to dst_sm. All indexes are in nT.
year	month	day	hour	min	sec	SME	SML	SMU	dst_sm
2024	05	11	03	35	00	1612	-1200	412	-352.7
2024	05	11	03	36	00	1685	-1260	425	-350.4
2024	05	11	03	37	00	1783	-1342	440	-349.4
2024	05	11	03	38	00	1861	-1379	483	-348.5
2024	05	11	03	39	00	1783	-1336	446	-348.5
2024	05	11	03	40	00	1728	-1302	426	-348.2
2024	05	11	03	41	00	1830	-1430	400	-346.4
2024	05	11	03	42	00	1902	-1532	370	-344.2
2024	05	11	03	43	00	1881	-1520	362	-344.9
2024	05	11	03	44	00	1917	-1541	376	-344.6
2024	05	11	03	45	00	1843	-1459	384	-345.8
2024	05	11	03	46	00	1851	-1477	375	-346.9
2024	05	11	03	47	00	1742	-1377	365	-347.5
2024	05	11	03	48	00	1665	-1303	362	-349.2
2024	05	11	03	49	00	1738	-1376	363	-349.8
2024	05	11	03	50	00	1735	-1377	358	-349.4
2024	05	11	03	51	00	1670	-1289	381	-349.0
2024	05	11	03	52	00	1634	-1251	383	-349.5
2024	05	11	03	53	00	1823	-1448	374	-349.6
2024	05	11	03	54	00	1793	-1405	388	-349.6
2024	05	11	03	55	00	1768	-1430	337	-349.4
2024	05	11	03	56	00	1708	-1343	365	-349.7
2024	05	11	03	57	00	1620	-1232	388	-347.9
2024	05	11	03	58	00	1603	-1211	392	-349.3
2024	05	11	03	59	00	1741	-1366	375	-349.4
2024	05	11	04	00	00	1840	-1467	374	-349.8
2024	05	11	04	01	00	1766	-1358	408	-349.1
2024	05	11	04	02	00	2004	-1579	425	-348.6
2024	05	11	04	03	00	1892	-1480	412	-348.0
2024	05	11	04	04	00	1716	-1324	392	-347.9
2024	05	11	04	05	00	2030	-1616	414	-348.9
2024	05	11	04	06	00	2038	-1606	432	-349.1
2024	05	11	04	07	00	2004	-1574	429	-349.2
2024	05	11	04	08	00	1793	-1383	410	-348.4
2024	05	11	04	09	00	1686	-1304	382	-347.5
2024	05	11	04	10	00	1704	-1305	399	-346.4
2024	05	11	04	11	00	1707	-1292	415	-343.0
2024	05	11	04	12	00	1750	-1323	426	-342.8
2024	05	11	04	13	00	1685	-1232	453	-343.9
2024	05	11	04	14	00	1645	-1172	473	-345.8
2024	05	11	04	15	00	1675	-1204	472	-346.3
2024	05	11	04	16	00	1668	-1200	468	-347.4
2024	05	11	04	17	00	1608	-1124	484	-349.4
2024	05	11	04	18	00	1757	-1261	495	-345.7
2024	05	11	04	19	00	1821	-1327	494	-339.9
2024	05	11	04	20	00	1948	-1454	493	-334.8
2024	05	11	04	21	00	2056	-1551	505	-331.9
2024	05	11	04	22	00	2096	-1591	506	-332.6
2024	05	11	04	23	00	2068	-1549	519	-340.9
2024	05	11	04	24	00	2376	-1837	539	-342.2
2024	05	11	04	25	00	2288	-1727	560	-344.1
2024	05	11	04	26	00	2103	-1566	537	-349.9
2024	05	11	04	27	00	2245	-1755	490	-351.5
2024	05	11	04	28	00	1912	-1453	460	-335.9
2024	05	11	04	29	00	1840	-1388	452	-323.0
2024	05	11	04	30	00	1846	-1363	483	-324.4
2024	05	11	04	31	00	2171	-1633	537	-335.4
2024	05	11	04	32	00	2057	-1487	570	-348.2
2024	05	11	04	33	00	1868	-1348	521	-357.3
2024	05	11	04	34	00	1763	-1307	457	-367.8
2024	05	11	04	35	00	1693	-1271	422	-371.1
2024	05	11	04	36	00	1693	-1301	393	-367.5
2024	05	11	04	37	00	1762	-1402	360	-364.9
2024	05	11	04	38	00	1690	-1339	351	-358.7
2024	05	11	04	39	00	1951	-1523	427	-352.0
2024	05	11	04	40	00	2119	-1605	514	-348.9
2024	05	11	04	41	00	1951	-1396	554	-338.6
2024	05	11	04	42	00	2019	-1491	528	-327.2
2024	05	11	04	43	00	1896	-1381	515	-322.4
2024	05	11	04	44	00	1885	-1344	541	-329.5
2024	05	11	04	45	00	1870	-1312	558	-338.5
2024	05	11	04	46	00	1749	-1239	510	-344.1
2024	05	11	04	47	00	1681	-1204	477	-344.2
2024	05	11	04	48	00	1701	-1208	493	-346.5
2024	05	11	04	49	00	1687	-1214	473	-349.2
2024	05	11	04	50	00	1665	-1221	444	-352.5
2024	05	11	04	51	00	1817	-1409	408	-350.5
2024	05	11	04	52	00	1736	-1324	412	-348.0
2024	05	11	04	53	00	1645	-1197	448	-346.9
2024	05	11	04	54	00	1707	-1259	447	-346.7
2024	05	11	04	55	00	1648	-1176	471	-345.3
2024	05	11	04	56	00	1576	-1096	480	-345.0
2024	05	11	04	57	00	1590	-1112	479	-346.0
2024	05	11	04	58	00	1573	-1111	463	-343.9
2024	05	11	04	59	00	1478	-1053	425	-342.1
2024	05	11	05	00	00	1518	-1024	493	-340.6
2024	05	11	05	01	00	1638	-1079	559	-339.6
2024	05	11	05	02	00	1707	-1097	610	-337.6
2024	05	11	05	03	00	1569	-1004	565	-336.1
2024	05	11	05	04	00	1497	-985	512	-334.9
2024	05	11	05	05	00	1464	-949	514	-332.7
2024	05	11	05	06	00	1405	-909	496	-331.5
2024	05	11	05	07	00	1347	-873	474	-330.8
2024	05	11	05	08	00	1249	-760	488	-330.0
2024	05	11	05	09	00	1319	-805	514	-325.8
2024	05	11	05	10	00	1449	-921	528	-322.4
2024	05	11	05	11	00	1407	-890	517	-320.6
2024	05	11	05	12	00	1466	-963	503	-316.1
2024	05	11	05	13	00	1538	-1017	520	-305.7
2024	05	11	05	14	00	1492	-938	554	-295.2
2024	05	11	05	15	00	1431	-815	616	-282.5
2024	05	11	05	16	00	1309	-694	615	-282.6
2024	05	11	05	17	00	1484	-892	592	-295.1
2024	05	11	05	18	00	1683	-1130	554	-311.7
2024	05	11	05	19	00	1582	-1094	488	-324.3
2024	05	11	05	20	00	1515	-977	538	-319.5
2024	05	11	05	21	00	1488	-980	509	-313.7
2024	05	11	05	22	00	1473	-990	483	-307.1
2024	05	11	05	23	00	1406	-913	493	-304.3
2024	05	11	05	24	00	1277	-765	512	-305.3
2024	05	11	05	25	00	1151	-711	440	-310.8
2024	05	11	05	26	00	1114	-726	388	-311.1
2024	05	11	05	27	00	1236	-856	380	-302.1
2024	05	11	05	28	00	1307	-869	438	-289.2
2024	05	11	05	29	00	1317	-883	434	-291.0
2024	05	11	05	30	00	1294	-863	432	-295.7
2024	05	11	05	31	00	1138	-706	432	-295.2
2024	05	11	05	32	00	976	-586	390	-293.2
2024	05	11	05	33	00	949	-576	373	-294.0
2024	05	11	05	34	00	953	-552	402	-288.3
2024	05	11	05	35	00	1033	-616	417	-282.9
2024	05	11	05	36	00	1089	-660	429	-280.0
2024	05	11	05	37	00	1078	-668	410	-280.7
2024	05	11	05	38	00	1005	-615	390	-285.8
2024	05	11	05	39	00	1076	-673	403	-289.7
2024	05	11	05	40	00	1169	-764	404	-296.4
2024	05	11	05	41	00	1140	-723	417	-294.4
2024	05	11	05	42	00	1097	-668	429	-286.4
2024	05	11	05	43	00	1052	-600	452	-282.4
2024	05	11	05	44	00	1066	-608	458	-283.6
2024	05	11	05	45	00	1073	-598	475	-281.5
2024	05	11	05	46	00	1061	-603	458	-278.7
2024	05	11	05	47	00	1044	-599	445	-272.4
2024	05	11	05	48	00	1002	-602	401	-272.2
2024	05	11	05	49	00	1091	-733	358	-272.4
2024	05	11	05	50	00	1008	-702	306	-267.6
2024	05	11	05	51	00	1074	-712	362	-264.1
2024	05	11	05	52	00	1108	-737	370	-252.3
2024	05	11	05	53	00	1182	-861	320	-249.5
2024	05	11	05	54	00	1183	-911	271	-250.0
2024	05	11	05	55	00	1208	-920	288	-253.2
2024	05	11	05	56	00	1257	-959	298	-251.8
2024	05	11	05	57	00	1232	-932	300	-253.8
2024	05	11	05	58	00	1175	-879	296	-254.7
2024	05	11	05	59	00	1319	-1019	300	-256.2
2024	05	11	06	00	00	1401	-1072	329	-257.1
2024	05	11	06	01	00	1298	-934	365	-257.3
2024	05	11	06	02	00	1467	-1099	368	-258.9
2024	05	11	06	03	00	1478	-1117	361	-259.7
2024	05	11	06	04	00	1456	-1092	364	-260.1
2024	05	11	06	05	00	1397	-1039	358	-260.2
2024	05	11	06	06	00	1401	-1061	340	-257.6
2024	05	11	06	07	00	1406	-1079	327	-256.4
2024	05	11	06	08	00	1305	-963	342	-253.7
2024	05	11	06	09	00	1227	-890	337	-254.8
2024	05	11	06	10	00	1395	-1067	328	-258.1
2024	05	11	06	11	00	1309	-959	349	-263.7
2024	05	11	06	12	00	1247	-894	353	-254.0
2024	05	11	06	13	00	1059	-746	312	-241.6
2024	05	11	06	14	00	1024	-752	272	-235.3
2024	05	11	06	15	00	959	-650	310	-242.1
2024	05	11	06	16	00	968	-560	408	-245.5
2024	05	11	06	17	00	974	-629	345	-244.2
2024	05	11	06	18	00	957	-641	316	-241.3
2024	05	11	06	19	00	761	-459	302	-243.0
2024	05	11	06	20	00	808	-488	320	-249.4
2024	05	11	06	21	00	944	-554	390	-249.8
2024	05	11	06	22	00	1033	-641	392	-251.9
2024	05	11	06	23	00	1253	-838	415	-255.4
2024	05	11	06	24	00	1287	-859	428	-255.7
2024	05	11	06	25	00	1392	-971	421	-255.7
2024	05	11	06	26	00	1398	-965	434	-260.5
2024	05	11	06	27	00	1394	-908	487	-262.1
2024	05	11	06	28	00	1424	-890	535	-267.6
2024	05	11	06	29	00	1416	-848	568	-274.7
2024	05	11	06	30	00	1467	-931	536	-277.4
2024	05	11	06	31	00	1528	-984	544	-280.6
2024	05	11	06	32	00	1541	-921	620	-281.4
2024	05	11	06	33	00	1564	-869	695	-283.4
2024	05	11	06	34	00	1651	-945	705	-283.6
2024	05	11	06	35	00	1628	-951	677	-285.2
2024	05	11	06	36	00	1653	-976	678	-286.1
2024	05	11	06	37	00	1748	-985	763	-284.8
2024	05	11	06	38	00	1772	-957	815	-279.8
2024	05	11	06	39	00	1692	-910	782	-278.9
2024	05	11	06	40	00	1611	-825	786	-282.2
2024	05	11	06	41	00	1536	-736	800	-282.7
2024	05	11	06	42	00	1456	-702	755	-281.1
2024	05	11	06	43	00	1542	-763	779	-270.5
2024	05	11	06	44	00	1713	-877	837	-266.8
2024	05	11	06	45	00	1930	-1009	921	-268.7
2024	05	11	06	46	00	2039	-993	1045	-270.3
2024	05	11	06	47	00	2160	-1141	1020	-270.0
2024	05	11	06	48	00	2046	-1185	862	-271.3
2024	05	11	06	49	00	1821	-1033	788	-267.8
2024	05	11	06	50	00	2069	-1241	827	-271.6
2024	05	11	06	51	00	2275	-1479	796	-287.6
2024	05	11	06	52	00	2098	-1297	801	-290.7
2024	05	11	06	53	00	1982	-1192	790	-284.8
2024	05	11	06	54	00	2086	-1332	754	-290.7
2024	05	11	06	55	00	2311	-1526	786	-298.4
2024	05	11	06	56	00	2259	-1460	798	-300.2
2024	05	11	06	57	00	2553	-1696	857	-302.9
2024	05	11	06	58	00	2506	-1578	928	-306.5
2024	05	11	06	59	00	2070	-1205	865	-313.9
2024	05	11	07	00	00	1983	-1156	828	-317.1
2024	05	11	07	01	00	2122	-1302	820	-318.9
2024	05	11	07	02	00	2164	-1314	850	-323.0
2024	05	11	07	03	00	2306	-1384	922	-322.0
2024	05	11	07	04	00	2241	-1245	996	-326.8
2024	05	11	07	05	00	2336	-1329	1006	-325.6
2024	05	11	07	06	00	2333	-1340	993	-331.4
2024	05	11	07	07	00	2205	-1184	1021	-327.8
2024	05	11	07	08	00	2066	-1087	979	-329.1
2024	05	11	07	09	00	2187	-1174	1013	-327.7
2024	05	11	07	10	00	2281	-1275	1006	-330.5
2024	05	11	07	11	00	2334	-1312	1022	-334.2
2024	05	11	07	12	00	2375	-1332	1043	-333.2
2024	05	11	07	13	00	2292	-1244	1048	-330.9
2024	05	11	07	14	00	2433	-1358	1075	-326.6
2024	05	11	07	15	00	2589	-1515	1074	-329.3
2024	05	11	07	16	00	2841	-1749	1092	-337.4
2024	05	11	07	17	00	2796	-1688	1108	-348.4
2024	05	11	07	18	00	2653	-1517	1136	-351.7
2024	05	11	07	19	00	2406	-1259	1147	-356.9
2024	05	11	07	20	00	2427	-1218	1209	-354.9
2024	05	11	07	21	00	2342	-1197	1146	-354.5
2024	05	11	07	22	00	2155	-1162	993	-354.0
2024	05	11	07	23	00	2159	-1244	915	-354.3
2024	05	11	07	24	00	2210	-1280	931	-350.2
2024	05	11	07	25	00	2171	-1212	959	-348.9
2024	05	11	07	26	00	2189	-1272	917	-349.7
2024	05	11	07	27	00	2146	-1300	846	-349.9
2024	05	11	07	28	00	2132	-1333	799	-352.0
2024	05	11	07	29	00	2184	-1384	801	-351.3
2024	05	11	07	30	00	2487	-1568	919	-346.1
2024	05	11	07	31	00	2402	-1308	1094	-351.9
2024	05	11	07	32	00	2349	-1299	1049	-356.1
2024	05	11	07	33	00	2283	-1275	1008	-356.3
2024	05	11	07	34	00	2222	-1151	1070	-354.1
2024	05	11	07	35	00	2260	-1244	1016	-360.2
2024	05	11	07	36	00	2013	-1033	980	-354.5
2024	05	11	07	37	00	1718	-916	802	-356.2
2024	05	11	07	38	00	1667	-848	819	-339.8
2024	05	11	07	39	00	1681	-881	801	-337.6
2024	05	11	07	40	00	1758	-993	765	-342.5
2024	05	11	07	41	00	1670	-1007	663	-342.0
2024	05	11	07	42	00	1800	-1157	642	-337.5
2024	05	11	07	43	00	1951	-1325	626	-334.0
2024	05	11	07	44	00	1874	-1276	598	-321.2
2024	05	11	07	45	00	1812	-1214	598	-304.4
2024	05	11	07	46	00	1608	-1017	591	-302.9
2024	05	11	07	47	00	1469	-877	592	-305.0
2024	05	11	07	48	00	1518	-867	651	-304.5
2024	05	11	07	49	00	1576	-880	695	-306.8
2024	05	11	07	50	00	1551	-855	697	-311.6
2024	05	11	07	51	00	1598	-892	706	-304.4
2024	05	11	07	52	00	1589	-933	656	-298.6
2024	05	11	07	53	00	1364	-771	594	-300.3
2024	05	11	07	54	00	1388	-777	611	-295.4
2024	05	11	07	55	00	1464	-803	661	-286.4
2024	05	11	07	56	00	1492	-802	690	-277.9
2024	05	11	07	57	00	1515	-858	658	-277.0
2024	05	11	07	58	00	1443	-826	617	-288.5
2024	05	11	07	59	00	1442	-856	586	-297.5
2024	05	11	08	00	00	1521	-920	600	-292.7
2024	05	11	08	01	00	1594	-989	605	-295.0
2024	05	11	08	02	00	1653	-1066	587	-301.8
2024	05	11	08	03	00	1696	-1122	574	-307.3
2024	05	11	08	04	00	1729	-1166	563	-311.5
2024	05	11	08	05	00	1658	-1090	568	-306.8
2024	05	11	08	06	00	1564	-995	569	-314.0
2024	05	11	08	07	00	1522	-982	540	-312.0
2024	05	11	08	08	00	1587	-1005	582	-314.0
2024	05	11	08	09	00	1503	-894	609	-325.8
2024	05	11	08	10	00	1439	-817	623	-344.7
2024	05	11	08	11	00	1348	-753	595	-349.6
2024	05	11	08	12	00	1385	-785	600	-348.5
2024	05	11	08	13	00	1338	-738	600	-338.2
2024	05	11	08	14	00	1370	-768	602	-333.1
2024	05	11	08	15	00	1474	-814	660	-329.6
2024	05	11	08	16	00	1360	-777	583	-331.6
2024	05	11	08	17	00	1319	-756	563	-334.0
2024	05	11	08	18	00	1228	-704	524	-329.7
2024	05	11	08	19	00	1301	-734	568	-298.5
2024	05	11	08	20	00	1571	-933	637	-279.3
2024	05	11	08	21	00	1643	-987	657	-286.4
2024	05	11	08	22	00	1639	-1052	587	-307.1
2024	05	11	08	23	00	1737	-1106	630	-329.0
2024	05	11	08	24	00	1763	-1110	653	-328.0
2024	05	11	08	25	00	1832	-1184	648	-308.7
2024	05	11	08	26	00	1645	-981	664	-304.7
2024	05	11	08	27	00	1661	-995	666	-303.9
2024	05	11	08	28	00	1641	-932	709	-305.1
2024	05	11	08	29	00	1627	-900	727	-298.8
2024	05	11	08	30	00	1675	-916	759	-288.4
2024	05	11	08	31	00	1712	-921	791	-294.5
2024	05	11	08	32	00	1688	-889	800	-308.9
2024	05	11	08	33	00	1626	-810	817	-312.3
2024	05	11	08	34	00	1611	-795	817	-312.8
2024	05	11	08	35	00	1515	-781	734	-319.8
2024	05	11	08	36	00	1489	-785	704	-324.7
2024	05	11	08	37	00	1415	-796	618	-344.7
2024	05	11	08	38	00	1275	-712	564	-364.6
2024	05	11	08	39	00	1267	-711	556	-361.6
2024	05	11	08	40	00	1294	-648	646	-350.8
2024	05	11	08	41	00	1407	-762	645	-336.9
2024	05	11	08	42	00	1519	-837	683	-326.1
2024	05	11	08	43	00	1633	-885	748	-319.7
2024	05	11	08	44	00	1679	-984	696	-322.6
2024	05	11	08	45	00	1592	-1018	574	-330.3
2024	05	11	08	46	00	1554	-1052	501	-327.1
2024	05	11	08	47	00	1650	-1172	478	-306.6
2024	05	11	08	48	00	1904	-1412	492	-294.9
2024	05	11	08	49	00	1928	-1431	496	-302.6
2024	05	11	08	50	00	1861	-1370	491	-314.4
2024	05	11	08	51	00	2154	-1675	479	-322.5
2024	05	11	08	52	00	2367	-1894	472	-321.9
2024	05	11	08	53	00	2415	-1936	480	-317.1
2024	05	11	08	54	00	2508	-1984	524	-314.8
2024	05	11	08	55	00	2648	-2082	566	-323.9
2024	05	11	08	56	00	2963	-2349	614	-336.0
2024	05	11	08	57	00	3597	-2937	660	-339.3
2024	05	11	08	58	00	3898	-3268	629	-338.5
2024	05	11	08	59	00	3916	-3280	636	-335.9
2024	05	11	09	00	00	4012	-3414	599	-331.8
2024	05	11	09	01	00	3704	-3200	504	-329.9
2024	05	11	09	02	00	3311	-2838	473	-330.8
2024	05	11	09	03	00	3491	-3000	491	-329.9
2024	05	11	09	04	00	3541	-3037	504	-327.7
2024	05	11	09	05	00	3409	-2911	498	-326.0
2024	05	11	09	06	00	3005	-2502	503	-325.1
2024	05	11	09	07	00	2850	-2309	541	-323.1
2024	05	11	09	08	00	2735	-2122	613	-320.6
2024	05	11	09	09	00	2799	-2152	647	-316.2
2024	05	11	09	10	00	2793	-2066	727	-312.5
2024	05	11	09	11	00	2697	-1934	763	-308.9
2024	05	11	09	12	00	2491	-1742	749	-303.7
2024	05	11	09	13	00	2272	-1575	696	-296.2
2024	05	11	09	14	00	2272	-1612	660	-289.7
2024	05	11	09	15	00	2159	-1550	609	-288.1
2024	05	11	09	16	00	1932	-1361	571	-284.4
2024	05	11	09	17	00	1739	-1123	616	-276.1
2024	05	11	09	18	00	1776	-1132	644	-273.2
2024	05	11	09	19	00	1657	-1066	591	-277.7
2024	05	11	09	20	00	1688	-1167	521	-277.9
2024	05	11	09	21	00	1784	-1239	546	-279.8
2024	05	11	09	22	00	1767	-1205	562	-285.4
2024	05	11	09	23	00	1712	-1183	529	-292.4
2024	05	11	09	24	00	1680	-1105	574	-287.4
2024	05	11	09	25	00	1754	-1131	623	-286.0
2024	05	11	09	26	00	1774	-1171	602	-299.9
2024	05	11	09	27	00	1554	-1050	504	-304.8
2024	05	11	09	28	00	1552	-1050	502	-296.6
2024	05	11	09	29	00	1596	-1040	556	-294.0
2024	05	11	09	30	00	1509	-1024	485	-293.6
2024	05	11	09	31	00	1465	-1009	456	-295.4
2024	05	11	09	32	00	1364	-945	419	-297.4
2024	05	11	09	33	00	1367	-972	395	-299.9
2024	05	11	09	34	00	1432	-1051	381	-297.6
2024	05	11	09	35	00	1579	-1146	433	-286.5
2024	05	11	09	36	00	1777	-1288	489	-273.1
2024	05	11	09	37	00	2008	-1462	546	-269.5
2024	05	11	09	38	00	2521	-1949	573	-266.5
2024	05	11	09	39	00	2787	-2276	511	-251.0
2024	05	11	09	40	00	3019	-2551	468	-258.2
2024	05	11	09	41	00	3407	-2956	451	-256.4
2024	05	11	09	42	00	3812	-3350	463	-256.0
2024	05	11	09	43	00	3767	-3362	405	-255.4
2024	05	11	09	44	00	3695	-3269	426	-258.9
2024	05	11	09	45	00	3826	-3386	440	-262.4
2024	05	11	09	46	00	3846	-3290	556	-254.4
2024	05	11	09	47	00	3923	-3404	519	-255.1
2024	05	11	09	48	00	3958	-3431	526	-269.7
2024	05	11	09	49	00	3897	-3390	507	-285.7
2024	05	11	09	50	00	3978	-3423	555	-293.0
2024	05	11	09	51	00	3405	-2793	612	-279.5
2024	05	11	09	52	00	3030	-2454	576	-259.5
2024	05	11	09	53	00	2923	-2340	583	-262.4
2024	05	11	09	54	00	3011	-2347	664	-272.1
2024	05	11	09	55	00	2824	-2181	644	-274.2
2024	05	11	09	56	00	2954	-2194	760	-278.3
2024	05	11	09	57	00	3090	-2356	734	-282.6
2024	05	11	09	58	00	2925	-2331	594	-290.3
2024	05	11	09	59	00	2690	-2088	602	-298.9
2024	05	11	10	00	00	2582	-1995	587	-312.6
2024	05	11	10	01	00	2522	-1985	537	-318.4
2024	05	11	10	02	00	2429	-1886	543	-314.3
2024	05	11	10	03	00	2169	-1675	493	-313.7
2024	05	11	10	04	00	1851	-1413	437	-314.5
2024	05	11	10	05	00	1762	-1358	404	-306.3
2024	05	11	10	06	00	1736	-1320	416	-306.1
2024	05	11	10	07	00	1743	-1284	460	-312.8
2024	05	11	10	08	00	1775	-1282	493	-316.8
2024	05	11	10	09	00	1854	-1346	508	-316.7
2024	05	11	10	10	00	1791	-1311	480	-314.2
2024	05	11	10	11	00	1911	-1406	505	-312.4
2024	05	11	10	12	00	1974	-1444	530	-312.8
2024	05	11	10	13	00	1948	-1397	551	-316.7
2024	05	11	10	14	00	1807	-1295	513	-320.8
2024	05	11	10	15	00	1700	-1214	486	-322.1
2024	05	11	10	16	00	1745	-1225	520	-318.7
2024	05	11	10	17	00	1901	-1345	556	-316.9
2024	05	11	10	18	00	1768	-1309	459	-314.3
2024	05	11	10	19	00	1699	-1195	504	-304.9
2024	05	11	10	20	00	1685	-1179	506	-305.8
2024	05	11	10	21	00	1600	-1077	523	-306.1
2024	05	11	10	22	00	1598	-1088	510	-301.4
2024	05	11	10	23	00	1606	-1160	446	-292.8
2024	05	11	10	24	00	1714	-1219	495	-290.4
2024	05	11	10	25	00	1791	-1246	545	-291.4
2024	05	11	10	26	00	1813	-1197	616	-289.0
2024	05	11	10	27	00	2032	-1336	696	-282.4
2024	05	11	10	28	00	1995	-1306	689	-278.7
2024	05	11	10	29	00	1861	-1258	604	-292.4
2024	05	11	10	30	00	2055	-1513	542	-315.7
2024	05	11	10	31	00	1721	-1244	477	-317.6
2024	05	11	10	32	00	1875	-1447	429	-329.7
2024	05	11	10	33	00	1817	-1368	449	-323.7
2024	05	11	10	34	00	1669	-1235	434	-314.6
2024	05	11	10	35	00	1573	-1128	446	-306.0
2024	05	11	10	36	00	1521	-1078	443	-300.0
2024	05	11	10	37	00	1618	-1149	469	-294.2
2024	05	11	10	38	00	1676	-1286	389	-283.0
2024	05	11	10	39	00	1382	-1131	251	-288.3
2024	05	11	10	40	00	1626	-1368	259	-306.5
2024	05	11	10	41	00	1552	-1214	338	-293.9
2024	05	11	10	42	00	1393	-1153	240	-284.1
2024	05	11	10	43	00	1360	-1102	258	-301.2
2024	05	11	10	44	00	1304	-1045	259	-311.4
2024	05	11	10	45	00	1223	-974	249	-309.0
2024	05	11	10	46	00	1262	-1018	244	-307.7
2024	05	11	10	47	00	1312	-1079	233	-304.5
2024	05	11	10	48	00	1422	-1182	240	-300.9
2024	05	11	10	49	00	1420	-1214	206	-302.0
2024	05	11	10	50	00	1603	-1350	253	-305.8
2024	05	11	10	51	00	1544	-1279	265	-309.2
2024	05	11	10	52	00	1561	-1284	277	-317.3
2024	05	11	10	53	00	1458	-1145	313	-320.5
2024	05	11	10	54	00	1417	-1107	310	-317.8
2024	05	11	10	55	00	1461	-1101	361	-312.5
2024	05	11	10	56	00	1588	-1209	379	-300.1
2024	05	11	10	57	00	1645	-1299	346	-300.5
2024	05	11	10	58	00	1839	-1418	420	-304.7
2024	05	11	10	59	00	1808	-1294	513	-300.1
2024	05	11	11	00	00	1968	-1322	646	-280.9
2024	05	11	11	01	00	2082	-1407	675	-274.7
2024	05	11	11	02	00	2071	-1421	650	-280.2
2024	05	11	11	03	00	2184	-1479	705	-290.0
2024	05	11	11	04	00	2141	-1437	704	-291.0
2024	05	11	11	05	00	1949	-1321	628	-294.8
2024	05	11	11	06	00	1865	-1250	615	-297.6
2024	05	11	11	07	00	1857	-1211	645	-294.1
2024	05	11	11	08	00	2009	-1222	787	-292.5
2024	05	11	11	09	00	2044	-1201	842	-292.5
2024	05	11	11	10	00	2095	-1253	841	-292.0
2024	05	11	11	11	00	2046	-1237	809	-291.0
2024	05	11	11	12	00	2176	-1441	736	-294.8
2024	05	11	11	13	00	2007	-1333	674	-301.6
2024	05	11	11	14	00	1846	-1179	667	-305.5
2024	05	11	11	15	00	1769	-1106	663	-307.0
2024	05	11	11	16	00	1862	-1185	677	-308.1
2024	05	11	11	17	00	1841	-1208	632	-309.4
2024	05	11	11	18	00	1796	-1202	595	-309.2
2024	05	11	11	19	00	1716	-1166	550	-307.4
2024	05	11	11	20	00	1617	-1124	493	-304.6
2024	05	11	11	21	00	1515	-1025	490	-301.2
2024	05	11	11	22	00	1545	-1057	488	-295.5
2024	05	11	11	23	00	1459	-987	472	-286.4
2024	05	11	11	24	00	1264	-961	303	-273.1
2024	05	11	11	25	00	1201	-997	203	-265.1
2024	05	11	11	26	00	1445	-1232	213	-262.1
2024	05	11	11	27	00	1432	-1135	298	-255.7
2024	05	11	11	28	00	1462	-1155	307	-237.8
2024	05	11	11	29	00	1346	-999	347	-221.1
2024	05	11	11	30	00	1417	-1072	344	-206.6
2024	05	11	11	31	00	1463	-1078	385	-175.6
2024	05	11	11	32	00	1342	-1036	305	-203.5
2024	05	11	11	33	00	1408	-1004	404	-253.8
2024	05	11	11	34	00	1511	-1078	433	-276.3
2024	05	11	11	35	00	1516	-1036	479	-273.5
2024	05	11	11	36	00	1279	-830	449	-248.6
2024	05	11	11	37	00	1294	-782	512	-211.2
2024	05	11	11	38	00	1375	-893	482	-199.6
2024	05	11	11	39	00	1432	-901	532	-208.3
2024	05	11	11	40	00	1470	-893	577	-211.1
2024	05	11	11	41	00	1439	-893	546	-199.7
2024	05	11	11	42	00	1488	-895	593	-192.4
2024	05	11	11	43	00	1498	-914	584	-186.2
2024	05	11	11	44	00	1535	-887	648	-185.3
2024	05	11	11	45	00	1637	-891	746	-184.6
2024	05	11	11	46	00	1687	-894	793	-181.2
2024	05	11	11	47	00	1729	-946	783	-159.5
2024	05	11	11	48	00	1759	-1007	752	-149.9
2024	05	11	11	49	00	1789	-1044	745	-157.5
2024	05	11	11	50	00	1881	-1054	828	-172.8
2024	05	11	11	51	00	1936	-991	945	-183.0
2024	05	11	11	52	00	1905	-870	1034	-193.4
2024	05	11	11	53	00	1680	-730	951	-190.9
2024	05	11	11	54	00	1536	-707	829	-186.8
2024	05	11	11	55	00	1498	-679	819	-180.6
2024	05	11	11	56	00	1470	-662	808	-178.8
2024	05	11	11	57	00	1450	-693	757	-165.1
2024	05	11	11	58	00	1595	-743	852	-167.5
2024	05	11	11	59	00	1750	-790	960	-180.6
2024	05	11	12	00	00	1860	-818	1042	-187.8
2024	05	11	12	01	00	1843	-799	1044	-196.4
2024	05	11	12	02	00	1735	-658	1077	-206.6
2024	05	11	12	03	00	1786	-696	1089	-225.8
2024	05	11	12	04	00	1844	-709	1135	-227.3
2024	05	11	12	05	00	1897	-742	1156	-227.1
2024	05	11	12	06	00	1883	-732	1151	-232.6
2024	05	11	12	07	00	2008	-708	1300	-230.0
2024	05	11	12	08	00	2128	-702	1426	-228.2
2024	05	11	12	09	00	2190	-720	1469	-225.3
2024	05	11	12	10	00	2242	-760	1482	-240.3
2024	05	11	12	11	00	2259	-772	1488	-258.5
2024	05	11	12	12	00	2201	-808	1393	-266.2
2024	05	11	12	13	00	2080	-738	1341	-269.4
2024	05	11	12	14	00	2125	-777	1348	-272.8
2024	05	11	12	15	00	2129	-815	1314	-265.2
