File created on 2024-08-30T14:48:23.418999 by Dan Welling. Density spikes removed manually.
Source data: wind_20240509_230030_merged.cdf
Ballistically propagted from L1 to upstream BATS-R-US boundaryFile created on 2024-08-30 14:48:23.418358
Units: nT, km/s, K

#COORINATES
GSM

year mo dy hr mn sc msc Bx By Bz Ux Uy Uz Rho T
#START
2024 05 10 11 33 53 829        0.09      -2.06      -3.23    -433.60      24.37     -13.68       2.93  103228.00
2024 05 10 11 35 05 442        0.42      -2.29      -3.05    -431.74      23.35     -12.67       2.92  102844.56
2024 05 10 11 36 48 669       -0.34      -2.00      -3.16    -424.95      19.78      -7.91       2.88   97660.23
2024 05 10 11 38 37 032       -0.76      -1.75      -3.56    -417.60      16.74      -3.81       2.86  100243.22
2024 05 10 11 40 38 790       -0.67      -1.50      -3.80    -408.58      15.26      -1.68       2.91  126128.17
2024 05 10 11 41 32 313       -1.44      -1.35      -3.65    -409.51      14.26      -3.55       2.93  121144.94
2024 05 10 11 42 10 252       -1.72      -1.29      -3.57    -412.70      13.36      -5.98       2.94  109613.66
2024 05 10 11 43 10 009       -1.63      -1.37      -3.56    -412.74      12.30      -6.09       2.94  109306.45
2024 05 10 11 44 10 354       -1.67      -1.28      -3.55    -412.69      11.17      -6.32       2.98  109898.33
2024 05 10 11 45 12 462       -1.83      -0.78      -3.13    -412.39       9.80      -6.94       3.11  113187.47
2024 05 10 11 46 14 573       -1.97      -0.57      -2.83    -412.08       8.43      -7.57       3.25  116476.61
2024 05 10 11 47 16 688       -2.06      -0.31      -2.47    -411.78       7.06      -8.19       3.39  119765.75
2024 05 10 11 48 18 805       -2.26       0.14      -2.12    -411.47       5.69      -8.82       3.52  123054.89
2024 05 10 11 49 15 010       -2.31       0.43      -2.01    -412.02       5.95      -9.53       3.63  126279.28
2024 05 10 11 49 53 674       -2.30       0.63      -1.82    -415.15      11.10     -10.52       3.65  129309.45
2024 05 10 11 50 49 453       -1.91      -0.12      -2.15    -415.77      12.47     -10.29       3.60  131726.05
2024 05 10 11 51 50 872       -1.95      -0.05      -1.98    -415.57      12.58      -9.66       3.53  133938.11
2024 05 10 11 52 52 292       -1.94      -0.16      -1.99    -415.36      12.69      -9.03       3.45  136150.17
2024 05 10 11 53 53 714       -1.69      -0.75      -2.22    -415.15      12.80      -8.40       3.38  138362.25
2024 05 10 11 54 55 137       -1.41      -1.25      -2.31    -414.94      12.91      -7.76       3.31  140574.31
2024 05 10 11 55 56 562       -1.28      -1.53      -2.19    -414.73      13.02      -7.13       3.23  142786.38
2024 05 10 11 56 57 988       -1.70      -0.88      -1.90    -414.52      13.13      -6.50       3.16  144998.44
2024 05 10 11 57 59 415       -1.85       0.29      -1.84    -414.31      13.24      -5.87       3.09  147210.50
2024 05 10 11 59 00 844       -2.26       0.67      -1.68    -414.11      13.35      -5.24       3.01  149422.56
2024 05 10 12 00 02 274       -2.41       0.83      -1.58    -413.90      13.46      -4.61       2.94  151634.64
2024 05 10 12 01 03 706       -2.58       0.14      -2.14    -413.69      13.57      -3.97       2.86  153846.70
2024 05 10 12 02 05 139       -2.54      -0.52      -2.82    -413.48      13.68      -3.34       2.79  156058.77
2024 05 10 12 03 08 978       -2.30      -0.97      -3.07    -412.92      12.49      -3.38       2.85  155353.70
2024 05 10 12 04 13 631       -2.25      -1.00      -3.16    -412.25      10.86      -3.64       2.95  153676.25
2024 05 10 12 05 18 299       -2.11      -1.21      -3.12    -411.57       9.24      -3.90       3.05  151998.80
2024 05 10 12 06 24 111       -2.30      -1.22      -2.99    -410.73       7.91      -4.63       3.12  150643.83
2024 05 10 12 07 33 350       -2.65      -0.88      -2.81    -409.40       7.46      -6.74       3.11  150256.23
2024 05 10 12 08 34 298       -2.78      -0.43      -2.75    -409.27       6.94      -8.48       3.11  157029.91
2024 05 10 12 09 33 943       -2.68      -0.49      -2.79    -409.32       6.47      -9.71       3.13  163815.08
2024 05 10 12 10 38 005       -2.84      -0.10      -2.43    -408.74       6.23      -9.78       3.14  163473.52
2024 05 10 12 11 42 079       -2.96       0.33      -2.12    -408.16       5.99      -9.85       3.16  163131.95
