DSCOVR

#COORDINATES
GSM

year mo dy hr mn sc msc Bx By Bz Ux Uy Uz Rho T F107
#START
2024  5 12 20 37  8 701   -1.30    5.96   -2.64  -500.6     2.6    -0.5     5.58  393562.0  226.9
2024  5 12 20 38  6 118   -1.54    5.60   -2.44  -501.1     2.6    -0.5     5.54  392971.0  226.9
2024  5 12 20 39  5  86   -1.76    5.84   -2.39  -501.2     2.6    -0.5     5.58  391028.0  226.9
2024  5 12 20 40  6 634   -1.22    6.01   -2.44  -501.0     2.7    -0.4     5.49  393133.0  226.9
2024  5 12 20 41  6 634   -0.40    6.16   -2.05  -501.0     2.6    -0.4     5.50  395608.0  226.9
2024  5 12 20 42 12 845   -0.70    6.44   -2.22  -499.7     2.7    -0.4     5.65  394966.0  226.9
2024  5 12 20 43 14 402   -0.50    6.43   -1.95  -499.5     2.7    -0.4     5.65  400592.0  221.8
2024  5 12 20 44  8 184   -0.73    6.71   -2.21  -500.7     2.6    -0.5     5.61  396760.0  221.8
2024  5 12 20 45 10 254   -0.14    6.94   -1.85  -500.2     2.6    -0.4     5.63  394265.0  221.8
2024  5 12 20 46 15 441    0.60    7.08   -0.93  -499.2     2.6    -0.5     5.79  399522.0  221.8
2024  5 12 20 47 15 961    0.30    7.49   -1.15  -499.2     2.6    -0.4     5.70  396484.0  221.8
2024  5 12 20 48 12 845    0.23    7.60   -1.15  -499.7     2.7    -0.4     5.72  394174.0  221.8
2024  5 12 20 49 10 771    0.34    7.65   -1.30  -500.2     2.6    -0.5     5.61  394573.0  221.8
2024  5 12 20 50  5 602    0.42    7.76   -1.34  -501.2     2.6    -0.4     5.52  393775.0  221.8
2024  5 12 20 51  8 184    0.66    7.90   -1.36  -500.7     2.7    -0.4     5.50  394165.0  221.8
2024  5 12 20 52  7 667    0.52    7.92   -1.26  -500.7     2.6    -0.5     5.58  391520.0  221.8
2024  5 12 20 53  7 151    0.73    7.87   -1.44  -500.8     2.6    -0.5     5.58  388603.0  221.8
2024  5 12 20 54 10 254    0.04    7.82   -1.51  -500.2     2.6    -0.4     5.59  396079.0  221.8
2024  5 12 20 55  9 218    0.35    7.67   -1.66  -500.5     2.7    -0.4     5.61  394700.0  221.8
2024  5 12 20 56  8 184    1.22    7.62   -1.58  -500.7     2.7    -0.4     5.64  392227.0  221.8
2024  5 12 20 57 11 808    1.34    7.55   -1.58  -500.0     2.6    -0.4     5.65  395684.0  221.8
2024  5 12 20 58 15 961    1.01    7.50   -1.47  -499.2     2.6    -0.4     5.73  399215.0  221.8
2024  5 12 20 59 11 289    0.81    7.13   -3.17  -500.1     2.6    -0.4     5.66  397472.0  221.8
2024  5 12 21  0  9 218    1.06    7.35   -2.59  -500.5     2.6    -0.4     5.57  397221.0  221.8
2024  5 12 21  1 11 289    1.32    7.61   -1.60  -500.1     2.6    -0.4     5.56  392827.0  221.8
2024  5 12 21  2  9 736    1.44    7.52   -1.18  -500.3     2.7    -0.4     5.64  395691.0  221.8
2024  5 12 21  3  8 701    0.61    7.49   -1.55  -500.6     2.7    -0.4     5.61  393831.0  221.8
2024  5 12 21  4 27 452   -0.01    7.46   -2.21  -497.0     2.7    -0.4     5.98  405501.0  221.8
2024  5 12 21  5 35 874   -0.25    6.82   -3.69  -495.3     2.7    -0.4     6.07  415872.0  221.8
2024  5 12 21  6 22 739    0.49    7.49   -2.75  -497.8     2.7    -0.4     5.87  407344.0  221.8
2024  5 12 21  7 12 845    0.84    7.75   -2.29  -499.7     2.7    -0.4     5.65  397287.0  221.8
2024  5 12 21  8 17   1   -0.59    7.34   -3.03  -499.0     2.7    -0.4     5.77  398470.0  221.8
2024  5 12 21  9 18  43   -0.69    7.35   -2.92  -498.7     2.6    -0.4     5.77  397639.0  221.8
2024  5 12 21 10 19  85   -0.66    7.33   -2.82  -498.6     2.7    -0.4     5.83  400853.0  221.8
2024  5 12 21 11 23 785   -0.77    7.15   -2.99  -497.7     2.7    -0.4     5.90  405340.0  221.8
2024  5 12 21 12 23 785   -0.89    7.12   -2.64  -497.7     2.6    -0.4     5.91  404456.0  221.8
2024  5 12 21 13 37 459   -1.61    6.80   -2.83  -495.1     2.6    -0.4     6.14  420772.0  221.8
2024  5 12 21 14 39 575   -1.66    6.46   -3.38  -494.7     2.7    -0.4     6.22  423165.0  221.8
2024  5 12 21 15 49 675   -1.28    6.43   -3.32  -492.7     2.6    -0.4     6.32  430886.0  221.8
2024  5 12 21 16 47 542   -0.60    4.56   -5.54  -493.2     2.6    -0.4     6.33  433921.0  221.8
2024  5 12 21 17 40 635   -0.81    3.91   -6.33  -494.5     2.6    -0.4     6.22  425988.0  221.8
2024  5 12 21 18 47  10   -0.90    4.39   -6.21  -493.2     2.6    -0.4     6.38  430417.0  221.8
2024  5 12 21 19 47 542   -1.27    3.91   -6.33  -493.2     2.7    -0.4     6.28  428532.0  221.8
2024  5 12 21 20 43 287   -0.99    3.94   -6.32  -494.0     2.7    -0.4     6.28  428383.0  221.8
2024  5 12 21 21 50 742   -0.56    4.65   -6.26  -492.6     2.6    -0.4     6.46  437275.0  221.8
2024  5 12 21 22 45 945    0.06    5.15   -5.62  -493.5     2.6    -0.4     6.33  429130.0  221.8
2024  5 12 21 23 42 225    0.55    5.88   -4.71  -494.2     2.6    -0.4     6.25  433160.0  221.8
2024  5 12 21 24 45 945    0.23    5.55   -5.05  -493.5     2.6    -0.4     6.13  430272.0  221.8
2024  5 12 21 25 51 811   -0.21    6.51   -3.63  -492.3     2.6    -0.4     6.53  434543.0  221.8
2024  5 12 21 26 53 416   -0.19    6.87   -3.32  -492.1     2.7    -0.4     6.40  440133.0  221.8
2024  5 12 21 27 50 742   -0.02    6.97   -3.18  -492.6     2.7    -0.4     6.45  439950.0  221.8
2024  5 12 21 28 51 277    0.02    6.72   -3.85  -492.5     2.6    -0.4     6.37  435604.0  221.8
2024  5 12 21 29 51 277    0.34    7.20   -3.03  -492.5     2.7    -0.4     6.41  436793.0  221.8
2024  5 12 21 30 55 558    0.03    7.36   -2.92  -491.7     2.6    -0.4     6.50  440260.0  221.8
2024  5 12 21 31 56 630   -0.35    6.94   -3.87  -491.5     2.6    -0.4     6.46  440851.0  221.8
2024  5 12 21 32 50 209   -0.35    6.97   -4.12  -492.7     2.6    -0.4     6.41  435495.0  221.8
2024  5 12 21 33 41 695   -0.13    7.51   -3.41  -494.2     2.7    -0.4     6.20  427155.0  221.8
2024  5 12 21 34 44 881   -1.14    6.00   -4.91  -493.7     2.7    -0.4     6.23  429836.0  221.8
2024  5 12 21 35 37 987   -1.82    5.11   -6.26  -495.0     2.6    -0.4     6.21  424460.0  221.8
2024  5 12 21 36 44 881   -1.16    7.69   -3.07  -493.7     2.6    -0.4     6.03  421295.0  221.8
2024  5 12 21 37 31 130   -1.07    8.26   -3.01  -496.2     2.7    -0.4     5.82  407743.0  221.8
2024  5 12 21 38 27 452   -1.58    7.87   -3.96  -497.0     2.7    -0.4     5.94  410982.0  221.8
2024  5 12 21 39 36 930   -0.47    7.60   -4.39  -495.2     2.7    -0.4     6.11  426850.0  221.8
2024  5 12 21 40 40 105   -0.75    6.67   -5.35  -494.6     2.6    -0.4     6.11  427863.0  221.8
2024  5 12 21 41 40 635   -0.17    6.44   -5.74  -494.5     2.6    -0.4     6.15  428567.0  221.8
2024  5 12 21 42 47  10   -0.89    6.61   -5.20  -493.2     2.6    -0.4     6.24  432787.0  221.8
2024  5 12 21 43 45 945   -3.27    6.86   -3.89  -493.5     2.7    -0.4     6.24  430799.0  221.8
2024  5 12 21 44 49 675   -3.87    6.93   -3.80  -492.7     2.6    -0.4     6.36  433626.0  221.8
2024  5 12 21 45 49 141   -3.78    6.84   -3.95  -492.8     2.6    -0.4     6.35  436068.0  221.8
2024  5 12 21 46 49 675   -4.06    6.32   -4.41  -492.7     2.7    -0.4     6.36  437129.0  221.8
2024  5 12 21 47 48 608   -3.68    6.24   -4.80  -493.0     2.6    -0.4     6.33  435929.0  221.8
2024  5 12 21 48 53 416   -3.83    5.44   -5.26  -492.1     2.6    -0.4     6.58  439396.0  221.8
2024  5 12 21 49 55  22   -4.07    4.98   -5.45  -491.7     2.7    -0.4     6.61  438797.0  221.8
2024  5 12 21 50 59 315   -4.80    4.68   -5.11  -491.0     2.6    -0.4     6.43  439460.0  221.8
2024  5 12 21 51 57 167   -5.14    4.37   -5.13  -491.3     2.6    -0.4     6.53  443982.0  221.8
2024  5 12 21 52 42 225   -4.89    4.34   -5.46  -494.2     2.6    -0.4     6.25  431756.0  221.8
2024  5 12 21 53 33 236   -3.53    6.31   -5.59  -495.8     2.6    -0.4     4.37  320875.0  221.8
2024  5 12 21 54 18 564   -0.88    6.91   -5.99  -498.7     2.7    -0.4     5.86  410020.0  221.8
2024  5 12 21 55 22 216   -2.96    6.32   -6.03  -498.0     2.7    -0.4     5.85  408508.0  221.8
2024  5 12 21 56 22 739   -2.51    6.41   -6.16  -497.8     2.6    -0.4     5.84  409319.0  221.8
2024  5 12 21 57 49 675   -3.92    5.54   -6.06  -492.7     2.6    -0.4     5.98  415864.0  221.8
2024  5 12 21 58 42 756   -4.83    5.68   -5.61  -494.1     2.7    -0.4     6.24  431334.0  221.8
2024  5 12 21 59 42 756   -3.13    7.13   -5.53  -494.1     2.6    -0.4     6.21  423311.0  221.8
2024  5 12 22  0 42 756   -3.65    7.27   -5.04  -494.1     2.7    -0.4     6.15  425052.0  221.8
2024  5 12 22  1 43 287   -3.18    5.91   -6.76  -494.0     2.5    -0.5     5.95  426559.0  221.8
2024  5 12 22  3 11 737   -2.27    5.94   -6.91  -488.7     2.6    -0.4     6.39  424137.0  221.8
2024  5 12 22  4 59 800   -2.80    7.20   -5.35  -480.0     2.6    -0.4     2.63  207369.0  221.8
2024  5 12 22  5 35 829   -2.72    7.33   -5.58  -484.2     2.7    -0.3     4.86  325924.0  221.8
2024  5 12 22  6 17 174   -2.85    7.36   -5.58  -487.7     2.6    -0.4     6.74  442933.0  221.8
2024  5 12 22  7 28 665   -1.61    7.21   -6.25  -485.6     2.6    -0.4     5.07  342474.0  221.8
2024  5 12 22  8 30 865   -2.21    7.84   -5.23  -485.2     2.6    -0.4     4.86  338274.0  221.8
2024  5 12 22  9 36 381   -2.79    7.51   -5.12  -484.2     2.6    -0.4     3.68  242202.0  221.8
2024  5 12 22 10 28 665   -3.14    7.38   -5.01  -485.6     2.6    -0.4     5.76  379530.0  221.8
2024  5 12 22 11 23 181   -4.23    7.23   -4.24  -486.6     2.6    -0.4     6.89  450133.0  221.8
2024  5 12 22 12 35 829   -4.70    6.78   -4.38  -484.2     2.6    -0.4     5.02  340101.0  221.8
2024  5 12 22 13 59 800   -4.32    6.73   -5.34  -480.0     2.6    -0.4     2.43  192337.0  221.8
2024  5 12 22 14 38  41   -4.60    7.02   -5.05  -483.8     2.6    -0.4     4.61  324040.0  221.8
2024  5 12 22 15 32 518   -2.80    6.19   -6.94  -484.8     2.6    -0.4     4.25  302889.0  221.8
2024  5 12 22 16 25 372   -2.89    5.96   -7.01  -486.2     2.6    -0.4     5.19  376043.0  221.8
2024  5 12 22 17 11 194   -2.99    6.64   -6.31  -488.7     2.6    -0.4     6.72  447869.0  221.8
2024  5 12 22 18  4 162   -2.38    7.50   -5.80  -490.1     2.6    -0.4     6.66  449524.0  221.8
2024  5 12 22 19  9  26   -2.02    7.47   -5.66  -489.2     2.6    -0.4     6.66  457906.0  221.8
2024  5 12 22 20 29 765   -2.25    7.30   -5.64  -485.3     2.6    -0.4     4.11  289079.0  221.8
2024  5 12 22 21 24 824   -2.31    8.40   -3.69  -486.2     2.6    -0.4     6.60  431237.0  221.8
2024  5 12 22 23  2  51   -2.45    7.89   -4.62  -479.6     2.6    -0.4     2.57  193292.0  221.8
2024  5 12 22 23 23 181   -2.09    7.89   -4.77  -486.6     2.7    -0.3     6.94  454433.0  221.8
2024  5 12 22 24 38 594   -2.50    7.60   -5.10  -483.7     2.6    -0.4     4.70  325457.0  221.8
2024  5 12 22 26  3 743   -2.54    7.63   -4.99  -479.2     2.6    -0.4     2.69  200163.0  221.8
2024  5 12 22 27 27 644   -3.11    7.31   -5.50  -475.1     2.5    -0.4     2.60  208694.0  221.8
2024  5 12 22 28 20 772   -3.22    7.51   -5.21  -476.2     2.6    -0.4     2.49  205419.0  221.8
2024  5 12 22 29 13 935   -2.95    8.25   -4.51  -477.5     2.6    -0.4     2.44  188603.0  221.8
2024  5 12 22 30 10 529   -5.61    2.63   -7.59  -478.1     2.6    -0.4     2.60  195934.0  221.8
2024  5 12 22 31 17 919   -6.36    2.48   -7.07  -476.7     2.6    -0.4     2.52  190368.0  221.8
2024  5 12 22 32 21 915   -5.82    0.65   -7.57  -476.1     2.5    -0.4     2.52  193652.0  221.8
2024  5 12 22 33 19 630   -5.52   -0.81   -7.94  -476.5     2.6    -0.4     2.40  192882.0  221.8
2024  5 12 22 34 18 489   -5.51   -1.51   -7.80  -476.7     2.5    -0.4     2.48  198596.0  221.8
2024  5 12 22 35 20 772   -5.10   -3.03   -7.78  -476.2     2.6    -0.4     2.52  200964.0  221.8
2024  5 12 22 36 16 779   -2.61   -6.83   -3.30  -477.0     2.6    -0.4     2.59  200241.0  221.8
2024  5 12 22 37 28 793   -3.27   -7.09   -3.32  -474.8     2.5    -0.3     2.55  201350.0  221.8
2024  5 12 22 38 25 923   -1.90   -7.74   -1.54  -475.3     2.6    -0.4     2.49  195062.0  221.8
2024  5 12 22 39  9 395    1.20   -9.54    1.05  -478.2     2.6    -0.4     2.58  195963.0  221.8
2024  5 12 22 40 16 210    1.76   -9.39    0.69  -477.1     2.6    -0.4     2.50  192266.0  221.8
2024  5 12 22 41 16 210    2.54   -8.78    1.87  -477.1     2.6    -0.4     2.45  192041.0  221.8
2024  5 12 22 42 20 772    1.64   -9.08    0.57  -476.2     2.6    -0.4     2.42  195457.0  221.8
2024  5 12 22 43 15 641    0.83   -8.24   -1.54  -477.2     2.6    -0.4     2.39  190463.0  221.8
2024  5 12 22 44  8 263   -2.07    8.27   -0.03  -478.5     2.6    -0.4     2.57  197469.0  221.8
2024  5 12 22 44 20 994   -2.73    8.93   -1.90  -487.0     2.6    -0.4     5.76  416182.0  221.8
2024  5 12 22 44 40 635   -4.81    2.40   -8.45  -494.5     2.7    -0.3     6.08  417950.0  221.8
2024  5 12 22 46 16  85    1.55    2.62    3.41  -487.8     2.6    -0.4     6.51  443600.0  221.8
2024  5 12 22 47  2 545    5.92   -4.01    7.02  -490.3     2.6    -0.4     6.58  447397.0  221.8
2024  5 12 22 48  8 485    4.37    4.86    6.73  -489.2     2.7    -0.3     6.74  447092.0  221.8
2024  5 12 22 49 49 155    4.73   -2.46    7.03  -481.8     2.6    -0.4     4.80  329861.0  221.8
2024  5 12 22 50 50 830    5.41   -5.85    6.03  -481.6     2.6    -0.4     5.18  365016.0  221.8
2024  5 12 22 52  4 307    6.32   -3.19    7.21  -479.2     2.6    -0.4     4.54  316650.0  221.8
2024  5 12 22 52 46 368    5.69   -3.67    7.53  -482.3     2.6    -0.4     5.26  357972.0  221.8
2024  5 12 22 53 35 276    5.90   -3.24    8.11  -484.3     2.6    -0.4     5.62  397499.0  221.8
2024  5 12 22 54 10 652    5.83   -2.57    8.53  -488.8     2.7    -0.3     6.52  437077.0  221.8
2024  5 12 22 55 30 315    5.67   -1.23    8.84  -485.2     2.6    -0.3     5.20  358553.0  221.8
2024  5 12 22 56 37 487    5.53    1.17    8.50  -484.0     2.6    -0.4     6.98  439171.0  221.8
2024  5 12 22 57 20 994    5.94    1.30    7.92  -487.0     2.7    -0.3     6.65  454698.0  221.8
2024  5 12 22 58 11 194    6.02    1.63    8.10  -488.7     2.7    -0.3     6.75  454316.0  221.8
2024  5 12 22 59 13 909    6.12    2.29    7.63  -488.2     2.6    -0.4     6.63  443949.0  221.8
2024  5 12 23  0  7 403    6.58    1.97    8.08  -489.5     2.7    -0.3     6.74  448566.0  221.8
2024  5 12 23  1  2   6    6.72    3.10    7.62  -490.5     2.6    -0.4     6.48  444907.0  221.8
2024  5 12 23  1 59 853    6.36    3.69    7.66  -490.8     2.7    -0.3     6.59  442378.0  221.8
2024  5 12 23  3 40 256    6.34    4.71    6.58  -483.5     2.6    -0.4     4.54  310914.0  221.8
2024  5 12 23  4 42 475    5.97    5.32    6.42  -483.1     2.6    -0.3     4.86  328662.0  221.8
2024  5 12 23  5 19 901    5.89    5.97    5.83  -487.2     2.6    -0.4     6.98  458598.0  221.8
2024  5 12 23  7  3 742    4.81    7.64    3.26  -479.2     2.6    -0.4     2.66  198289.0  221.8
2024  5 12 23  7 48 597    3.43    8.58    1.72  -482.0     2.6    -0.4     4.57  315438.0  221.8
2024  5 12 23  9  8 829    3.75    1.77    8.18  -478.3     2.6    -0.4     2.59  193077.0  221.8
2024  5 12 23 10 21 915    3.96    4.49    6.17  -476.1     2.6    -0.4     2.77  209754.0  221.8
2024  5 12 23 11 11  96    3.63    7.07    4.49  -478.0     2.6    -0.4     2.66  193621.0  221.8
2024  5 12 23 12  3 743    3.59    6.20    4.76  -479.2     2.7    -0.3     2.89  215006.0  221.8
2024  5 12 23 13 13 366    5.42    2.71    5.29  -477.6     2.7    -0.3     2.62  194054.0  221.8
2024  5 12 23 14  7 131    5.43    3.50    5.24  -478.7     2.6    -0.4     2.53  191385.0  221.8
2024  5 12 23 14 12 280    5.03    5.07    4.12  -488.6     2.7    -0.3     6.76  450407.0  221.8
2024  5 12 23 15  3  83    5.22    4.31    5.33  -490.2     2.7    -0.3     6.63  441967.0  221.8
2024  5 12 23 15 53 416    4.85    5.38    4.95  -492.1     2.7    -0.3     6.55  435329.0  221.8
2024  5 12 23 16 48  75    5.83    4.13    5.29  -493.1     2.7    -0.3     6.37  428943.0  221.8
2024  5 12 23 17 49 675    5.38    3.89    5.74  -492.7     2.7    -0.3     6.35  434681.0  221.8
2024  5 12 23 19 17 174    6.11    0.73    5.19  -487.7     2.7    -0.3     6.65  437255.0  221.8
2024  5 12 23 20 13 909    5.63    0.86    5.61  -488.2     2.7    -0.3     6.78  451290.0  221.8
2024  5 12 23 21 14 996    5.46    1.52    5.42  -488.1     2.7    -0.3     6.87  447306.0  221.8
2024  5 12 23 22 30 315    5.22    1.94    5.55  -485.2     2.7    -0.3     5.25  398656.0  221.8
2024  5 12 23 23 12 280    4.97    1.44    5.54  -488.6     2.6    -0.3     6.86  450928.0  221.8
2024  5 12 23 24 10 110    5.00    1.51    5.25  -489.0     2.7    -0.3     6.86  453301.0  221.8
2024  5 12 23 25  7 944    4.80    0.44    4.63  -489.3     2.7    -0.3     6.77  451139.0  221.8
2024  5 12 23 26 53  67    3.28    0.48    3.52  -481.2     2.6    -0.4     3.02  257290.0  221.8
2024  5 12 23 28 17 919    3.20    1.27    3.97  -476.7     2.6    -0.4     3.45  236455.0  221.8
2024  5 12 23 29 16 210   -0.66    4.45    3.11  -477.1     2.7    -0.3     2.63  197608.0  221.8
2024  5 12 23 30 10 529   -2.58    6.22    1.05  -478.1     2.6    -0.4     2.57  192738.0  221.8
2024  5 12 23 31 21 915   -5.76    4.48   -0.19  -476.1     2.6    -0.4     2.76  207615.0  221.8
2024  5 12 23 32 12 799   -4.29    5.58   -0.86  -477.7     2.6    -0.4     2.84  203346.0  221.8
2024  5 12 23 33 39 754   -4.39    5.22    0.32  -473.0     2.6    -0.4     2.72  215035.0  221.8
2024  5 12 23 34 40 913   -3.84    5.91    0.20  -472.7     2.6    -0.4     2.59  211292.0  221.8
2024  5 12 23 35 42  73   -4.58    6.11    0.48  -472.6     2.6    -0.4     2.70  218905.0  221.8
2024  5 12 23 36 40 334   -5.94    4.91    1.52  -472.8     2.6    -0.4     2.65  216634.0  221.8
2024  5 12 23 37 36 283   -6.15    4.87    2.01  -473.6     2.6    -0.4     2.65  211723.0  221.8
2024  5 12 23 38 28 793   -5.87    5.02    2.30  -474.8     2.6    -0.4     2.75  217494.0  221.8
2024  5 12 23 39 38  18   -5.48    5.61    2.07  -473.2     2.6    -0.4     2.63  208834.0  221.8
2024  5 12 23 40 28 793   -5.97    5.05    2.50  -474.8     2.6    -0.4     2.70  209671.0  221.8
2024  5 12 23 41 33 398   -5.63    5.38    2.49  -474.1     2.6    -0.4     2.71  218448.0  221.8
2024  5 12 23 42 28 218   -5.78    5.15    2.79  -475.0     2.6    -0.4     2.72  212002.0  221.8
2024  5 12 23 43 38  18   -5.62    5.39    2.67  -473.2     2.6    -0.4     2.73  209486.0  221.8
2024  5 12 23 44 47 305   -5.77    5.42    2.38  -471.7     2.5    -0.4     2.63  215929.0  221.8
2024  5 12 23 45 50 804   -5.15    5.48    2.05  -471.1     2.6    -0.4     2.58  222060.0  218.6
2024  5 12 23 46 49  53   -4.88    5.43    2.79  -471.3     2.6    -0.4     2.58  217528.0  218.6
2024  5 12 23 47 48 470   -4.17    5.23    3.68  -471.5     2.6    -0.4     2.66  215177.0  218.6
2024  5 12 23 48 49 637   -4.40    5.30    3.12  -471.2     2.6    -0.4     2.66  210561.0  218.6
2024  5 12 23 49 51 388   -5.08    5.11    2.47  -471.0     2.6    -0.4     2.68  214363.0  218.6
2024  5 12 23 50 45 559   -5.34    5.42    2.04  -472.0     2.6    -0.4     2.45  205380.0  218.6
2024  5 12 23 51 49 637   -5.10    6.06    2.68  -471.2     2.6    -0.4     2.72  213232.0  218.6
2024  5 12 23 52 42  73   -5.41    6.05    2.17  -472.6     2.6    -0.4     2.65  212851.0  218.6
2024  5 12 23 53 52 557   -4.96    5.60    2.58  -470.7     2.6    -0.4     2.65  217407.0  218.6
2024  5 12 23 54 51 972   -4.47    5.89    2.26  -470.8     2.6    -0.4     2.62  218111.0  218.6
2024  5 12 23 55 46 141   -4.06    6.40    2.08  -471.8     2.6    -0.4     2.55  217193.0  218.6
2024  5 12 23 56 47 888   -3.76    6.67    1.55  -471.6     2.6    -0.3     2.62  214597.0  218.6
2024  5 12 23 57 49 637   -3.56    7.02    1.25  -471.2     2.6    -0.4     2.52  211023.0  218.6
2024  5 12 23 58 49  53   -4.12    6.79    0.91  -471.3     2.6    -0.4     2.51  214708.0  218.6
2024  5 12 23 59 49  53   -4.63    6.26    0.34  -471.3     2.6    -0.4     2.45  210038.0  218.6
2024  5 13  0  0 50 804   -4.56    6.56    1.24  -471.1     2.6    -0.4     2.49  216988.0  218.6
2024  5 13  0  1 50 220   -5.34    5.56    0.15  -471.2     2.6    -0.4     2.38  207568.0  218.6
2024  5 13  0  2 41 493   -5.63    5.30    0.22  -472.7     2.6    -0.4     2.66  211130.0  218.6
2024  5 13  0  3 50 220   -5.93    4.86    1.78  -471.2     2.7    -0.3     2.80  211042.0  218.6
2024  5 13  0  4 54 312   -6.64    3.56    1.11  -470.5     2.6    -0.4     2.83  211823.0  218.6
2024  5 13  0  5 46 723   -6.38    3.09    2.29  -471.7     2.6    -0.4     1.98  158966.0  218.6
2024  5 13  0  8 45 594   -7.14   -0.85    2.05  -461.8     2.6    -0.4     2.30  160133.0  218.6
2024  5 13  0  8 54 898   -6.95   -1.19    2.89  -470.3     2.6    -0.4     2.61  218791.0  218.6
2024  5 13  0  9 42  73   -7.38    1.74    3.46  -472.6     2.6    -0.4     2.59  220445.0  218.6
2024  5 13  0 10 38 596   -7.21    2.55    3.98  -473.2     2.7    -0.3     2.84  220179.0  218.6
2024  5 13  0 11 38  18   -6.97    2.53    4.45  -473.2     2.6    -0.4     2.66  204279.0  218.6
2024  5 13  0 12 42 654   -6.80    2.77    4.57  -472.5     2.6    -0.4     2.66  213232.0  218.6
2024  5 13  0 13 42  73   -6.64    3.57    4.05  -472.6     2.6    -0.4     2.64  212846.0  218.6
2024  5 13  0 14 35 706   -6.00    4.20    4.52  -473.7     2.7    -0.3     2.65  217578.0  218.6
2024  5 13  0 15 33 974   -5.94    5.48    2.87  -474.0     2.6    -0.4     2.60  215655.0  218.6
2024  5 13  0 16 29 368   -6.96    2.59    4.10  -474.7     2.6    -0.4     2.72  210171.0  218.6
2024  5 13  0 17 34 551   -6.12    4.91    3.56  -473.8     2.6    -0.4     2.73  208277.0  218.6
2024  5 13  0 18 38  18   -5.56    5.96    2.79  -473.2     2.6    -0.4     2.76  211303.0  218.6
2024  5 13  0 19 36 861   -6.68    2.83    4.26  -473.5     2.6    -0.4     2.72  215114.0  218.6
2024  5 13  0 20 31 669   -6.24    3.61    4.26  -474.3     2.7    -0.3     2.61  214604.0  218.6
2024  5 13  0 21 36 861   -5.40    5.63    3.35  -473.5     2.6    -0.4     2.64  212809.0  218.6
2024  5 13  0 22 35 129   -5.66    5.10    3.85  -473.7     2.6    -0.4     2.71  212393.0  218.6
2024  5 13  0 23 40 334   -6.04    4.71    3.84  -472.8     2.6    -0.4     2.73  209819.0  218.6
2024  5 13  0 24 40 913   -6.20    4.41    3.91  -472.7     2.7    -0.3     2.66  215439.0  218.6
2024  5 13  0 25 37 440   -6.06    4.49    4.02  -473.3     2.6    -0.4     2.60  214936.0  218.6
2024  5 13  0 26 37 440   -5.91    4.46    4.13  -473.3     2.6    -0.4     2.59  213016.0  218.6
2024  5 13  0 27 36 861   -5.99    4.33    3.92  -473.5     2.6    -0.4     2.71  215002.0  218.6
2024  5 13  0 28 40 334   -6.29    4.28    3.38  -472.8     2.6    -0.4     2.63  210424.0  218.6
2024  5 13  0 29 44 396   -6.01    4.57    3.64  -472.2     2.6    -0.4     2.73  213724.0  218.6
2024  5 13  0 30 41 493   -6.08    4.81    3.31  -472.7     2.6    -0.4     2.67  213458.0  218.6
2024  5 13  0 31 35 706   -5.98    5.06    3.00  -473.7     2.6    -0.4     2.68  221274.0  218.6
2024  5 13  0 32 38 596   -5.49    5.65    2.68  -473.2     2.6    -0.4     2.78  217082.0  218.6
2024  5 13  0 33 38 596   -5.87    5.05    2.69  -473.2     2.7    -0.3     2.72  213041.0  218.6
2024  5 13  0 34 33 974   -6.98    3.52    3.27  -474.0     2.6    -0.4     2.85  214400.0  218.6
2024  5 13  0 35 35 129   -7.02    3.58    3.34  -473.7     2.6    -0.4     2.76  215010.0  218.6
2024  5 13  0 36 40 913   -7.20    3.58    3.23  -472.7     2.6    -0.4     2.73  212757.0  218.6
2024  5 13  0 37 40 913   -7.52    3.23    2.89  -472.7     2.7    -0.3     2.70  215036.0  218.6
2024  5 13  0 38 39 754   -7.83    2.70    2.70  -473.0     2.7    -0.3     2.70  217087.0  218.6
2024  5 13  0 39 37 440   -7.79    2.53    2.99  -473.3     2.6    -0.4     2.66  216963.0  218.6
2024  5 13  0 40 35 129   -7.84    2.18    3.27  -473.7     2.6    -0.4     2.74  210320.0  218.6
2024  5 13  0 41 40 913   -7.81    2.17    3.34  -472.7     2.6    -0.4     2.86  216896.0  218.6
2024  5 13  0 42 43 234   -7.96    2.20    2.98  -472.3     2.6    -0.4     2.73  214853.0  218.6
2024  5 13  0 43 40 334   -8.07    2.17    2.67  -472.8     2.6    -0.4     2.80  219758.0  218.6
2024  5 13  0 44 39 754   -8.17    2.24    2.44  -473.0     2.6    -0.4     2.67  214044.0  218.6
2024  5 13  0 45 42  73   -8.28    2.26    2.18  -472.6     2.7    -0.4     2.71  215751.0  218.6
2024  5 13  0 46 49  53   -8.24    2.22    2.29  -471.3     2.6    -0.4     2.69  220703.0  218.6
2024  5 13  0 47 39 754   -8.22    2.19    2.28  -473.0     2.6    -0.4     2.62  213202.0  218.6
2024  5 13  0 48 42  73   -8.23    2.21    2.31  -472.6     2.6    -0.4     2.77  217740.0  218.6
2024  5 13  0 49 40 913   -8.25    2.20    2.13  -472.7     2.7    -0.4     2.71  214044.0  218.6
2024  5 13  0 50 42  73   -8.21    2.07    2.19  -472.6     2.7    -0.4     2.73  214096.0  218.6
2024  5 13  0 51 44 977   -8.19    2.43    2.00  -472.1     2.6    -0.4     2.71  217579.0  218.6
