DSCOVR velocity spike fixed. Switch to ACE after 2024  5 11 14 11 23 343

#COORDINATES
GSM

year mo dy hr mn sc msc Bx By Bz Ux Uy Uz Rho T F107
#START
2024  5 11 16  9 19 969   -8.96   -7.56   -6.86  -790.2 0.0 0.0     7.67   98083.0  230.8
2024  5 11 16 10 28 732   -9.14   -7.78   -6.62  -786.0 0.0 0.0     8.59   82406.0  230.8
2024  5 11 16 11 43 761   -7.65   -8.18   -7.74  -778.9 0.0 0.0     7.49   75650.0  230.8
2024  5 11 16 12 49 549   -8.51   -7.92   -6.84  -776.2 0.0 0.0     7.96   74014.0  230.8
2024  5 11 16 13 47 186   -7.95   -8.43   -6.76  -777.2 0.0 0.0     8.98   73356.0  230.8
2024  5 11 16 14 40 776   -7.54   -9.12   -6.35  -780.2 0.0 0.0     8.26   71699.0  230.8
2024  5 11 16 15 35 472   -8.14   -8.25   -6.83  -782.7 0.0 0.0     7.68   73604.0  230.8
2024  5 11 16 16 39 500   -8.30   -7.94   -6.53  -780.9 0.0 0.0     7.35   86523.0  230.8
2024  5 11 16 17 32 306   -8.21   -8.19   -6.10  -784.2 0.0 0.0     8.37   71286.0  230.8
2024  5 11 16 18 19 762   -8.26   -8.13   -5.94  -790.2 0.0 0.0     7.47   74478.0  230.8
2024  5 11 16 19 29 362   -8.47   -7.56   -5.81  -785.7 0.0 0.0     9.93   64636.0  230.8
2024  5 11 16 20 19 554   -8.84   -7.19   -5.61  -790.4 0.0 0.0     8.75   79943.0  230.8
2024  5 11 16 21 32 727   -8.63   -7.36   -5.70  -784.0 0.0 0.0    10.04   62940.0  230.8
2024  5 11 16 22 37 802   -8.79   -7.38   -5.47  -781.7 0.0 0.0     8.13   75310.0  230.8
2024  5 11 16 23 43 334   -8.00   -7.74   -5.87  -779.0 0.0 0.0     9.38   65134.0  230.8
2024  5 11 16 24 51 918   -8.17   -7.78   -5.42  -775.0 0.0 0.0     8.54   70602.0  230.8
2024  5 11 16 25 52 565   -8.14   -7.87   -5.16  -774.7 0.0 0.0     8.78   60523.0  230.8
2024  5 11 16 30  7 814   -8.74   -7.38   -3.74  -767.7 0.0 0.0     7.45   85691.0  230.8
2024  5 11 16 30 56 243   -7.12   -7.41   -5.91  -773.0 0.0 0.0     6.61   86468.0  230.8
2024  5 11 16 31 40 138   -6.96   -7.67   -6.33  -780.5 0.0 0.0     5.92   83515.0  230.8
2024  5 11 16 32 43 334   -7.62   -8.11   -5.09  -779.0 0.0 0.0     6.95   75130.0  230.8
2024  5 11 16 33 41 841   -7.81   -8.22   -4.54  -779.7 0.0 0.0     5.81   78010.0  230.8
2024  5 11 16 34 54 727   -8.14   -8.69   -3.58  -773.7 0.0 0.0     6.15   85882.0  230.8
2024  5 11 16 35 45 900   -8.61   -8.40   -4.06  -777.9 0.0 0.0     3.73  114726.0  230.8
2024  5 11 16 36 50 840   -8.70   -8.55   -4.13  -775.5 0.0 0.0     4.97   62968.0  230.8
2024  5 11 16 37 59 720   -9.04   -8.25   -4.02  -771.5 0.0 0.0     3.89  110627.0  230.8
2024  5 11 16 38 51 487   -8.36   -8.50   -4.81  -775.2 0.0 0.0     4.51   91096.0  230.8
2024  5 11 16 39 46 757   -7.57   -8.76   -5.27  -777.5 0.0 0.0     2.89  106734.0  230.8
2024  5 11 16 40 45 615   -7.05   -8.66   -5.32  -778.0 0.0 0.0     3.50   93266.0  230.8
2024  5 11 16 41 44 474   -5.73   -9.06   -6.11  -778.5 0.0 0.0     4.12   79798.0  230.8
2024  5 11 16 42 43 334   -6.40   -8.94   -6.06  -779.0 0.0 0.0     4.74   66330.0  230.8
2024  5 11 16 43 44 830   -6.88   -8.64   -6.01  -778.4 0.0 0.0     5.44   57455.0  230.8
2024  5 11 16 44 54  78   -6.74   -8.66   -6.19  -774.0 0.0 0.0     5.55   58896.0  230.8
2024  5 11 16 45 59 502   -6.69   -8.60   -6.43  -771.5 0.0 0.0     5.23   62981.0  230.8
2024  5 11 16 46 57 980   -7.47   -8.02   -6.49  -772.2 0.0 0.0     5.04   69256.0  230.8
2024  5 11 16 47 57 545   -6.36   -8.86   -6.66  -772.5 0.0 0.0     4.39   80147.0  230.8
2024  5 11 16 48 54 294   -6.40   -8.76   -6.70  -774.0 0.0 0.0     3.88   70683.0  230.8
2024  5 11 16 50  2 336   -6.84   -8.47   -6.67  -770.2 0.0 0.0     3.89   74937.0  230.8
2024  5 11 16 50 58 414   -7.29   -8.44   -6.25  -772.0 0.0 0.0     3.96   65104.0  230.8
2024  5 11 16 51 59  67   -8.04   -7.87   -6.40  -771.7 0.0 0.0     3.94   84359.0  230.8
2024  5 11 16 52 43 334   -7.92   -8.09   -6.15  -779.0 0.0 0.0     3.92   51279.0  230.8
2024  5 11 16 53 35 472   -7.93   -8.20   -5.98  -782.7 0.0 0.0     3.85   68891.0  230.8
2024  5 11 16 54 33 993   -7.82   -8.26   -5.94  -783.5 0.0 0.0     4.52   56117.0  230.8
2024  5 11 16 55 47 186   -8.40   -7.64   -6.04  -777.2 0.0 0.0     3.89   63855.0  230.8
2024  5 11 16 56 50 840   -8.18   -8.18   -5.88  -775.5 0.0 0.0     4.13   61300.0  230.8
2024  5 11 16 57 54  78   -7.91   -8.56   -5.63  -774.0 0.0 0.0     4.17   56816.0  230.8
2024  5 11 16 58 54 510   -7.96   -8.72   -5.59  -773.9 0.0 0.0     4.11   51337.0  230.8
2024  5 11 16 59 59 502   -7.64   -9.19   -5.27  -771.5 0.0 0.0     3.64   54352.0  230.8
2024  5 11 17  0 56  26   -7.19   -9.41   -5.29  -773.2 0.0 0.0     3.62   53651.0  230.8
2024  5 11 17  1 55 376   -7.21   -9.35   -5.28  -773.5 0.0 0.0     3.78   53909.0  230.8
2024  5 11 17  2 57 328   -7.52   -8.71   -5.55  -772.5 0.0 0.0     4.03   56947.0  230.8
2024  5 11 17  3 49 119   -7.42   -8.55   -5.42  -776.4 0.0 0.0     4.54   56441.0  230.8
2024  5 11 17  4 48 474   -7.37   -8.70   -5.19  -776.7 0.0 0.0     4.46   58201.0  230.8
2024  5 11 17  5 41 415   -7.13   -9.52   -4.76  -780.0 0.0 0.0     4.55   43291.0  230.8
2024  5 11 17  6 37 590   -6.99   -9.72   -4.53  -781.7 0.0 0.0     2.53   48515.0  230.8
2024  5 11 17  7 45 686   -6.68   -9.92   -4.47  -778.0 0.0 0.0     3.18   47346.0  230.8
2024  5 11 17  9 10 677   -6.87   -9.67   -4.40  -766.5 0.0 0.0     3.30   52899.0  230.8
2024  5 11 17  9 59  67   -6.48   -9.81   -4.30  -771.7 0.0 0.0     3.05   44518.0  230.8
2024  5 11 17 10 38  14   -6.47   -9.43   -4.16  -781.5 0.0 0.0     3.18   64100.0  230.8
2024  5 11 17 11 52 997   -6.76   -8.87   -4.46  -774.5 0.0 0.0     5.56   48576.0  230.8
2024  5 11 17 13 21 331   -6.94   -8.65   -4.48  -761.7 0.0 0.0     5.42   44072.0  230.8
2024  5 11 17 14 25 884   -6.34   -8.96   -4.45  -759.6 0.0 0.0     5.81   44949.6  230.8
2024  5 11 17 15 30 463   -6.17   -9.02   -4.22  -757.6 0.0 0.0     6.20   45827.3  230.8
2024  5 11 17 16 35  66   -6.90   -8.13   -4.24  -755.5 0.0 0.0     6.59   46705.0  230.8
2024  5 11 17 17 16 875   -4.93   -9.18   -2.93  -763.7 0.0 0.0     6.98   54090.0  230.8
2024  5 11 17 18 13 549   -6.59   -7.95   -4.23  -765.2 0.0 0.0     6.97   56584.0  230.8
2024  5 11 17 19 24  15   -6.52   -8.03   -4.07  -760.5 0.0 0.0     5.95   57400.0  230.8
2024  5 11 17 20 18 432   -6.75   -8.10   -3.79  -763.0 0.0 0.0     5.30   63689.0  230.8
2024  5 11 17 21 23 791   -5.99   -8.60   -3.65  -760.5 0.0 0.0     5.66   57043.0  230.8
2024  5 11 17 22 16 209   -5.65   -8.91   -3.21  -764.0 0.0 0.0     5.10   59701.0  230.8
2024  5 11 17 23 24  15   -6.20   -7.84   -4.20  -760.5 0.0 0.0     5.04   52955.0  230.8
2024  5 11 17 23 59  67   -6.67   -7.08   -4.10  -771.7 0.0 0.0     4.27   50659.0  230.8
2024  5 11 17 25 10 897   -5.02   -7.49   -1.59  -766.4 0.0 0.0     3.98   81811.0  230.8
2024  5 11 17 25 37 378   -3.18   -7.58    0.29  -781.9 0.0 0.0     6.97   85247.0  230.8
2024  5 11 17 26 12 326   -5.44   -5.61   -1.74  -793.9 0.0 0.0     6.38  121803.0  230.8
2024  5 11 17 27 41 415   -7.02   -2.35   -4.61  -780.0 0.0 0.0     6.23  129550.0  255.0
2024  5 11 17 28 47 186   -6.42   -0.77   -5.50  -777.2 0.0 0.0     5.48  140007.0  255.0
2024  5 11 17 29 23 297   -4.98   -0.61   -5.71  -788.5 0.0 0.0     6.42  131566.0  255.0
2024  5 11 17 30 38 651   -6.61   -0.04   -5.65  -781.2 0.0 0.0     6.22  131607.0  255.0
2024  5 11 17 31 31 464   -5.58    0.66   -5.46  -784.7 0.0 0.0     6.32  121210.0  255.0
2024  5 11 17 32  0  82   -4.40    3.55   -4.29  -799.9 0.0 0.0     6.25  116406.0  255.0
2024  5 11 17 32 36 334   -4.16    5.82   -2.84  -811.7 0.0 0.0     5.16  135282.0  255.0
2024  5 11 17 33 38 697   -4.45   -1.07   -0.61  -810.5 0.0 0.0     4.61  141915.0  255.0
2024  5 11 17 35  3 126   -6.17   -6.22    1.18  -798.4 0.0 0.0     5.07  132503.0  255.0
2024  5 11 17 36 15 416   -5.13   -6.95    0.87  -792.4 0.0 0.0     4.89  143365.0  255.0
2024  5 11 17 37 25 383   -4.32   -7.47    1.27  -787.5 0.0 0.0     4.93  117048.0  255.0
2024  5 11 17 38 27  56   -4.06   -7.66    0.50  -786.7 0.0 0.0     4.52  115420.0  255.0
2024  5 11 17 39 16  35   -4.21   -7.46    0.45  -792.0 0.0 0.0     3.85  108928.0  255.0
2024  5 11 17 40 10  67   -4.23   -7.36    0.38  -795.0 0.0 0.0     4.18  106168.0  255.0
2024  5 11 17 41 13 767   -4.16   -7.23   -0.10  -793.2 0.0 0.0     4.05  107629.0  255.0
2024  5 11 17 42 18 725   -4.51   -7.12   -0.12  -790.7 0.0 0.0     4.38  113449.0  255.0
2024  5 11 17 43 20 800   -5.11   -7.09   -0.27  -789.7 0.0 0.0     4.24  117904.0  255.0
2024  5 11 17 44 21   7   -5.39   -6.97   -0.28  -789.7 0.0 0.0     4.77  117220.0  255.0
2024  5 11 17 44 57 453   -3.46   -7.44   -0.36  -801.2 0.0 0.0     4.36  116070.0  255.0
2024  5 11 17 45 55 236   -1.92   -7.76   -0.07  -802.2 0.0 0.0     3.98  116451.3  255.0
2024  5 11 17 46 53  24   -3.72   -7.36    0.53  -803.4 0.0 0.0     3.61  116832.6  255.0
2024  5 11 17 47 50 819   -3.77   -7.38    0.44  -804.5 0.0 0.0     3.24  117214.0  255.0
2024  5 11 17 48 49  19   -4.72    0.89    0.23  -805.4 0.0 0.0     3.42  142821.0  255.0
2024  5 11 17 49 35 941   -2.19    8.91   -0.10  -812.0 0.0 0.0     3.57  144166.0  255.0
2024  5 11 17 50 17 869   -1.61    9.14    0.44  -821.2 0.0 0.0     3.43  102777.0  255.0
2024  5 11 17 51 14 610   -1.07    9.37    1.23  -823.0 0.0 0.0     3.55  109179.0  255.0
2024  5 11 17 52  6 425   -1.29    9.17    1.90  -827.2 0.0 0.0     3.79   91787.0  255.0
2024  5 11 17 52 54 400   -1.34    9.02    2.65  -833.7 0.0 0.0     3.25  122262.0  255.0
2024  5 11 17 53 17 629   -0.15    8.89    2.31  -853.9 0.0 0.0     4.43  103699.0  255.0
2024  5 11 17 54 35 795   -1.55    8.96    1.86  -843.7 0.0 0.0     3.47  100790.0  255.0
2024  5 11 17 55 42 926   -2.15    8.79    2.07  -839.9 0.0 0.0     3.70  102907.0  255.0
2024  5 11 17 56 39 627   -0.96    9.00    2.18  -841.7 0.0 0.0     3.49   92643.0  255.0
2024  5 11 17 57 49 939   -0.47    8.72    2.45  -836.0 0.0 0.0     4.53   83559.0  255.0
2024  5 11 17 58 55 520   -0.12    8.59    2.20  -833.0 0.0 0.0     3.72  117090.0  255.0
2024  5 11 17 59 54  28    0.52    8.74    2.22  -833.9 0.0 0.0     4.16  100734.0  255.0
2024  5 11 18  1  0 390    0.78    8.82    1.80  -830.5 0.0 0.0     4.07  105757.0  255.0
2024  5 11 18  2 11 554    1.04    8.82    2.07  -824.5 0.0 0.0     4.15   99387.0  255.0
2024  5 11 18  3 12 317    1.26    8.66    1.18  -824.2 0.0 0.0     4.30  100446.0  255.0
2024  5 11 18  4  8 701    1.37    8.73    1.74  -826.0 0.0 0.0     4.46  102427.0  255.0
2024  5 11 18  5  7 562    1.32    8.70    1.92  -826.7 0.0 0.0     4.69   96117.0  255.0
2024  5 11 18  6  5 290    1.06    9.10    2.02  -827.9 0.0 0.0     4.44   98668.0  255.0
2024  5 11 18  7  6 236    0.50    9.35    2.43  -827.4 0.0 0.0     4.04   93795.0  255.0
2024  5 11 18  8  6 615    1.37    8.84    2.14  -827.2 0.0 0.0     4.27  105081.0  255.0
2024  5 11 18  9  9 651    1.15    9.21    2.42  -825.5 0.0 0.0     4.92   91200.0  255.0
2024  5 11 18 10  8 131   -0.15    8.70    3.06  -826.4 0.0 0.0     4.08  105894.0  255.0
2024  5 11 18 11 14 227   -2.13    7.30    3.88  -823.2 0.0 0.0     4.49   96140.0  255.0
2024  5 11 18 12 31 237   -0.13    7.58    3.43  -814.4 0.0 0.0     3.98  127957.0  255.0
2024  5 11 18 13 37 908   -0.51    7.63    3.28  -811.0 0.0 0.0     2.67  108578.0  255.0
2024  5 11 18 14 22 493   -0.34    8.17    2.82  -818.9 0.0 0.0     4.20  115647.0  255.0
2024  5 11 18 15 24 622   -0.70    7.68    2.29  -817.7 0.0 0.0     4.49  100412.0  255.0
2024  5 11 18 16 26 756   -1.46    7.61    1.35  -816.7 0.0 0.0     4.33  106232.0  255.0
2024  5 11 18 17 34 566   -2.52    7.81    0.00  -812.7 0.0 0.0     4.53  118650.0  255.0
2024  5 11 18 17 44 888   -1.59    7.79   -0.18  -838.8 0.0 0.0     3.77  226549.0  255.0
2024  5 11 18 17 58 212   -0.71    9.74    0.38  -864.9 0.0 0.0     3.02  334448.0  255.0
2024  5 11 18 18 14 274    0.64   14.22    1.73  -891.0 0.0 0.0     2.27  442347.0  255.0
2024  5 11 18 19  8 261   -0.53   11.23   -2.79  -894.7 0.0 0.0     3.34  422138.0  255.0
2024  5 11 18 20  8 584   -4.73    5.70   -4.80  -894.5 0.0 0.0     5.00  370556.0  255.0
2024  5 11 18 21 24 629    7.73   13.72    6.99  -884.7 0.0 0.0     5.34  284253.0  255.0
2024  5 11 18 22  8 746    7.44   13.21    7.76  -894.5 0.0 0.0     6.76  148807.0  255.0
2024  5 11 18 23 14 601    7.27   13.56    7.29  -890.9 0.0 0.0     6.89  133976.0  255.0
2024  5 11 18 24 14 927    6.89   14.06    6.76  -890.7 0.0 0.0     6.89  135560.0  255.0
2024  5 11 18 25 22 645    8.44   12.42    8.63  -886.0 0.0 0.0     6.74  165666.0  255.0
2024  5 11 18 26 26 286    9.14   13.24    7.62  -883.7 0.0 0.0     6.75  125176.0  255.0
2024  5 11 18 27 20 338   11.81   13.63    2.55  -887.4 0.0 0.0     7.34  166623.0  255.0
2024  5 11 18 28  9 557    9.66   13.49    2.34  -894.0 0.0 0.0     9.52  134025.0  255.0
2024  5 11 18 29 26 452    7.58   14.99    5.38  -883.7 0.0 0.0     6.20  218946.0  255.0
2024  5 11 18 30  1 655    9.06   16.12    4.35  -898.9 0.0 0.0     3.59  235014.0  255.0
2024  5 11 18 31  0 693    8.37   17.29    4.06  -899.5 0.0 0.0     1.96  273583.0  255.0
2024  5 11 18 32 11  17    8.55   16.88    3.89  -893.0 0.0 0.0     1.65  349001.0  255.0
2024  5 11 18 33 16 399    8.57   17.03    2.02  -889.7 0.0 0.0     2.44  311941.0  255.0
2024  5 11 18 34 21 326    7.95   16.96    4.04  -886.7 0.0 0.0     2.24  318323.0  255.0
2024  5 11 18 35 28 446    6.97   17.41    4.13  -882.5 0.0 0.0     1.47  394508.0  255.0
2024  5 11 18 36 31 113    7.72   16.77    0.25  -880.9 0.0 0.0     3.11  307303.0  255.0
2024  5 11 18 37 22 480    8.06   17.13    1.62  -886.0 0.0 0.0     5.07  207693.0  255.0
2024  5 11 18 38 18 366    5.05   11.77    9.26  -888.5 0.0 0.0     3.14  278023.0  255.0
2024  5 11 18 39 30 946    4.06    8.97    7.70  -881.0 0.0 0.0     7.09  203821.0  255.0
2024  5 11 18 40 35 972    1.82   12.72    4.08  -878.0 0.0 0.0     7.18  249910.0  255.0
2024  5 11 18 41 29 112    4.08   10.00    6.77  -882.0 0.0 0.0     9.83  191296.0  255.0
2024  5 11 18 42 35 300    5.43   12.90    6.54  -878.4 0.0 0.0    10.74  204258.0  255.0
2024  5 11 18 43 26 286    5.34   13.05    6.27  -883.7 0.0 0.0     7.93  177032.0  255.0
2024  5 11 18 44 24 298    4.95   14.32    6.66  -885.0 0.0 0.0     3.31  222889.0  255.0
2024  5 11 18 45 19 351    5.97   15.23    3.94  -888.0 0.0 0.0     3.71  228166.0  255.0
2024  5 11 18 46 24 794    5.92   16.20    3.09  -884.7 0.0 0.0     2.51  300256.0  255.0
2024  5 11 18 47 42 897    6.13   15.95    6.07  -873.9 0.0 0.0     1.19  349984.0  255.0
2024  5 11 18 48 25 623   -0.79    8.53   13.04  -884.2 0.0 0.0     1.59  462708.0  255.0
2024  5 11 18 50 38 667   -6.89   -6.81    4.91  -876.4 0.0 0.0     2.92  442920.0  255.0
2024  5 11 18 52 10 905   -4.40   -9.64   -2.45  -857.7 0.0 0.0     3.69  350642.0  255.0
2024  5 11 18 53  4 241   -4.22  -12.07   -5.10  -861.5 0.0 0.0     4.60  335021.0  255.0
2024  5 11 18 53 45 106   -5.86   -5.98    5.15  -872.5 0.0 0.0     6.46  328310.0  255.0
2024  5 11 18 54 38 836   -3.56   -2.80    5.33  -876.2 0.0 0.0     6.29  443430.0  255.0
2024  5 11 18 56 17 274   -4.66   -1.16   -0.22  -854.0 0.0 0.0     6.40  584457.0  255.0
2024  5 11 18 57 37 799   -6.24   -2.32   -0.82  -842.7 0.0 0.0     5.11  500665.0  255.0
2024  5 11 18 58  4 226   -3.16   -0.23    3.35  -897.2 0.0 0.0     5.08  690919.0  255.0
2024  5 11 18 59 59 715   -5.34   -3.21   -1.37  -864.0 0.0 0.0     4.50  594863.0  255.0
2024  5 11 19  1 21 907   -6.32   -4.91   -6.27  -851.5 0.0 0.0     4.62  600943.0  255.0
2024  5 11 19  2 25 954   -6.60   -3.59   -5.18  -884.0 0.0 0.0     3.76  623740.0  255.0
2024  5 11 19  3 27 947   -6.38   -2.78   -4.10  -882.7 0.0 0.0     3.77  607289.0  255.0
2024  5 11 19  4 46 810   -6.69   -2.13   -6.71  -871.5 0.0 0.0     4.20  666720.0  255.0
2024  5 11 19  6  2 323   -4.18    1.09   -7.11  -862.5 0.0 0.0     3.77  605992.0  255.0
2024  5 11 19  7 24  55    0.13    4.39   -9.73  -850.2 0.0 0.0     2.70  437999.0  255.0
2024  5 11 19  8  7 390   -6.64   -7.26  -11.68  -859.7 0.0 0.0     3.10  444311.0  255.0
2024  5 11 19  8 32 952   -7.01   -7.79  -11.38  -879.7 0.0 0.0     4.79  569545.0  255.0
2024  5 11 19  9 37 318   -6.58   -8.76   -9.36  -877.2 0.0 0.0     4.58  584664.0  255.0
2024  5 11 19 10 53 837   -6.09   -9.75   -5.19  -867.5 0.0 0.0     3.86  449902.0  255.0
2024  5 11 19 11 36 598   -5.87   -8.91   -5.42  -914.7 0.0 0.0     3.53  558983.0  255.0
2024  5 11 19 14 35 795   -8.34   -6.81   -5.29  -843.7 0.0 0.0     3.42  600862.0  255.0
2024  5 11 19 15 39 992   -6.36   -7.69   -6.48  -841.5 0.0 0.0     3.51  609307.0  255.0
2024  5 11 19 15 57 981   -3.01   -2.27  -12.05  -865.0 0.0 0.0     3.36  412694.0  255.0
2024  5 11 19 16 18 201   -0.83    2.01  -13.98  -888.7 0.0 0.0     4.10  414251.0  255.0
2024  5 11 19 16 25 688    0.47    3.07  -12.89  -921.9 0.0 0.0     4.03  543237.0  255.0
2024  5 11 19 17 36 598    4.81   12.65    0.82  -914.7 0.0 0.0     5.15  577280.0  255.0
2024  5 11 19 20 43 845    5.14   12.93    4.42  -839.4 0.0 0.0     4.34  330048.0  255.0
2024  5 11 19 20 44 256    5.14   12.98    5.34  -873.0 0.0 0.0     3.56  240247.0  255.0
2024  5 11 19 20 57 976    4.74   11.66    6.24  -901.2 0.0 0.0     3.83  253229.0  255.0
2024  5 11 19 22  5 514    6.10   11.18    4.74  -896.5 0.0 0.0     4.26  247615.0  255.0
2024  5 11 19 22 32 275    6.18    7.99    7.36  -917.5 0.0 0.0     4.40  261174.0  255.0
2024  5 11 19 23 33 559    2.97    0.52    1.36  -916.7 0.0 0.0     3.77  313311.6  255.0
2024  5 11 19 24 34 845    2.54   -0.08    5.18  -915.9 0.0 0.0     3.15  365449.3  255.0
2024  5 11 19 25 36 133    0.72   -0.76    6.83  -915.0 0.0 0.0     2.53  417587.0  255.0
2024  5 11 19 26  6 735   -0.15    1.65    7.64  -934.5 0.0 0.0     2.37  443742.0  255.0
2024  5 11 19 28 48 347    2.17    4.81    5.89  -870.7 0.0 0.0     2.73  241751.0  255.0
2024  5 11 19 29 30 946    1.71    6.46    8.90  -881.0 0.0 0.0     3.12  252003.0  255.0
2024  5 11 19 29 44 226    2.04    9.19   10.34  -909.9 0.0 0.0     3.41  498838.0  255.0
2024  5 11 19 31 44 936    3.18   11.32   13.19  -872.7 0.0 0.0     0.99  310726.0  255.0
2024  5 11 19 33  8 443    4.36    9.86   14.36  -859.0 0.0 0.0     0.36  240902.0  255.0
2024  5 11 19 33 13 785    2.71   10.46   13.47  -891.4 0.0 0.0     1.01  312372.0  255.0
2024  5 11 19 34 37 487    2.07    8.08   12.17  -877.0 0.0 0.0     1.47  283788.0  255.0
2024  5 11 19 36  5 464    1.94    6.32   12.24  -860.7 0.0 0.0     2.30  259200.0  255.0
2024  5 11 19 37 18 340    0.97    1.81   12.07  -853.5 0.0 0.0     3.27  242135.0  255.0
2024  5 11 19 38  9 146    3.46    4.48   11.83  -858.7 0.0 0.0     2.73  225260.0  255.0
2024  5 11 19 39 34 588    4.12    8.35    8.42  -916.0 0.0 0.0     2.82  267170.0  255.0
2024  5 11 19 41 12 969    3.96    8.70    7.79  -891.9 0.0 0.0     3.08  223068.0  255.0
2024  5 11 19 43  0 236    3.74    8.04    9.31  -863.7 0.0 0.0     3.91  199156.0  255.0
2024  5 11 19 43 28 612    3.77    7.33   10.55  -882.4 0.0 0.0     3.13  202489.0  255.0
2024  5 11 19 45 15 581    3.46    7.49   11.61  -890.2 0.0 0.0     1.82  511632.0  255.0
2024  5 11 19 47 10 692    2.55    8.95   11.87  -893.2 0.0 0.0     1.82  544336.0  255.0
2024  5 11 19 49  2 497    2.42    9.22   10.54  -862.5 0.0 0.0     0.66  496922.0  255.0
2024  5 11 19 50 15 500    2.58    8.78   10.87  -855.0 0.0 0.0     0.93  356003.0  255.0
2024  5 11 19 51 22 443    2.14    8.27   11.13  -851.2 0.0 0.0     1.08  324928.0  255.0
2024  5 11 19 52 15 145    1.89    8.08   10.81  -855.2 0.0 0.0     1.73  278460.0  255.0
2024  5 11 19 52 45 787    0.92    9.30   10.44  -872.2 0.0 0.0     2.07  244433.0  255.0
2024  5 11 19 53 34 796   -0.62    8.89   11.55  -878.7 0.0 0.0     2.13  247936.0  255.0
2024  5 11 19 53 52 412   -2.46    7.67   12.36  -904.7 0.0 0.0     2.61  253272.0  255.0
2024  5 11 19 54 16 297   -1.54    7.46   13.97  -928.0 0.0 0.0     2.72  246046.0  255.0
2024  5 11 19 55 46 578   -2.07    5.51   14.57  -908.4 0.0 0.0     2.08  240975.0  255.0
2024  5 11 19 57 21 875   -0.74    6.09   14.86  -886.4 0.0 0.0     1.74  247452.6  255.0
2024  5 11 19 58 58 963   -0.79    3.99   10.58  -864.5 0.0 0.0     1.40  253930.3  255.0
2024  5 11 20  0 37 982   -0.63    5.20   11.90  -842.5 0.0 0.0     1.07  260408.0  255.0
2024  5 11 20  1 16 564   -1.34    5.40   13.14  -854.5 0.0 0.0     2.09  212160.0  255.0
2024  5 11 20  2 57 981    0.82    7.10   15.06  -865.0 0.0 0.0     0.96  485495.0  255.0
2024  5 11 20  4 25 669    0.93    6.66   15.16  -849.4 0.0 0.0     1.15  337448.0  255.0
2024  5 11 20  5 39 809    0.49    6.25   14.89  -841.5 0.0 0.0     1.47  382506.0  255.0
2024  5 11 20  6  4 416    0.32    6.75   13.41  -861.4 0.0 0.0     1.37  393844.0  255.0
2024  5 11 20  6 56 252    0.39    7.69   14.60  -866.0 0.0 0.0     0.96  372186.0  255.0
2024  5 11 20  8  8 619    0.64    6.73   10.71  -859.0 0.0 0.0     0.61  369642.0  255.0
2024  5 11 20  9 17 985    1.18    3.40   11.30  -853.7 0.0 0.0     0.34  298606.0  255.0
2024  5 11 20 10  1 105    2.20    2.10    9.52  -863.2 0.0 0.0     0.92  317766.0  255.0
2024  5 11 20 10 42 219    2.22    3.23   -3.18  -874.2 0.0 0.0     1.94  409764.0  255.0
2024  5 11 20 11 37 824    1.62   -7.01   -7.30  -876.9 0.0 0.0     2.75  421308.0  255.0
2024  5 11 20 12 15 908    1.01   -7.17   -6.79  -890.0 0.0 0.0     3.60  411993.0  255.0
2024  5 11 20 12 47  50    2.21   -4.64   -8.26  -908.0 0.0 0.0     4.38  442367.0  255.0
2024  5 11 20 14 26 286    0.86   -6.54   -6.48  -883.7 0.0 0.0     4.75  394505.0  255.0
2024  5 11 20 16 34 158    0.86   -3.05   -4.73  -844.7 0.0 0.0     4.62  361554.0  255.0
2024  5 11 20 17  7 626    6.17   -4.42   -7.33  -933.9 0.0 0.0     3.90  539531.0  255.0
2024  5 11 20 19  3 773    6.66   -1.54   -8.35  -936.5 0.0 0.0     3.39  797222.0  255.0
2024  5 11 20 21  2 778    5.20   -2.45   -8.40  -898.2 0.0 0.0     2.25  626056.0  255.0
2024  5 11 20 21 31 660    5.37   -2.03   -8.07  -918.0 0.0 0.0     4.09  493758.0  255.0
2024  5 11 20 22  1 560    5.13    2.60   -6.44  -938.0 0.0 0.0     5.26  462841.0  255.0
2024  5 11 20 23 29  50    4.04    1.52   -5.17  -919.7 0.0 0.0     5.47  377708.0  213.7
2024  5 11 20 25 38 330    5.16    1.68   -3.76  -876.5 0.0 0.0     5.62  296770.0  213.7
2024  5 11 20 26 25 993    3.41    5.13   -4.49  -921.7 0.0 0.0     6.27  373759.0  213.7
2024  5 11 20 27 27 826    3.61    3.90   -5.09  -920.5 0.0 0.0     4.56  379526.0  213.7
2024  5 11 20 28 46 735    3.21    7.29   -3.96  -908.2 0.0 0.0     4.43  411056.0  213.7
2024  5 11 20 29 53 310    3.29    5.75   -4.35  -904.1 0.0 0.0     4.73  371657.3  213.7
2024  5 11 20 30 59 946    5.22    3.41   -5.75  -899.9 0.0 0.0     5.03  332258.6  213.7
2024  5 11 20 32  6 644    4.90    4.42   -5.70  -895.7 0.0 0.0     5.34  292860.0  213.7
2024  5 11 20 33 57 635    5.55    5.35   -5.98  -865.2 0.0 0.0     5.30  269218.0  213.7
2024  5 11 20 34 22 315    5.50    5.23   -5.19  -886.2 0.0 0.0     5.21  214411.0  213.7
2024  5 11 20 34 58 295    6.02    4.86   -4.57  -901.0 0.0 0.0     5.61  234979.0  213.7
