Created with imf_median.pro
Median of IMF_ballistic_WIND_bad.dat, IMF_ballistic_ACE.dat, IMF_ballistic_DSCOVER_bad.dat
Units: nT, km/s, K

#COORDINATES
GSM

year mo dy hr mn sc msc Bx By Bz Ux Uy Uz Rho T F107
#START
2024  5 11  1  9 32 924     -19.77      13.72     -43.51    -715.75      85.69      -7.84      27.71  284255.31     230.80
2024  5 11  1 10 15 169     -20.67       7.25     -44.12    -720.21      76.04     -16.30      32.13  247223.30     230.80
2024  5 11  1 11 22 471     -23.79       5.33     -44.70    -721.23      89.15     -20.77      29.41  273506.50     230.80
2024  5 11  1 12 35 746     -22.90       5.08     -46.95    -724.35     104.13     -12.67      33.68  313707.50     230.80
2024  5 11  1 13 37 286     -21.98       1.08     -46.58    -729.76      87.39      -6.73      32.67  282931.25     230.80
2024  5 11  1 14 37 705     -20.54      -8.64     -43.87    -726.48      78.05      -1.75      28.60  302838.06     230.80
2024  5 11  1 15 37 189     -21.18     -12.75     -40.50    -730.43      74.88       0.00      25.82  307863.22     230.80
2024  5 11  1 16 36 593     -14.36     -33.37     -38.29    -729.49      85.84       0.00      21.95  315604.66     230.80
2024  5 11  1 17 35 993     -15.08     -28.78     -38.40    -726.60     100.03       0.00      21.82  319056.88     230.80
2024  5 11  1 18 39 710     -17.04     -23.34     -41.29    -733.10      84.91       0.00      28.28  314262.53     230.80
2024  5 11  1 19 42 199     -16.62     -25.95     -40.96    -730.38      71.35       0.00      28.55  289893.88     230.80
2024  5 11  1 20 43 759     -17.48     -29.89     -37.02    -726.42      64.72       0.00      28.97  256770.81     230.80
2024  5 11  1 21 45 807     -13.01     -34.22     -36.21    -729.73      44.67       0.00      26.40  220816.05     230.80
2024  5 11  1 23  3 778     -12.25     -39.80     -27.98    -722.30      20.06       0.00      22.47  215412.41     230.80
2024  5 11  1 24 43  33     -10.85     -40.21     -25.68    -705.20      25.67      22.43      25.46  249228.45     230.80
2024  5 11  1 26  3 386     -11.62     -41.11     -24.62    -704.84      31.95      25.68      24.65  302034.84     230.80
2024  5 11  1 27  3 836     -14.49     -39.93     -27.75    -696.50      50.18      18.54      23.90  349420.81     230.80
2024  5 11  1 27 14 549     -17.40     -25.63     -27.59    -717.50      78.28       0.00      28.78  346717.09     230.80
2024  5 11  1 27 53 433     -21.20     -25.10     -27.01    -726.90      73.59       0.00      31.53  290336.09     230.80
2024  5 11  1 28 56 297     -20.66     -26.25     -28.86    -725.04      68.75       0.00      32.18  305961.53     230.80
2024  5 11  1 30  2 162     -25.10     -21.38     -25.82    -723.00      75.17       0.00      32.11  299639.19     230.80
2024  5 11  1 31  4 771     -27.99     -25.30     -26.78    -721.80      67.48       0.00      32.46  276830.94     230.80
2024  5 11  1 31 57 876     -20.81     -30.70     -24.52    -724.90      54.57       0.00      32.22  271920.84     230.80
2024  5 11  1 32 53 770     -19.10     -31.06     -28.47    -726.80      53.92       0.00      29.30  350169.88     230.80
2024  5 11  1 33 51 134     -19.94     -32.65     -21.43    -728.00      44.62       0.00      28.82  372929.50     230.80
2024  5 11  1 34 53 448     -19.02     -32.31     -20.67    -726.90      46.50       0.00      30.28  359567.31     230.80
2024  5 11  1 35 57 538     -19.38     -32.06     -21.91    -723.54      38.00       0.00      31.13  376134.72     230.80
2024  5 11  1 36 57 298     -19.86     -34.65     -20.73    -722.39      41.89       0.00      34.31  366123.84     230.80
2024  5 11  1 37 57  53     -18.70     -33.57     -23.57    -725.30      43.30       0.00      34.20  314706.84     230.80
2024  5 11  1 38 56 204     -20.39     -37.68     -17.87    -725.70      47.37       5.45      33.90  326888.84     230.80
2024  5 11  1 39 50 413     -19.35     -38.35     -15.54    -728.30      48.62      17.45      32.06  352964.25     230.80
2024  5 11  1 40 47 803     -19.82     -38.62     -15.24    -729.50      40.96      16.46      29.50  356323.81     230.80
2024  5 11  1 41 48 537     -21.02     -39.26     -13.94    -723.07      41.02       1.71      26.16  374795.69     230.80
2024  5 11  1 42 44  97     -18.87     -39.01     -11.45    -717.57      36.30       9.87      26.98  366767.34     230.80
2024  5 11  1 43 40 226     -21.21     -35.43     -14.65    -732.90      17.11      19.93      28.48  513229.25     230.80
2024  5 11  1 44 41 403     -21.62     -35.43     -15.29    -732.40       0.00      23.57      30.08  462112.25     230.80
2024  5 11  1 45 41  26     -21.11     -36.24     -13.96    -732.60       0.00      28.63      31.74  488840.03     230.80
2024  5 11  1 46 39 669     -22.30     -35.11     -13.76    -733.20       0.00      34.58      33.44  515674.00     230.80
2024  5 11  1 48 14 269     -21.54     -34.90     -13.54    -717.70       0.00      39.47      28.42  504136.22     230.80
2024  5 11  1 49 35 828     -18.29     -35.56     -12.82    -708.30       0.00      45.09      26.14  472373.19     230.80
2024  5 11  1 50 32 398     -21.16     -12.70     -13.66    -743.55       0.00      51.96      28.63  424600.38     230.80
2024  5 11  1 51 26 700     -19.89     -13.13     -14.24    -738.89       0.00      56.31      30.34  438481.03     230.80
2024  5 11  1 52 16 886     -19.90     -15.78     -13.23    -738.58       0.00      54.27      29.91  469145.16     230.80
2024  5 11  1 53 31 530     -20.76      -9.94     -10.77    -738.80       0.00      56.51      28.64  526452.50     230.80
2024  5 11  1 54 18 729     -20.39     -11.42      -7.61    -735.25       0.00      56.10      30.95  515532.66     230.80
2024  5 11  1 54 33 571     -16.50     -11.39      -5.04    -736.00      -0.91      52.42      37.94  559461.50     230.80
2024  5 11  1 54 44 950     -14.34     -11.20      -7.17    -746.28      -9.62      39.51      38.90  610295.62     230.80
2024  5 11  1 55  2 573     -17.31      -6.38     -11.92    -744.38     -11.42      26.08      38.32  627632.44     230.80
2024  5 11  1 55 51 630     -18.97      -0.70     -16.93    -746.31     -14.74      24.16      37.60  588489.00     230.80
2024  5 11  1 56 55 191     -11.96       0.64     -17.62    -752.61     -18.64      25.97      37.76  533090.38     230.80
2024  5 11  1 58 19 978      -8.56       1.12     -17.96    -742.76     -11.57      33.15      39.17  513046.69     230.80
2024  5 11  1 59 35 913      -6.36      -5.42     -14.24    -738.95      -5.15      43.58      40.17  489482.50     230.80
2024  5 11  2  0 51 123      -3.64      -3.25     -14.71    -743.18       0.00      27.03      38.53  492269.00     230.80
2024  5 11  2  2  7  37      -6.79       3.42     -26.72    -745.31       0.00      19.18      37.79  474093.00     230.80
2024  5 11  2  3 15 263      -2.73      10.26     -23.09    -738.49       0.00      29.21      44.11  385956.41     230.80
2024  5 11  2  4 19 495      -2.71      13.23     -24.12    -737.88       0.00      28.29      44.08  346692.78     230.80
2024  5 11  2  5 15 345      -6.38      13.56     -23.87    -744.55       0.00      27.02      43.42  323477.19     230.80
2024  5 11  2  6 11 212      -8.18      10.96     -25.23    -744.80       0.00      25.44      42.78  333512.16     230.80
2024  5 11  2  6 49 658      -7.94       8.91     -26.69    -745.12       0.00      24.77      42.50  353061.25     230.80
2024  5 11  2  8 17 424      -2.54      10.52     -26.85    -743.60       0.00      30.80      42.09  345181.81     230.80
2024  5 11  2  9 58 139      -0.92      12.73     -28.96    -724.90      15.07      37.20      41.52  281008.94     230.80
2024  5 11  2 10 56 216       1.28      14.57     -28.28    -725.80       9.54      38.03      42.23  294433.75     230.80
2024  5 11  2 11 37 876       1.38      15.30     -27.89    -734.10       4.53      39.16      41.45  289463.62     230.80
2024  5 11  2 12  6 606       3.20      15.70     -29.33    -736.98       0.00      29.70      37.49  235880.28     230.80
2024  5 11  2 13 12 146       2.26      15.76     -30.74    -735.42       0.00      26.24      38.10  256800.88     230.80
2024  5 11  2 14 20 516       0.40      11.49     -29.37    -734.02       0.00      23.35      39.09  238813.06     230.80
2024  5 11  2 15 32 165      -0.74      12.78     -27.80    -731.73       0.00      21.16      40.56  297492.34     230.80
2024  5 11  2 16 36  74      -0.71      13.45     -27.42    -726.27       0.00       7.46      39.82  315660.41     230.80
2024  5 11  2 17 37 607      -1.77      12.85     -27.67    -729.68       0.00       0.00      38.10  226685.70     230.80
2024  5 11  2 18 44 415       0.31      12.90     -28.60    -731.10       7.36      14.10      35.24  289003.00     230.80
2024  5 11  2 19 41 577       0.22      14.38     -28.01    -732.40       6.99      13.84      33.98  286297.09     230.80
2024  5 11  2 20 28 374       0.47      15.18     -27.22    -731.49       0.00      12.00      34.45  214352.80     230.80
2024  5 11  2 21 32 224       1.03      14.49     -28.65    -734.94       0.00      10.41      36.65  209451.09     230.80
2024  5 11  2 22 40 957       1.11      15.02     -28.70    -732.70       0.00      10.84      39.34  205219.03     230.80
2024  5 11  2 23 47 648       1.68      15.13     -28.70    -729.64       0.00      11.70      40.78  170707.33     230.80
2024  5 11  2 24 43 484       2.25      13.68     -28.23    -731.60       0.00      17.50      34.97  155208.38     230.80
2024  5 11  2 25 29 795       3.17      10.04     -27.31    -737.90       0.00      27.93      33.91  145345.58     230.80
2024  5 11  2 26 31 794       5.48       7.11     -27.18    -736.90       0.00      26.24      34.45  141129.05     230.80
2024  5 11  2 27 34 867       6.56       6.84     -27.43    -735.50       0.16      24.54      33.56  135615.73     230.80
2024  5 11  2 28 35  46       4.14       6.42     -27.50    -735.40       0.00      27.48      33.41  150578.95     230.80
2024  5 11  2 29 41 544       3.66       6.24     -28.83    -732.50       0.00      34.32      36.34  154039.47     230.80
2024  5 11  2 30 51 801       4.29       2.23     -27.20    -727.80       4.29      43.09      35.02  179202.67     230.80
2024  5 11  2 32  5 964       3.45       1.89     -25.87    -737.14       9.09      29.50      33.21  179007.84     230.80
2024  5 11  2 33  4 515       1.05       2.62     -26.31    -734.80       8.86      21.37      34.72  155396.23     230.80
2024  5 11  2 33 38 852       2.16       4.17     -24.48    -735.57       0.74      21.81      33.50  140437.67     230.80
2024  5 11  2 34 29 374       2.26       3.80     -25.57    -741.47       0.00      17.42      34.28  155122.58     230.80
2024  5 11  2 35 22 446      -2.47       2.58     -25.96    -743.40       0.00      11.30      34.84  180422.72     230.80
2024  5 11  2 36  2 593      -5.46       2.34     -25.46    -745.30       0.00       3.58      32.84  181934.09     230.80
2024  5 11  2 37  1 733      -3.45       1.54     -25.63    -745.42       0.00       2.19      31.56  180896.48     230.80
2024  5 11  2 38 22 171      -1.32      -2.95     -23.29    -744.64       0.00       7.91      33.22  159511.91     230.80
2024  5 11  2 39 31 716      -1.95      -5.04     -23.00    -745.49       0.00      10.84      37.52  145145.52     230.80
2024  5 11  2 40 27 627      -5.60      -7.30     -23.16    -744.16       0.00       9.94      36.70  141837.42     230.80
2024  5 11  2 41 29 640      -7.28      -7.17     -22.77    -740.39       0.00       8.69      34.97  143217.89     230.80
2024  5 11  2 41 54 436     -11.10      -5.51     -19.30    -754.70       0.00       0.27      34.72  146964.56     230.80
2024  5 11  2 41 57 916     -11.19      -5.39     -18.68    -778.89       0.00       0.00      34.62  119430.50     230.80
2024  5 11  2 42 45 933     -12.62      -4.76     -21.46    -781.29       0.00       0.00      33.74  115768.87     230.80
2024  5 11  2 43 44 456     -15.30      -2.78     -16.42    -783.40       0.00       0.55      33.74  143165.12     230.80
2024  5 11  2 44 47 662     -15.78       3.79     -12.74    -770.76       0.00      23.00      28.64  184852.31     230.80
2024  5 11  2 45 51 959     -15.55       1.91     -14.83    -772.53       0.00      12.59      27.04  239859.11     230.80
2024  5 11  2 46 56 853     -12.71     -11.35     -17.02    -762.69       0.00       0.00      31.76  166778.53     230.80
2024  5 11  2 47 52 790     -10.03      -4.58     -17.69    -757.04       0.00       0.00      27.63  129962.61     230.80
2024  5 11  2 48 53 411      -6.95      -1.03     -19.23    -758.26       0.00       0.00      29.57  138876.73     230.80
2024  5 11  2 50  2 896      -6.64      -3.67     -20.34    -761.05       0.00       0.00      28.65  153982.09     230.80
2024  5 11  2 51 45 808     -15.41     -21.87     -17.97    -758.90       0.00       0.00      28.94  140563.88     230.80
2024  5 11  2 53 31 728      -8.72     -20.54     -20.54    -737.00       0.00       0.00      27.38  150822.36     230.80
2024  5 11  2 54 44 578      -2.50     -19.96     -21.61    -731.10       0.00       0.00      27.76  147294.61     230.80
2024  5 11  2 55 58 319      -0.69     -19.30     -22.46    -724.90       0.00       0.00      28.23  142928.25     230.80
2024  5 11  2 57 16 306       0.74     -18.76     -22.83    -717.00       0.00       4.07      25.62  155654.45     230.80
2024  5 11  2 58 33 613       1.39     -18.31     -23.03    -718.24       0.00       0.00      26.39  168122.03     230.80
2024  5 11  2 59 35 157       1.65     -17.43     -22.47    -721.56       0.00       0.00      26.68  177861.16     230.80
2024  5 11  3  0 10 101       2.13     -16.73     -23.19    -719.70     -13.19       0.00      26.46  168573.12     230.80
2024  5 11  3  0 22 528      -0.44     -16.43     -23.31    -727.79     -16.01       1.45      26.66  164409.91     230.80
2024  5 11  3  0 30 478      -8.93     -16.24     -18.03    -727.22     -16.33       3.06      26.79  161746.55     230.80
2024  5 11  3  1 10 316     -11.98     -21.60     -19.71    -730.16     -17.96       2.44      27.42  160827.73     230.80
2024  5 11  3  1 59 559     -17.41     -21.23     -17.30    -743.07     -43.74       0.00      20.57  155458.03     230.80
2024  5 11  3  3  4 832     -11.59     -20.34     -22.59    -744.24     -18.03       1.06      21.69  140710.59     230.80
2024  5 11  3  4  9 955      -9.00     -19.87     -24.72    -727.49     -21.59       0.00      19.72  142464.00     230.80
2024  5 11  3  5 13 264      -6.49     -18.22     -26.27    -725.59     -25.05       0.00      17.80  144255.70     230.80
2024  5 11  3  6  7 637      -4.71     -17.01     -27.03    -724.73     -27.11       0.00      16.09  139242.45     230.80
2024  5 11  3  7  5 972      -5.36     -15.97     -27.63    -725.14     -23.36       0.00      13.85  144650.80     230.80
2024  5 11  3  8  7 797      -6.54     -18.25     -24.32    -734.13     -29.93       0.00      14.87  148769.91     230.80
2024  5 11  3  9 16 687      -8.91     -18.25     -21.73    -743.11     -29.90       0.00      13.94  235989.75     230.80
2024  5 11  3 10 26 190     -11.39     -14.61     -30.21    -733.54     -29.60       0.00      16.66  255336.98     230.80
2024  5 11  3 11 57 558     -14.61     -17.04     -28.45    -738.51     -15.97       0.00      16.32  229719.91     230.80
2024  5 11  3 13  0 178     -14.70     -17.70     -27.68    -733.32     -15.84       0.00      16.64  213790.86     230.80
2024  5 11  3 13 49 350     -13.66     -17.58     -28.46    -727.72     -21.90       0.00      16.25  202694.86     230.80
2024  5 11  3 14 54 423     -12.32     -13.92     -29.64    -727.27     -24.75       0.00      15.65  211001.20     230.80
2024  5 11  3 15 59 547     -10.49     -14.56     -31.57    -721.09     -22.91       0.00      12.65  215456.52     230.80
2024  5 11  3 17  4 718     -12.20     -16.31     -30.95    -741.80     -14.49       0.00      11.26  231216.50     230.80
2024  5 11  3 18  9 527     -12.42     -16.72     -29.93    -746.84      -6.59       0.00       9.23  223807.80     230.80
2024  5 11  3 19 16 315     -11.42     -16.67     -30.11    -741.90      -0.54       0.00       7.51  206007.20     230.80
2024  5 11  3 20 30 454     -10.79     -16.80     -29.51    -735.97      -0.59       0.00       7.37  205710.50     230.80
2024  5 11  3 21 35 109     -11.73     -16.91     -29.81    -735.60      -4.00       0.00       7.47  199622.67     230.80
2024  5 11  3 22 33 262     -11.10     -18.25     -30.55    -735.22      -9.69       0.00       7.74  197496.14     230.80
2024  5 11  3 23 31 419     -11.61     -18.57     -30.33    -721.57     -15.38       0.00       8.00  184573.98     230.80
2024  5 11  3 24 25 128     -11.81     -18.24     -30.03    -708.97     -15.97       0.00       8.47  172640.16     230.80
2024  5 11  3 25 10 807     -12.82     -20.29     -29.33    -746.90      -7.17       0.00       9.34  271642.78     230.80
2024  5 11  3 26 11 829     -12.29     -20.71     -29.61    -746.50      -7.43       0.00       9.51  245677.36     230.80
2024  5 11  3 27 18 544     -12.20     -20.87     -29.50    -726.96     -11.05       0.00       9.42  213455.80     230.80
2024  5 11  3 28 15 425     -12.32     -20.73     -29.41    -709.53     -10.53       0.00       9.90  185983.80     230.80
2024  5 11  3 29 11 196     -12.45     -20.76     -29.32    -692.44      -8.68       0.00       9.32  159047.89     230.80
2024  5 11  3 30 13 908     -14.54     -20.52     -27.87    -723.78      -8.63       0.00       6.82  183869.62     230.80
2024  5 11  3 31 15 139     -14.24     -20.35     -28.37    -744.90     -11.85       0.00       5.96  250340.28     230.80
2024  5 11  3 32 14 685     -14.08     -20.48     -28.47    -745.10     -14.57       0.00       5.78  226087.77     230.80
2024  5 11  3 33  8 938     -13.94     -20.37     -28.57    -732.14     -10.42       0.00       6.17  202550.28     230.80
2024  5 11  3 34 13 858     -13.76     -20.02     -28.68    -713.75      -5.79       0.00       6.41  190576.00     230.80
2024  5 11  3 35 28 211     -12.45     -20.09     -29.02    -710.57      -0.74       0.00       6.50  203459.50     230.80
2024  5 11  3 36 22 404     -12.50     -20.32     -29.07    -709.14      -0.63       0.00       7.67  198833.11     230.80
2024  5 11  3 37 17 227     -12.32     -20.14     -29.47    -718.10      -2.10       0.00       8.51  216662.66     230.80
2024  5 11  3 38 17  87     -11.80     -20.66     -29.60    -730.38      -6.93       0.00       8.34  270747.22     230.80
2024  5 11  3 39 20 185     -11.95     -20.95     -29.87    -724.10      -7.40       0.00       8.68  254747.52     230.80
2024  5 11  3 40 26 777     -12.09     -20.98     -30.15    -713.48      -5.56       0.00       9.04  224483.64     230.80
2024  5 11  3 42  1 305     -11.53     -20.68     -30.27    -700.69       0.00       0.00       6.50  190222.81     230.80
2024  5 11  3 43 23 529     -11.24     -20.84     -30.07    -691.70       0.00       0.00       5.15  209845.59     230.80
2024  5 11  3 44 29   5     -11.32     -20.93     -30.32    -699.96       0.00       0.00       5.30  220157.09     230.80
2024  5 11  3 45 33 868     -10.53     -20.95     -30.92    -709.50       0.00       0.00       5.33  223322.00     230.80
2024  5 11  3 46 36 656     -10.23     -21.11     -31.09    -708.30       0.00       0.00       5.26  215211.09     230.80
2024  5 11  3 47 35 782     -10.50     -21.11     -31.43    -708.70       0.00       0.00       5.94  240609.80     230.80
2024  5 11  3 48 32 540      -9.57     -20.56     -31.72    -710.10       0.00       0.00       5.84  266570.06     230.80
2024  5 11  3 49 27 576      -9.73     -20.43     -31.99    -704.01      -3.77       0.00       5.97  260176.94     230.80
2024  5 11  3 50 37 976      -8.91     -20.77     -31.93    -696.50       0.00       0.00       6.01  219122.86     230.80
2024  5 11  3 51 48 892      -8.76     -20.82     -31.58    -692.77       0.00       0.00       6.15  203123.20     230.80
2024  5 11  3 52 59 288      -8.72     -20.70     -31.42    -688.74       0.00       0.00       6.49  198916.00     230.80
2024  5 11  3 53 50  65      -8.51     -21.35     -31.42    -687.32       0.00       0.00       7.31  214223.30     230.80
2024  5 11  3 54 37 141      -8.68     -22.65     -31.25    -688.95       0.00       0.00       8.14  230492.59     230.80
2024  5 11  3 55 41 914      -9.21     -21.82     -31.63    -690.70       0.00       0.00       7.70  195232.09     230.80
2024  5 11  3 56 37 216      -9.37     -20.49     -31.62    -686.36       0.00       0.00       7.45  199179.95     230.80
2024  5 11  3 57 23 663      -9.27     -20.93     -30.33    -684.82       0.00       0.00       7.39  195250.80     230.80
2024  5 11  3 58 24 484      -9.34     -22.63     -30.33    -684.25       0.00       0.00       7.37  193551.39     230.80
2024  5 11  3 59 27 494     -11.75     -23.41     -29.80    -691.30       0.00       0.00       7.29  194075.62     230.80
2024  5 11  4  0 28 466     -10.54     -24.53     -29.47    -694.55       0.00       0.00       6.91  196034.92     230.80
2024  5 11  4  1 34 980     -10.40     -25.80     -29.28    -694.47       0.00       0.00       6.54  213503.05     230.80
2024  5 11  4  3 21 641     -11.65     -25.95     -29.11    -689.60       0.00       0.00       6.44  330282.91     230.80
2024  5 11  4  4 14 575     -12.50     -23.92     -28.92    -692.76       0.00       0.00       6.50  304007.22     230.80
2024  5 11  4  5 12 267     -12.60     -25.07     -28.51    -693.40       0.00       0.00       6.72  269580.88     230.80
2024  5 11  4  6 17  62     -12.83     -25.79     -27.87    -695.73       0.00       0.00       6.86  313166.50     230.80
2024  5 11  4  7 17 454     -13.22     -26.65     -26.80    -693.68       0.00       0.00       6.83  309748.59     230.80
2024  5 11  4  8 16 919     -13.09     -26.89     -26.16    -691.50       0.00       0.00       6.77  233249.78     230.80
2024  5 11  4  9 18 315     -12.79     -27.15     -25.95    -691.00       0.00       0.00       6.70  169395.42     230.80
2024  5 11  4 10 17 323     -13.58     -26.97     -25.98    -691.40       0.00       0.00       6.52  175643.08     230.80
2024  5 11  4 11 14 215     -13.45     -26.59     -26.13    -692.60     -23.56       0.00       6.24  180452.80     230.80
2024  5 11  4 12 12 931     -13.46     -27.10     -25.64    -693.20     -25.21       0.00       6.68  215726.20     230.80
2024  5 11  4 13  8 718     -13.75     -27.82     -24.88    -694.35     -22.90       0.00       7.44  218641.80     230.80
2024  5 11  4 13 54 160     -14.54     -28.59     -23.23    -694.49     -18.92       0.00       8.98  216799.70     230.80
2024  5 11  4 14 39 515     -14.80     -29.36     -21.57    -694.39     -21.62       0.00       9.74  182345.00     230.80
2024  5 11  4 15 24 805     -14.90     -30.00     -20.29    -692.93     -30.87       0.00       9.75  177874.00     230.80
2024  5 11  4 16 31  57     -14.96     -29.12     -21.48    -693.19     -27.33       0.00       9.23  192604.30     230.80
2024  5 11  4 17 40 181     -14.72     -29.82     -21.15    -706.90     -22.07       0.00      10.47  210652.70     230.80
2024  5 11  4 18 51  29     -14.68     -32.00     -18.94    -693.73     -16.15       0.00       9.62  212807.09     230.80
2024  5 11  4 19 52 926     -15.28     -34.09     -14.81    -701.50     -17.01       0.00       8.26  212314.20     230.80
2024  5 11  4 20 49 468     -15.34     -34.25     -14.60    -702.90     -21.83       0.00       8.06  213112.91     230.80
2024  5 11  4 21 54 270     -15.52     -33.90     -15.39    -701.26     -21.90       0.00       7.55  205667.50     230.80
2024  5 11  4 23  1 756     -15.72     -33.31     -16.76    -697.80     -24.18       0.00       7.42  195125.41     230.80
2024  5 11  4 24 13 516     -15.28     -34.19     -12.99    -694.31     -29.93       0.00       7.86  212227.64     230.80
2024  5 11  4 25 16 208     -14.93     -35.24      -8.02    -691.51     -30.27       0.00       7.99  190749.50     230.80
2024  5 11  4 26 15 231     -13.58     -35.74      -3.96    -696.53     -28.47       0.00      15.08  212682.30     230.80
2024  5 11  4 27 14 255     -15.21     -36.52      -5.04    -705.35     -26.66       0.00      15.11  283090.84     230.80
2024  5 11  4 27 55 200     -15.54     -36.38      -5.32    -704.84     -29.54       0.00      14.81  260359.70     230.80
2024  5 11  4 28 16 971     -15.84     -36.23      -5.54    -706.31     -37.74       9.84      14.48  248273.27     230.80
2024  5 11  4 29 22 216     -15.47     -36.26      -4.39    -701.42     -55.74      13.44      14.83  227775.48     230.80
2024  5 11  4 30 33 125     -13.93     -36.39      -3.01    -700.29     -58.46      15.34      15.59  219211.02     230.80
2024  5 11  4 31 46 708     -13.18     -35.69      -1.61    -702.54     -50.18      17.38      19.01  208563.78     230.80
2024  5 11  4 32 52 833     -15.62     -35.38      -0.06    -701.60     -47.11      21.53      16.82  209746.59     230.80
2024  5 11  4 33 54 869     -15.11     -35.71       0.01    -700.70     -41.29      26.83      16.25  204312.30     230.80
2024  5 11  4 34 56 823     -15.89     -35.85      -1.80    -699.90     -35.41      26.89      14.25  205281.98     230.80
2024  5 11  4 35 55 486     -15.26     -36.21       0.80    -700.50     -35.35      19.53      11.95  203968.47     230.80
2024  5 11  4 36 44 420     -14.95     -35.57       0.82    -699.49     -32.61       3.74      12.68  201720.53     230.80
2024  5 11  4 37 40 198     -15.86     -34.12      -0.34    -704.50     -31.68       2.57      12.94  185462.08     230.80
2024  5 11  4 38 40 264     -15.08     -34.27       4.12    -704.54     -31.62      10.68      13.14  163990.58     230.80
2024  5 11  4 39 26 842     -12.45     -31.66      10.60    -706.23     -30.30      24.26      16.41  208870.73     230.80
2024  5 11  4 40 26 830     -12.40     -31.65      10.85    -712.70     -30.12      38.19      18.04  223473.20     230.80
2024  5 11  4 41 58 536     -14.26     -31.73       9.09    -699.20     -34.73      52.07      17.22  154193.09     230.80
2024  5 11  4 42 58 991     -17.16     -31.78       6.03    -699.00     -41.38      47.38      17.48  153777.12     230.80
2024  5 11  4 43 46 260     -16.53     -32.32       5.05    -697.25     -48.08      35.03      16.44  166383.23     230.80
2024  5 11  4 44 49  96     -13.47     -32.46       9.91    -698.92     -56.76      35.51      17.84  202597.61     230.80
2024  5 11  4 45 51 947     -12.78     -30.62      13.51    -701.63     -52.63      36.00      16.58  195611.20     230.80
2024  5 11  4 46 54 802     -12.57     -30.73      13.79    -700.80     -47.86      36.48      17.29  214429.09     230.80
2024  5 11  4 47 53  13     -12.69     -30.86      12.59    -701.02     -48.05      36.92      17.26  215761.47     230.80
2024  5 11  4 48 49  14     -12.71     -31.32      11.82    -703.20     -50.61      37.34      17.16  197248.80     230.80
2024  5 11  4 49 50 572     -12.68     -32.75      11.60    -706.07     -43.50      36.77      16.85  288468.38     230.80
2024  5 11  4 50 52 191     -12.86     -33.48      10.68    -705.50     -36.29      36.20      17.60  313433.78     230.80
2024  5 11  4 52  7 541     -13.63     -34.01      11.21    -705.85     -36.03      45.19      17.47  294446.66     230.80
2024  5 11  4 53  7 559     -14.16     -33.72      10.90    -705.34     -40.71      49.15      18.06  282408.12     230.80
2024  5 11  4 54  0 453     -14.28     -33.64      10.45    -702.48     -46.86      50.33      18.40  271009.16     230.80
2024  5 11  4 55  3 878     -12.81     -34.13       8.80    -698.61     -45.03      50.71      18.58  253430.59     230.80
2024  5 11  4 56  7 316     -12.31     -34.03       8.85    -704.66     -41.23      51.10      18.82  234576.00     230.80
2024  5 11  4 57 10 773     -11.81     -33.93       9.51    -710.98     -44.22      51.49      19.07  271526.88     230.80
2024  5 11  4 58  6 705     -11.79     -33.95       8.45    -709.14     -41.78      40.84      19.54  265061.56     230.80
2024  5 11  4 58 59 103     -11.90     -34.08       6.17    -704.28     -37.29      24.95      15.47  242476.11     230.80
2024  5 11  4 59 50 617     -12.10     -34.71       8.60    -702.60     -31.49      36.91      15.27  221160.17     230.80
2024  5 11  5  0 42 762     -12.92     -35.04       8.99    -705.90     -32.80      43.24      14.94  195181.94     230.80
2024  5 11  5  1 36 106     -13.50     -34.95       9.35    -699.28     -31.61      37.94      14.35  190792.09     230.80
2024  5 11  5  2 38 561     -13.44     -34.94       9.13    -705.78     -31.82      34.57      13.84  215242.61     230.80
2024  5 11  5  3 44 807     -12.03     -34.95       9.95    -705.00     -30.74      32.16      13.43  246335.80     230.80
2024  5 11  5  4 35 415     -11.94     -34.83      10.20    -709.00     -32.24      28.48      13.81  227951.20     230.80
2024  5 11  5  5 33 513     -14.31     -34.98       8.13    -707.97     -34.17      28.38      13.73  228377.47     230.80
2024  5 11  5  6 40 893     -14.72     -35.42       8.70    -702.08     -34.66      32.76      13.06  203375.36     230.80
2024  5 11  5  7 48 828     -15.25     -35.11       7.34    -703.30     -37.18      33.60      14.42  215880.53     230.80
2024  5 11  5  8 54 691     -14.96     -34.25       4.91    -700.11     -31.22      29.39      14.06  187838.58     230.80
2024  5 11  5  9 43 778     -14.34     -34.31       8.88    -705.50     -32.95      37.31      13.82  199515.53     230.80
2024  5 11  5 10 42 264     -13.63     -35.38       7.86    -702.23     -35.22      41.54      14.53  187761.80     230.80
2024  5 11  5 11 51 266     -12.92     -35.40       9.20    -702.30     -38.09      41.63      16.30  211832.42     230.80
2024  5 11  5 13  1 214     -11.64     -34.86      10.60    -701.30     -35.22      43.37      21.97  176183.05     230.80
2024  5 11  5 14  9 429     -12.53     -34.32       6.96    -698.90     -32.96      43.34      24.20  172412.70     230.80
2024  5 11  5 15 11 407     -12.28     -34.30       6.22    -698.93     -34.79      36.97      24.32  181800.41     230.80
2024  5 11  5 16 10 202     -10.38     -34.61       5.83    -698.50     -34.44      34.27      25.76  190691.45     230.80
2024  5 11  5 17  6 524     -10.24     -34.83       6.45    -697.15     -32.40      34.44      22.78  169622.53     230.80
