MIDL 32Re Data for 2024-05 (GSM nT, km/s, cm^-3, K)
year month day hour minute Bx By Bz Ux Uy Uz rho T B_interp Ux_interp Uyz_interp rho_interp T_interp
#START
2024  5 10  4 18    -0.42    -1.74    -2.42    -430.7     -1.57    -19.50    11.784      59328    0    0    0    0    0
2024  5 10  4 19    -0.52    -1.25    -2.44    -430.7     -0.41    -19.79    12.218      59281    0    0    0    0    0
2024  5 10  4 20    -0.47    -1.09    -1.95    -431.4      0.13    -21.84    12.539      59100    0    1    1    1    1
2024  5 10  4 21    -0.46    -1.12    -1.88    -431.8     -0.75    -22.19    12.554      58880    0    1    1    1    1
2024  5 10  4 22    -0.46    -1.12    -1.88    -431.5     -1.02    -22.02    12.555      58674    0    1    1    1    1
2024  5 10  4 23    -0.04    -0.85    -1.88    -431.4     -0.92    -21.60    12.598      58463    0    1    1    1    1
2024  5 10  4 24     0.10    -0.70    -1.98    -431.3     -1.21    -21.34    12.657      58255    0    1    1    1    1
2024  5 10  4 25     0.16    -0.66    -2.04    -431.2     -1.55    -21.30    12.677      58047    0    1    1    1    1
2024  5 10  4 26     0.10    -0.65    -2.05    -430.6     -1.89    -20.15    12.699      57847    0    1    1    1    1
2024  5 10  4 27     0.14    -0.65    -2.15    -430.4     -2.23    -18.27    12.832      57641    0    1    1    1    1
2024  5 10  4 28     0.16    -0.57    -2.22    -430.1     -2.57    -16.17    12.934      57438    0    1    1    1    1
2024  5 10  4 29     0.16    -0.58    -2.18    -429.9     -2.92    -15.02    12.957      57230    0    1    1    1    1
2024  5 10  4 30     0.10    -0.50    -2.17    -430.0     -3.28    -15.46    12.955      57016    0    1    1    1    1
2024  5 10  4 31     0.13    -0.42    -2.17    -430.1     -3.64    -17.23    12.920      56801    0    1    1    1    1
2024  5 10  4 32     0.17    -0.53    -2.17    -430.1     -3.99    -18.30    12.900      56591    0    1    1    1    1
2024  5 10  4 33     0.13    -0.57    -2.08    -430.0     -4.34    -18.20    12.909      56381    0    1    1    1    1
2024  5 10  4 34     0.13    -0.57    -2.02    -429.9     -4.69    -16.75    12.993      56172    0    1    1    1    1
2024  5 10  4 35     0.08    -0.50    -2.10    -430.1     -5.05    -14.55    13.066      55956    0    1    1    1    1
2024  5 10  4 36    -0.05    -0.48    -2.22    -430.3     -4.91    -13.46    13.067      55743    0    0    0    0    0
2024  5 10  4 37    -0.03    -0.48    -2.28    -429.9     -4.58    -13.94    13.017      55545    0    0    0    0    0
2024  5 10  4 38    -0.05    -0.50    -2.30    -428.9     -4.40    -14.61    12.893      55367    0    0    0    0    0
2024  5 10  4 39    -0.16    -0.44    -2.30    -428.2     -4.56    -15.19    12.716      55188    0    0    0    0    0
2024  5 10  4 40    -0.25    -0.31    -2.03    -427.9     -5.18    -15.59    12.695      55001    0    0    0    0    0
2024  5 10  4 41    -0.26    -0.19    -1.96    -427.9     -5.62    -15.37    12.824      54308    0    0    0    0    0
2024  5 10  4 42    -0.23    -0.14    -2.22    -427.7     -6.41    -14.87    12.829      53107    0    0    0    0    0
