year day hr min sec Np Tp V_gse_x V_gse_y V_gse_z B_gse_x B_gse_y B_gse_z pos_gse_x pos_gse_y pos_gse_z 
BEGIN DATA
2019 218  9 45 36.029  -9999.900  1.6879e+05   -655.55     32.64     33.27   -3.164    1.561   -1.027  1.4411e+06  1.3828e+05 -7.4946e+04
2019 218  9 46 40.051  -9999.900  1.4628e+05   -656.59     28.70     36.16   -2.932    2.071   -0.967  1.4411e+06  1.3828e+05 -7.4949e+04
2019 218  9 47 43.987  -9999.900  1.3675e+05   -661.35     26.64     38.54   -2.740    1.829   -1.466  1.4411e+06  1.3829e+05 -7.4952e+04
2019 218  9 48 48.010  -9999.900  1.4646e+05   -658.74     28.03     38.21   -2.753    1.855   -1.231  1.4411e+06  1.3830e+05 -7.4956e+04
2019 218  9 49 52.032  -9999.900  1.4254e+05   -655.55     30.67     36.76   -2.930    1.991   -0.938  1.4411e+06  1.3830e+05 -7.4959e+04
2019 218  9 50 56.054  -9999.900  2.1701e+05   -665.47     30.70     34.46   -2.730    2.337   -0.028  1.4411e+06  1.3831e+05 -7.4962e+04
2019 218  9 51 59.990  -9999.900  2.6878e+05   -673.08     41.68     27.62   -2.419    2.608    0.890  1.4411e+06  1.3832e+05 -7.4966e+04
2019 218  9 53  4.013  -9999.900  2.5699e+05   -676.83     43.79     26.53   -2.491    2.530    0.827  1.4411e+06  1.3832e+05 -7.4969e+04
2019 218  9 54  8.035  -9999.900  1.9388e+05   -660.71     32.99     33.79   -2.897    2.018    0.470  1.4411e+06  1.3833e+05 -7.4972e+04
2019 218  9 55 12.058  -9999.900  2.6852e+05   -673.46     43.33     25.82   -2.819    1.728    1.087  1.4411e+06  1.3833e+05 -7.4975e+04
2019 218  9 56 15.994  -9999.900  2.4950e+05   -678.28     44.01     27.77   -2.344    2.001    1.350  1.4411e+06  1.3834e+05 -7.4979e+04
2019 218  9 57 20.016  -9999.900  2.4493e+05   -682.09     47.48     26.32   -2.039    2.459    1.325  1.4411e+06  1.3835e+05 -7.4982e+04
2019 218  9 58 24.038  -9999.900  2.3500e+05   -685.25     49.85     21.75   -1.572    2.817    0.948  1.4411e+06  1.3835e+05 -7.4985e+04
2019 218  9 59 27.974  -9999.900  1.8974e+05   -687.26     51.36     21.16   -1.920    1.972    2.062  1.4411e+06  1.3836e+05 -7.4989e+04
2019 218 10  0 31.997  -9999.900 -9.9999e+03   -680.83     48.34     20.52   -2.386    2.102   -0.301  1.4411e+06  1.3837e+05 -7.4992e+04
2019 218 10  1 36.019  -9999.900  1.1130e+05   -676.03     17.99     44.68   -1.559    2.668   -1.089  1.4411e+06  1.3837e+05 -7.4995e+04
2019 218 10  2 40.042  -9999.900  1.8343e+05   -685.66     31.83     30.07   -0.547    3.348    0.364  1.4411e+06  1.3838e+05 -7.4999e+04
2019 218 10  3 43.978  -9999.900  2.0586e+05   -659.67     34.88     30.74   -2.227    2.440    0.081  1.4411e+06  1.3838e+05 -7.5002e+04
2019 218 10  4 48.000  -9999.900  2.0599e+05   -669.64     25.62     38.03   -2.172    2.532   -0.227  1.4411e+06  1.3839e+05 -7.5005e+04
2019 218 10  5 52.022  -9999.900  1.6688e+05   -654.11     25.73     38.09   -2.786    1.905   -0.558  1.4411e+06  1.3840e+05 -7.5009e+04
2019 218 10  6 56.045  -9999.900  1.8935e+05   -653.79     27.53     35.79   -3.053    1.565   -0.374  1.4411e+06  1.3840e+05 -7.5012e+04
2019 218 10  7 59.981  -9999.900  1.9673e+05   -651.22     32.38     31.48   -2.921    1.821   -0.239  1.4411e+06  1.3841e+05 -7.5015e+04
2019 218 10  9  4.003  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90   -3.183    1.393    0.186  1.4411e+06  1.3842e+05 -7.5018e+04
2019 218 10 10  8.026  -9999.900  2.1338e+05   -648.76     39.63     24.56   -3.022    1.565   -0.023  1.4411e+06  1.3842e+05 -7.5022e+04
2019 218 10 11 12.048  -9999.900  2.0159e+05   -650.96     32.51     31.90   -2.919    1.418   -0.211  1.4411e+06  1.3843e+05 -7.5025e+04
2019 218 10 12 15.984  -9999.900  1.8368e+05   -648.56     35.71     29.16   -3.106    1.188   -0.424  1.4411e+06  1.3843e+05 -7.5028e+04
2019 218 10 13 20.006  -9999.900  1.2711e+05   -645.34     42.86     25.52   -3.207    0.852   -0.651  1.4411e+06  1.3844e+05 -7.5032e+04
2019 218 10 14 24.029  -9999.900  1.7735e+05   -643.76     39.24     24.66   -3.298    0.834   -0.636  1.4411e+06  1.3845e+05 -7.5035e+04
2019 218 10 15 28.051  -9999.900  1.4588e+05   -645.05     36.67     29.19   -3.094    0.489   -1.052  1.4411e+06  1.3845e+05 -7.5038e+04
2019 218 10 16 31.987  -9999.900  1.2910e+05   -656.69     36.51     33.62   -2.554   -0.278   -1.923  1.4411e+06  1.3846e+05 -7.5042e+04
2019 218 10 17 36.010  -9999.900  1.7060e+05   -651.42     33.31     32.79   -2.710    1.234   -0.819  1.4411e+06  1.3847e+05 -7.5045e+04
2019 218 10 18 40.032  -9999.900  2.4383e+05   -690.36     36.30     31.14    1.975    2.678    1.345  1.4411e+06  1.3847e+05 -7.5048e+04
2019 218 10 19 44.054  -9999.900  2.4545e+05   -689.39     47.72     25.79    2.518    2.684    1.202  1.4411e+06  1.3848e+05 -7.5052e+04
2019 218 10 20 47.990  -9999.900  1.8408e+05   -679.37     40.21     27.34    1.537    3.472    0.519  1.4411e+06  1.3848e+05 -7.5055e+04
2019 218 10 21 52.013  -9999.900  1.4391e+05   -677.76     26.44     37.55    0.428    3.663   -0.118  1.4411e+06  1.3849e+05 -7.5058e+04
2019 218 10 22 56.035  -9999.900  1.4213e+05   -672.96     34.72     29.82   -0.341    3.669    0.487  1.4411e+06  1.3850e+05 -7.5061e+04
2019 218 10 24  0.058  -9999.900  1.7134e+05   -672.33     48.77     23.32   -0.481    3.688    0.477  1.4411e+06  1.3850e+05 -7.5065e+04
2019 218 10 25  3.994  -9999.900  1.4714e+05   -670.77     30.66     32.09   -0.136    3.672   -0.130  1.4411e+06  1.3851e+05 -7.5068e+04
2019 218 10 26  8.016  -9999.900  1.4914e+05   -672.17     35.39     30.30   -0.140    3.767    0.218  1.4411e+06  1.3852e+05 -7.5071e+04
2019 218 10 27 12.038  -9999.900  1.4092e+05   -670.31     29.53     34.97    0.210    3.739   -0.202  1.4411e+06  1.3852e+05 -7.5075e+04
2019 218 10 28 15.974  -9999.900  1.3566e+05   -672.01     24.87     37.59   -0.224    3.657   -0.732  1.4411e+06  1.3853e+05 -7.5078e+04
2019 218 10 29 19.997  -9999.900  1.5330e+05   -666.99     26.45     37.14   -0.522    3.527   -0.747  1.4411e+06  1.3853e+05 -7.5081e+04
2019 218 10 30 24.019  -9999.900  1.8053e+05   -654.43     41.21     25.01   -2.564    1.085    0.369  1.4411e+06  1.3854e+05 -7.5085e+04
2019 218 10 31 28.042  -9999.900  1.9521e+05   -637.90     54.86      3.87   -3.404   -0.140    0.444  1.4411e+06  1.3855e+05 -7.5088e+04
2019 218 10 32 31.978  -9999.900  1.6516e+05   -638.54     56.02      6.67   -3.520   -0.375    0.097  1.4411e+06  1.3855e+05 -7.5091e+04
2019 218 10 33 36.000  -9999.900  1.6379e+05   -638.79     49.93     17.43   -3.198    0.708   -0.744  1.4411e+06  1.3856e+05 -7.5095e+04
2019 218 10 34 40.022  -9999.900  2.3715e+05   -649.10     32.35     30.43   -2.539    2.377   -0.242  1.4411e+06  1.3857e+05 -7.5098e+04
2019 218 10 35 44.045  -9999.900  2.1636e+05   -648.39     36.28     27.67   -2.951    2.048   -0.545  1.4411e+06  1.3857e+05 -7.5101e+04
2019 218 10 36 47.981  -9999.900  1.8548e+05   -650.50     28.84     35.34   -2.776    2.057   -0.718  1.4411e+06  1.3858e+05 -7.5104e+04
2019 218 10 37 52.003  -9999.900  2.3298e+05   -655.81     33.73     30.68   -3.069    1.604   -0.106  1.4411e+06  1.3858e+05 -7.5108e+04
2019 218 10 38 56.026  -9999.900  2.1785e+05   -646.91     36.82     25.79   -3.100    1.556   -0.669  1.4411e+06  1.3859e+05 -7.5111e+04
2019 218 10 40  0.048  -9999.900  1.7345e+05   -647.28     32.01     32.75   -2.970    1.757   -1.174  1.4411e+06  1.3860e+05 -7.5114e+04
2019 218 10 41  3.984  -9999.900  1.2870e+05   -647.44     33.49     35.44   -3.018    1.430   -1.494  1.4411e+06  1.3860e+05 -7.5118e+04
2019 218 10 42  8.006  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90   -3.097    1.089   -1.536  1.4411e+06  1.3861e+05 -7.5121e+04
2019 218 10 43 12.029  -9999.900  1.3174e+05   -642.75     37.13     30.98   -3.229    0.595   -1.509  1.4411e+06  1.3862e+05 -7.5124e+04
2019 218 10 44 16.051  -9999.900  1.7546e+05   -643.62     33.94     30.23   -3.205    1.235   -1.149  1.4411e+06  1.3862e+05 -7.5128e+04
2019 218 10 45 19.987  -9999.900  1.4870e+05   -644.01     35.94     29.33   -3.143    1.551   -1.181  1.4411e+06  1.3863e+05 -7.5131e+04
2019 218 10 46 24.010  -9999.900  1.4301e+05   -646.51     33.51     32.33   -2.950    1.692   -1.191  1.4411e+06  1.3863e+05 -7.5134e+04
2019 218 10 47 28.032  -9999.900  1.6644e+05   -656.74     27.38     35.06   -1.785    3.321   -0.804  1.4411e+06  1.3864e+05 -7.5138e+04
2019 218 10 48 32.054  -9999.900  1.7174e+05   -655.61     28.31     35.54   -2.041    3.041   -1.160  1.4411e+06  1.3865e+05 -7.5141e+04
2019 218 10 49 35.990  -9999.900  1.5945e+05   -649.69     30.12     34.57   -2.431    2.326   -1.813  1.4411e+06  1.3865e+05 -7.5144e+04
2019 218 10 50 40.013  -9999.900  1.8029e+05   -652.15     27.86     34.30   -2.531    2.509   -0.992  1.4411e+06  1.3866e+05 -7.5147e+04
2019 218 10 51 44.035  -9999.900  1.9375e+05   -646.55     32.38     31.33   -1.771    2.509   -0.950  1.4411e+06  1.3866e+05 -7.5151e+04
2019 218 10 52 48.058  -9999.900  1.4469e+05   -667.40     23.25     39.81   -1.808    2.649   -1.235  1.4411e+06  1.3867e+05 -7.5154e+04
2019 218 10 53 51.994  -9999.900  1.5067e+05   -664.76     20.48     42.56   -1.171    2.681   -1.892  1.4411e+06  1.3868e+05 -7.5157e+04
2019 218 10 54 56.016  -9999.900  1.3557e+05   -672.05     22.49     39.73   -0.871    2.924   -1.760  1.4411e+06  1.3868e+05 -7.5161e+04
2019 218 10 56  0.038  -9999.900  1.5290e+05   -666.71     21.36     43.35   -1.517    2.555   -1.892  1.4411e+06  1.3869e+05 -7.5164e+04
2019 218 10 57  3.974  -9999.900  1.4836e+05   -659.62     26.51     37.24   -1.213    2.531   -2.033  1.4411e+06  1.3870e+05 -7.5167e+04
2019 218 10 58  7.997  -9999.900  1.2092e+05   -675.99     22.79     43.52    0.435    2.217   -2.749  1.4411e+06  1.3870e+05 -7.5171e+04
2019 218 10 59 12.019  -9999.900 -9.9999e+03   -639.66     46.14     16.53   -3.312    1.396    0.088  1.4411e+06  1.3871e+05 -7.5174e+04
2019 218 11  0 16.042  -9999.900  2.3329e+05   -642.35     44.06     19.27   -3.271    1.566   -0.200  1.4411e+06  1.3871e+05 -7.5177e+04
2019 218 11  1 19.978  -9999.900  2.0473e+05   -640.21     38.65     24.21   -3.300    1.607   -0.336  1.4411e+06  1.3872e+05 -7.5181e+04
2019 218 11  2 24.000  -9999.900  2.0445e+05   -642.89     35.64     28.39   -3.051    1.932   -0.722  1.4411e+06  1.3873e+05 -7.5184e+04
2019 218 11  3 28.022  -9999.900  2.0670e+05   -642.49     35.46     26.45   -2.963    2.086   -0.949  1.4411e+06  1.3873e+05 -7.5187e+04
2019 218 11  4 32.045  -9999.900  2.0798e+05   -642.94     33.22     28.97   -3.002    2.035   -0.984  1.4411e+06  1.3874e+05 -7.5190e+04
2019 218 11  5 35.981  -9999.900  1.9161e+05   -640.16     39.27     24.76   -3.241    1.456   -0.840  1.4411e+06  1.3875e+05 -7.5194e+04
2019 218 11  6 40.003  -9999.900  1.5752e+05   -634.47     36.48     26.84   -3.123    1.256   -1.341  1.4411e+06  1.3875e+05 -7.5197e+04
2019 218 11  7 44.026  -9999.900  1.6134e+05   -636.99     38.09     24.44   -3.003    1.456   -1.212  1.4411e+06  1.3876e+05 -7.5200e+04
2019 218 11  8 48.048  -9999.900  2.0917e+05   -641.80     34.34     28.15   -2.986    1.883   -0.610  1.4411e+06  1.3876e+05 -7.5204e+04
2019 218 11  9 51.984  -9999.900  2.2601e+05   -640.96     41.41     22.66   -3.064    1.860   -0.363  1.4411e+06  1.3877e+05 -7.5207e+04
2019 218 11 10 56.006  -9999.900  2.4596e+05   -646.25     35.76     26.80   -3.101    1.678   -0.494  1.4411e+06  1.3878e+05 -7.5210e+04
2019 218 11 12  0.029  -9999.900  2.1067e+05   -638.72     37.98     23.78   -3.405    1.192   -0.583  1.4411e+06  1.3878e+05 -7.5214e+04
2019 218 11 13  4.051  -9999.900  2.6318e+05   -641.84     41.92     20.71   -2.885    2.314   -0.630  1.4411e+06  1.3879e+05 -7.5217e+04
2019 218 11 14  7.987  -9999.900  2.0138e+05   -640.26     34.75     27.61   -2.637    2.412   -0.432  1.4411e+06  1.3880e+05 -7.5220e+04
2019 218 11 15 12.010  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90   -1.286    2.790    0.180  1.4411e+06  1.3880e+05 -7.5224e+04
2019 218 11 16 16.032  -9999.900  2.2322e+05   -647.47     29.87     29.98   -2.684    2.104   -0.791  1.4411e+06  1.3881e+05 -7.5227e+04
2019 218 11 17 20.054  -9999.900  1.9927e+05   -649.80     37.13     28.30   -0.971    2.291    0.015  1.4411e+06  1.3881e+05 -7.5230e+04
2019 218 11 18 23.990  -9999.900  1.9946e+05   -646.03     37.31     26.94   -2.961    1.614   -1.012  1.4411e+06  1.3882e+05 -7.5233e+04
2019 218 11 19 28.013  -9999.900  1.5137e+05   -640.18     39.67     25.46   -1.406    1.874   -0.268  1.4411e+06  1.3883e+05 -7.5237e+04
2019 218 11 20 32.035  -9999.900  1.5225e+05   -634.68     46.20     18.82   -2.156    1.690   -0.309  1.4411e+06  1.3883e+05 -7.5240e+04
2019 218 11 21 36.058  -9999.900  2.1268e+05   -654.09     40.37     24.87   -2.354    2.382   -0.087  1.4411e+06  1.3884e+05 -7.5243e+04
2019 218 11 22 39.994  -9999.900  2.0079e+05   -642.30     34.38     29.62   -3.187    1.713   -0.830  1.4411e+06  1.3885e+05 -7.5247e+04
2019 218 11 23 44.016  -9999.900  2.0848e+05   -638.21     38.04     26.07   -3.381    1.294   -0.706  1.4411e+06  1.3885e+05 -7.5250e+04
2019 218 11 24 48.038  -9999.900  1.8278e+05   -636.77     35.91     27.45   -3.220    1.331   -1.117  1.4411e+06  1.3886e+05 -7.5253e+04
2019 218 11 25 51.974  -9999.900  2.4595e+05   -644.27     38.39     25.38   -3.198    1.758    0.136  1.4411e+06  1.3886e+05 -7.5257e+04
2019 218 11 26 55.997  -9999.900  1.7826e+05   -634.31     33.52     29.49   -3.390    1.762   -0.025  1.4411e+06  1.3887e+05 -7.5260e+04
2019 218 11 28  0.019  -9999.900  1.8677e+05   -636.69     31.22     31.91   -3.339    1.780   -0.259  1.4411e+06  1.3888e+05 -7.5263e+04
2019 218 11 29  4.042  -9999.900  1.9815e+05   -633.40     33.32     29.27   -3.327    1.748   -0.537  1.4411e+06  1.3888e+05 -7.5266e+04
2019 218 11 30  7.978  -9999.900  1.6726e+05   -634.47     30.32     31.98   -3.355    1.666   -0.481  1.4411e+06  1.3889e+05 -7.5270e+04
2019 218 11 31 12.000  -9999.900  1.3506e+05   -633.87     30.48     32.57   -3.345    1.566   -0.913  1.4411e+06  1.3890e+05 -7.5273e+04
2019 218 11 32 16.022  -9999.900  1.5550e+05   -632.85     30.83     31.62   -3.373    1.693   -0.725  1.4411e+06  1.3890e+05 -7.5276e+04
2019 218 11 33 20.045  -9999.900  1.4669e+05   -631.28     30.12     32.46   -3.335    1.672   -0.808  1.4411e+06  1.3891e+05 -7.5280e+04
2019 218 11 34 23.981  -9999.900  1.7631e+05   -636.79     32.42     29.64   -3.303    1.680   -0.788  1.4411e+06  1.3891e+05 -7.5283e+04
2019 218 11 35 28.003  -9999.900  2.0783e+05   -633.05     36.96     25.47   -3.370    1.570   -0.326  1.4411e+06  1.3892e+05 -7.5286e+04
2019 218 11 36 32.026  -9999.900  2.5170e+05   -637.80     37.53     24.98   -3.167    1.740   -0.234  1.4411e+06  1.3893e+05 -7.5290e+04
2019 218 11 37 36.048  -9999.900  2.1948e+05   -641.74     36.80     27.49   -2.735    2.203   -0.407  1.4411e+06  1.3893e+05 -7.5293e+04
2019 218 11 38 39.984  -9999.900  2.1054e+05   -644.37     34.51     29.29   -2.757    2.168   -0.306  1.4411e+06  1.3894e+05 -7.5296e+04
2019 218 11 39 44.006  -9999.900  2.4715e+05   -643.28     42.33     22.45   -3.056    1.753   -0.201  1.4411e+06  1.3895e+05 -7.5300e+04
2019 218 11 40 48.029  -9999.900  2.1471e+05   -642.55     37.38     26.19   -2.929    1.620   -0.505  1.4411e+06  1.3895e+05 -7.5303e+04
2019 218 11 41 52.051  -9999.900  1.8847e+05   -640.11     33.60     29.84   -2.964    1.532   -0.655  1.4411e+06  1.3896e+05 -7.5306e+04
2019 218 11 42 55.987  -9999.900  2.5540e+05   -647.57     42.34     22.56   -2.990    1.632   -0.398  1.4411e+06  1.3896e+05 -7.5309e+04
2019 218 11 44  0.010  -9999.900  2.0515e+05   -639.17     35.28     27.18   -3.119    1.502   -0.932  1.4411e+06  1.3897e+05 -7.5313e+04
2019 218 11 45  4.032  -9999.900  1.8141e+05   -637.14     33.80     29.23   -3.092    1.482   -1.082  1.4411e+06  1.3898e+05 -7.5316e+04
2019 218 11 46  8.054  -9999.900  1.7951e+05   -634.99     34.71     27.47   -3.029    1.483   -1.141  1.4411e+06  1.3898e+05 -7.5319e+04
2019 218 11 47 11.990  -9999.900  1.8172e+05   -637.33     35.75     26.44   -3.009    1.549   -1.139  1.4411e+06  1.3899e+05 -7.5323e+04
2019 218 11 48 16.013  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90   -3.198    1.567   -0.279  1.4411e+06  1.3900e+05 -7.5326e+04
2019 218 11 49 20.035  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90   -3.302    1.488    0.156  1.4411e+06  1.3900e+05 -7.5329e+04
2019 218 11 50 24.058  -9999.900  1.4914e+05   -633.07     35.38     26.79   -3.095    1.410   -1.331  1.4411e+06  1.3901e+05 -7.5333e+04
2019 218 11 51 27.994  -9999.900  1.4748e+05   -635.36     33.54     30.10   -2.989    1.503   -1.406  1.4411e+06  1.3901e+05 -7.5336e+04
2019 218 11 52 32.016  -9999.900  1.7357e+05   -640.05     31.85     30.48   -2.986    1.840   -0.930  1.4411e+06  1.3902e+05 -7.5339e+04
2019 218 11 53 36.038  -9999.900  1.6066e+05   -636.16     32.74     29.25   -3.166    1.692   -0.998  1.4411e+06  1.3903e+05 -7.5343e+04
2019 218 11 54 39.974  -9999.900  1.6934e+05   -637.11     29.45     31.59   -3.088    1.972   -0.825  1.4411e+06  1.3903e+05 -7.5346e+04
2019 218 11 55 43.997  -9999.900  1.8929e+05   -637.90     31.79     30.09   -3.120    1.969   -0.443  1.4411e+06  1.3904e+05 -7.5349e+04
2019 218 11 56 48.019  -9999.900  2.5942e+05   -641.45     41.76     20.40   -3.089    1.961   -0.177  1.4411e+06  1.3904e+05 -7.5352e+04
2019 218 11 57 52.042  -9999.900  1.5244e+05   -636.96     30.57     31.75   -3.069    1.993   -0.099  1.4411e+06  1.3905e+05 -7.5356e+04
2019 218 11 58 55.978  -9999.900  2.5276e+05   -641.16     39.42     22.69   -3.162    1.907   -0.065  1.4411e+06  1.3906e+05 -7.5359e+04
2019 218 12  0  0.000  -9999.900  2.1430e+05   -637.14     38.33     22.86   -3.317    1.701   -0.362  1.4411e+06  1.3906e+05 -7.5362e+04
2019 218 12  1  4.022  -9999.900  1.8922e+05   -632.99     32.78     28.88   -3.121    1.916   -0.603  1.4411e+06  1.3907e+05 -7.5366e+04
2019 218 12  2  8.045  -9999.900  1.5479e+05   -635.47     31.90     31.08   -3.031    1.940   -0.990  1.4411e+06  1.3908e+05 -7.5369e+04
2019 218 12  3 11.981  -9999.900  1.7117e+05   -638.92     29.99     31.07   -2.913    2.038   -1.085  1.4411e+06  1.3908e+05 -7.5372e+04
2019 218 12  4 16.003  -9999.900  1.5629e+05   -637.63     29.79     32.61   -2.690    1.702   -1.322  1.4411e+06  1.3909e+05 -7.5376e+04
2019 218 12  5 20.026  -9999.900  2.1959e+05   -664.76     53.75     15.82   -1.740    1.499    2.424  1.4411e+06  1.3909e+05 -7.5379e+04
2019 218 12  6 24.048  -9999.900  2.0851e+05   -666.39     53.70     15.65   -1.723    1.678    2.389  1.4411e+06  1.3910e+05 -7.5382e+04
2019 218 12  7 27.984  -9999.900  2.2749e+05   -665.68     55.57     14.51   -1.901    1.752    2.192  1.4411e+06  1.3911e+05 -7.5386e+04
2019 218 12  8 32.006  -9999.900  2.3293e+05   -663.34     51.36     18.68   -2.001    2.164    1.315  1.4411e+06  1.3911e+05 -7.5389e+04
2019 218 12  9 36.029  -9999.900  3.0562e+05   -662.34     49.02     16.30   -2.214    1.828    2.009  1.4411e+06  1.3912e+05 -7.5392e+04
2019 218 12 10 40.051  -9999.900  2.7918e+05   -660.20     47.88     13.86   -2.286    2.052    2.047  1.4411e+06  1.3913e+05 -7.5395e+04
2019 218 12 11 43.987  -9999.900  2.3719e+05   -662.57     56.68     11.52   -2.716    2.073    1.072  1.4411e+06  1.3913e+05 -7.5399e+04
2019 218 12 12 48.010  -9999.900  2.9914e+05   -655.95     54.18     11.38   -2.600    2.139    1.235  1.4411e+06  1.3914e+05 -7.5402e+04
2019 218 12 13 52.032  -9999.900  3.2017e+05   -650.07     49.47     14.36   -2.719    2.072    0.991  1.4411e+06  1.3914e+05 -7.5405e+04
2019 218 12 14 56.054  -9999.900  2.4575e+05   -646.33     43.09     22.48   -2.168    1.993    0.196  1.4411e+06  1.3915e+05 -7.5409e+04
2019 218 12 15 59.990  -9999.900  2.4302e+05   -659.18     50.27     17.69   -2.261    2.470    0.499  1.4411e+06  1.3916e+05 -7.5412e+04
2019 218 12 17  4.013  -9999.900  2.5810e+05   -655.95     49.86     17.86   -2.795    1.962    0.568  1.4411e+06  1.3916e+05 -7.5415e+04
2019 218 12 18  8.035  -9999.900  1.3929e+05   -651.36     34.04     32.02   -2.329    1.607    0.179  1.4411e+06  1.3917e+05 -7.5419e+04
2019 218 12 19 12.058  -9999.900  1.8217e+05   -662.39     55.47      9.75   -0.399    1.249    2.891  1.4411e+06  1.3918e+05 -7.5422e+04
2019 218 12 20 15.994  -9999.900  1.7889e+05   -664.65     52.64     19.04   -0.651    2.085    2.554  1.4411e+06  1.3918e+05 -7.5425e+04
2019 218 12 21 20.016  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90   -0.978    2.153    2.289  1.4411e+06  1.3919e+05 -7.5429e+04
2019 218 12 22 24.038  -9999.900  1.9087e+05   -664.23     55.83     19.28   -1.710    1.926    2.100  1.4411e+06  1.3919e+05 -7.5432e+04
2019 218 12 23 27.974  -9999.900  2.6159e+05   -651.79     50.92     15.56   -2.600    2.024    0.667  1.4411e+06  1.3920e+05 -7.5435e+04
2019 218 12 24 31.997  -9999.900  1.9254e+05   -643.35     37.57     26.84   -2.679    1.698   -0.891  1.4411e+06  1.3921e+05 -7.5438e+04
2019 218 12 25 36.019  -9999.900  1.3458e+05   -645.14     28.42     37.46   -2.376    1.602   -1.609  1.4411e+06  1.3921e+05 -7.5442e+04
2019 218 12 26 40.042  -9999.900  1.7323e+05   -636.56     36.78     28.31   -2.738    1.389   -1.151  1.4411e+06  1.3922e+05 -7.5445e+04
2019 218 12 27 43.978  -9999.900  2.7255e+05   -652.02     53.84     11.85   -2.833    1.100    0.151  1.4411e+06  1.3923e+05 -7.5448e+04
2019 218 12 28 48.000  -9999.900  1.7598e+05   -641.38     36.58     27.95   -2.300    1.860   -1.223  1.4411e+06  1.3923e+05 -7.5452e+04
2019 218 12 29 52.022  -9999.900  1.9506e+05   -641.35     37.24     27.28   -2.684    1.625   -0.890  1.4411e+06  1.3924e+05 -7.5455e+04
2019 218 12 30 56.045  -9999.900  2.1457e+05   -643.27     37.13     26.97   -2.800    1.550   -0.603  1.4411e+06  1.3924e+05 -7.5458e+04
2019 218 12 31 59.981  -9999.900  2.3014e+05   -637.12     42.15     22.15   -2.905    1.354   -0.167  1.4411e+06  1.3925e+05 -7.5462e+04
2019 218 12 33  4.003  -9999.900  2.7186e+05   -647.65     50.46     15.05   -2.884    1.431    0.849  1.4411e+06  1.3926e+05 -7.5465e+04
2019 218 12 34  8.026  -9999.900  2.7942e+05   -644.99     47.72     17.08   -3.144    0.532   -0.438  1.4411e+06  1.3926e+05 -7.5468e+04
2019 218 12 35 12.048  -9999.900  1.3542e+05   -630.67     44.12     19.43   -2.818    0.191   -1.703  1.4411e+06  1.3927e+05 -7.5472e+04
2019 218 12 36 15.984  -9999.900  2.9539e+05   -652.96     46.32     15.35   -2.514    1.841    0.828  1.4411e+06  1.3928e+05 -7.5475e+04
2019 218 12 37 20.006  -9999.900  2.8098e+05   -651.22     45.80     15.59   -1.173    1.805    1.807  1.4411e+06  1.3928e+05 -7.5478e+04
2019 218 12 38 24.029  -9999.900  2.2799e+05   -665.02     50.03     11.48   -0.505    1.181    2.539  1.4411e+06  1.3929e+05 -7.5481e+04
2019 218 12 39 28.051  -9999.900  1.9060e+05   -663.81     56.57      9.81    0.488    0.009    2.942  1.4411e+06  1.3929e+05 -7.5485e+04
2019 218 12 40 31.987  -9999.900  2.0514e+05   -665.69     56.42     13.43   -0.852    2.377    1.757  1.4411e+06  1.3930e+05 -7.5488e+04
2019 218 12 41 36.010  -9999.900  2.0610e+05   -665.82     57.36     15.76   -0.550    1.910    2.562  1.4411e+06  1.3931e+05 -7.5491e+04
2019 218 12 42 40.032  -9999.900  1.9841e+05   -665.02     46.40     23.59   -1.712    2.437    0.852  1.4411e+06  1.3931e+05 -7.5495e+04
2019 218 12 43 44.054  -9999.900  2.2254e+05   -655.88     35.32     31.00   -1.976    2.317    0.341  1.4411e+06  1.3932e+05 -7.5498e+04
2019 218 12 44 47.990  -9999.900  2.3984e+05   -658.64     48.22     23.41   -1.538    2.613    0.631  1.4411e+06  1.3933e+05 -7.5501e+04
2019 218 12 45 52.013  -9999.900  2.2386e+05   -665.01     51.16     21.96   -1.435    2.617    1.234  1.4411e+06  1.3933e+05 -7.5505e+04
2019 218 12 46 56.035  -9999.900  2.0414e+05   -668.41     53.10     22.80   -1.262    2.815    1.180  1.4411e+06  1.3934e+05 -7.5508e+04
2019 218 12 48  0.058  -9999.900  2.0446e+05   -663.23     49.08     20.99   -1.674    2.574    0.396  1.4411e+06  1.3934e+05 -7.5511e+04
2019 218 12 49  3.994  -9999.900  1.8123e+05   -652.08     30.43     34.64   -1.603    2.344   -0.466  1.4411e+06  1.3935e+05 -7.5515e+04
2019 218 12 50  8.016  -9999.900  2.5003e+05   -662.19     50.43     20.93   -1.986    2.235    0.788  1.4411e+06  1.3936e+05 -7.5518e+04
2019 218 12 51 12.038  -9999.900  2.6003e+05   -655.53     42.39     26.81   -1.861    2.247    0.590  1.4411e+06  1.3936e+05 -7.5521e+04
2019 218 12 52 15.974  -9999.900  2.4704e+05   -656.86     40.50     28.95   -1.888    2.201    0.655  1.4411e+06  1.3937e+05 -7.5524e+04
