Corrected IMF based on L1.dat
yr mo dy hr mn sc ms bx by bz ux uy uz rho T
#START
2019 09 22 03 30 00   0      -3.13       2.31       0.60     344.89       0.00       0.00       2.25     42582.30
2019 09 22 03 31 00   0      -3.14       2.24       0.30     342.87       0.00       0.00       2.41     46101.20
2019 09 22 03 32 00   0      -3.08       2.18       0.67     342.23       0.00       0.00       2.51     45739.40
2019 09 22 03 33 00   0      -2.97       2.23       0.70     344.82       0.00       0.00       2.36     46219.10
2019 09 22 03 34 00   0      -2.99       2.23       0.59     345.46       0.00       0.00       2.50     47975.10
2019 09 22 03 35 00   0      -3.08       2.16       0.49     345.18       0.00       0.00       2.59     49625.30
2019 09 22 03 36 00   0      -3.33       2.00      -0.10     345.00       0.00       0.00       2.51     49459.20
2019 09 22 03 37 00   0      -3.39       2.04       0.04     343.44       0.00       0.00       2.66     48425.60
2019 09 22 03 38 00   0      -3.37       1.96       0.03     346.07       0.00       0.00       2.28     50242.10
2019 09 22 03 39 00   0      -3.32       1.96       0.14     345.05       0.00       0.00       2.33     45527.30
2019 09 22 03 40 00   0      -3.27       1.90       0.05     345.69       0.00       0.00       2.46     45555.10
2019 09 22 03 41 00   0      -3.19       1.89       0.08     343.66       0.00       0.00       3.02     47367.50
2019 09 22 03 42 00   0      -3.24       1.90       0.09     348.93       0.00       0.00       2.75     50931.60
2019 09 22 03 43 00   0      -3.19       1.94       0.17     348.17       0.00       0.00       2.76     51257.10
2019 09 22 03 44 00   0      -3.16       2.04       0.21     348.00       0.00       0.00       2.59     53244.20
2019 09 22 03 45 00   0      -3.19       2.01       0.13     347.07       0.00       0.00       2.62     50801.80
2019 09 22 03 46 00   0      -3.18       1.90       0.05     347.63       0.00       0.00       2.55     49575.00
2019 09 22 03 47 00   0      -3.14       1.82       0.06     347.97       0.00       0.00       2.75     50347.70
2019 09 22 03 48 00   0      -3.11       1.79       0.08     348.06       0.00       0.00       2.73     54661.50
2019 09 22 03 49 00   0      -3.16       1.76       0.09     347.14       0.00       0.00       2.83     53083.80
2019 09 22 03 50 00   0      -3.13       1.80       0.25     347.08       0.00       0.00       2.91     49864.30
2019 09 22 03 51 00   0      -3.08       2.17       0.56     346.65       0.00       0.00       2.60     45469.40
2019 09 22 03 52 00   0      -3.07       2.26       0.72     345.23       0.00       0.00       2.26     40101.10
2019 09 22 03 53 00   0      -3.14       2.12       0.77     341.26       0.00       0.00       2.29     44752.50
2019 09 22 03 54 00   0      -3.24       2.12       0.55     341.77       0.00       0.00       2.33     43999.60
2019 09 22 03 55 00   0      -3.19       2.04       0.53     343.81       0.00       0.00       2.46     41528.70
2019 09 22 03 56 00   0      -3.11       2.04       0.53     345.37       0.00       0.00       2.39     41936.30
2019 09 22 03 57 00   0      -3.12       2.01       0.60     343.22       0.00       0.00       2.84     45395.20
2019 09 22 03 58 00   0      -3.20       1.99       0.58     344.74       0.00       0.00       2.48     43524.20
2019 09 22 03 59 00   0      -2.84       2.55       0.62     345.27       0.00       0.00       2.54     41805.90
2019 09 22 04 00 00   0      -2.60       2.68       0.58     343.63       0.00       0.00       2.10     35395.40
2019 09 22 04 01 00   0      -2.68       2.60       0.53     343.06       0.00       0.00       2.63     40344.60
2019 09 22 04 02 00   0      -2.79       2.63       0.56     342.61       0.00       0.00       2.28     39177.10
2019 09 22 04 03 00   0      -2.76       2.59       0.53     342.04       0.00       0.00       2.33     38648.90
2019 09 22 04 04 00   0      -2.74       2.64       0.61     342.02       0.00       0.00       2.14     38087.70
2019 09 22 04 05 00   0      -2.77       2.69       0.67     340.89       0.00       0.00       2.06     37556.90
2019 09 22 04 06 00   0      -2.80       2.55       0.85     340.45       0.00       0.00       2.04     38315.80
2019 09 22 04 07 00   0      -2.73       2.49       0.87     341.21       0.00       0.00       2.26     40747.60
2019 09 22 04 08 00   0      -2.85       2.37       0.56     342.10       0.00       0.00       2.61     44023.80
2019 09 22 04 09 00   0      -2.95       2.31       0.10     343.50       0.00       0.00       2.55     45783.10
2019 09 22 04 10 00   0      -2.71       2.44       0.84     344.09       0.00       0.00       2.56     45749.40
2019 09 22 04 11 00   0      -2.73       2.54       0.62     342.57       0.00       0.00       2.52     48276.50
2019 09 22 04 12 00   0      -2.83       2.56       0.54     341.37       0.00       0.00       2.34     45439.00
2019 09 22 04 13 00   0      -2.86       2.51       0.49     340.19       0.00       0.00       2.32     40364.70
2019 09 22 04 14 00   0      -2.85       2.42       0.66     342.99       0.00       0.00       3.01     41838.50
2019 09 22 04 15 00   0      -2.83       2.44       0.74     341.48       0.00       0.00       2.42     41351.40
2019 09 22 04 16 00   0      -2.81       2.38       0.74     341.06       0.00       0.00       2.67     43189.10
2019 09 22 04 17 00   0      -2.82       2.39       0.79     341.13       0.00       0.00       2.67     41877.10
2019 09 22 04 18 00   0      -2.88       2.31       0.76     342.66       0.00       0.00       2.79     40800.40
2019 09 22 04 19 00   0      -2.85       2.29       0.76     343.52       0.00       0.00       2.74     43676.80
2019 09 22 04 20 00   0      -2.92       2.21       0.77     343.02       0.00       0.00       2.88     44230.30
2019 09 22 04 21 00   0      -3.01       2.10       0.85     343.67       0.00       0.00       2.80     46398.00
2019 09 22 04 22 00   0      -2.87       2.21       0.79     344.73       0.00       0.00       2.62     43447.30
2019 09 22 04 23 00   0      -2.89       2.22       0.88     343.41       0.00       0.00       2.64     39223.10
2019 09 22 04 24 00   0      -2.80       2.28       1.01     342.01       0.00       0.00       2.67     39530.90
2019 09 22 04 25 00   0      -2.89       2.26       0.89     343.17       0.00       0.00       2.58     38415.30
2019 09 22 04 26 00   0      -2.84       2.35       1.12     338.62       0.00       0.00       2.08     37151.10
2019 09 22 04 27 00   0      -2.93       2.35       1.21     338.21       0.00       0.00       2.01     37925.80
2019 09 22 04 28 00   0      -2.95       2.30       1.12     336.40       0.00       0.00       1.72     41343.80
2019 09 22 04 29 00   0      -2.91       2.28       1.11     338.05       0.00       0.00       1.86     37241.00
2019 09 22 04 30 00   0      -2.98       2.24       1.03     335.03       0.00       0.00       2.17     37149.10
2019 09 22 04 31 00   0      -2.99       2.27       1.07     337.35       0.00       0.00       2.07     39358.40
2019 09 22 04 32 00   0      -2.97       2.29       1.00     335.95       0.00       0.00       2.08     35988.20
2019 09 22 04 33 00   0      -3.02       2.25       1.03     335.62       0.00       0.00       1.92     43781.60
2019 09 22 04 34 00   0      -2.95       2.26       1.00     334.92       0.00       0.00       2.14     36206.50
2019 09 22 04 35 00   0      -2.93       2.22       1.00     335.37       0.00       0.00       2.03     36571.70
