MIDL 32Re Data for 2016-10 (GSM nT, km/s, cm^-3, K)
yr mo dy hr mn sc msc bx by bz ux uy uz rho T B_interp Ux_interp Uyz_interp rho_interp T_interp
2016 10 14  0 27  0    0     0.59    20.85    -9.95    -379.0      9.94     -8.35     1.959      36673    0    0    0    0    0
2016 10 14  0 28  0    0     1.24    20.55   -10.57    -380.6      8.04    -10.48     2.080      44056    0    0    0    0    0
2016 10 14  0 29  0    0     1.28    20.11   -11.31    -382.4      5.96    -11.15     2.283      51615    0    0    0    0    0
2016 10 14  0 30  0    0     0.64    20.69   -10.27    -383.1      6.04     -9.78     2.458      55971    0    0    0    0    0
2016 10 14  0 31  0    0     0.61    20.97    -9.53    -382.2      7.25     -8.77     2.570      55974    0    0    0    0    0
2016 10 14  0 32  0    0     0.79    20.88    -9.70    -381.2      7.89    -11.90     2.645      55921    0    0    0    0    0
2016 10 14  0 33  0    0     1.02    20.73   -10.00    -380.6      8.88     -8.84     2.699      55765    0    0    0    0    0
2016 10 14  0 34  0    0     1.04    20.69   -10.09    -380.6     11.28     -8.09     2.701      55562    0    0    0    0    0
2016 10 14  0 35  0    0     1.07    20.53   -10.40    -379.6     11.08     -8.71     2.643      55357    0    0    0    0    0
2016 10 14  0 36  0    0     1.12    20.29   -10.92    -378.3     10.30    -10.90     2.538      55141    0    0    0    0    0
2016 10 14  0 37  0    0     1.53    20.00   -11.52    -377.7      7.77    -12.00     2.496      54920    0    0    0    0    0
2016 10 14  0 38  0    0     1.80    19.79   -11.92    -377.7      5.63    -12.63     2.510      54813    0    0    0    0    0
2016 10 14  0 39  0    0     1.97    19.77   -11.95    -377.6      4.02    -14.17     2.491      54891    0    0    0    0    0
2016 10 14  0 40  0    0     2.15    19.92   -11.71    -377.7      2.99    -17.36     2.371      55051    0    0    0    0    0
2016 10 14  0 41  0    0     2.67    19.97   -11.62    -379.0      7.19    -21.65     2.575      55247    0    0    0    0    0
2016 10 14  0 42  0    0     2.26    20.37   -11.25    -380.1      8.31    -24.76     3.257      55442    0    0    0    0    0
2016 10 14  0 43  0    0     1.95    20.41   -11.20    -379.4      5.45    -24.81     3.307      55480    0    0    0    0    0
2016 10 14  0 44  0    0     1.66    20.05   -11.42    -377.5      3.69    -24.88     3.318      55430    0    0    0    0    0
2016 10 14  0 45  0    0     1.53    19.38   -12.25    -376.9      2.64    -24.56     3.330      55282    0    0    0    0    0
2016 10 14  0 46  0    0     2.27    17.46   -14.69    -384.2     14.63    -13.40     3.342      54881    0    0    0    0    0
2016 10 14  0 47  0    0     2.62    17.55   -14.62    -385.8     19.58     -7.40     3.336      54737    0    0    0    0    0
2016 10 14  0 48  0    0     2.50    17.91   -14.20    -383.5     16.97     -8.56     3.326      54669    0    0    0    0    0
2016 10 14  0 49  0    0     2.32    18.18   -13.85    -380.2     13.80    -10.01     3.316      54613    0    0    0    0    0
2016 10 14  0 50  0    0     2.07    18.46   -13.53    -377.5      5.77    -13.91     3.302      54564    0    0    0    0    0
2016 10 14  0 51  0    0     1.79    18.72   -13.20    -375.3     -0.69    -17.49     3.284      54516    0    0    0    0    0
2016 10 14  0 52  0    0     1.46    18.90   -12.94    -374.3     -2.36    -19.43     3.260      54463    0    0    0    0    0
2016 10 14  0 53  0    0     1.45    18.78   -13.21    -374.2     -1.56    -17.05     3.232      54390    0    0    0    0    0
2016 10 14  0 54  0    0     1.37    18.71   -13.30    -375.0     -0.39    -16.65     3.202      54407    1    0    0    0    1
2016 10 14  0 55  0    0     1.23    17.92   -14.39    -375.3      1.74    -15.95     3.175      54536    1    0    0    0    2
2016 10 14  0 56  0    0     1.29    17.67   -14.80    -375.5      3.87    -15.25     3.146      54638    0    1    1    0    1
2016 10 14  0 57  0    0     1.52    18.41   -13.95    -375.8      6.01    -14.55     3.113      54644    0    2    2    0    0
2016 10 14  0 58  0    0     1.38    19.00   -13.25    -376.8      9.56    -13.74     3.077      54626    0    1    1    0    0
2016 10 14  0 59  0    0     1.23    19.43   -12.69    -376.6      8.14    -12.87     3.050      54580    0    0    0    0    0
2016 10 14  1  0  0    0     1.22    19.63   -12.28    -376.2      5.73    -13.39     3.026      54490    1    1    1    1    1
2016 10 14  1  1  0    0     1.25    19.78   -11.97    -375.9      4.90    -14.44     3.002      54428    1    1    1    1    1
2016 10 14  1  2  0    0     1.16    19.87   -11.85    -376.2      6.00    -12.45     2.973      54480    0    0    0    0    0
2016 10 14  1  3  0    0     1.22    19.79   -12.15    -377.9     10.80     -8.57     2.928      54489    0    0    0    0    0
2016 10 14  1  4  0    0     1.31    19.79   -12.28    -378.1     14.98     -7.34     2.886      54443    0    0    0    0    0
2016 10 14  1  5  0    0     1.21    19.80   -12.29    -379.6     19.81     -8.87     2.839      54362    0    0    0    0    0
2016 10 14  1  6  0    0     1.11    19.90   -12.23    -379.9     26.69    -12.15     2.808      54361    0    0    0    0    0
2016 10 14  1  7  0    0     1.01    20.02   -12.11    -379.1     30.06    -13.62     2.785      54367    0    0    0    0    0
2016 10 14  1  8  0    0     1.01    20.07   -12.07    -377.9     25.52    -12.93     2.763      54211    0    0    0    0    0
2016 10 14  1  9  0    0     1.03    20.09   -12.07    -376.7     19.26    -11.60     2.735      53992    0    0    0    0    0
2016 10 14  1 10  0    0     1.03    20.09   -12.08    -375.7     15.01    -10.73     2.700      53753    0    0    0    0    0
2016 10 14  1 11  0    0     0.99    20.11   -12.07    -375.1     14.54    -11.19     2.656      53529    0    0    0    0    0
2016 10 14  1 12  0    0     1.01    20.20   -12.00    -374.9     15.20    -12.35     2.610      53394    0    0    0    0    0
2016 10 14  1 13  0    0     1.04    20.31   -11.92    -375.2     14.58    -13.11     2.544      53262    0    0    0    0    0
2016 10 14  1 14  0    0     1.15    20.37   -11.87    -375.7      9.40    -13.01     2.388      53184    0    0    0    0    0
2016 10 14  1 15  0    0     1.40    20.45   -11.75    -376.0      6.11    -12.06     2.237      53158    0    0    0    0    0
2016 10 14  1 16  0    0     1.50    20.53   -11.61    -375.8      5.82    -11.70     2.096      53065    0    0    0    0    0
2016 10 14  1 17  0    0     1.51    20.60   -11.50    -375.5      6.33    -11.79     1.961      52856    0    0    0    0    0
2016 10 14  1 18  0    0     1.45    20.68   -11.40    -375.3      6.94    -11.58     1.825      52655    0    0    0    0    0
2016 10 14  1 19  0    0     1.24    20.77   -11.31    -377.3      6.84    -10.00     1.498      52483    0    0    0    0    0
2016 10 14  1 20  0    0     1.37    20.79   -11.18    -379.6      7.37     -8.75     1.406      52363    0    0    0    0    0
2016 10 14  1 21  0    0     1.54    20.78   -11.11    -381.0      6.27     -6.87     1.539      52188    0    0    0    0    0
2016 10 14  1 22  0    0     1.62    20.81   -10.96    -383.8      5.21     -5.84     1.582      51921    0    0    0    0    0
2016 10 14  1 23  0    0     1.46    20.94   -10.44    -385.2      5.35     -5.59     1.698      51680    0    0    0    0    0
2016 10 14  1 24  0    0     1.18    21.27    -9.88    -385.0      4.95     -5.84     1.748      51493    0    0    0    0    0
2016 10 14  1 25  0    0     0.98    21.56    -9.30    -384.0      3.92     -6.80     1.728      51326    0    0    0    0    0
2016 10 14  1 26  0    0     0.88    21.72    -8.72    -383.2      2.80     -7.76     1.655      48890    0    0    0    0    0
2016 10 14  1 27  0    0     0.81    21.76    -8.31    -383.2      2.62     -7.83     1.565      42699    0    0    0    0    0
2016 10 14  1 28  0    0     0.68    21.74    -8.31    -383.3      3.84     -7.17     1.566      36312    0    0    0    0    0
2016 10 14  1 29  0    0     0.34    21.72    -8.44    -382.5      4.97     -6.87     1.669      30785    0    0    0    0    0
2016 10 14  1 30  0    0    -0.29    21.71    -8.46    -381.0      5.47     -7.36     1.811      26632    0    0    0    0    0
2016 10 14  1 31  0    0    -0.76    21.61    -8.11    -379.6      5.31     -8.33     1.888      30327    0    0    0    0    0
2016 10 14  1 32  0    0    -0.82    21.60    -8.44    -378.5      4.32     -8.87     1.884      27504    0    0    0    0    0
2016 10 14  1 33  0    0    -0.80    21.58    -8.58    -378.3      2.98     -9.09     1.860      25778    0    0    0    0    0
2016 10 14  1 34  0    0    -1.25    21.52    -8.56    -378.0      2.76     -8.95     1.878      25612    0    0    0    0    0
2016 10 14  1 35  0    0    -2.01    21.48    -8.52    -377.1      3.86     -8.26     1.921      28329    0    0    0    0    0
2016 10 14  1 36  0    0    -2.48    21.47    -8.49    -377.3      5.80     -6.55     1.898      30900    0    0    0    0    0
2016 10 14  1 37  0    0    -2.36    21.48    -8.50    -378.4      5.71     -5.62     1.662      21911    0    0    0    0    0
2016 10 14  1 38  0    0    -2.31    21.50    -8.54    -380.0      4.56     -7.86     1.524      18223    0    0    0    0    0
2016 10 14  1 39  0    0    -2.32    21.53    -8.42    -380.1      4.17     -9.58     1.571      19621    0    0    0    0    0
2016 10 14  1 40  0    0    -2.25    21.61    -8.29    -381.1      3.60    -10.16     1.738      29752    0    0    0    0    0
2016 10 14  1 41  0    0    -2.11    21.65    -8.23    -383.1      3.32     -9.22     1.674      29752    0    0    0    0    0
2016 10 14  1 42  0    0    -2.01    21.67    -8.19    -382.9      3.54     -8.34     1.629      29696    0    0    0    0    0
2016 10 14  1 43  0    0    -1.72    21.64    -8.23    -382.2      4.11     -8.65     1.634      29495    0    0    0    0    0
2016 10 14  1 44  0    0    -1.11    21.57    -8.43    -381.9      5.69     -9.71     1.638      28886    0    0    0    0    0
2016 10 14  1 45  0    0    -0.88    21.51    -8.59    -381.2      9.73    -10.95     1.640      27607    0    0    0    0    0
2016 10 14  1 46  0    0    -0.89    21.52    -8.56    -381.2     11.84    -11.36     1.657      27607    0    0    0    0    0
2016 10 14  1 47  0    0    -0.88    21.56    -8.49    -381.9      9.93    -10.95     1.712      27193    0    0    0    0    0
2016 10 14  1 48  0    0    -0.62    21.61    -8.38    -382.5      7.44    -10.49     1.781      25577    0    0    0    0    0
2016 10 14  1 49  0    0    -0.39    21.64    -8.31    -382.5      8.10    -10.28     1.828      25338    0    0    0    0    0
2016 10 14  1 50  0    0    -0.29    21.65    -8.31    -382.4      9.22    -10.37     1.816      24412    0    0    0    0    0
2016 10 14  1 51  0    0    -0.37    21.65    -8.31    -382.6     10.16    -11.21     1.706      23275    0    0    0    0    0
2016 10 14  1 52  0    0    -0.49    21.67    -8.27    -382.8     10.06    -11.18     1.629      22542    0    0    0    0    1
2016 10 14  1 53  0    0    -0.45    21.70    -8.17    -382.5      8.79    -11.18     1.635      22919    0    0    0    0    2
2016 10 14  1 54  0    0    -0.38    21.75    -8.03    -382.0      8.34    -11.60     1.639      23881    0    0    0    0    2
2016 10 14  1 55  0    0    -0.33    21.84    -7.79    -381.6      8.50    -13.23     1.638      23854    0    0    0    0    1
2016 10 14  1 56  0    0    -0.28    21.94    -7.54    -380.9      7.23    -15.14     1.631      23509    0    0    0    0    0
2016 10 14  1 57  0    0    -0.24    21.97    -7.44    -379.7      6.61    -16.10     1.623      20631    0    0    0    0    0
2016 10 14  1 58  0    0    -0.20    22.03    -7.24    -379.2      6.63    -13.99     1.601      19543    0    0    0    0    0
2016 10 14  1 59  0    0    -0.17    22.08    -7.03    -379.7      5.93    -13.19     1.564      19401    0    0    0    0    0
2016 10 14  2  0  0    0    -0.10    22.13    -6.74    -380.6      5.10    -16.77     1.566      22108    0    0    0    0    0
2016 10 14  2  1  0    0    -0.13    22.13    -6.73    -380.6      5.59    -18.80     1.580      22896    0    0    0    0    0
2016 10 14  2  2  0    0    -0.54    22.23    -6.28    -381.5      7.59    -18.88     1.653      27997    0    0    0    0    0
2016 10 14  2  3  0    0    -0.14    22.05    -6.76    -385.5      8.66    -17.83     1.772      32486    0    0    0    0    0
2016 10 14  2  4  0    0     0.19    21.65    -7.93    -388.1      7.56    -17.32     2.068      32515    0    0    0    0    0
2016 10 14  2  5  0    0     0.20    21.52    -8.27    -388.0      6.59    -16.14     2.286      32934    0    0    0    0    0
2016 10 14  2  6  0    0     0.44    21.51    -8.27    -388.1      6.17    -13.91     2.337      32569    0    0    0    0    0
2016 10 14  2  7  0    0     0.53    21.52    -8.22    -395.9      8.88     -1.28     2.283      27535    0    0    0    0    0
2016 10 14  2  8  0    0     0.72    21.45    -8.35    -397.2      4.35      1.73     2.367      32026    0    0    0    0    0
2016 10 14  2  9  0    0     0.98    21.37    -8.58    -397.1      2.36      2.92     2.350      33660    0    0    0    0    0
2016 10 14  2 10  0    0     1.03    21.41    -8.59    -396.6      2.90      2.76     2.326      32892    0    0    0    0    0
2016 10 14  2 11  0    0     0.97    21.49    -8.38    -395.9      4.34      1.84     2.267      29761    0    0    0    0    0
2016 10 14  2 12  0    0     0.94    21.59    -8.16    -395.1      5.62      1.20     2.226      29761    0    0    0    0    0
2016 10 14  2 13  0    0     1.05    21.87    -6.83    -394.9      5.47      1.05     2.216      30890    0    0    0    0    0
2016 10 14  2 14  0    0     1.11    21.88    -6.85    -394.9      4.52      1.73     2.299      32074    0    0    0    0    0
2016 10 14  2 15  0    0     0.83    21.88    -6.72    -393.5      4.25      1.34     2.344      32094    0    0    0    0    0
2016 10 14  2 16  0    0     0.38    21.93    -6.64    -392.3      4.02      0.94     2.399      37388    0    0    0    0    0
2016 10 14  2 17  0    0    -0.33    21.97    -6.77    -391.6      3.38      1.27     2.480      40579    0    0    0    0    0
2016 10 14  2 18  0    0    -0.98    21.99    -6.79    -391.2      2.66      2.62     2.533      40693    0    0    0    0    0
2016 10 14  2 19  0    0    -1.31    22.03    -6.55    -391.2      2.16      3.94     2.529      40788    0    0    0    0    0
2016 10 14  2 20  0    0    -1.50    22.09    -6.26    -391.4      2.33      3.93     2.500      40795    0    0    0    0    0
2016 10 14  2 21  0    0    -1.74    22.14    -6.05    -392.0      2.86      3.12     2.415      40729    0    0    0    0    0
2016 10 14  2 22  0    0    -1.92    22.15    -5.87    -392.4      2.02      2.75     2.326      40594    0    0    0    0    0
2016 10 14  2 23  0    0    -2.03    22.15    -5.70    -392.9      0.24      2.60     2.309      40335    0    0    0    0    0
2016 10 14  2 24  0    0    -2.21    22.14    -5.61    -394.3     -0.63      3.92     2.342      40003    0    0    0    0    0
2016 10 14  2 25  0    0    -2.35    22.13    -5.60    -395.2      1.06      7.58     2.344      39639    0    0    0    0    0
2016 10 14  2 26  0    0    -2.51    22.11    -5.54    -395.1      2.07     10.26     2.282      39304    0    0    0    0    0
2016 10 14  2 27  0    0    -2.57    22.10    -5.22    -395.1      3.93     11.81     2.177      38918    0    0    0    0    0
2016 10 14  2 28  0    0    -2.48    22.10    -5.22    -395.1      5.75     12.21     2.052      38653    0    0    0    0    0
2016 10 14  2 29  0    0    -2.38    22.10    -5.13    -394.0      6.37     12.77     2.017      38409    0    0    0    0    0
2016 10 14  2 30  0    0    -2.32    22.09    -5.09    -392.5      9.93     13.88     2.080      38094    0    0    0    0    0
2016 10 14  2 31  0    0    -2.29    22.08    -5.02    -390.6     12.35     14.69     2.129      37733    0    0    0    0    0
2016 10 14  2 32  0    0    -2.30    22.09    -4.91    -388.5     13.15     14.69     2.145      37349    0    0    0    0    0
2016 10 14  2 33  0    0    -2.42    22.12    -4.73    -386.2     12.65     12.36     2.141      36972    0    0    0    0    0
2016 10 14  2 34  0    0    -2.62    22.17    -4.57    -384.7     12.41      9.74     2.134      36599    0    0    0    0    0
2016 10 14  2 35  0    0    -2.81    22.21    -4.42    -383.9     12.18      7.92     2.112      36205    0    0    0    0    0
2016 10 14  2 36  0    0    -2.90    22.22    -4.30    -383.4     11.80      6.91     2.059      35784    0    0    0    0    0
2016 10 14  2 37  0    0    -2.92    22.23    -4.13    -382.9     10.64      6.05     1.979      35357    0    0    0    0    0
2016 10 14  2 38  0    0    -3.06    22.24    -3.82    -382.4      8.14      5.59     1.891      34941    0    0    0    0    0
2016 10 14  2 39  0    0    -3.39    22.27    -3.58    -381.8      5.04      4.72     1.807      34562    0    0    0    0    0
2016 10 14  2 40  0    0    -3.00    22.31    -3.35    -380.9      1.11      3.60     1.680      34215    0    0    0    0    0
2016 10 14  2 41  0    0    -3.16    22.36    -3.15    -379.4     -5.87      2.91     1.591      33646    0    0    0    0    0
2016 10 14  2 42  0    0    -3.28    22.42    -2.92    -378.1    -11.13      2.79     1.532      33013    0    0    0    0    0
2016 10 14  2 43  0    0    -3.34    22.46    -2.76    -376.6    -13.57      2.50     1.511      32365    0    0    0    0    0
2016 10 14  2 44  0    0    -3.37    22.47    -2.65    -374.9    -14.00      1.58     1.519      31707    0    0    0    0    0
2016 10 14  2 45  0    0    -3.42    22.47    -2.56    -373.1    -13.49     -0.53     1.549      31012    0    0    0    0    0
2016 10 14  2 46  0    0    -3.42    22.46    -2.39    -371.2    -13.29     -1.87     1.576      30282    0    0    0    0    0
2016 10 14  2 47  0    0    -3.40    22.44    -2.33    -369.6    -15.26     -2.24     1.559      29483    0    0    0    0    0
2016 10 14  2 48  0    0    -3.33    22.42    -2.42    -368.9    -19.23     -1.80     1.503      28634    0    0    0    0    0
2016 10 14  2 49  0    0    -3.22    22.39    -2.54    -368.9    -21.84     -2.15     1.485      27876    0    0    0    0    0
2016 10 14  2 50  0    0    -3.21    22.37    -2.53    -368.4    -21.61     -4.08     1.526      27296    0    0    0    0    0
2016 10 14  2 51  0    0    -3.32    22.36    -2.48    -366.9    -19.95     -6.90     1.590      26816    0    0    0    0    0
2016 10 14  2 52  0    0    -3.41    22.35    -2.31    -365.4    -18.56     -8.48     1.637      26331    0    0    0    0    0
2016 10 14  2 53  0    0    -3.50    22.32    -2.26    -364.2    -17.97     -9.06     1.656      25827    0    0    0    0    0
2016 10 14  2 54  0    0    -3.55    22.30    -2.27    -362.8    -18.19     -9.16     1.656      25342    0    0    0    0    0
2016 10 14  2 55  0    0    -3.54    22.28    -2.29    -361.3    -18.96     -9.18     1.639      24894    0    0    0    0    0
2016 10 14  2 56  0    0    -3.43    22.28    -2.28    -360.2    -20.08     -9.25     1.579      24494    0    0    0    0    0
2016 10 14  2 57  0    0    -3.35    22.28    -2.22    -359.5    -20.83     -9.24     1.461      24024    0    0    0    0    0
2016 10 14  2 58  0    0    -3.27    22.26    -2.23    -359.2    -20.47     -9.99     1.458      23290    0    0    0    0    0
2016 10 14  2 59  0    0    -3.00    22.22    -2.37    -359.6    -20.70    -10.91     1.701      22086    0    0    0    0    1
2016 10 14  3  0  0    0    -2.74    22.20    -2.46    -359.4    -21.10    -10.81     1.747      20769    0    0    0    0    1
2016 10 14  3  1  0    0    -2.64    22.19    -2.47    -359.2    -21.21    -10.95     1.762      19367    0    0    0    0    1
2016 10 14  3  2  0    0    -2.59    22.19    -2.44    -359.0    -21.72    -13.65     1.771      17950    0    0    0    0    1
2016 10 14  3  3  0    0    -2.54    22.17    -2.24    -358.8    -22.52    -13.73     1.713      16495    0    0    0    0    1
2016 10 14  3  4  0    0    -2.57    22.15    -2.37    -360.2    -23.02     -3.94     1.638      16799    0    0    0    0    0
2016 10 14  3  5  0    0    -2.40    22.11    -2.86    -358.9    -23.08     -3.38     1.656      17963    0    0    0    0    0
2016 10 14  3  6  0    0    -2.36    22.08    -3.02    -358.1    -22.99     -3.10     1.687      18334    0    0    0    0    0
2016 10 14  3  7  0    0    -2.36    22.07    -3.04    -357.5    -22.33     -2.27     1.712      17598    0    0    0    0    0
2016 10 14  3  8  0    0    -2.36    22.04    -3.11    -357.0    -20.68     -0.93     1.735      16173    0    0    0    0    0
2016 10 14  3  9  0    0    -2.33    22.01    -3.18    -356.7    -18.37      0.63     1.778      14876    0    0    0    0    0
2016 10 14  3 10  0    0    -2.11    22.00    -3.18    -358.1    -17.17      2.27     1.856      14306    0    0    0    0    0
2016 10 14  3 11  0    0    -1.87    21.99    -3.16    -364.5    -17.45      6.35     1.953      14076    0    0    0    0    0
2016 10 14  3 12  0    0    -1.59    21.95    -3.33    -365.8    -16.76     10.21     2.022      15360    0    0    0    0    0
2016 10 14  3 13  0    0    -1.47    21.93    -3.72    -365.6    -16.50     12.78     2.062      15611    0    0    0    0    0
2016 10 14  3 14  0    0    -1.43    21.92    -3.81    -364.4    -16.26     14.69     2.077      15611    0    0    0    0    1
2016 10 14  3 15  0    0    -1.35    21.93    -3.63    -363.5    -16.14     15.46     2.078      15109    0    0    0    0    1
2016 10 14  3 16  0    0    -1.18    21.98    -3.27    -363.3    -16.21     15.15     2.070      13995    0    0    0    0    1
2016 10 14  3 17  0    0    -1.03    22.04    -2.99    -363.6    -16.18     13.36     2.046      13315    0    0    0    0    1
2016 10 14  3 18  0    0    -1.01    22.04    -2.79    -363.7    -15.93     10.09     2.020      13596    0    0    0    0    0
2016 10 14  3 19  0    0    -1.00    22.03    -2.59    -363.7    -15.77      8.17     2.026      14543    0    0    0    0    0
2016 10 14  3 20  0    0    -0.99    22.01    -2.46    -363.3    -15.80      7.93     2.069      15262    0    0    0    0    0
2016 10 14  3 21  0    0    -0.98    21.99    -2.41    -362.5    -15.85      8.42     2.122      15346    0    0    0    0    0
2016 10 14  3 22  0    0    -0.96    21.97    -2.44    -361.8    -15.83      9.68     2.174      15287    0    0    0    0    0
2016 10 14  3 23  0    0    -0.88    21.94    -2.54    -362.3    -15.91     12.42     2.249      15049    0    0    0    0    0
2016 10 14  3 24  0    0    -0.73    21.90    -2.70    -367.7    -16.39     19.20     2.280      15955    0    0    0    0    0
2016 10 14  3 25  0    0    -0.64    21.88    -2.74    -367.1    -16.86     17.57     2.232      15968    0    0    0    0    0
2016 10 14  3 26  0    0    -0.51    21.85    -2.84    -366.2    -18.08     15.87     2.198      16369    0    0    0    0    0
2016 10 14  3 27  0    0    -0.40    21.82    -2.85    -365.5    -19.25     14.52     2.156      18683    0    0    0    0    0
2016 10 14  3 28  0    0    -0.33    21.81    -2.71    -364.8    -20.06     13.75     2.124      19581    0    0    0    0    0
2016 10 14  3 29  0    0    -0.27    21.83    -2.35    -364.5    -20.38     13.05     2.173      19713    0    0    0    0    0
2016 10 14  3 30  0    0    -0.25    21.86    -1.90    -364.5    -20.75     13.61     2.230      19511    0    0    0    0    0
2016 10 14  3 31  0    0    -0.31    21.87    -1.55    -364.7    -21.24     14.92     2.215      18956    0    0    0    0    0
2016 10 14  3 32  0    0    -0.38    21.85    -1.17    -365.1    -21.25     15.70     2.157      16839    0    0    0    0    0
2016 10 14  3 33  0    0    -0.42    21.84    -0.76    -365.3    -21.16     15.65     2.077      16122    0    0    0    0    0
2016 10 14  3 34  0    0    -0.55    21.81    -0.30    -365.2    -22.27     15.20     2.000      16100    0    0    0    0    0
2016 10 14  3 35  0    0    -0.61    21.77     0.10    -365.4    -23.58     13.63     1.960      16093    0    0    0    0    0
2016 10 14  3 36  0    0    -0.58    21.74     0.22    -365.7    -24.08     13.15     1.948      16622    0    0    0    0    0
2016 10 14  3 37  0    0    -0.50    21.71     0.26    -365.5    -24.55     15.06     1.938      17056    0    0    0    0    0
2016 10 14  3 38  0    0    -0.48    21.67     0.27    -365.5    -24.97     17.04     1.930      18215    0    0    0    0    0
2016 10 14  3 39  0    0    -0.50    21.65     0.27    -365.9    -25.03     17.38     1.936      20484    0    0    0    0    0
2016 10 14  3 40  0    0    -0.54    21.61     0.28    -366.3    -25.10     18.07     1.963      23080    0    0    0    0    0
2016 10 14  3 41  0    0    -0.48    21.59     0.34    -366.3    -23.73     18.12     1.959      23297    0    0    0    0    0
2016 10 14  3 42  0    0    -0.55    21.57     0.35    -365.3    -22.53     16.58     1.964      20983    0    0    0    0    0
2016 10 14  3 43  0    0    -0.56    21.55     0.18    -363.9    -22.08     13.69     1.983      18574    0    0    0    0    0
2016 10 14  3 44  0    0    -0.55    21.52     0.05    -362.5    -21.72     10.66     1.996      16586    0    0    0    0    0
2016 10 14  3 45  0    0    -0.55    21.48     0.11    -361.6    -20.91      8.28     1.996      15454    0    0    0    0    0
2016 10 14  3 46  0    0    -0.56    21.46     0.33    -361.3    -19.54      6.56     2.021      15799    0    0    0    0    0
2016 10 14  3 47  0    0    -0.56    21.46     0.73    -361.0    -17.83      5.69     2.072      18248    0    0    0    0    0
2016 10 14  3 48  0    0    -0.55    21.41     1.02    -361.5    -18.01      5.90     2.105      19149    0    0    0    0    0
2016 10 14  3 49  0    0    -0.51    21.38     0.95    -361.9    -19.98      6.42     2.149      19771    0    0    0    0    0
2016 10 14  3 50  0    0    -0.48    21.36     0.84    -361.8    -22.34      5.86     2.184      19814    0    0    0    0    0
2016 10 14  3 51  0    0    -0.50    21.35     0.87    -361.3    -23.93      4.78     2.208      19672    0    0    0    0    0
2016 10 14  3 52  0    0    -0.54    21.34     0.94    -360.6    -25.75      3.87     2.185      18726    0    0    0    0    0
2016 10 14  3 53  0    0    -0.58    21.33     1.02    -360.2    -26.01      3.06     2.198      17754    0    0    0    0    0
2016 10 14  3 54  0    0    -0.65    21.28     1.17    -360.2    -25.80      2.45     2.183      17608    0    0    0    0    0
2016 10 14  3 55  0    0    -0.64    21.24     1.33    -360.5    -26.10      2.16     2.168      17603    0    0    0    0    0
2016 10 14  3 56  0    0    -0.59    21.21     1.48    -360.3    -26.34      2.64     2.154      18033    0    0    0    0    0
2016 10 14  3 57  0    0    -0.54    21.20     1.43    -359.0    -26.00      5.43     2.085      18047    0    0    0    0    0
2016 10 14  3 58  0    0    -0.62    21.18     1.25    -357.9    -25.25      9.24     2.045      18047    0    0    0    0    0
2016 10 14  3 59  0    0    -0.70    21.15     1.09    -357.7    -24.68     12.56     2.024      18055    0    0    0    0    0
2016 10 14  4  0  0    0    -0.66    21.09     1.06    -358.3    -24.51     12.22     2.039      18254    0    0    0    0    0
2016 10 14  4  1  0    0    -0.63    21.07     1.09    -359.1    -24.33      8.56     2.089      18583    0    0    0    0    0
2016 10 14  4  2  0    0    -0.66    20.98     1.07    -358.7    -24.53      7.78     2.246      18650    0    0    0    0    0
2016 10 14  4  3  0    0    -0.91    20.95     0.79    -358.5    -25.23      9.91     2.529      18667    0    0    0    0    0
2016 10 14  4  4  0    0    -1.07    20.95     0.57    -358.9    -25.92     13.06     2.644      18674    0    0    0    0    0
2016 10 14  4  5  0    0    -0.22    20.74     0.96    -363.6    -24.59     14.00     2.373      18290    0    1    1    1    1
2016 10 14  4  6  0    0    -0.28    20.68     1.56    -364.0    -24.81     13.59     2.420      18679    0    1    1    1    1
2016 10 14  4  7  0    0    -0.06    20.71     2.35    -363.9    -25.07     12.42     2.538      19580    0    1    1    1    1
2016 10 14  4  8  0    0     0.25    20.66     2.68    -364.3    -25.53     11.37     2.630      21066    0    1    1    1    1
2016 10 14  4  9  0    0     0.29    20.61     2.59    -364.1    -26.21      9.96     2.672      23008    0    0    0    0    0
2016 10 14  4 10  0    0     0.26    20.61     2.53    -363.5    -26.81      8.88     2.677      24363    0    0    0    0    0
2016 10 14  4 11  0    0     0.21    20.62     2.40    -363.1    -26.81      8.20     2.688      25035    0    0    0    0    0
2016 10 14  4 12  0    0     0.30    20.63     2.10    -362.9    -26.11      7.45     2.747      25383    0    0    0    0    0
2016 10 14  4 13  0    0     0.46    20.63     1.87    -362.8    -25.55      7.50     2.821      25024    0    0    0    0    0
2016 10 14  4 14  0    0     0.41    20.63     1.61    -362.1    -25.48      8.41     2.867      23870    0    0    0    0    0
2016 10 14  4 15  0    0     0.25    20.62     1.54    -360.8    -25.51      9.33     2.872      22323    0    0    0    0    0
2016 10 14  4 16  0    0     0.50    20.58     1.50    -362.1    -24.66      8.13     2.859      22611    0    0    0    0    0
2016 10 14  4 17  0    0     0.64    20.56     1.37    -362.5    -23.44      8.61     2.853      23785    0    0    0    0    0
2016 10 14  4 18  0    0     0.47    20.55     1.36    -361.7    -22.51     11.59     2.861      24383    0    0    0    0    0
2016 10 14  4 19  0    0     0.47    20.55     1.23    -362.7    -20.43     11.88     2.837      23860    0    0    0    0    0
2016 10 14  4 20  0    0     0.34    20.56     1.10    -365.6    -19.10      7.63     2.862      22626    0    0    0    0    0
