MIDL 32Re, 2012-04 (nT, km/s, cm^-3, K)

#COORDINATES
GSM                     Earth orbital motion included

year month day hour minute Bx By Bz Ux Uy Uz rho T B_interp Ux_interp Uyz_interp rho_interp T_interp
#START
2012  4 23  5 29    -3.06    -7.79    -5.41    -389.4     -2.58    -10.46    17.145     124749    0    0    0    0    0
2012  4 23  5 30    -2.20    -6.72    -7.09    -389.5     -1.90    -14.05    16.800     117377    0    0    0    0    0
2012  4 23  5 31    -0.97    -6.51    -8.19    -388.8     -0.37    -16.64    16.559     108795    0    0    0    0    0
2012  4 23  5 32    -0.20    -7.59    -7.30    -387.7      1.48    -18.55    16.771     105248    0    0    0    0    0
2012  4 23  5 33     0.15    -9.03    -5.22    -386.2      2.51    -21.82    17.459     108161    0    0    0    0    0
2012  4 23  5 34     0.22   -11.50    -2.39    -386.2     -0.22    -22.31    19.198     123020    0    0    0    0    0
2012  4 23  5 35     0.56   -12.13    -0.73    -386.1     -3.20    -20.04    19.105     121290    0    0    0    0    0
2012  4 23  5 36     0.38   -12.43    -1.17    -385.8     -5.34    -17.13    18.563     110717    0    0    0    0    0
2012  4 23  5 37     0.15   -12.11    -1.94    -386.8     -9.41    -16.67    18.224     112041    0    0    0    0    1
2012  4 23  5 38     0.11   -12.01    -3.20    -386.8    -11.12    -15.29    17.893     118352    0    0    0    0    2
2012  4 23  5 39    -0.01   -11.90    -4.22    -387.0    -10.84    -15.63    18.087     128038    0    0    0    0    2
2012  4 23  5 40    -0.11   -11.72    -4.27    -387.4     -9.65    -16.84    18.911     138468    0    0    0    0    1
2012  4 23  5 41    -0.27   -11.09    -4.40    -388.4     -8.31    -17.30    20.100     152604    0    0    0    0    0
2012  4 23  5 42    -0.21   -10.37    -4.58    -388.8     -7.96    -15.38    20.650     161169    0    0    0    0    0
2012  4 23  5 43    -0.27   -10.01    -4.94    -388.4     -9.10    -13.25    20.683     161169    0    0    0    0    0
2012  4 23  5 44    -0.43    -9.71    -5.21    -387.9    -10.00    -12.38    20.998     162884    0    0    0    0    0
2012  4 23  5 45    -0.27    -9.49    -5.10    -388.0    -10.02    -12.38    21.483     165568    0    0    0    0    0
2012  4 23  5 46     0.46    -9.01    -5.17    -388.0     -8.73    -11.78    21.582     158279    0    0    0    0    0
2012  4 23  5 47     0.93    -8.38    -5.66    -387.8     -7.44    -10.64    21.602     143618    0    0    0    0    0
2012  4 23  5 48     0.45    -8.02    -6.06    -387.1     -8.56     -9.92    21.613     135766    0    0    0    0    0
2012  4 23  5 49     0.24    -7.28    -6.32    -386.2    -11.20     -9.37    21.664     133441    0    0    0    0    0
2012  4 23  5 50    -0.65    -5.95    -6.62    -386.3    -11.27     -9.39    21.812     134739    0    0    0    0    0
2012  4 23  5 51    -1.74    -3.12    -6.90    -387.4    -11.51     -9.44    21.717     146463    0    0    0    0    0
2012  4 23  5 52    -1.67    -2.48    -7.52    -388.9    -12.93     -9.07    21.508     157672    0    0    0    0    0
2012  4 23  5 53    -1.37    -3.10    -7.53    -389.1    -14.18     -9.35    21.497     158772    0    0    0    0    0
2012  4 23  5 54    -1.12    -3.35    -7.40    -388.8    -14.85     -9.85    21.386     159449    0    0    0    0    0
2012  4 23  5 55    -1.08    -3.63    -3.48    -388.9    -15.20    -12.16    21.105     156827    0    0    0    0    0
2012  4 23  5 56    -1.27    -3.97    -0.15    -389.2    -14.62    -13.60    20.851     150970    0    0    0    0    0
2012  4 23  5 57    -1.46    -4.49    -0.59    -389.1    -14.89    -12.38    20.788     148353    0    0    0    0    0
2012  4 23  5 58    -1.39    -5.36    -1.36    -389.0    -15.92    -11.84    20.923     152384    0    0    0    0    0
