Initial OMNI file

#COORDINATES
GSE

year mo dy hr mn sc msc Bx By Bz Ux Uy Uz Rho T
#START
2017 09 06 22 10 00 000        -0.67        -2.64         0.79      -406.50       -15.20        27.80         2.54     23959.00
2017 09 06 22 11 00 000        -0.89        -2.59         0.69      -406.50       -15.20        27.80         2.54     23959.00
2017 09 06 22 12 00 000        -1.03        -2.50         0.74     99999.90     99999.90     99999.90       999.99  10000000.00
2017 09 06 22 13 00 000        -0.89        -2.55         0.08      -397.50       -15.30        24.40         2.31     19602.00
2017 09 06 22 14 00 000        -0.59        -2.64         0.32      -402.60       -13.70        16.20         2.30     19958.00
2017 09 06 22 15 00 000        -1.42        -2.29        -1.08      -409.80       -11.40         4.80         2.28     20459.00
2017 09 06 22 16 00 000        -1.51        -2.56         0.09     99999.90     99999.90     99999.90       999.99  10000000.00
2017 09 06 22 17 00 000        -1.51        -2.49        -0.26     99999.90     99999.90     99999.90       999.99  10000000.00
2017 09 06 22 18 00 000        -1.27        -2.57        -0.07     99999.90     99999.90     99999.90       999.99  10000000.00
2017 09 06 22 19 00 000        -0.56        -1.80        -1.74      -406.60        -7.80         9.30         2.55     21880.00
2017 09 06 22 20 00 000        -0.66        -2.31        -0.84      -387.50         5.40        -5.60         2.23     18441.00
