Corrected IMF based on L1.dat
yr mo dy hr mn sc ms bx by bz ux uy uz rho T
#START
2010 04 04 22 22 24 325       2.22       4.74      -4.22    -505.96      13.57     -48.58       2.95     95484.14
2010 04 04 22 23 44 560       1.92       5.01      -3.97    -502.06      14.62     -45.90       2.85     94220.36
2010 04 04 22 24 36 217       2.03       4.12      -4.85    -503.66      14.73     -45.33       2.62    100951.32
2010 04 04 22 25 46 852       2.53       4.86      -3.36    -501.62       6.05     -50.60       2.89     93121.76
2010 04 04 22 27 23 177       2.94       4.49      -3.87    -494.78      -4.83     -47.81       2.79     85584.30
2010 04 04 22 28 09  80       2.37       5.04      -3.55    -497.42       9.57     -45.66       2.86     92583.94
2010 04 04 22 29 00 316       5.47       2.36      -2.95    -499.07      10.70     -41.07       3.05     88126.96
2010 04 04 22 31 54 447       5.78       2.01      -2.50    -478.39      -4.03     -30.99       3.12     93350.50
2010 04 04 22 33 43 319       3.98       3.93      -3.22    -491.07      -0.88     -32.93       2.82    119413.62
2010 04 04 22 34 36 141       3.81       4.00      -3.17    -492.39      -2.28     -30.81       2.84    132210.10
2010 04 04 22 36 02 376       4.30       3.34      -3.47    -487.61      -7.51     -28.54       2.92    128973.48
2010 04 04 22 36 47 390       3.11       4.37      -3.17    -490.32      -1.77     -28.79       3.06    121400.59
2010 04 04 22 37 11 190       2.70       5.08      -2.71    -497.02       6.82     -29.14       3.12    119310.95
2010 04 04 22 38 03 298       2.15      -3.09      -4.84    -498.50     -17.55     -27.92       3.12    115497.59
2010 04 04 22 39 12 209       2.90      -0.15      -5.81    -496.83     -52.13     -33.76       3.20    105917.38
2010 04 04 22 40 08 281       2.47       2.20      -5.52    -497.57     -31.23     -45.51       3.17    101776.79
2010 04 04 22 40 56 212       1.76       2.35      -5.67    -499.84     -14.98     -47.50       3.13     99301.74
2010 04 04 22 41 19 423       1.73       1.13      -6.14    -506.92     -22.58     -53.31       3.34     93262.80
2010 04 04 22 42 29 973       1.83       2.27      -5.85    -504.87     -32.63     -54.11       3.24     96007.63
2010 04 04 22 43 13 565       1.85       2.89      -5.62    -508.06     -14.38     -53.39       3.01     91014.35
2010 04 04 22 44 18 690       1.51       3.08      -5.57    -507.06      -1.79     -50.18       3.20     95855.00
2010 04 04 22 45 09 269       1.02       3.63      -4.98    -508.91      -4.87     -49.06       3.23     96114.60
2010 04 04 22 46 07 947       1.70       2.72      -5.71    -509.17      -9.17     -52.06       3.06     82588.06
2010 04 04 22 46 58 386       0.89       3.01      -5.68    -511.05     -13.66     -54.92       3.27     84164.45
2010 04 04 22 48 04 445       1.57       3.25      -5.36    -509.86      -9.44     -53.05       3.19     98566.61
2010 04 04 22 49 11  56      -1.54       4.74      -4.16    -508.56      -7.66     -51.22       3.23    104041.41
2010 04 04 22 50 15 144      -0.60       3.93      -5.04    -507.75      -8.37     -50.09       3.37    104017.56
2010 04 04 22 51 19 249       1.39       2.62      -5.68    -506.95      -9.08     -48.97       3.51    103993.72
2010 04 04 22 52 47 685       2.91       2.61      -5.01    -501.47     -13.11     -46.29       3.46    108776.09
2010 04 04 22 53 58 814       1.61       3.33      -5.24    -499.35     -13.84     -45.79       3.28    113079.98
2010 04 04 22 54 27 809       1.79       3.48      -5.05    -505.29      -5.94     -48.70       3.30    108344.02
2010 04 04 22 55 24 551       1.74       3.62      -5.05    -505.92      -2.24     -48.60       3.44    104928.69
2010 04 04 22 56 13 228       1.57       3.85      -4.97    -508.13      -3.25     -48.96       3.39    108649.42
2010 04 04 22 57 35 252       1.35       4.56      -4.44    -503.85       1.24     -45.24       3.23    105823.78
2010 04 04 22 58 07 434       1.20       4.81      -4.15    -509.27       7.38     -44.10       3.34    101245.25
2010 04 04 22 59 00 557       1.67       4.95      -3.75    -510.62       5.93     -44.15       3.21     95806.65
2010 04 04 23 00 21 127       1.24       4.73      -4.21    -506.59       7.05     -42.43       3.55    109437.15
2010 04 04 23 01 23 224       1.66       4.43      -4.33    -506.18       7.03     -41.73       3.15     97799.95
2010 04 04 23 02 32  17       2.05       5.14      -3.25    -504.47       5.67     -41.77       3.15    104314.40
2010 04 04 23 03 24 248       1.97       4.69      -3.53    -505.98       7.19     -43.43       3.38    109068.34
2010 04 04 23 03 48 100       0.15       3.30      -5.53    -513.10      -9.69     -49.50       3.29     95181.48
2010 04 04 23 04 45 799      -0.13       3.12      -5.62    -513.56      -8.53     -50.32       3.16     91383.45
2010 04 04 23 06 01 483       1.12       3.51      -5.26    -510.44      -5.67     -48.58       3.05     95594.43
2010 04 04 23 07 08 262       0.60       3.38      -5.56    -509.10     -12.16     -49.23       3.06     96070.38
2010 04 04 23 07 36 620      -0.33       4.17      -4.95    -515.40     -10.37     -48.29       3.05     88354.84
2010 04 04 23 08 22 629       1.17       4.52      -4.55    -518.24      -4.62     -46.70       3.04     85109.03
2010 04 04 23 10 12 759       1.18       4.94      -3.97    -508.22      -4.29     -45.85       3.16     94000.19
2010 04 04 23 11 35 335       1.49       5.12      -3.56    -503.83       3.68     -42.30       3.23     97155.27
2010 04 04 23 12 23 239       1.46       4.55      -4.37    -506.18       4.46     -46.47       3.36     93717.65
2010 04 04 23 13 27 912       1.26       4.42      -4.46    -505.27       4.42     -46.58       3.01     96005.57
2010 04 04 23 14 40 776       1.85       3.58      -5.06    -502.79       6.05     -43.84       2.88     95550.91
2010 04 04 23 15 15 435       0.21       4.39      -4.45    -507.70       6.28     -42.83       3.03     94945.00
2010 04 04 23 15 47 904      -3.05       1.90      -5.20    -538.29     -18.91     -42.82       2.75     85948.38
2010 04 04 23 17 18 784      -1.63       3.79      -4.97    -531.59      -7.89     -47.49       2.95     85480.90
2010 04 04 23 18 14 548      -2.19       3.99      -4.59    -532.50      -8.26     -47.36       3.08     86665.94
2010 04 04 23 19 13 243      -1.87       4.26      -4.61    -532.78      -3.13     -43.78       2.97     88492.51
2010 04 04 23 20 35 246      -1.06       3.96      -5.08    -528.08       0.51     -45.57       2.98     89030.74
2010 04 04 23 22 05 616      -0.94       5.22      -3.72    -521.73       5.79     -44.04       3.06     95415.58
2010 04 04 23 23 37 374       0.43       5.78      -2.82    -515.25      15.89     -36.75       3.11    107417.17
2010 04 04 23 24 44 950      -0.72       6.18      -0.50    -513.73      20.71     -31.55       3.04    110461.75
2010 04 04 23 25 18 182      -1.04       6.18      -0.94    -519.15      18.11     -29.25       2.83    100966.52
2010 04 04 23 26 02 444      -0.08       5.50      -3.12    -522.39      15.50     -29.33       2.77     94075.14
2010 04 04 23 26 57 298      -0.48       5.53      -2.98    -523.46      11.80     -34.15       2.98     94146.68
2010 04 04 23 27 16 404       0.99       4.85      -4.04    -532.10       5.46     -35.03       2.86     95995.75
2010 04 04 23 29 29 383      -0.27       5.20      -3.91    -516.87       5.55     -38.39       3.21     99527.90
2010 04 04 23 30 18  79      -0.18       5.19      -3.85    -519.17       5.01     -37.70       3.03     95929.09
2010 04 04 23 31 54 779       1.45       4.93      -4.12    -511.77       9.78     -38.54       2.97     96592.41
2010 04 04 23 33 36 259       1.85       4.53      -4.41    -503.66       8.03     -38.68       2.96     94266.78
2010 04 04 23 35 06 962       2.24       3.77      -5.07    -497.81      -8.46     -44.05       2.92    100839.60
2010 04 04 23 36 12 455       0.99       4.61      -4.25    -496.78     -12.14     -44.60       3.07    101031.85
2010 04 04 23 36 29  84       1.28       3.99      -4.92    -505.04      -3.29     -43.91       3.53     99995.24
2010 04 04 23 36 38 114      -0.24       3.87      -4.54    -515.10      -7.99     -44.49       3.79    138206.85
2010 04 04 23 37 40 878       1.34       4.15      -4.55    -514.55      -2.50     -40.54       3.40    134922.93
2010 04 04 23 38 24 888      -0.46       3.88      -4.87    -517.78       0.87     -43.36       3.35    111469.81
2010 04 04 23 39 28 811       1.49       3.96      -4.73    -516.98       0.24     -46.72       3.48    104131.63
2010 04 04 23 41 21 574       2.33       2.80      -5.16    -506.50       1.93     -44.81       3.38    103890.41
2010 04 04 23 42 32 959       1.65       3.68      -4.77    -504.29      -0.69     -44.77       3.33    106832.89
2010 04 04 23 43 10 241       1.44       4.29      -4.57    -508.71       3.41     -41.85       3.07    105437.64
2010 04 04 23 44 13  96       3.94       1.29      -4.41    -508.15       3.77     -39.27       3.10    117069.07
2010 04 04 23 46 51 458       5.14       0.88      -2.93    -489.58     -21.22     -28.55       3.14    156274.41
2010 04 04 23 48 10  29       4.24       2.27      -3.73    -486.23     -15.13     -23.79       3.31    171667.05
2010 04 04 23 48 20 193       5.36       1.59      -1.97    -495.34      -5.24     -33.09       3.53    128477.44
2010 04 04 23 49 28 657       3.77      -0.58      -4.29    -493.77      -9.67     -29.67       3.12    137728.99
2010 04 04 23 50 03 669       3.69       0.37      -4.37    -498.43     -30.70     -35.19       3.11    137506.92
2010 04 04 23 51 53 284       4.68       1.14      -3.41    -489.25     -19.23     -25.63       2.91    162430.70
2010 04 04 23 53 24 953       4.25      -1.03      -3.83    -483.57     -24.56     -22.11       3.16    157933.84
2010 04 04 23 53 49 980       3.65       3.18      -3.61    -489.85     -14.33     -31.55       3.24    144019.80
2010 04 04 23 54 27 441       3.87       2.12      -4.00    -493.99      -9.06     -37.10       3.13    146041.63
2010 04 04 23 55 29 554       4.04       0.87      -4.11    -493.60     -14.48     -36.08       3.00    151490.38
2010 04 04 23 56 44 931       3.98       1.17      -4.29    -490.77     -23.62     -33.96       2.96    153484.92
2010 04 04 23 57 49 771       4.03       0.95      -4.19    -489.89     -23.02     -33.43       2.97    154952.24
2010 04 04 23 58 37 240       3.84       2.75      -3.78    -492.18     -11.57     -33.89       2.95    156591.97
2010 04 04 23 59 13 197       3.28       2.04      -4.02    -496.64      -5.16     -37.78       3.01    156001.88
2010 04 04 23 59 53 393       4.10       0.87      -3.99    -500.38      -8.31     -43.05       3.06    155867.31
2010 04 05 00 01 27 652       3.86       1.82      -3.63    -493.95     -10.96     -37.01       2.86    161483.12
2010 04 05 00 02 25 908       4.35       1.02      -3.50    -494.28     -11.52     -35.43       3.01    150622.22
2010 04 05 00 03 24 119       4.38       0.73      -3.61    -494.61     -21.13     -30.55       3.04    164896.58
2010 04 05 00 04 39 592       4.43       0.59      -3.68    -491.75     -23.00     -28.62       2.94    159496.28
2010 04 05 00 05 35 783       4.61       0.12      -3.33    -492.45     -24.75     -28.57       2.81    171041.97
2010 04 05 00 06 29 554       4.13       0.53      -3.69    -493.60     -21.57     -31.23       3.09    157720.20
2010 04 05 00 07 32 472       4.65       0.08      -3.15    -493.06     -25.02     -31.31       2.98    146809.24
2010 04 05 00 08 47 176       4.25       0.35      -3.71    -490.36     -22.77     -30.49       3.10    142396.95
2010 04 05 00 10 04 106       4.99      -0.69      -2.56    -487.29     -24.96     -24.65       2.97    134577.01
2010 04 05 00 11 11 233       4.89      -0.27      -2.93    -486.01     -27.27     -20.23       2.95    131837.70
2010 04 05 00 12 04 267       5.00      -0.28      -2.87    -487.26     -28.03     -17.68       2.96    129490.17
2010 04 05 00 13 05 111       4.98      -0.08      -2.88    -487.11     -27.33     -18.36       2.97    128446.26
2010 04 05 00 14 14 372       5.06      -0.74      -2.45    -485.45     -28.64     -15.43       2.99    131689.69
2010 04 05 00 15 20 559       5.23       0.39      -2.12    -484.35     -25.58     -12.93       2.99    131935.77
2010 04 05 00 16 21 261       5.51       0.63      -1.64    -484.22     -17.07     -13.95       3.05    129589.04
2010 04 05 00 17 17 529       5.21       1.11      -1.68    -484.89     -17.18      -6.78       3.11    132269.97
2010 04 05 00 18 26 633       5.46      -0.79      -1.07    -483.27     -18.62      -3.99       3.21    128816.91
2010 04 05 00 19 30 696       5.43      -1.07      -1.39    -482.55     -27.99       7.70       3.48    130791.31
2010 04 05 00 20 34 351       5.40      -1.11      -1.57    -481.90     -27.11      -1.21       3.35    127269.15
2010 04 05 00 21 28 581       5.29      -1.58      -1.68    -482.92     -28.21       0.86       3.39    108763.02
