Corrected IMF based on L1.dat
yr mo dy hr mn sc ms bx by bz ux uy uz rho T
#START
2018 04 19 04 17 15 662       1.68       0.17      -0.67    -291.30      17.50      -2.70       8.45     10256.00
2018 04 19 04 18 15 662       1.64       0.11      -0.76    -290.95      15.50      -2.80       8.43     10205.00
2018 04 19 04 19 25 672       1.59       0.03      -0.75    -290.60     -20.30       4.10       8.49     10234.00
2018 04 19 04 19 58 613       1.53       0.11      -0.78    -292.50      43.40      -6.40       8.55     10175.00
2018 04 19 04 21 51 635       1.48       0.30      -0.83    -288.80     -20.30       4.20       8.50     10113.00
2018 04 19 04 22 53  87       1.48       0.26      -0.75    -288.70     -10.03       4.10       8.42     10308.00
2018 04 19 04 23 25 672       1.49       0.35      -0.76    -290.60       0.23      -1.00       8.48     10627.00
2018 04 19 04 24 27 106       1.53       0.29      -0.78    -290.50      10.50      -2.10       8.29     10564.00
2018 04 19 04 25 45 838       1.48       0.37      -0.71    -289.20     -20.30       4.20       8.50     10893.00
2018 04 19 04 26 14 236       1.57       0.27      -0.63    -291.40       8.70       4.20       8.53     10907.00
2018 04 19 04 26 43 107       1.53       0.39      -0.65    -293.60      45.90      -7.40       8.75     10902.00
2018 04 19 04 27 45 918       1.52       0.48      -0.66    -293.40      45.40      -7.30       8.58     10790.00
2018 04 19 04 28 55 785       1.62       0.39      -0.75    -292.70      43.60      -7.20       8.37     10578.00
2018 04 19 04 29 52 961       1.61       0.52      -0.69    -292.90      46.70      -9.50       8.26     10346.00
2018 04 19 04 31 00  28       1.58       0.39      -0.72    -292.40      42.40      -7.10       8.33     10285.00
2018 04 19 04 31 52 961       1.63       0.40      -0.74    -292.90      45.30      -8.50       8.43     10176.00
2018 04 19 04 33 19 946       1.67       0.41      -0.69    -291.00     -20.30      -2.80       8.23     10244.00
2018 04 19 04 33 50 141       1.69       0.51      -0.68    -293.10      37.40      -6.50       8.71     13517.00
2018 04 19 04 34 47 324       1.70       0.42      -0.75    -293.30      40.90      -5.20       9.01     13687.00
2018 04 19 04 35 50 141       1.69       0.42      -0.78    -293.10      40.00      -5.30       9.03     13612.00
2018 04 19 04 36 54 372       1.66       0.43      -0.78    -292.80      40.70      -5.70       9.03     13570.00
2018 04 19 04 37 52 961       1.67       0.32      -0.73    -292.90      40.50      -5.10       9.34     13303.00
2018 04 19 04 38 57 198       1.60       0.38      -0.77    -292.60      40.30      -5.30       9.34     13186.00
2018 04 19 04 39 55 785       1.61       0.16      -0.72    -292.70      40.10      -5.30       9.42     13228.00
2018 04 19 04 40 54 372       1.59       0.10      -0.73    -292.80      40.30      -5.20       9.36     13241.00
2018 04 19 04 41 52 961       1.57       0.12      -0.72    -292.90      40.30      -4.30       9.45     13324.00
2018 04 19 04 42 54 372       1.59       0.09      -0.73    -292.80      40.30      -4.10       9.37     13338.00
2018 04 19 04 43 52 961       1.64       0.11      -0.71    -292.90      40.00      -4.60       9.32     13667.00
2018 04 19 04 44 54 372       1.71       0.31      -0.73    -292.80      40.60      -4.50       9.31     13286.00
2018 04 19 04 45 52 961       1.76       0.21      -0.66    -292.90      41.50      -5.10       9.35     13299.00
2018 04 19 04 46 55 785       1.65       0.30      -0.78    -292.70      40.00      -4.30       9.44     13122.00
2018 04 19 04 47 55 785       1.60       0.26      -0.77    -292.65      41.40      -4.20       9.47     13203.00
2018 04 19 04 48 57 198       1.63       0.43      -0.79    -292.60      40.90      -4.60       9.31     13159.00
2018 04 19 04 50 01 445       1.69       0.38      -0.68    -292.30      40.30      -5.40       9.12     12993.00
2018 04 19 04 50 51 550       1.63       0.35      -0.66    -293.00      40.60      -5.00       9.34     13532.00
2018 04 19 04 51 47 324       1.62       0.46      -0.68    -293.30      40.50      -5.35       9.23     13380.00
2018 04 19 04 53 00  28       1.71       0.52      -0.74    -292.40      40.50      -5.70       8.84     13162.00
2018 04 19 04 53 54 372       1.60       0.54      -0.67    -292.80      40.10      -5.10       9.18     13388.00
2018 04 19 04 54 51 550       1.69       0.47      -0.61    -293.00      41.00      -6.60       8.96     13420.00
2018 04 19 04 55 50 141       1.66       0.68      -0.76    -293.10      39.90      -4.90       8.99     13295.00
2018 04 19 04 56 52 961       1.73       0.74      -0.81    -292.90      39.80      -5.40       8.75     13397.00
2018 04 19 04 57 52 961       1.71       0.77      -0.79    -292.60      39.70      -5.80       8.70     13438.00
2018 04 19 04 59 01 445       1.49       0.90      -0.77    -292.30      39.60      -5.80       8.83     13455.00
2018 04 19 04 59 57 198       1.56       0.92      -0.83    -292.60      39.80      -5.70       8.71     13437.00
