MAG 16-second Averaged Interplanetary Magnetic Field Data, GSE
2018 237  0 16 36.699    1.933   -5.296    1.545
2018 237  0 16 52.699    1.942   -5.300    1.560
2018 237  0 17  8.699    1.990   -5.347    1.553
2018 237  0 17 24.699    1.933   -5.351    1.602
2018 237  0 17 40.699    1.825   -5.406    1.584
2018 237  0 17 56.699    1.831   -5.486    1.411
2018 237  0 18 12.699    1.918   -5.499    1.369
2018 237  0 18 28.699    1.916   -5.483    1.401
2018 237  0 18 44.699    1.955   -5.525    1.348
2018 237  0 19  0.699    1.994   -5.423    1.268
2018 237  0 19 16.699    2.012   -5.444    1.200
2018 237  0 19 32.699    2.046   -5.476    1.232
2018 237  0 19 48.698    2.028   -5.436    1.158
2018 237  0 20  4.698    1.873   -5.457    1.165
2018 237  0 20 20.698    1.960   -5.464    1.122
2018 237  0 20 36.698    1.923   -5.411    1.059
2018 237  0 20 52.698    1.940   -5.391    1.090
2018 237  0 21  8.698    1.937   -5.390    1.059
2018 237  0 21 24.698    1.919   -5.361    1.078
2018 237  0 21 40.698    1.886   -5.354    1.038
2018 237  0 21 56.698    1.908   -5.480    1.048
2018 237  0 22 12.698    1.986   -5.479    1.232
2018 237  0 22 28.698    1.957   -5.543    1.200
2018 237  0 22 44.698    1.974   -5.560    1.108
2018 237  0 23  0.698    1.933   -5.520    1.071
2018 237  0 23 16.698    1.926   -5.533    1.054
2018 237  0 23 32.698    2.054   -5.496    1.065
2018 237  0 23 48.698    1.989   -5.442    1.126
2018 237  0 24  4.698    1.855   -5.515    1.181
2018 237  0 24 20.698    1.903   -5.513    1.051
2018 237  0 24 36.698    1.907   -5.508    1.055
2018 237  0 24 52.698    1.957   -5.557    0.939
2018 237  0 25  8.698    1.908   -5.526    1.081
2018 237  0 25 24.698    1.952   -5.479    1.129
2018 237  0 25 40.698    1.883   -5.548    1.121
2018 237  0 25 56.698    1.822   -5.574    0.960
2018 237  0 26 12.698    1.782   -5.598    0.953
2018 237  0 26 28.698    1.986   -5.511    1.121
2018 237  0 26 44.698    1.939   -5.466    1.275
2018 237  0 27  0.698    1.997   -5.476    1.271
2018 237  0 27 16.698    2.007   -5.468    1.256
2018 237  0 27 32.698    2.017   -5.447    1.236
2018 237  0 27 48.698    2.177   -5.382    1.250
2018 237  0 28  4.698    2.046   -5.499    0.972
2018 237  0 28 20.697    1.991   -5.460    1.082
2018 237  0 28 36.697    2.411   -5.271    1.350
2018 237  0 28 52.697    2.512   -5.289    1.161
2018 237  0 29  8.697    2.456   -5.252    1.292
2018 237  0 29 24.697    2.396   -5.293    1.353
2018 237  0 29 40.697    2.497   -5.210    1.494
2018 237  0 29 56.697    2.442   -5.211    1.492
2018 237  0 30 12.697    2.272   -5.377    1.252
2018 237  0 30 28.697    2.237   -5.403    1.167
2018 237  0 30 44.697    2.149   -5.441    1.025
2018 237  0 31  0.697    2.192   -5.444    1.089
2018 237  0 31 16.697    2.198   -5.413    1.123
2018 237  0 31 32.697    2.333   -5.325    1.230
2018 237  0 31 48.697    2.387   -5.361    1.129
2018 237  0 32  4.697    2.346   -5.357    1.087
2018 237  0 32 20.697    2.285   -5.376    1.164
2018 237  0 32 36.697    2.277   -5.397    1.188
2018 237  0 32 52.697    2.236   -5.383    1.216
2018 237  0 33  8.697    2.343   -5.295    1.368
2018 237  0 33 24.697    2.382   -5.294    1.420
2018 237  0 33 40.697    2.376   -5.258    1.396
2018 237  0 33 56.697    2.393   -5.282    1.316
2018 237  0 34 12.697    2.261   -5.320    1.188
2018 237  0 34 28.697    2.221   -5.320    1.088
2018 237  0 34 44.697    2.251   -5.345    0.965
2018 237  0 35  0.697    2.375   -5.238    1.078
2018 237  0 35 16.697    2.389   -5.199    0.969
2018 237  0 35 32.697    2.181   -5.347    0.761
2018 237  0 35 48.697    2.194   -5.382    0.643
2018 237  0 36  4.697    2.146   -5.421    0.621
2018 237  0 36 20.697    2.090   -5.503    0.462
2018 237  0 36 36.697    2.037   -5.508    0.515
2018 237  0 36 52.696    2.015   -5.444    0.557
2018 237  0 37  8.696    2.051   -5.468    0.523
2018 237  0 37 24.696    2.108   -5.531    0.489
2018 237  0 37 40.696    2.185   -5.497    0.539
2018 237  0 37 56.696    2.058   -5.530    0.581
2018 237  0 38 12.696    2.015   -5.501    0.562
2018 237  0 38 28.696    2.071   -5.433    0.669
2018 237  0 38 44.696    2.046   -5.471    0.593
2018 237  0 39  0.696    2.052   -5.498    0.559
2018 237  0 39 16.696    1.997   -5.457    0.557
2018 237  0 39 32.696    1.944   -5.398    0.459
2018 237  0 39 48.696    2.023   -5.462    0.583
2018 237  0 40  4.696    2.059   -5.444    0.644
2018 237  0 40 20.696    2.126   -5.436    0.559
2018 237  0 40 36.696    1.989   -5.446    0.644
2018 237  0 40 52.696    2.112   -5.381    0.831
2018 237  0 41  8.696    2.054   -5.404    0.744
2018 237  0 41 24.696    2.010   -5.442    0.742
2018 237  0 41 40.696    2.289   -5.326    0.973
2018 237  0 41 56.696    2.477   -5.274    1.140
2018 237  0 42 12.696    2.357   -5.318    1.076
2018 237  0 42 28.696    2.271   -5.385    1.046
2018 237  0 42 44.696    2.330   -5.356    1.047
2018 237  0 43  0.696    2.348   -5.313    1.063
2018 237  0 43 16.696    2.261   -5.329    0.985
2018 237  0 43 32.696    2.342   -5.277    1.054
2018 237  0 43 48.696    2.339   -5.250    1.119
2018 237  0 44  4.696    2.498   -5.271    1.018
2018 237  0 44 20.696    2.547   -5.202    1.106
2018 237  0 44 36.696    2.357   -5.228    0.810
2018 237  0 44 52.696    2.085   -5.168    0.183
2018 237  0 45  8.696    2.235   -5.219    0.348
2018 237  0 45 24.696    2.262   -5.208    0.393
2018 237  0 45 40.695    2.125   -5.270    0.426
2018 237  0 45 56.695    2.123   -5.261    0.414
2018 237  0 46 12.695    2.040   -5.301    0.469
2018 237  0 46 28.695    2.002   -5.210    0.584
2018 237  0 46 44.695    2.062   -5.172    0.583
2018 237  0 47  0.695    2.015   -5.171    0.646
2018 237  0 47 16.695    2.050   -5.129    0.657
2018 237  0 47 32.695    2.051   -5.031    0.740
2018 237  0 47 48.695    1.915   -5.074    0.774
2018 237  0 48  4.695    1.846   -5.068    0.855
2018 237  0 48 20.695    1.916   -5.037    0.802
2018 237  0 48 36.695    1.980   -5.037    0.881
2018 237  0 48 52.695    1.949   -5.064    0.893
2018 237  0 49  8.695    2.041   -4.959    0.807
2018 237  0 49 24.695    2.108   -5.000    0.778
2018 237  0 49 40.695    2.082   -5.046    0.798
2018 237  0 49 56.695    2.071   -4.977    0.680
2018 237  0 50 12.695    2.188   -4.846    0.782
2018 237  0 50 28.695    2.046   -5.014    0.394
2018 237  0 50 44.695    1.978   -5.084    0.239
2018 237  0 51  0.695    1.971   -5.126   -0.027
2018 237  0 51 16.695    1.965   -5.173   -0.168
2018 237  0 51 32.695    1.957   -5.152   -0.063
2018 237  0 51 48.695    1.988   -5.171    0.124
2018 237  0 52  4.695    1.952   -5.094   -0.068
2018 237  0 52 20.695    1.846   -5.081    0.008
2018 237  0 52 36.695    1.904   -5.132   -0.047
2018 237  0 52 52.695    1.937   -5.152   -0.046
2018 237  0 53  8.695    1.749   -5.217   -0.097
2018 237  0 53 24.695    1.896   -5.164   -0.028
2018 237  0 53 40.695    1.930   -5.067   -0.042
2018 237  0 53 56.695    2.141   -4.883    0.321
2018 237  0 54 12.694    2.135   -4.876    0.552
2018 237  0 54 28.694    2.200   -4.810    0.734
2018 237  0 54 44.694    2.216   -4.887    0.891
2018 237  0 55  0.694    2.138   -4.934    0.453
2018 237  0 55 16.694    2.081   -4.927    0.337
2018 237  0 55 32.694    2.204   -4.801    0.946
2018 237  0 55 48.694    2.077   -4.959    0.512
2018 237  0 56  4.694    2.059   -4.918    0.741
2018 237  0 56 20.694    2.100   -4.911    0.815
2018 237  0 56 36.694    2.086   -4.947    0.737
2018 237  0 56 52.694    2.330   -4.795    0.350
2018 237  0 57  8.694    2.130   -4.880    0.449
2018 237  0 57 24.694    2.219   -4.855   -0.254
2018 237  0 57 40.694    2.086   -4.922   -0.264
2018 237  0 57 56.694    2.046   -4.791   -0.644
2018 237  0 58 12.694    1.966   -4.901   -0.140
2018 237  0 58 28.694    2.341   -4.552    0.211
2018 237  0 58 44.694    1.989   -4.799   -0.268
2018 237  0 59  0.694    2.132   -4.671   -0.000
2018 237  0 59 16.694    2.266   -4.570    0.442
2018 237  0 59 32.694    1.835   -4.840   -0.506
2018 237  0 59 48.694    2.107   -4.865   -0.517
2018 237  1  0  4.694    2.124   -4.770   -0.025
2018 237  1  0 20.694    2.119   -4.689    0.179
2018 237  1  0 36.694    2.130   -4.726    0.118
2018 237  1  0 52.694    2.118   -4.752   -0.031
2018 237  1  1  8.694    2.196   -4.779   -0.096
2018 237  1  1 24.694    1.962   -4.817   -0.205
2018 237  1  1 40.694    1.631   -4.926   -0.439
2018 237  1  1 56.694    1.527   -5.014   -0.533
2018 237  1  2 12.694    1.429   -4.996   -0.757
2018 237  1  2 28.694    1.362   -4.990   -0.916
2018 237  1  2 44.694    1.869   -4.881   -0.296
2018 237  1  3  0.693    2.401   -4.897    0.094
2018 237  1  3 16.693    2.215   -5.031   -0.001
2018 237  1  3 32.693    2.045   -5.049    0.014
2018 237  1  3 48.693    2.057   -4.830   -0.144
2018 237  1  4  4.693    1.952   -4.824   -0.369
2018 237  1  4 20.693    1.854   -4.919   -0.547
2018 237  1  4 36.693    1.830   -4.951   -0.645
2018 237  1  4 52.693    1.890   -5.073   -0.763
2018 237  1  5  8.693    2.480   -4.988    0.003
2018 237  1  5 24.693    1.814   -5.165   -0.549
2018 237  1  5 40.693    2.344   -5.070    0.175
2018 237  1  5 56.693    2.418   -5.061   -0.507
2018 237  1  6 12.693    2.281   -5.077   -0.505
2018 237  1  6 28.693    2.270   -5.083   -0.156
2018 237  1  6 44.693    2.319   -5.054   -0.381
2018 237  1  7  0.693    2.327   -5.004   -0.494
2018 237  1  7 16.693    2.259   -4.996   -0.291
2018 237  1  7 32.693    2.265   -4.979   -0.252
2018 237  1  7 48.693    2.250   -4.962   -0.185
2018 237  1  8  4.693    2.265   -5.040   -0.155
2018 237  1  8 20.693    2.199   -5.042   -0.086
2018 237  1  8 36.693    2.344   -4.926   -0.200
2018 237  1  8 52.693    2.326   -4.922   -0.115
2018 237  1  9  8.693    2.345   -4.903   -0.068
2018 237  1  9 24.693    2.281   -4.858   -0.010
2018 237  1  9 40.693    2.404   -4.857   -0.004
2018 237  1  9 56.693    2.401   -4.835   -0.051
2018 237  1 10 12.693    2.351   -4.842   -0.002
2018 237  1 10 28.693    2.194   -4.887   -0.043
2018 237  1 10 44.693    2.227   -4.875   -0.066
2018 237  1 11  0.693    2.125   -4.943   -0.044
2018 237  1 11 16.693    2.177   -4.980   -0.033
2018 237  1 11 32.692    2.149   -4.960   -0.032
2018 237  1 11 48.692    2.171   -4.984    0.100
2018 237  1 12  4.692    2.222   -4.995   -0.030
2018 237  1 12 20.692    2.204   -4.939   -0.076
2018 237  1 12 36.692    2.181   -4.988   -0.179
2018 237  1 12 52.692    2.076   -5.046   -0.371
2018 237  1 13  8.692    2.142   -4.957   -0.403
2018 237  1 13 24.692    1.943   -5.050   -0.273
2018 237  1 13 40.692    1.954   -5.066   -0.382
2018 237  1 13 56.692    1.728   -5.049   -0.402
2018 237  1 14 12.692    3.221   -3.898    1.486
2018 237  1 14 28.692    3.335   -3.691    1.540
2018 237  1 14 44.692    3.381   -3.650    1.437
2018 237  1 15  0.692    3.292   -3.467    1.710
2018 237  1 15 16.692    3.400   -3.472    1.464
2018 237  1 15 32.692    3.509   -3.392    1.426
2018 237  1 15 48.692    3.778   -2.971    1.796
2018 237  1 16  4.692    4.043   -2.826    1.731
2018 237  1 16 20.692    4.247   -2.469    1.888
2018 237  1 16 36.692    4.240   -2.322    2.059
2018 237  1 16 52.692    4.267   -2.235    2.144
2018 237  1 17  8.692    4.228   -2.356    2.080
2018 237  1 17 24.692    4.101   -2.833    1.807
2018 237  1 17 40.692    3.948   -2.800    1.995
2018 237  1 17 56.692    3.819   -2.997    2.009
2018 237  1 18 12.692    3.955   -2.902    1.891
2018 237  1 18 28.692    4.008   -2.894    1.941
2018 237  1 18 44.692    3.926   -2.941    1.886
2018 237  1 19  0.692    3.979   -2.986    1.835
2018 237  1 19 16.692    4.017   -2.924    1.862
2018 237  1 19 32.692    3.924   -2.957    1.973
2018 237  1 19 48.692    4.044   -2.914    1.886
2018 237  1 20  4.692    4.194   -2.722    1.891
2018 237  1 20 20.691    4.277   -2.700    1.916
2018 237  1 20 36.691    4.252   -2.689    1.887
2018 237  1 20 52.691    4.355   -2.460    1.993
2018 237  1 21  8.691    4.335   -2.562    1.930
2018 237  1 21 24.691    4.439   -2.620    1.935
2018 237  1 21 40.691    5.343   -3.330    3.413
2018 237  1 21 56.691    5.306   -3.148    3.470
2018 237  1 22 12.691    5.450   -2.593    3.527
2018 237  1 22 28.691    5.358   -2.642    3.596
2018 237  1 22 44.691    5.589   -2.495    3.586
2018 237  1 23  0.691    5.480   -2.550    3.560
2018 237  1 23 16.691    5.417   -2.651    3.641
2018 237  1 23 32.691    5.383   -2.799    3.606
2018 237  1 23 48.691    5.244   -3.174    3.463
2018 237  1 24  4.691    5.280   -3.234    3.468
2018 237  1 24 20.691    5.300   -3.330    3.401
2018 237  1 24 36.691    5.412   -3.136    3.417
2018 237  1 24 52.691    5.481   -2.946    3.451
2018 237  1 25  8.691    5.508   -2.787    3.352
2018 237  1 25 24.691    5.500   -2.707    3.398
2018 237  1 25 40.691    5.383   -2.983    3.360
2018 237  1 25 56.691    5.303   -3.208    3.341
2018 237  1 26 12.691    5.280   -3.238    3.348
2018 237  1 26 28.691    5.285   -3.232    3.349
2018 237  1 26 44.691    5.087   -3.359    3.257
2018 237  1 27  0.691    5.275   -3.166    3.441
2018 237  1 27 16.691    5.357   -3.222    3.555
2018 237  1 27 32.691    5.418   -3.256    3.496
2018 237  1 27 48.691    5.428   -3.120    3.504
2018 237  1 28  4.691    5.454   -3.095    3.561
2018 237  1 28 20.691    5.271   -3.212    3.591
2018 237  1 28 36.691    5.411   -3.192    3.546
2018 237  1 28 52.690    5.374   -3.253    3.508
2018 237  1 29  8.690    5.374   -3.221    3.318
2018 237  1 29 24.690    5.361   -2.782    3.510
2018 237  1 29 40.690    5.408   -2.897    3.281
2018 237  1 29 56.690    5.647   -2.849    3.436
2018 237  1 30 12.690    5.734   -2.729    3.623
2018 237  1 30 28.690    5.837   -2.695    3.708
2018 237  1 30 44.690    6.081   -2.826    3.966
2018 237  1 31  0.690    5.914   -2.941    3.908
2018 237  1 31 16.690    5.948   -2.671    4.072
2018 237  1 31 32.690    5.938   -2.610    4.069
2018 237  1 31 48.690    6.039   -2.725    4.048
2018 237  1 32  4.690    5.926   -3.042    3.881
2018 237  1 32 20.690    5.920   -3.009    3.842
2018 237  1 32 36.690    5.919   -3.068    3.846
2018 237  1 32 52.690    5.959   -2.953    3.762
2018 237  1 33  8.690    6.143   -2.929    3.747
2018 237  1 33 24.690    5.868   -3.843    3.706
2018 237  1 33 40.690    5.528   -4.417    3.656
2018 237  1 33 56.690    5.565   -4.211    3.680
2018 237  1 34 12.690    5.761   -3.929    3.749
2018 237  1 34 28.690    5.112   -4.846    2.865
2018 237  1 34 44.690    4.783   -5.237    2.628
2018 237  1 35  0.690    4.899   -5.170    2.782
2018 237  1 35 16.690    4.885   -5.228    2.731
2018 237  1 35 32.690    4.755   -5.116    3.068
2018 237  1 35 48.690    4.683   -5.387    2.710
2018 237  1 36  4.690    4.563   -5.699    2.322
2018 237  1 36 20.690    4.391   -5.664    2.567
2018 237  1 36 36.690    4.803   -5.325    2.722
2018 237  1 36 52.690    4.640   -5.327    2.679
2018 237  1 37  8.690    4.362   -5.666    2.326
2018 237  1 37 24.690    4.653   -5.037    2.310
2018 237  1 37 40.689    4.241   -5.538    2.080
2018 237  1 37 56.689    4.169   -5.645    1.920
2018 237  1 38 12.689    4.069   -5.805    2.011
2018 237  1 38 28.689    3.807   -6.327    1.500
2018 237  1 38 44.689    2.477   -7.495    0.231
2018 237  1 39  0.689    2.193   -7.548   -0.066
2018 237  1 39 16.689    2.070   -7.516   -0.095
2018 237  1 39 32.689    1.753   -7.612    0.005
2018 237  1 39 48.689    1.798   -7.728   -0.398
2018 237  1 40  4.689    1.642   -7.739   -0.505
2018 237  1 40 20.689    1.559   -7.757   -0.511
2018 237  1 40 36.689    1.546   -7.794   -0.559
2018 237  1 40 52.689    1.525   -7.787   -0.573
2018 237  1 41  8.689    1.490   -7.814   -0.604
2018 237  1 41 24.689    1.341   -7.887   -0.556
2018 237  1 41 40.689    1.265   -7.855   -0.518
2018 237  1 41 56.689    1.166   -7.808   -0.712
2018 237  1 42 12.689    1.168   -7.857   -0.709
2018 237  1 42 28.689    1.226   -7.750   -0.788
2018 237  1 42 44.689    1.221   -7.830   -0.721
2018 237  1 43  0.689    1.334   -7.745   -0.755
2018 237  1 43 16.689    1.079   -7.719   -0.741
2018 237  1 43 32.689    1.108   -7.763   -0.688
2018 237  1 43 48.689    1.135   -7.798   -0.513
2018 237  1 44  4.689    1.266   -7.780   -0.442
2018 237  1 44 20.689    1.400   -7.720   -0.563
2018 237  1 44 36.689    1.293   -7.713   -0.632
2018 237  1 44 52.689    1.169   -7.742   -0.481
2018 237  1 45  8.689    1.278   -7.732   -0.540
2018 237  1 45 24.689    1.236   -7.676   -0.452
2018 237  1 45 40.689    1.308   -7.685   -0.412
2018 237  1 45 56.689    1.227   -7.710   -0.544
2018 237  1 46 12.688    1.312   -7.625   -0.781
2018 237  1 46 28.688    1.218   -7.732   -0.449
2018 237  1 46 44.688    1.309   -7.764   -0.504
2018 237  1 47  0.688    1.248   -7.858   -0.526
2018 237  1 47 16.688    1.172   -7.903   -0.624
2018 237  1 47 32.688    1.180   -7.920   -0.568
2018 237  1 47 48.688    1.058   -7.801   -1.043
2018 237  1 48  4.688    0.756   -7.813   -1.191
2018 237  1 48 20.688    0.868   -7.813   -0.604
2018 237  1 48 36.688    0.955   -7.861   -0.458
2018 237  1 48 52.688    0.932   -7.867   -0.652
2018 237  1 49  8.688    1.105   -7.913   -0.544
2018 237  1 49 24.688    1.139   -8.026   -0.358
2018 237  1 49 40.688    1.456   -7.967    0.026
2018 237  1 49 56.688    1.202   -7.970   -0.126
2018 237  1 50 12.688    1.167   -7.908    0.075
2018 237  1 50 28.688    0.932   -7.991   -0.423
2018 237  1 50 44.688    1.063   -7.931   -0.251
2018 237  1 51  0.688    0.883   -7.900   -0.236
2018 237  1 51 16.688    1.014   -7.936   -0.195
2018 237  1 51 32.688    1.122   -7.912   -0.206
2018 237  1 51 48.688    1.041   -7.871   -0.222
2018 237  1 52  4.688    0.650   -7.902   -0.014
2018 237  1 52 20.688    0.383   -7.887   -0.302
2018 237  1 52 36.688    0.619   -7.902   -0.355
2018 237  1 52 52.688    0.871   -7.916   -0.347
2018 237  1 53  8.688    0.792   -7.785   -0.441
2018 237  1 53 24.688    0.347   -7.870   -0.497
2018 237  1 53 40.688    0.158   -7.931   -0.628
2018 237  1 53 56.688   -0.183   -7.803   -0.753
2018 237  1 54 12.688    0.071   -7.823   -0.628
2018 237  1 54 28.688    0.250   -7.761   -0.769
2018 237  1 54 44.688    0.363   -7.750   -0.943
2018 237  1 55  0.687    0.360   -7.801   -0.625
2018 237  1 55 16.687    0.215   -7.772   -0.779
2018 237  1 55 32.687    0.321   -7.713   -0.450
2018 237  1 55 48.687    0.910   -7.690   -0.206
2018 237  1 56  4.687    0.635   -7.691   -0.509
2018 237  1 56 20.687    0.892   -7.642   -0.577
2018 237  1 56 36.687    0.637   -7.683   -0.390
2018 237  1 56 52.687    0.672   -7.706   -0.412
2018 237  1 57  8.687    0.538   -7.694   -0.503
2018 237  1 57 24.687    0.530   -7.708   -0.558
2018 237  1 57 40.687    0.842   -7.634   -0.697
2018 237  1 57 56.687    0.850   -7.608   -0.683
2018 237  1 58 12.687    0.843   -7.633   -0.497
2018 237  1 58 28.687    0.825   -7.589   -0.267
2018 237  1 58 44.687    0.732   -7.571   -0.935
2018 237  1 59  0.687    0.905   -7.542   -0.690
2018 237  1 59 16.687    0.856   -7.569   -0.670
2018 237  1 59 32.687    0.879   -7.575   -0.994
2018 237  1 59 48.687    0.842   -7.568   -1.223
2018 237  2  0  4.687    0.848   -7.530   -1.153
2018 237  2  0 20.687    0.911   -7.541   -1.053
2018 237  2  0 36.687    0.753   -7.606   -0.969
2018 237  2  0 52.687    1.351   -7.503   -1.141
2018 237  2  1  8.687    1.374   -7.534   -1.126
2018 237  2  1 24.687    1.338   -7.502   -1.435
2018 237  2  1 40.687    0.882   -7.490   -1.578
2018 237  2  1 56.687    0.841   -7.529   -1.542
2018 237  2  2 12.687    1.344   -7.510   -1.377
2018 237  2  2 28.687    1.310   -7.450   -1.512
2018 237  2  2 44.687    1.505   -7.493   -1.280
2018 237  2  3  0.687    1.183   -7.488   -1.612
2018 237  2  3 16.687    1.225   -7.421   -1.668
2018 237  2  3 32.686    1.214   -7.381   -1.739
2018 237  2  3 48.686    1.531   -7.354   -1.405
2018 237  2  4  4.686    1.790   -7.340   -1.018
2018 237  2  4 20.686    2.105   -7.290   -0.673
2018 237  2  4 36.686    2.101   -7.256   -0.650
2018 237  2  4 52.686    2.063   -7.252   -0.476
2018 237  2  5  8.686    2.052   -7.324   -0.583
2018 237  2  5 24.686    2.004   -7.378   -0.683
2018 237  2  5 40.686    0.954   -7.362   -1.473
2018 237  2  5 56.686    1.735   -7.475   -0.612
2018 237  2  6 12.686    1.333   -7.482   -1.043
2018 237  2  6 28.686    1.201   -7.449   -1.092
2018 237  2  6 44.686    1.204   -7.441   -1.142
2018 237  2  7  0.686    1.341   -7.475   -1.088
2018 237  2  7 16.686    0.971   -7.496   -1.414
2018 237  2  7 32.686    1.071   -7.511   -1.419
2018 237  2  7 48.686    0.931   -7.526   -1.364
2018 237  2  8  4.686    0.984   -7.590   -1.268
2018 237  2  8 20.686    1.138   -7.627   -1.230
2018 237  2  8 36.686    1.118   -7.580   -1.217
2018 237  2  8 52.686    1.104   -7.570   -1.190
2018 237  2  9  8.686    1.135   -7.483   -1.326
2018 237  2  9 24.686    1.164   -7.452   -1.235
2018 237  2  9 40.686    1.364   -7.489   -1.219
2018 237  2  9 56.686    1.401   -7.628   -1.326
2018 237  2 10 12.686    1.387   -7.668   -1.194
2018 237  2 10 28.686    1.451   -7.681   -1.159
2018 237  2 10 44.686    1.609   -7.721   -1.095
2018 237  2 11  0.686    1.918   -7.596   -0.842
2018 237  2 11 16.686    1.735   -7.639   -0.849
2018 237  2 11 32.686    1.451   -7.679   -1.187
2018 237  2 11 48.686    1.493   -7.684   -1.026
2018 237  2 12  4.686    1.519   -7.687   -1.097
2018 237  2 12 20.685    1.438   -7.704   -1.049
2018 237  2 12 36.685    1.488   -7.711   -0.947
2018 237  2 12 52.685    1.572   -7.802   -0.807
2018 237  2 13  8.685    1.622   -7.802   -0.766
2018 237  2 13 24.685    1.475   -7.825   -0.577
2018 237  2 13 40.685    1.603   -7.840   -0.518
2018 237  2 13 56.685    1.509   -7.688   -0.744
2018 237  2 14 12.685    1.296   -7.601   -1.015
2018 237  2 14 28.685    1.179   -7.621   -1.150
2018 237  2 14 44.685    1.369   -7.670   -0.966
2018 237  2 15  0.685    1.236   -7.692   -0.887
2018 237  2 15 16.685    1.166   -7.713   -1.138
2018 237  2 15 32.685    1.362   -7.685   -0.989
2018 237  2 15 48.685    1.224   -7.728   -1.115
2018 237  2 16  4.685    1.208   -7.819   -0.931
2018 237  2 16 20.685    1.061   -7.695   -1.233
2018 237  2 16 36.685    0.743   -7.668   -1.618
2018 237  2 16 52.685    0.743   -7.587   -1.768
2018 237  2 17  8.685    0.766   -7.554   -1.729
2018 237  2 17 24.685    1.585   -7.662   -0.553
2018 237  2 17 40.685    0.844   -7.828   -1.701
2018 237  2 17 56.685    0.428   -7.783   -2.126
2018 237  2 18 12.685    0.726   -7.786   -2.099
2018 237  2 18 28.685    0.983   -7.654   -1.923
2018 237  2 18 44.685    0.823   -7.329   -1.533
2018 237  2 19  0.685    1.045   -7.439   -0.948
2018 237  2 19 16.685    0.952   -7.446   -1.022
2018 237  2 19 32.685    0.757   -7.442   -1.000
2018 237  2 19 48.685    1.523   -7.336   -0.385
2018 237  2 20  4.685    2.098   -7.172    0.446
2018 237  2 20 20.685    2.664   -6.988    1.163
