Sym-H and AL  obtained from Kyoto WDC for SWPC Event 6.  Units in nT.
2011 08 05 22 49 00 000  -57.00 -1511.00
2011 08 05 22 50 00 000  -58.00 -1509.00
2011 08 05 22 51 00 000  -59.00 -1461.00
2011 08 05 22 52 00 000  -59.00 -1460.00
2011 08 05 22 53 00 000  -54.00 -1307.00
2011 08 05 22 54 00 000  -52.00 -1146.00
2011 08 05 22 55 00 000  -51.00 -1165.00
2011 08 05 22 56 00 000  -50.00 -1376.00
2011 08 05 22 57 00 000  -48.00 -1409.00
2011 08 05 22 58 00 000  -50.00 -1282.00
2011 08 05 22 59 00 000  -52.00 -1278.00
2011 08 05 23 00 00 000  -54.00 -1192.00
2011 08 05 23 01 00 000  -55.00 -1103.00
2011 08 05 23 02 00 000  -58.00 -1200.00
2011 08 05 23 03 00 000  -63.00 -1122.00
2011 08 05 23 04 00 000  -74.00 -1012.00
2011 08 05 23 05 00 000  -79.00  -950.00
2011 08 05 23 06 00 000  -81.00  -986.00
2011 08 05 23 07 00 000  -79.00 -1043.00
2011 08 05 23 08 00 000  -78.00 -1081.00
2011 08 05 23 09 00 000  -79.00 -1059.00
2011 08 05 23 10 00 000  -84.00  -996.00
2011 08 05 23 11 00 000  -87.00  -894.00
2011 08 05 23 12 00 000  -91.00  -839.00
2011 08 05 23 13 00 000  -95.00  -846.00
2011 08 05 23 14 00 000  -97.00  -775.00
2011 08 05 23 15 00 000  -98.00  -715.00
2011 08 05 23 16 00 000  -94.00  -664.00
2011 08 05 23 17 00 000  -90.00  -616.00
2011 08 05 23 18 00 000  -88.00  -557.00
2011 08 05 23 19 00 000  -86.00  -502.00
2011 08 05 23 20 00 000  -86.00  -457.00
2011 08 05 23 21 00 000  -87.00  -425.00
2011 08 05 23 22 00 000  -89.00  -402.00
2011 08 05 23 23 00 000  -90.00  -351.00
2011 08 05 23 24 00 000  -92.00  -331.00
2011 08 05 23 25 00 000  -94.00  -324.00
2011 08 05 23 26 00 000  -98.00  -315.00
2011 08 05 23 27 00 000 -101.00  -362.00
2011 08 05 23 28 00 000 -103.00  -379.00
2011 08 05 23 29 00 000 -105.00  -457.00
2011 08 05 23 30 00 000 -106.00  -502.00
2011 08 05 23 31 00 000 -106.00  -494.00
2011 08 05 23 32 00 000 -105.00  -432.00
2011 08 05 23 33 00 000 -104.00  -367.00
2011 08 05 23 34 00 000 -101.00  -389.00
2011 08 05 23 35 00 000  -97.00  -403.00
2011 08 05 23 36 00 000  -94.00  -328.00
2011 08 05 23 37 00 000  -92.00  -309.00
2011 08 05 23 38 00 000  -91.00  -308.00
2011 08 05 23 39 00 000  -90.00  -278.00
2011 08 05 23 40 00 000  -90.00  -227.00
2011 08 05 23 41 00 000  -92.00  -207.00
2011 08 05 23 42 00 000  -93.00  -224.00
2011 08 05 23 43 00 000  -93.00  -252.00
2011 08 05 23 44 00 000  -93.00  -234.00
2011 08 05 23 45 00 000  -93.00  -223.00
2011 08 05 23 46 00 000  -94.00  -228.00
2011 08 05 23 47 00 000  -92.00  -224.00
2011 08 05 23 48 00 000  -90.00  -214.00
2011 08 05 23 49 00 000  -90.00  -204.00
2011 08 05 23 50 00 000  -89.00  -191.00
2011 08 05 23 51 00 000  -86.00  -182.00
2011 08 05 23 52 00 000  -80.00  -144.00
2011 08 05 23 53 00 000  -77.00  -130.00
2011 08 05 23 54 00 000  -73.00  -133.00
2011 08 05 23 55 00 000  -72.00  -130.00
2011 08 05 23 56 00 000  -68.00  -109.00
2011 08 05 23 57 00 000  -65.00  -108.00
2011 08 05 23 58 00 000  -64.00  -143.00
2011 08 05 23 59 00 000  -63.00  -163.00
2011 08 06 00 00 00 000  -64.00  -153.00
2011 08 06 00 01 00 000  -66.00  -137.00
2011 08 06 00 02 00 000  -69.00  -135.00
2011 08 06 00 03 00 000  -71.00  -138.00
2011 08 06 00 04 00 000  -71.00  -142.00
2011 08 06 00 05 00 000  -71.00  -114.00
2011 08 06 00 06 00 000  -71.00   -87.00
2011 08 06 00 07 00 000  -69.00   -86.00
2011 08 06 00 08 00 000  -68.00   -62.00
2011 08 06 00 09 00 000  -67.00   -33.00
2011 08 06 00 10 00 000  -67.00   -16.00
2011 08 06 00 11 00 000  -68.00   -38.00
2011 08 06 00 12 00 000  -68.00   -63.00
2011 08 06 00 13 00 000  -68.00   -62.00
2011 08 06 00 14 00 000  -68.00   -77.00
2011 08 06 00 15 00 000  -68.00   -89.00
2011 08 06 00 16 00 000  -68.00   -89.00
2011 08 06 00 17 00 000  -68.00   -89.00
2011 08 06 00 18 00 000  -69.00   -73.00
2011 08 06 00 19 00 000  -68.00   -75.00
2011 08 06 00 20 00 000  -67.00  -100.00
2011 08 06 00 21 00 000  -71.00  -104.00
2011 08 06 00 22 00 000  -71.00   -96.00
2011 08 06 00 23 00 000  -72.00   -77.00
2011 08 06 00 24 00 000  -71.00   -69.00
2011 08 06 00 25 00 000  -72.00  -105.00
2011 08 06 00 26 00 000  -73.00  -120.00
2011 08 06 00 27 00 000  -74.00  -134.00
2011 08 06 00 28 00 000  -74.00  -140.00
2011 08 06 00 29 00 000  -75.00  -129.00
2011 08 06 00 30 00 000  -75.00  -120.00
2011 08 06 00 31 00 000  -76.00  -125.00
2011 08 06 00 32 00 000  -75.00  -146.00
2011 08 06 00 33 00 000  -75.00  -148.00
2011 08 06 00 34 00 000  -75.00  -136.00
2011 08 06 00 35 00 000  -73.00  -141.00
2011 08 06 00 36 00 000  -72.00  -162.00
2011 08 06 00 37 00 000  -72.00  -164.00
2011 08 06 00 38 00 000  -71.00  -169.00
2011 08 06 00 39 00 000  -71.00  -186.00
2011 08 06 00 40 00 000  -71.00  -170.00
2011 08 06 00 41 00 000  -72.00  -139.00
2011 08 06 00 42 00 000  -72.00  -131.00
2011 08 06 00 43 00 000  -71.00  -159.00
2011 08 06 00 44 00 000  -71.00  -196.00
2011 08 06 00 45 00 000  -69.00  -225.00
2011 08 06 00 46 00 000  -68.00  -246.00
2011 08 06 00 47 00 000  -66.00  -276.00
2011 08 06 00 48 00 000  -64.00  -324.00
2011 08 06 00 49 00 000  -64.00  -333.00
2011 08 06 00 50 00 000  -63.00  -293.00
2011 08 06 00 51 00 000  -64.00  -262.00
2011 08 06 00 52 00 000  -65.00  -256.00
2011 08 06 00 53 00 000  -66.00  -239.00
2011 08 06 00 54 00 000  -68.00  -225.00
2011 08 06 00 55 00 000  -69.00  -223.00
2011 08 06 00 56 00 000  -70.00  -269.00
2011 08 06 00 57 00 000  -71.00  -351.00
2011 08 06 00 58 00 000  -72.00  -361.00
2011 08 06 00 59 00 000  -72.00  -327.00
2011 08 06 01 00 00 000  -72.00  -233.00
2011 08 06 01 01 00 000  -73.00  -226.00
2011 08 06 01 02 00 000  -74.00  -222.00
2011 08 06 01 03 00 000  -75.00  -228.00
2011 08 06 01 04 00 000  -76.00  -258.00
2011 08 06 01 05 00 000  -76.00  -294.00
2011 08 06 01 06 00 000  -75.00  -301.00
2011 08 06 01 07 00 000  -76.00  -351.00
2011 08 06 01 08 00 000  -76.00  -374.00
2011 08 06 01 09 00 000  -77.00  -341.00
2011 08 06 01 10 00 000  -78.00  -345.00
2011 08 06 01 11 00 000  -79.00  -405.00
2011 08 06 01 12 00 000  -80.00  -412.00
2011 08 06 01 13 00 000  -80.00  -401.00
2011 08 06 01 14 00 000  -81.00  -389.00
2011 08 06 01 15 00 000  -82.00  -396.00
2011 08 06 01 16 00 000  -82.00  -473.00
2011 08 06 01 17 00 000  -83.00  -545.00
2011 08 06 01 18 00 000  -83.00  -495.00
2011 08 06 01 19 00 000  -84.00  -468.00
2011 08 06 01 20 00 000  -83.00  -442.00
2011 08 06 01 21 00 000  -83.00  -438.00
2011 08 06 01 22 00 000  -83.00  -429.00
2011 08 06 01 23 00 000  -84.00  -473.00
2011 08 06 01 24 00 000  -84.00  -478.00
2011 08 06 01 25 00 000  -85.00  -461.00
2011 08 06 01 26 00 000  -86.00  -479.00
2011 08 06 01 27 00 000  -87.00  -511.00
2011 08 06 01 28 00 000  -87.00  -536.00
2011 08 06 01 29 00 000  -88.00  -535.00
2011 08 06 01 30 00 000  -90.00  -568.00
2011 08 06 01 31 00 000  -92.00  -583.00
2011 08 06 01 32 00 000  -93.00  -563.00
2011 08 06 01 33 00 000  -94.00  -557.00
2011 08 06 01 34 00 000  -96.00  -557.00
2011 08 06 01 35 00 000  -97.00  -581.00
2011 08 06 01 36 00 000  -98.00  -555.00
2011 08 06 01 37 00 000  -98.00  -533.00
2011 08 06 01 38 00 000  -97.00  -556.00
2011 08 06 01 39 00 000  -97.00  -528.00
2011 08 06 01 40 00 000  -97.00  -522.00
2011 08 06 01 41 00 000  -97.00  -545.00
2011 08 06 01 42 00 000  -97.00  -575.00
2011 08 06 01 43 00 000  -97.00  -585.00
2011 08 06 01 44 00 000  -97.00  -591.00
2011 08 06 01 45 00 000  -97.00  -574.00
2011 08 06 01 46 00 000  -96.00  -566.00
2011 08 06 01 47 00 000  -95.00  -566.00
2011 08 06 01 48 00 000  -95.00  -562.00
2011 08 06 01 49 00 000  -96.00  -561.00
2011 08 06 01 50 00 000  -97.00  -577.00
2011 08 06 01 51 00 000  -99.00  -589.00
2011 08 06 01 52 00 000 -100.00  -603.00
2011 08 06 01 53 00 000 -101.00  -618.00
2011 08 06 01 54 00 000 -103.00  -651.00
2011 08 06 01 55 00 000 -105.00  -699.00
2011 08 06 01 56 00 000 -106.00  -746.00
2011 08 06 01 57 00 000 -106.00  -787.00
2011 08 06 01 58 00 000 -106.00  -790.00
2011 08 06 01 59 00 000 -105.00  -751.00
2011 08 06 02 00 00 000 -105.00  -675.00
2011 08 06 02 01 00 000 -104.00  -662.00
2011 08 06 02 02 00 000 -105.00  -675.00
2011 08 06 02 03 00 000 -105.00  -745.00
2011 08 06 02 04 00 000 -106.00  -864.00
2011 08 06 02 05 00 000 -107.00  -977.00
2011 08 06 02 06 00 000 -108.00  -968.00
2011 08 06 02 07 00 000 -108.00  -878.00
2011 08 06 02 08 00 000 -108.00  -839.00
2011 08 06 02 09 00 000 -108.00  -797.00
2011 08 06 02 10 00 000 -109.00  -767.00
2011 08 06 02 11 00 000 -109.00  -694.00
2011 08 06 02 12 00 000 -109.00  -638.00
2011 08 06 02 13 00 000 -109.00  -639.00
2011 08 06 02 14 00 000 -109.00  -669.00
2011 08 06 02 15 00 000 -109.00  -688.00
2011 08 06 02 16 00 000 -109.00  -674.00
2011 08 06 02 17 00 000 -110.00  -636.00
2011 08 06 02 18 00 000 -110.00  -602.00
2011 08 06 02 19 00 000 -111.00  -676.00
2011 08 06 02 20 00 000 -111.00  -737.00
2011 08 06 02 21 00 000 -111.00  -710.00
2011 08 06 02 22 00 000 -111.00  -735.00
2011 08 06 02 23 00 000 -111.00  -783.00
2011 08 06 02 24 00 000 -111.00  -816.00
2011 08 06 02 25 00 000 -111.00  -766.00
2011 08 06 02 26 00 000 -111.00  -730.00
2011 08 06 02 27 00 000 -111.00  -701.00
2011 08 06 02 28 00 000 -111.00  -637.00
2011 08 06 02 29 00 000 -112.00  -576.00
2011 08 06 02 30 00 000 -111.00  -590.00
2011 08 06 02 31 00 000 -111.00  -606.00
2011 08 06 02 32 00 000 -110.00  -638.00
2011 08 06 02 33 00 000 -110.00  -700.00
2011 08 06 02 34 00 000 -111.00  -672.00
2011 08 06 02 35 00 000 -111.00  -741.00
2011 08 06 02 36 00 000 -111.00  -763.00
2011 08 06 02 37 00 000 -111.00  -774.00
2011 08 06 02 38 00 000 -112.00  -755.00
2011 08 06 02 39 00 000 -112.00  -865.00
2011 08 06 02 40 00 000 -112.00  -804.00
2011 08 06 02 41 00 000 -113.00  -778.00
2011 08 06 02 42 00 000 -114.00  -807.00
2011 08 06 02 43 00 000 -114.00  -819.00
2011 08 06 02 44 00 000 -114.00  -777.00
2011 08 06 02 45 00 000 -114.00  -743.00
2011 08 06 02 46 00 000 -114.00  -747.00
2011 08 06 02 47 00 000 -115.00  -781.00
2011 08 06 02 48 00 000 -115.00  -736.00
2011 08 06 02 49 00 000 -116.00  -661.00
2011 08 06 02 50 00 000 -116.00  -596.00
2011 08 06 02 51 00 000 -116.00  -611.00
2011 08 06 02 52 00 000 -116.00  -632.00
2011 08 06 02 53 00 000 -115.00  -620.00
2011 08 06 02 54 00 000 -116.00  -663.00
2011 08 06 02 55 00 000 -117.00  -673.00
2011 08 06 02 56 00 000 -117.00  -710.00
2011 08 06 02 57 00 000 -117.00  -632.00
2011 08 06 02 58 00 000 -117.00  -550.00
2011 08 06 02 59 00 000 -118.00  -544.00
2011 08 06 03 00 00 000 -118.00  -553.00
2011 08 06 03 01 00 000 -118.00  -539.00
2011 08 06 03 02 00 000 -118.00  -547.00
2011 08 06 03 03 00 000 -118.00  -546.00
2011 08 06 03 04 00 000 -119.00  -544.00
2011 08 06 03 05 00 000 -119.00  -546.00
2011 08 06 03 06 00 000 -119.00  -532.00
2011 08 06 03 07 00 000 -120.00  -617.00
2011 08 06 03 08 00 000 -120.00  -667.00
2011 08 06 03 09 00 000 -121.00  -677.00
2011 08 06 03 10 00 000 -121.00  -658.00
2011 08 06 03 11 00 000 -122.00  -620.00
2011 08 06 03 12 00 000 -123.00  -602.00
2011 08 06 03 13 00 000 -124.00  -696.00
2011 08 06 03 14 00 000 -125.00  -700.00
2011 08 06 03 15 00 000 -125.00  -728.00
2011 08 06 03 16 00 000 -125.00  -706.00
2011 08 06 03 17 00 000 -125.00  -615.00
2011 08 06 03 18 00 000 -125.00  -614.00
2011 08 06 03 19 00 000 -125.00  -653.00
2011 08 06 03 20 00 000 -125.00  -764.00
2011 08 06 03 21 00 000 -125.00  -800.00
2011 08 06 03 22 00 000 -126.00  -702.00
2011 08 06 03 23 00 000 -126.00  -567.00
2011 08 06 03 24 00 000 -126.00  -495.00
2011 08 06 03 25 00 000 -126.00  -468.00
2011 08 06 03 26 00 000 -126.00  -447.00
2011 08 06 03 27 00 000 -126.00  -451.00
2011 08 06 03 28 00 000 -125.00  -446.00
2011 08 06 03 29 00 000 -125.00  -434.00
2011 08 06 03 30 00 000 -124.00  -432.00
2011 08 06 03 31 00 000 -124.00  -423.00
2011 08 06 03 32 00 000 -124.00  -402.00
2011 08 06 03 33 00 000 -123.00  -380.00
2011 08 06 03 34 00 000 -122.00  -414.00
2011 08 06 03 35 00 000 -122.00  -432.00
2011 08 06 03 36 00 000 -121.00  -423.00
2011 08 06 03 37 00 000 -120.00  -407.00
2011 08 06 03 38 00 000 -119.00  -413.00
2011 08 06 03 39 00 000 -118.00  -426.00
2011 08 06 03 40 00 000 -117.00  -447.00
2011 08 06 03 41 00 000 -116.00  -472.00
2011 08 06 03 42 00 000 -114.00  -458.00
2011 08 06 03 43 00 000 -113.00  -413.00
2011 08 06 03 44 00 000 -112.00  -357.00
2011 08 06 03 45 00 000 -111.00  -318.00
2011 08 06 03 46 00 000 -110.00  -283.00
2011 08 06 03 47 00 000 -108.00  -257.00
2011 08 06 03 48 00 000 -107.00  -262.00
2011 08 06 03 49 00 000 -106.00  -237.00
2011 08 06 03 50 00 000 -105.00  -196.00
2011 08 06 03 51 00 000 -104.00  -183.00
2011 08 06 03 52 00 000 -103.00  -199.00
2011 08 06 03 53 00 000 -103.00  -230.00
2011 08 06 03 54 00 000 -103.00  -225.00
2011 08 06 03 55 00 000 -103.00  -190.00
2011 08 06 03 56 00 000 -102.00  -159.00
2011 08 06 03 57 00 000 -103.00  -152.00
2011 08 06 03 58 00 000 -102.00  -164.00
2011 08 06 03 59 00 000 -102.00  -165.00
2011 08 06 04 00 00 000 -102.00  -148.00
2011 08 06 04 01 00 000 -102.00  -122.00
2011 08 06 04 02 00 000 -103.00  -122.00
2011 08 06 04 03 00 000 -102.00  -140.00
2011 08 06 04 04 00 000 -102.00  -127.00
2011 08 06 04 05 00 000 -102.00  -112.00
2011 08 06 04 06 00 000 -102.00  -113.00
2011 08 06 04 07 00 000 -102.00  -110.00
2011 08 06 04 08 00 000 -101.00   -92.00
2011 08 06 04 09 00 000 -101.00   -85.00
2011 08 06 04 10 00 000 -101.00   -80.00
2011 08 06 04 11 00 000 -100.00   -76.00
2011 08 06 04 12 00 000 -100.00   -62.00
2011 08 06 04 13 00 000  -99.00   -48.00
2011 08 06 04 14 00 000  -99.00   -46.00
2011 08 06 04 15 00 000  -99.00   -45.00
2011 08 06 04 16 00 000  -98.00   -42.00
2011 08 06 04 17 00 000  -98.00   -41.00
2011 08 06 04 18 00 000  -97.00   -38.00
2011 08 06 04 19 00 000  -96.00   -36.00
2011 08 06 04 20 00 000  -95.00   -41.00
2011 08 06 04 21 00 000  -94.00   -46.00
2011 08 06 04 22 00 000  -94.00   -46.00
2011 08 06 04 23 00 000  -94.00   -41.00
2011 08 06 04 24 00 000  -93.00   -42.00
2011 08 06 04 25 00 000  -93.00   -43.00
2011 08 06 04 26 00 000  -92.00   -48.00
2011 08 06 04 27 00 000  -93.00   -56.00
2011 08 06 04 28 00 000  -92.00   -63.00
2011 08 06 04 29 00 000  -92.00   -67.00
2011 08 06 04 30 00 000  -91.00   -69.00
2011 08 06 04 31 00 000  -91.00   -70.00
2011 08 06 04 32 00 000  -91.00   -72.00
2011 08 06 04 33 00 000  -90.00   -77.00
2011 08 06 04 34 00 000  -90.00   -83.00
2011 08 06 04 35 00 000  -89.00   -92.00
2011 08 06 04 36 00 000  -89.00  -100.00
2011 08 06 04 37 00 000  -89.00  -105.00
2011 08 06 04 38 00 000  -89.00  -104.00
2011 08 06 04 39 00 000  -90.00  -110.00
2011 08 06 04 40 00 000  -90.00  -118.00
2011 08 06 04 41 00 000  -90.00  -116.00
2011 08 06 04 42 00 000  -90.00  -111.00
2011 08 06 04 43 00 000  -90.00  -115.00
2011 08 06 04 44 00 000  -90.00  -116.00
2011 08 06 04 45 00 000  -90.00  -111.00
2011 08 06 04 46 00 000  -89.00  -108.00
2011 08 06 04 47 00 000  -89.00  -114.00
2011 08 06 04 48 00 000  -89.00  -117.00
2011 08 06 04 49 00 000  -88.00  -121.00
2011 08 06 04 50 00 000  -88.00  -123.00
2011 08 06 04 51 00 000  -88.00  -138.00
2011 08 06 04 52 00 000  -87.00  -152.00
2011 08 06 04 53 00 000  -87.00  -164.00
2011 08 06 04 54 00 000  -86.00  -173.00
2011 08 06 04 55 00 000  -86.00  -178.00
2011 08 06 04 56 00 000  -85.00  -184.00
2011 08 06 04 57 00 000  -84.00  -187.00
2011 08 06 04 58 00 000  -83.00  -184.00
2011 08 06 04 59 00 000  -82.00  -175.00
2011 08 06 05 00 00 000  -82.00  -166.00
2011 08 06 05 01 00 000  -82.00  -161.00
2011 08 06 05 02 00 000  -82.00  -168.00
2011 08 06 05 03 00 000  -82.00  -182.00
2011 08 06 05 04 00 000  -82.00  -258.00
2011 08 06 05 05 00 000  -81.00  -325.00
2011 08 06 05 06 00 000  -79.00  -362.00
2011 08 06 05 07 00 000  -78.00  -211.00
2011 08 06 05 08 00 000  -77.00  -178.00
2011 08 06 05 09 00 000  -77.00  -179.00
2011 08 06 05 10 00 000  -76.00  -179.00
2011 08 06 05 11 00 000  -76.00  -180.00
2011 08 06 05 12 00 000  -76.00  -210.00
2011 08 06 05 13 00 000  -76.00  -244.00
2011 08 06 05 14 00 000  -76.00  -247.00
2011 08 06 05 15 00 000  -76.00  -249.00
2011 08 06 05 16 00 000  -76.00  -267.00
2011 08 06 05 17 00 000  -77.00  -281.00
2011 08 06 05 18 00 000  -78.00  -297.00
2011 08 06 05 19 00 000  -79.00  -324.00
2011 08 06 05 20 00 000  -80.00  -360.00
2011 08 06 05 21 00 000  -81.00  -395.00
2011 08 06 05 22 00 000  -81.00  -387.00
2011 08 06 05 23 00 000  -82.00  -365.00
2011 08 06 05 24 00 000  -82.00  -373.00
2011 08 06 05 25 00 000  -82.00  -382.00
2011 08 06 05 26 00 000  -81.00  -371.00
2011 08 06 05 27 00 000  -81.00  -358.00
2011 08 06 05 28 00 000  -81.00  -356.00
2011 08 06 05 29 00 000  -81.00  -364.00
2011 08 06 05 30 00 000  -81.00  -385.00
2011 08 06 05 31 00 000  -81.00  -389.00
2011 08 06 05 32 00 000  -82.00  -399.00
2011 08 06 05 33 00 000  -82.00  -401.00
2011 08 06 05 34 00 000  -82.00  -400.00
2011 08 06 05 35 00 000  -83.00  -389.00
2011 08 06 05 36 00 000  -84.00  -397.00
2011 08 06 05 37 00 000  -84.00  -394.00
2011 08 06 05 38 00 000  -84.00  -382.00
2011 08 06 05 39 00 000  -84.00  -367.00
2011 08 06 05 40 00 000  -85.00  -351.00
2011 08 06 05 41 00 000  -86.00  -329.00
2011 08 06 05 42 00 000  -88.00  -302.00
2011 08 06 05 43 00 000  -89.00  -294.00
2011 08 06 05 44 00 000  -90.00  -295.00
2011 08 06 05 45 00 000  -91.00  -277.00
2011 08 06 05 46 00 000  -93.00  -246.00
2011 08 06 05 47 00 000  -94.00  -254.00
2011 08 06 05 48 00 000  -96.00  -228.00
2011 08 06 05 49 00 000  -96.00  -226.00
2011 08 06 05 50 00 000  -95.00  -208.00
2011 08 06 05 51 00 000  -94.00  -280.00
2011 08 06 05 52 00 000  -94.00  -291.00
2011 08 06 05 53 00 000  -94.00  -330.00
2011 08 06 05 54 00 000  -95.00  -362.00
2011 08 06 05 55 00 000  -94.00  -365.00
2011 08 06 05 56 00 000  -93.00  -381.00
2011 08 06 05 57 00 000  -91.00  -380.00
2011 08 06 05 58 00 000  -89.00  -400.00
2011 08 06 05 59 00 000  -88.00  -456.00
2011 08 06 06 00 00 000  -87.00  -535.00
2011 08 06 06 01 00 000  -87.00  -468.00
2011 08 06 06 02 00 000  -86.00  -335.00
2011 08 06 06 03 00 000  -85.00  -252.00
2011 08 06 06 04 00 000  -85.00  -215.00
2011 08 06 06 05 00 000  -85.00  -245.00
2011 08 06 06 06 00 000  -84.00  -195.00
2011 08 06 06 07 00 000  -83.00  -155.00
2011 08 06 06 08 00 000  -84.00  -171.00
2011 08 06 06 09 00 000  -83.00  -181.00
2011 08 06 06 10 00 000  -83.00  -163.00
2011 08 06 06 11 00 000  -83.00  -194.00
2011 08 06 06 12 00 000  -83.00  -210.00
2011 08 06 06 13 00 000  -83.00  -206.00
2011 08 06 06 14 00 000  -83.00  -265.00
2011 08 06 06 15 00 000  -82.00  -373.00
2011 08 06 06 16 00 000  -82.00  -359.00
2011 08 06 06 17 00 000  -81.00  -339.00
2011 08 06 06 18 00 000  -81.00  -317.00
2011 08 06 06 19 00 000  -80.00  -307.00
2011 08 06 06 20 00 000  -80.00  -270.00
2011 08 06 06 21 00 000  -79.00  -265.00
2011 08 06 06 22 00 000  -77.00  -279.00
2011 08 06 06 23 00 000  -76.00  -306.00
2011 08 06 06 24 00 000  -74.00  -343.00
2011 08 06 06 25 00 000  -73.00  -358.00
2011 08 06 06 26 00 000  -71.00  -385.00
2011 08 06 06 27 00 000  -69.00  -392.00
2011 08 06 06 28 00 000  -68.00  -354.00
2011 08 06 06 29 00 000  -67.00  -332.00
2011 08 06 06 30 00 000  -67.00  -342.00
2011 08 06 06 31 00 000  -68.00  -344.00
2011 08 06 06 32 00 000  -69.00  -299.00
2011 08 06 06 33 00 000  -69.00  -278.00
2011 08 06 06 34 00 000  -68.00  -272.00
2011 08 06 06 35 00 000  -69.00  -275.00
2011 08 06 06 36 00 000  -70.00  -284.00
2011 08 06 06 37 00 000  -71.00  -298.00
2011 08 06 06 38 00 000  -71.00  -307.00
2011 08 06 06 39 00 000  -70.00  -323.00
2011 08 06 06 40 00 000  -68.00  -351.00
2011 08 06 06 41 00 000  -65.00  -394.00
2011 08 06 06 42 00 000  -64.00  -394.00
2011 08 06 06 43 00 000  -64.00  -354.00
2011 08 06 06 44 00 000  -65.00  -366.00
2011 08 06 06 45 00 000  -67.00  -377.00
2011 08 06 06 46 00 000  -68.00  -347.00
2011 08 06 06 47 00 000  -69.00  -325.00
2011 08 06 06 48 00 000  -69.00  -323.00
2011 08 06 06 49 00 000  -69.00  -315.00
2011 08 06 06 50 00 000  -70.00  -282.00
2011 08 06 06 51 00 000  -71.00  -270.00
2011 08 06 06 52 00 000  -70.00  -284.00
2011 08 06 06 53 00 000  -71.00  -314.00
2011 08 06 06 54 00 000  -71.00  -336.00
2011 08 06 06 55 00 000  -72.00  -360.00
2011 08 06 06 56 00 000  -72.00  -375.00
2011 08 06 06 57 00 000  -72.00  -376.00
2011 08 06 06 58 00 000  -73.00  -363.00
2011 08 06 06 59 00 000  -72.00  -345.00
2011 08 06 07 00 00 000  -72.00  -355.00
2011 08 06 07 01 00 000  -72.00  -371.00
2011 08 06 07 02 00 000  -72.00  -374.00
2011 08 06 07 03 00 000  -72.00  -371.00
2011 08 06 07 04 00 000  -73.00  -362.00
2011 08 06 07 05 00 000  -74.00  -328.00
2011 08 06 07 06 00 000  -75.00  -307.00
2011 08 06 07 07 00 000  -76.00  -311.00
2011 08 06 07 08 00 000  -77.00  -301.00
2011 08 06 07 09 00 000  -77.00  -284.00
2011 08 06 07 10 00 000  -78.00  -270.00
2011 08 06 07 11 00 000  -78.00  -276.00
2011 08 06 07 12 00 000  -78.00  -288.00
2011 08 06 07 13 00 000  -79.00  -287.00
2011 08 06 07 14 00 000  -79.00  -285.00
2011 08 06 07 15 00 000  -79.00  -278.00
2011 08 06 07 16 00 000  -79.00  -274.00
2011 08 06 07 17 00 000  -80.00  -265.00
2011 08 06 07 18 00 000  -81.00  -276.00
2011 08 06 07 19 00 000  -82.00  -301.00
2011 08 06 07 20 00 000  -82.00  -335.00
2011 08 06 07 21 00 000  -81.00  -359.00
2011 08 06 07 22 00 000  -80.00  -370.00
2011 08 06 07 23 00 000  -79.00  -391.00
2011 08 06 07 24 00 000  -78.00  -382.00
2011 08 06 07 25 00 000  -78.00  -371.00
2011 08 06 07 26 00 000  -78.00  -360.00
2011 08 06 07 27 00 000  -78.00  -340.00
2011 08 06 07 28 00 000  -78.00  -315.00
2011 08 06 07 29 00 000  -79.00  -296.00
2011 08 06 07 30 00 000  -79.00  -293.00
2011 08 06 07 31 00 000  -79.00  -300.00
2011 08 06 07 32 00 000  -79.00  -326.00
2011 08 06 07 33 00 000  -79.00  -357.00
2011 08 06 07 34 00 000  -79.00  -372.00
2011 08 06 07 35 00 000  -78.00  -371.00
2011 08 06 07 36 00 000  -78.00  -361.00
2011 08 06 07 37 00 000  -77.00  -350.00
2011 08 06 07 38 00 000  -77.00  -339.00
2011 08 06 07 39 00 000  -78.00  -314.00
2011 08 06 07 40 00 000  -78.00  -299.00
2011 08 06 07 41 00 000  -78.00  -297.00
2011 08 06 07 42 00 000  -76.00  -312.00
2011 08 06 07 43 00 000  -76.00  -331.00
2011 08 06 07 44 00 000  -75.00  -337.00
2011 08 06 07 45 00 000  -74.00  -324.00
2011 08 06 07 46 00 000  -72.00  -296.00
2011 08 06 07 47 00 000  -72.00  -263.00
2011 08 06 07 48 00 000  -72.00  -229.00
2011 08 06 07 49 00 000  -73.00  -197.00
2011 08 06 07 50 00 000  -73.00  -196.00
2011 08 06 07 51 00 000  -72.00  -226.00
2011 08 06 07 52 00 000  -72.00  -258.00
2011 08 06 07 53 00 000  -72.00  -255.00
2011 08 06 07 54 00 000  -73.00  -228.00
2011 08 06 07 55 00 000  -74.00  -219.00
2011 08 06 07 56 00 000  -74.00  -243.00
2011 08 06 07 57 00 000  -74.00  -271.00
2011 08 06 07 58 00 000  -74.00  -239.00
2011 08 06 07 59 00 000  -75.00  -214.00
2011 08 06 08 00 00 000  -74.00  -195.00
2011 08 06 08 01 00 000  -73.00  -178.00
2011 08 06 08 02 00 000  -71.00  -169.00
2011 08 06 08 03 00 000  -72.00  -156.00
2011 08 06 08 04 00 000  -72.00  -130.00
2011 08 06 08 05 00 000  -72.00  -131.00
