Corrected IMF based on L1.dat
yr mo dy hr mn sc ms bx by bz ux uy uz rho T
 1998  7  7  3 38 23  35       0.10      -5.20       0.03    -497.21     -23.22      -8.82       3.90      8266.77
 1998  7  7  3 39 15 823      -0.07      -5.20       0.01    -498.90     -23.17      -9.58       3.98      8784.02
 1998  7  7  3 40 13 861       0.02      -5.20      -0.12    -499.37     -23.48     -12.55       4.06      8782.84
 1998  7  7  3 41 15  47       0.13      -5.20      -0.20    -499.08     -23.22     -10.94       4.07      8804.37
 1998  7  7  3 42  9 324      -0.38      -5.17      -0.40    -500.44     -23.43     -12.37       3.81      9982.07
 1998  7  7  3 42 57 225      -0.36      -5.15      -0.40    -503.33     -23.75     -15.38       3.98      8843.19
 1998  7  7  3 43 46 654      -0.79      -5.09      -0.50    -505.88     -23.75     -16.02       3.97      8549.76
 1998  7  7  3 44 46 674      -0.45      -5.15      -0.32    -505.87     -23.79     -14.95       4.07      9056.42
 1998  7  7  3 45 54 703      -0.21      -5.17      -0.26    -503.93     -23.97     -14.25       4.52      8175.49
 1998  7  7  3 47  0 556      -0.18      -5.19      -0.28    -502.53     -24.12     -14.72       4.22      8848.75
 1998  7  7  3 48  0 924      -0.41      -5.16      -0.22    -502.44     -24.12     -14.82       4.13      8982.05
 1998  7  7  3 48 50 402      -0.22      -5.21      -0.12    -504.97     -23.79     -13.92       4.43      7838.50
 1998  7  7  3 49 59 152      -0.64      -5.16      -0.46    -502.86     -23.90     -13.69       3.89      7867.34
 1998  7  7  3 50 33 778      -0.96      -5.09      -0.28    -509.02     -24.15     -15.20       4.73      5970.33
 1998  7  7  3 51 39 837      -0.89      -5.08      -0.20    -507.53     -24.22     -15.59       3.87      8866.56
 1998  7  7  3 52 46 934      -0.75      -5.13      -0.13    -505.81     -23.88     -13.70       4.68      7695.42
 1998  7  7  3 53 57 880      -0.20      -5.24       0.16    -503.17     -23.32     -10.56       3.98      7585.01
 1998  7  7  3 54 57 171      -0.25      -5.30       0.11    -503.34     -23.42     -10.40       3.71      8221.50
 1998  7  7  3 55 53 478      -0.29      -5.30       0.09    -504.23     -23.53      -9.89       3.07      8560.07
 1998  7  7  3 56 40 157      -0.69      -5.33       0.02    -507.46     -23.93     -12.48       3.33      8710.67
 1998  7  7  3 57 39 190      -0.42      -5.39       0.25    -507.69     -23.81     -11.50       2.96      9052.41
 1998  7  7  3 58 49 260      -0.08      -5.38       0.33    -505.25     -23.95     -11.62       2.81      8247.43
 1998  7  7  3 59 53 470      -0.21      -5.37       0.31    -504.23     -24.05     -12.62       2.82      7820.66
 1998  7  7  4  0 53 420      -0.09      -5.36       0.57    -504.24     -23.96     -12.05       2.81      7893.93
